seed,arm,analysis,context,view,timing_label,target,variant,model,population,clinical_contract,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier,visit,r0_auroc,delta_auroc_vs_r0
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,R2,R2,full_808,,808,201.0,607.0,2,0.5478128304113699,0.28529380175252694,0.5155769750915931,0.2515197566981934,T1,0.549165211832108,-0.0013523814207381246
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,R3,R3,full_808,,808,201.0,607.0,2,0.5428868835394691,0.28368803057331893,0.5290680042948355,0.24596960600457393,T1,0.549165211832108,-0.006278328292638857
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,R4,R4,full_808,,808,201.0,607.0,2,0.5241830386781087,0.2624963518878715,0.5250969206684862,0.27976554706786044,T1,0.549165211832108,-0.02498217315399931
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,R5,R5,full_808,,808,201.0,607.0,2,0.525928840148516,0.2716850056259372,0.5239781324022392,0.2603335706246651,T1,0.549165211832108,-0.02323637168359194
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,R5_RP192,R5_RP192,full_808,,808,201.0,607.0,2,0.5630578573360545,0.28386684582662347,0.5465014302458056,0.2531803548628373,T1,0.549165211832108,0.013892645503946532
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,S1,S1,full_808,,808,201.0,607.0,2,0.5115608120845525,0.26011498434533387,0.5049505356250051,0.25134300181513236,T1,0.549165211832108,-0.03760439974755547
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,S2,S2,full_808,,808,201.0,607.0,2,0.5517306384059931,0.2956454911736589,0.5319694771611465,0.2496210623804733,T1,0.549165211832108,0.0025654265738851434
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,S3,S3,full_808,,808,201.0,607.0,2,0.546485037743736,0.27373505296216355,0.5279820010327276,0.2474953907780421,T1,0.549165211832108,-0.002680174088371956
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,S4,S4,full_808,,808,201.0,607.0,2,0.531584253362512,0.27007532473074897,0.5226626341111575,0.2507973260241736,T1,0.549165211832108,-0.017580958469595953
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HER2,S5,S5,full_808,,808,201.0,607.0,2,0.5098150106141451,0.2627204572697277,0.5074544903161293,0.30004627962775277,T1,0.549165211832108,-0.039350201217962844
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,R0,R0,full_808,,808,453.0,355.0,2,0.5177315548922675,0.5780423775412604,0.5095233653577091,0.30458235934238537,T1,0.5177315548922675,0.0
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,R1,R1,full_808,,808,453.0,355.0,2,0.5202313217050648,0.5656630023421682,0.5190933681559555,0.2605639439280666,T1,0.5177315548922675,0.0024997668127972883
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,R2,R2,full_808,,808,453.0,355.0,2,0.49428224979013147,0.5643640431508223,0.5140689612287411,0.3242025855810614,T1,0.5177315548922675,-0.023449305102136053
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,R3,R3,full_808,,808,453.0,355.0,2,0.5278176786991263,0.5800533579828033,0.5194975593072786,0.2610700712586731,T1,0.5177315548922675,0.010086123806858804
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,R4,R4,full_808,,808,453.0,355.0,2,0.506613189068184,0.5825994419525743,0.5258091595933215,0.3201458945024293,T1,0.5177315548922675,-0.011118365824083543
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,R5,R5,full_808,,808,453.0,355.0,2,0.5028511021981781,0.5702951014717429,0.5141746727606256,0.3968558830357056,T1,0.5177315548922675,-0.014880452694089441
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,R5_RP192,R5_RP192,full_808,,808,453.0,355.0,2,0.5239685352734509,0.5768588279156126,0.5270621521624226,0.29366280746721685,T1,0.5177315548922675,0.006236980381183366
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,S1,S1,full_808,,808,453.0,355.0,2,0.5478593414793396,0.5890470689069587,0.533588284674937,0.26705638088626954,T1,0.5177315548922675,0.030127786587072047
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,S2,S2,full_808,,808,453.0,355.0,2,0.5361937630196187,0.5929421912090047,0.5211454155395951,0.2708299887050668,T1,0.5177315548922675,0.01846220812735122
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,S3,S3,full_808,,808,453.0,355.0,2,0.5179616329322513,0.572058102584286,0.5208593725709666,0.2950675625558027,T1,0.5177315548922675,0.00023007803998376097
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,S4,S4,full_808,,808,453.0,355.0,2,0.49999689083729754,0.5490841263795804,0.5302583714205764,0.29617298301282285,T1,0.5177315548922675,-0.017734664054969984
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,HR,S5,S5,full_808,,808,453.0,355.0,2,0.5259397444268259,0.5768645302914304,0.5186518670522029,0.3613250748768641,T1,0.5177315548922675,0.008208189534558374
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,R0,R0,full_808,,808,,,4,0.5163556353143998,0.259050654298779,0.25700607666044595,,T1,0.5163556353143998,0.0
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,R1,R1,full_808,,808,,,4,0.5222657153084381,0.2674320078690423,0.27242386644966077,,T1,0.5163556353143998,0.005910079994038364
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,R2,R2,full_808,,808,,,4,0.5258342726232025,0.2684638668774053,0.2755300222624351,,T1,0.5163556353143998,0.009478637308802718
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,R3,R3,full_808,,808,,,4,0.5249455743993029,0.26994168786079276,0.28302175812558655,,T1,0.5163556353143998,0.008589939084903131
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,R4,R4,full_808,,808,,,4,0.5182973762481418,0.26710642985746835,0.26635686407104564,,T1,0.5163556353143998,0.0019417409337419977
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,R5,R5,full_808,,808,,,4,0.5113504730419013,0.2610741757815046,0.26684863330762343,,T1,0.5163556353143998,-0.005005162272498476
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,R5_RP192,R5_RP192,full_808,,808,,,4,0.5359439436653108,0.2721106894227215,0.269820865605549,,T1,0.5163556353143998,0.019588308350911077
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,S1,S1,full_808,,808,,,4,0.5375788717898873,0.2680535055016894,0.27299713932427916,,T1,0.5163556353143998,0.021223236475487517
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,S2,S2,full_808,,808,,,4,0.5303710360957421,0.268947963829438,0.2703160311781966,,T1,0.5163556353143998,0.014015400781342335
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,S3,S3,full_808,,808,,,4,0.5295958950143049,0.26969067977255257,0.28293269490081013,,T1,0.5163556353143998,0.013240259699905166
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,S4,S4,full_808,,808,,,4,0.5223025990632524,0.2726372010367679,0.2707655021251119,,T1,0.5163556353143998,0.005946963748852618
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T1,,subtype_4class,S5,S5,full_808,,808,,,4,0.5178036801376862,0.2638012119362233,0.27073516264657344,,T1,0.5163556353143998,0.0014480448232864207
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,R0,R0,full_808,,808,201.0,607.0,2,0.5639676412009148,0.2874083960137655,0.5629062266919111,0.24950983652832195,T2,0.5639676412009148,0.0
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,R1,R1,full_808,,808,201.0,607.0,2,0.5445671150015983,0.28623175933314565,0.5235683198505003,0.2570772270504852,T2,0.5639676412009148,-0.019400526199316537
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,R2,R2,full_808,,808,201.0,607.0,2,0.5454768988664584,0.2679522828545451,0.518921045513782,0.26410879801822684,T2,0.5639676412009148,-0.018490742334456356
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,R3,R3,full_808,,808,201.0,607.0,2,0.5518699746735843,0.2827618218998853,0.5605989820256214,0.2551457120277807,T2,0.5639676412009148,-0.012097666527330464
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,R4,R4,full_808,,808,201.0,607.0,2,0.47782504282541166,0.23317284801604746,0.522974091650479,0.31225404722079353,T2,0.5639676412009148,-0.08614259837550314
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,R5,R5,full_808,,808,201.0,607.0,2,0.524207627431213,0.27141801549521255,0.5281787110575623,0.27375823863767623,T2,0.5639676412009148,-0.03976001376970184
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,R5_RP192,R5_RP192,full_808,,808,201.0,607.0,2,0.5386985992606981,0.2731818774084004,0.5275885809830584,0.2533318573541518,T2,0.5639676412009148,-0.02526904194021673
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,S1,S1,full_808,,808,201.0,607.0,2,0.5567385477882416,0.28509698845246323,0.5424770709877302,0.2553106788874575,T2,0.5639676412009148,-0.007229093412673193
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,S2,S2,full_808,,808,201.0,607.0,2,0.5503782569852549,0.27199440707392103,0.547898891047235,0.253258602811007,T2,0.5639676412009148,-0.013589384215659916
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,S3,S3,full_808,,808,201.0,607.0,2,0.5585909005221013,0.2871393195660623,0.5620005409525684,0.25084968861064655,T2,0.5639676412009148,-0.005376740678813552
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,S4,S4,full_808,,808,201.0,607.0,2,0.5122492971714738,0.2548599838462189,0.5209455195193718,0.3097348511816459,T2,0.5639676412009148,-0.05171834402944098
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HER2,S5,S5,full_808,,808,201.0,607.0,2,0.5227568909980576,0.2632069333101915,0.5286254067389575,0.30878501602195224,T2,0.5639676412009148,-0.04121075020285725
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,R0,R0,full_808,,808,453.0,355.0,2,0.5437303734104406,0.5870803054855476,0.530942387215123,0.2748900484409257,T2,0.5437303734104406,0.0
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,R1,R1,full_808,,808,453.0,355.0,2,0.5530454248670833,0.6009540844701189,0.5234399776140286,0.26515917762816166,T2,0.5437303734104406,0.009315051456642687
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,R2,R2,full_808,,808,453.0,355.0,2,0.5724714734322047,0.6057536848369482,0.5363398936666356,0.25062618871354553,T2,0.5437303734104406,0.02874110002176411
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,R3,R3,full_808,,808,453.0,355.0,2,0.5274632341510431,0.5826394157766877,0.52758449149644,0.27992849164530703,T2,0.5437303734104406,-0.01626713925939749
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,R4,R4,full_808,,808,453.0,355.0,2,0.5644311786835805,0.6089821868991859,0.5487236887106302,0.2566380044566121,T2,0.5437303734104406,0.02070080527313989
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,R5,R5,full_808,,808,453.0,355.0,2,0.5276435655877872,0.5780157997994848,0.5398190467307153,0.2848068095362793,T2,0.5437303734104406,-0.01608680782265337
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,R5_RP192,R5_RP192,full_808,,808,453.0,355.0,2,0.5524733389298263,0.6025954931141768,0.5730808693218916,0.26566831775232697,T2,0.5437303734104406,0.008742965519385693
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,S1,S1,full_808,,808,453.0,355.0,2,0.5428100612505052,0.6060384584213371,0.5286198426763672,0.26314066401466174,T2,0.5437303734104406,-0.000920312159935377
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,S2,S2,full_808,,808,453.0,355.0,2,0.5219102695644063,0.580548412731333,0.5271834095078195,0.2801184154861616,T2,0.5437303734104406,-0.021820103846034278
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,S3,S3,full_808,,808,453.0,355.0,2,0.5456393993097659,0.5936556596692489,0.548670832944688,0.2669044443482095,T2,0.5437303734104406,0.0019090258993252895
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,S4,S4,full_808,,808,453.0,355.0,2,0.5647110033268041,0.6063477353852291,0.5263501539035538,0.2558119411669753,T2,0.5437303734104406,0.020980629916363513
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,HR,S5,S5,full_808,,808,453.0,355.0,2,0.5688213164194882,0.6111922291714611,0.5592730777601592,0.2587583531424694,T2,0.5437303734104406,0.025090943009047573
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,R0,R0,full_808,,808,,,4,0.5545302835412627,0.2776766215156332,0.3026507265293794,,T2,0.5545302835412627,0.0
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,R1,R1,full_808,,808,,,4,0.5618032566184675,0.2867254924391235,0.2912726214523036,,T2,0.5545302835412627,0.0072729730772048695
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,R2,R2,full_808,,808,,,4,0.5393618809796337,0.2697279809907033,0.292998566965297,,T2,0.5545302835412627,-0.01516840256162899
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,R3,R3,full_808,,808,,,4,0.5554275307791865,0.2818477054265672,0.29174193104713003,,T2,0.5545302835412627,0.0008972472379238372
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,R4,R4,full_808,,808,,,4,0.5345250544043805,0.2754679345333084,0.26910014286523337,,T2,0.5545302835412627,-0.020005229136882186
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,R5,R5,full_808,,808,,,4,0.5506650646193698,0.2828402191800916,0.2850727405853227,,T2,0.5545302835412627,-0.0038652189218928434
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,R5_RP192,R5_RP192,full_808,,808,,,4,0.5443509022561284,0.2802337492911322,0.2761731265034897,,T2,0.5545302835412627,-0.010179381285134292
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,S1,S1,full_808,,808,,,4,0.5433710337688504,0.2801749845973568,0.2866345242365239,,T2,0.5545302835412627,-0.011159249772412227
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,S2,S2,full_808,,808,,,4,0.5456897364302533,0.2757282652803613,0.2819691552005911,,T2,0.5545302835412627,-0.008840547111009345
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,S3,S3,full_808,,808,,,4,0.5497059999592737,0.2784115049266827,0.2966907045231443,,T2,0.5545302835412627,-0.004824283581988942
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,S4,S4,full_808,,808,,,4,0.5610181414179909,0.2951360326028589,0.30497848088208324,,T2,0.5545302835412627,0.006487857876728231
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T2,,subtype_4class,S5,S5,full_808,,808,,,4,0.5455310138813706,0.27599814284108337,0.29770956320589853,,T2,0.5545302835412627,-0.008999269659892062
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,R0,R0,full_808,,808,201.0,607.0,2,0.538813346775185,0.2730538290197988,0.5306826657486865,0.2507412492759299,T3,0.538813346775185,0.0
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,R1,R1,full_808,,808,201.0,607.0,2,0.49484045997360804,0.2449480294748429,0.49434048866048674,0.2714023451756872,T3,0.538813346775185,-0.04397288680157696
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,R2,R2,full_808,,808,201.0,607.0,2,0.520388174449007,0.27594250218698235,0.5223798634504577,0.2548490314543338,T3,0.538813346775185,-0.01842517232617802
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,R3,R3,full_808,,808,201.0,607.0,2,0.5376330866261771,0.2747626741069418,0.5224290409566664,0.2660070974938441,T3,0.538813346775185,-0.0011802601490078501
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,R4,R4,full_808,,808,201.0,607.0,2,0.5268140352602719,0.2631182532747073,0.507323350299573,0.2526943459994562,T3,0.538813346775185,-0.011999311514913069
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,R5,R5,full_808,,808,201.0,607.0,2,0.5089789930085978,0.26839493124198627,0.5164006983205881,0.2804927745315012,T3,0.538813346775185,-0.029834353766587163
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,R5_RP192,R5_RP192,full_808,,808,201.0,607.0,2,0.5159376101371232,0.25892050990945664,0.5254124763333252,0.2760188147492707,T3,0.538813346775185,-0.02287573663806175
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,S1,S1,full_808,,808,201.0,607.0,2,0.5033317760456367,0.2494068534692625,0.5138475661232552,0.2664484294174916,T3,0.538813346775185,-0.03548157072954827
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,S2,S2,full_808,,808,201.0,607.0,2,0.4934225085445917,0.2582274273920354,0.49002516249067674,0.2565537149820766,T3,0.538813346775185,-0.04539083823059331
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,S3,S3,full_808,,808,201.0,607.0,2,0.5540583736998697,0.2808628166363651,0.538063389805503,0.25287608424000463,T3,0.538813346775185,0.015245026924684657
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,S4,S4,full_808,,808,201.0,607.0,2,0.4964633176784939,0.2439997972750646,0.4999098412386175,0.2678122674782846,T3,0.538813346775185,-0.04235002909669111
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HER2,S5,S5,full_808,,808,201.0,607.0,2,0.47371872105698853,0.2372710522845351,0.492971714737679,0.32757397750538125,T3,0.538813346775185,-0.06509462571819646
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,R0,R0,full_808,,808,453.0,355.0,2,0.4926157385815999,0.5554225598558722,0.48237104747691445,0.2857767226332638,T3,0.4926157385815999,0.0
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,R1,R1,full_808,,808,453.0,355.0,2,0.5046606348910239,0.5833971473548094,0.5230388956254081,0.27268893335361793,T3,0.4926157385815999,0.012044896309423958
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,R2,R2,full_808,,808,453.0,355.0,2,0.4786493797220409,0.5490152235508416,0.48173366912290516,0.3030925955106221,T3,0.4926157385815999,-0.013966358859558992
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,R3,R3,full_808,,808,453.0,355.0,2,0.5154059011908093,0.5678466433816656,0.5057457326741909,0.274329879670299,T3,0.4926157385815999,0.022790162609209408
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,R4,R4,full_808,,808,453.0,355.0,2,0.500108820694587,0.5518566353416215,0.5025028759754998,0.307920142174277,T3,0.4926157385815999,0.007493082112987048
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,R5,R5,full_808,,808,453.0,355.0,2,0.48744831017007123,0.5479381046200062,0.5068028479930354,0.3114887750927683,T3,0.4926157385815999,-0.005167428411528674
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,R5_RP192,R5_RP192,full_808,,808,453.0,355.0,2,0.5032801666511209,0.5711797811254058,0.5040046015607996,0.3108967900169069,T3,0.4926157385815999,0.010664428069520948
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,S1,S1,full_808,,808,453.0,355.0,2,0.5202872866337096,0.5828164482579947,0.5081491154432112,0.27887025913066643,T3,0.4926157385815999,0.027671548052109696
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,S2,S2,full_808,,808,453.0,355.0,2,0.5086963280788483,0.5674604732258413,0.4969903305039953,0.27765649799267633,T3,0.4926157385815999,0.016080589497248443
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,S3,S3,full_808,,808,453.0,355.0,2,0.49792618847744297,0.5544684378780426,0.49428224979013147,0.28575094719875316,T3,0.4926157385815999,0.005310449895843061
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,S4,S4,full_808,,808,453.0,355.0,2,0.5118241457575475,0.5688221381103171,0.503544445480832,0.3387603987792999,T3,0.4926157385815999,0.019208407175947628
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,HR,S5,S5,full_808,,808,453.0,355.0,2,0.49216801915244224,0.5735371320901663,0.5009576221123652,0.3191760005102997,T3,0.4926157385815999,-0.00044771942915766694
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,R0,R0,full_808,,808,,,4,0.5056037930401389,0.2566045764503364,0.2698914723142145,,T3,0.5056037930401389,0.0
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,R1,R1,full_808,,808,,,4,0.5304455509810516,0.26390590173685724,0.26469867672678826,,T3,0.5056037930401389,0.0248417579409127
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,R2,R2,full_808,,808,,,4,0.50570146746234,0.25771547415938456,0.25023999370287264,,T3,0.5056037930401389,9.767442220109945e-05
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,R3,R3,full_808,,808,,,4,0.5132230797571343,0.2558848515953374,0.2694505385594546,,T3,0.5056037930401389,0.00761928671699541
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,R4,R4,full_808,,808,,,4,0.5112686520634988,0.25489618339225567,0.26774436427330883,,T3,0.5056037930401389,0.005664859023359892
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,R5,R5,full_808,,808,,,4,0.5016072771096416,0.25687479782727063,0.24963949957389892,,T3,0.5056037930401389,-0.003996515930497324
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,R5_RP192,R5_RP192,full_808,,808,,,4,0.5264575863798086,0.2664528995847461,0.2676696533074077,,T3,0.5056037930401389,0.020853793339669635
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,S1,S1,full_808,,808,,,4,0.5172128405107584,0.2585467216455738,0.2834983576228951,,T3,0.5056037930401389,0.011609047470619527
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,S2,S2,full_808,,808,,,4,0.49600790005791684,0.24911694778317178,0.23399582393933183,,T3,0.5056037930401389,-0.009595892982222076
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,S3,S3,full_808,,808,,,4,0.5082393489376466,0.2530520088417054,0.28909719656476196,,T3,0.5056037930401389,0.0026355558975076354
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,S4,S4,full_808,,808,,,4,0.512004133245592,0.2621593044458316,0.27689215528958694,,T3,0.5056037930401389,0.006400340205453103
2026,LOCAL0,phenotype,MRI_ONLY_STATIC,T3,,subtype_4class,S5,S5,full_808,,808,,,4,0.5104690669640987,0.26311066808144523,0.2514181936413847,,T3,0.5056037930401389,0.004865273923959745
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,R0,R0,full_808,,808,201.0,607.0,2,0.5328546722729024,0.2693426273411633,0.5378666797806684,0.26228223322307187,T0,0.5328546722729024,0.0
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,R1,R1,full_808,,808,201.0,607.0,2,0.5447064512691895,0.2934729734571812,0.5286581917430967,0.25986459048456423,T0,0.5328546722729024,0.011851778996287088
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,R2,R2,full_808,,808,201.0,607.0,2,0.5574680141303368,0.30789938928151495,0.5314244264673338,0.2485627343057671,T0,0.5328546722729024,0.024613341857434357
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,R3,R3,full_808,,808,201.0,607.0,2,0.5103149819272665,0.26336759737174575,0.49098002573622823,0.26775180671832305,T0,0.5328546722729024,-0.022539690345635854
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,R4,R4,full_808,,808,201.0,607.0,2,0.5087413017285894,0.260267820495864,0.5140114911439508,0.2900822340310965,T0,0.5328546722729024,-0.02411337054431295
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,R5,R5,full_808,,808,201.0,607.0,2,0.5404771857352447,0.27901718828995514,0.5362192333226782,0.27748682440414774,T0,0.5328546722729024,0.0076225134623423285
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,R5_RP192,R5_RP192,full_808,,808,201.0,607.0,2,0.564065996213332,0.3066747399601731,0.5475382560017048,0.26990685993473684,T0,0.5328546722729024,0.03121132394042958
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,S1,S1,full_808,,808,201.0,607.0,2,0.5266992877457851,0.2679055779563569,0.5124460071963084,0.251065273536262,T0,0.5328546722729024,-0.00615538452711728
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,S2,S2,full_808,,808,201.0,607.0,2,0.5457227863975018,0.2698856430001296,0.5433540698484514,0.2491104405770574,T0,0.5328546722729024,0.012868114124599428
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,S3,S3,full_808,,808,201.0,607.0,2,0.5131262960321948,0.27011996726136983,0.5074217053119903,0.26435421416401994,T0,0.5328546722729024,-0.019728376240707557
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,S4,S4,full_808,,808,201.0,607.0,2,0.5140852574032637,0.2666152656373125,0.5274861278451236,0.2734995439477616,T0,0.5328546722729024,-0.01876941486963868
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HER2,S5,S5,full_808,,808,201.0,607.0,2,0.5542550837247042,0.30493667006054226,0.531985869663216,0.24642432798308525,T0,0.5328546722729024,0.021400411451801826
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HR,R0,R0,full_808,,808,453.0,355.0,2,0.5296272113919722,0.5879690078897071,0.5373348257314305,0.28382932058773064,T0,0.5296272113919722,0.0
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HR,R1,R1,full_808,,808,453.0,355.0,2,0.546398035009172,0.5962487124548926,0.5250909430090476,0.2659071113962037,T0,0.5296272113919722,0.016770823617199726
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HR,R2,R2,full_808,,808,453.0,355.0,2,0.5267170351024468,0.5831503661031041,0.5161396635885955,0.2640266245905134,T0,0.5296272113919722,-0.00291017628952539
2026,LOCAL3,phenotype,MRI_ONLY_STATIC,T0,,HR,R3,R3,full_808,,808,453.0,355.0,2,0.482566924727171,0.548974294774611,0.5006529241675217,0.2816102599598447,T0,0.5296272113919722,-0.04706028666480122
