seed,arm,variant,feature_dim,task,endpoint,view,target,analysis_scope,target_semantics,aggregation,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias,timing
2026,LOCAL0,R0,128,static,T2,T2,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,372,0.32071625430403183,0.11443913680925731,-0.038442874588738185,25.827963247798344,7.226354271302245,25.507316453551763,-0.012570777283861743,0.047058971401549174,0.024825373344485417,2.725269499930322,-5.134217001431262,T2
2026,LOCAL0,R0,128,static,T2,T2,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.3739993173284788,0.1142203361500694,-0.04314036368266705,31.766752620040585,8.119739712885712,31.345565059981617,-0.013436910748075532,0.07385459079649954,0.031040748285748963,3.1897902460828234,-5.508581802955381,T2
2026,LOCAL0,R0,128,static,T3,T3,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,373,0.2640160011589618,0.4307365951568677,0.019932396076606795,12.026483534452927,3.0299633071035075,12.201692990259323,0.014359438148973799,0.005808923844903217,0.03282914802932548,0.8896214813256963,-2.4271100094214493,T3
2026,LOCAL0,R0,128,static,T3,T3,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.25270851363684843,0.4131942977878267,0.01379981853820933,12.322700669793958,3.166672324070313,12.477635535818399,0.012417005255497587,0.00557805968587858,0.030859998311542826,0.9012713915222355,-2.553345893367983,T3
2026,LOCAL0,R1,128,delta,T0_to_T1,T0_to_T1,delta_FTV,observable_only,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,366,0.42918486817508444,0.2851882066671226,0.06578403824264145,23.283679672779147,12.635133524099746,24.222567386068665,0.038760867018147224,0.1678135003241753,0.11682748037703976,-9.434343160720497,0.18254411641640372,T0_to_T1
2026,LOCAL0,R1,128,delta,T0_to_T1,T0_to_T1,delta_FTV,primary_measurement_valid,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,375,0.4008476504721811,0.22123558553514253,0.025234990806561552,25.009604129045346,13.422008116756137,25.477864188497076,0.01837909394552558,0.1403641038580891,0.08288634949997449,-9.780153107835483,0.33376218896663506,T0_to_T1
2026,LOCAL0,R1,128,delta,T1_to_T2,T1_to_T2,delta_FTV,observable_only,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,365,0.33105376545753823,0.30447707759887277,0.0691336388421031,16.391566858742884,9.42708437983275,17.02259769956717,0.037070184701617694,0.2089211453938418,0.13917005588714212,-7.596174051003549,-0.28697802737798805,T1_to_T2
2026,LOCAL0,R1,128,delta,T1_to_T2,T1_to_T2,delta_FTV,primary_measurement_valid,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,375,0.33504790078507224,0.3442310960508554,0.11705513752555796,16.155723243051906,9.206029491454835,17.219808801872187,0.061794272576626445,0.14331267924546356,0.1303143995607439,-7.744839903884791,-0.27775710820291666,T1_to_T2
2026,LOCAL0,R1,128,delta,T2_to_T3,T2_to_T3,delta_FTV,observable_only,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,371,0.24934541532228688,0.12037485751715866,0.007976558140165624,21.99854792910253,7.211955579497002,22.209881182479446,0.00951528068252929,0.03906889908131238,0.023793118786373867,-4.71046167874568,-0.5136218602033368,T2_to_T3
2026,LOCAL0,R1,128,delta,T2_to_T3,T2_to_T3,delta_FTV,primary_measurement_valid,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,375,0.2006733416770964,0.0513658326299011,-0.016020547209536273,27.608178113771334,9.271045818431984,27.537956917151757,-0.0025499784472333524,0.03496946013811547,0.00960547389777994,-5.803785172453505,-0.4433697351353943,T2_to_T3
2026,LOCAL0,R1,128,static,T0,T0,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,374,0.7235374976702843,0.5727448911671904,0.2945780657163485,35.7518960868189,15.534498246029633,42.67940335287805,0.16231499791085985,0.2609260342384442,0.2925633571012758,12.766385306517833,-7.326326871056901,T0
2026,LOCAL0,R1,128,static,T0,T0,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.7271721470019342,0.5830709663234717,0.3035721191510984,35.60650854431204,15.449258831564999,42.77656700591202,0.16761650042204243,0.2556386938773024,0.29480490935109027,12.723099081333388,-7.43911041580274,T0
2026,LOCAL0,R1,128,static,T1,T1,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,367,0.4780474790299495,0.26693083776188753,0.021408265168003204,33.80130726217941,11.733097447212044,34.34636987087729,0.015869584201969718,0.050232090116725865,0.05982591837285081,7.944476769404096,-7.486955962629677,T1
2026,LOCAL0,R1,128,static,T1,T1,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.48906064398680177,0.24598089246315163,0.014766863460724533,37.400000388084905,12.612772893360198,37.95576601319648,0.014642455771235048,0.05559745408206511,0.05800011107722739,8.495076974689196,-8.049250319322955,T1
