target,model,spatial,timing,analysis_population,split_seed,fold_manifest_sha256,aggregation,n,positive,n_folds,ece_bin_contract,auroc,auprc,brier,calibration_slope,calibration_intercept,ece_10bin
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5326586620926244,0.3519646562475207,0.29067537183783526,2.73719095696413,1.0087708942523657,0.2510709938146475
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5315623446199778,0.3600331311324535,0.28965141381967524,0.946915024039453,-1.2602564373262388,0.2609418380208096
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.48442538593481993,0.2873424783501783,0.31239434790770787,1.0,1.120081804534534,0.28992896665318674
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.48662459430219973,0.312540587367305,0.3160557861469383,1.8515393163420528,0.3909167896558506,0.30158406221317796
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5510120068610634,0.3231027100886962,0.28059075179170356,1.370492894070484,4.100742394344814,0.22335076898812006
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5597293563790179,0.3465463610801096,0.28258719684467604,0.384109238173683,-0.8346888623438822,0.23785661936757907
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6063807890222985,0.39402933933068984,0.27144403961800323,3.2619396123815867,-4.0437867309416,0.22171950884093417
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6165611463904629,0.4236506854538358,0.27354851240011113,1.445288948363695,-0.8312768671437476,0.2583191979256319
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6016809605488851,0.38433860114933427,0.2738035622204508,1.0,-2.075689077422174,0.24161830148193358
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6012122971603671,0.42755409368444247,0.2747136792160444,0.6073483119485902,-1.5912535029762218,0.27046334979695147
