seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
3026,LOCAL0,T0,pCR,P4,ftv_complete_375,375,110,265,2,0.5176329331046312,0.3115777317704643,0.4930531732418525,0.2936570825409872
3026,LOCAL0,T0,pCR,P4,full_808,808,275,533,2,0.5199863551083064,0.36336410089621574,0.5247927682074024,0.2548098326684749
3026,LOCAL0,T0,pCR,P5,ftv_complete_375,375,110,265,2,0.49327615780445966,0.28823936287758944,0.4683533447684391,0.2494976245447185
3026,LOCAL0,T0,pCR,P5,full_808,808,275,533,2,0.526658707146512,0.369669987506697,0.5315231110353061,0.25072281071081143
3026,LOCAL0,T0-T1,pCR,P1,ftv_complete_375,375,110,265,2,0.5554373927958833,0.3445090331321397,0.526672384219554,0.2758882092100849
3026,LOCAL0,T0-T1,pCR,P1,full_808,808,275,533,2,0.5403922906361931,0.3642918135962713,0.5222104724543749,0.2844424004192205
3026,LOCAL0,T0-T1,pCR,P2,ftv_complete_375,375,110,265,2,0.5058662092624356,0.31029508496797104,0.5016295025728988,0.2749836272533202
3026,LOCAL0,T0-T1,pCR,P2,full_808,808,275,533,2,0.5233634658024902,0.3652952229398669,0.5107487634316903,0.3226312312552125
3026,LOCAL0,T0-T1,pCR,P3,ftv_complete_375,375,110,265,2,0.5007204116638079,0.31858494003729665,0.48361921097770155,0.29345877254011177
3026,LOCAL0,T0-T1,pCR,P3,full_808,808,275,533,2,0.5485041787480812,0.387394127273183,0.5275388026607539,0.26595107755892977
3026,LOCAL0,T0-T1,pCR,P4,ftv_complete_375,375,110,265,2,0.5197255574614066,0.3138635759745624,0.4962264150943396,0.26788641389259027
3026,LOCAL0,T0-T1,pCR,P4,full_808,808,275,533,2,0.5352072317925975,0.3684135393476048,0.528534879754392,0.27775064974001934
3026,LOCAL0,T0-T1,pCR,P5,ftv_complete_375,375,110,265,2,0.515540308747856,0.3217812129835754,0.5176672384219554,0.24978565895530772
3026,LOCAL0,T0-T1,pCR,P5,full_808,808,275,533,2,0.532778441071124,0.3746078674703083,0.5360498038546819,0.25243443883767197
3026,LOCAL0,T0-T2,pCR,P1,ftv_complete_375,375,110,265,2,0.5871698113207547,0.3535264797029875,0.551286449399657,0.28541894504921633
3026,LOCAL0,T0-T2,pCR,P1,full_808,808,275,533,2,0.5469486610950026,0.37133333805160673,0.5450724884871226,0.2605841190481142
3026,LOCAL0,T0-T2,pCR,P2,ftv_complete_375,375,110,265,2,0.5677530017152659,0.35176083467251773,0.5956260720411664,0.24754412411993387
3026,LOCAL0,T0-T2,pCR,P2,full_808,808,275,533,2,0.590844277673546,0.41687668979062464,0.543786457444994,0.22611696634702846
3026,LOCAL0,T0-T2,pCR,P3,ftv_complete_375,375,110,265,2,0.5380789022298457,0.332974219627387,0.5384219554030875,0.26120477706711237
3026,LOCAL0,T0-T2,pCR,P3,full_808,808,275,533,2,0.5435783728466654,0.36848312176310377,0.5298686679174485,0.28299317101042776
3026,LOCAL0,T0-T2,pCR,P4,ftv_complete_375,375,110,265,2,0.5693996569468267,0.362989308767801,0.5543739279588336,0.2735198260448172
3026,LOCAL0,T0-T2,pCR,P4,full_808,808,275,533,2,0.5496503496503495,0.3732840905784325,0.5345318096537609,0.2729576567525194
3026,LOCAL0,T0-T2,pCR,P5,ftv_complete_375,375,110,265,2,0.5724528301886793,0.3748821448798688,0.5437392795883362,0.24265145271447675
3026,LOCAL0,T0-T2,pCR,P5,full_808,808,275,533,2,0.5482995053726761,0.3793050382978024,0.5366194780828927,0.25611989889873926
3026,LOCAL0,T0-T3,pCR,P1,ftv_complete_375,375,110,265,2,0.5550257289879932,0.34220143427329297,0.5565180102915952,0.28567980053688424
3026,LOCAL0,T0-T3,pCR,P1,full_808,808,275,533,2,0.5524748422309398,0.37453239847834524,0.5576940133037694,0.2707565950921289
3026,LOCAL0,T0-T3,pCR,P2,ftv_complete_375,375,110,265,2,0.575917667238422,0.35641660995723234,0.5649228130360207,0.23703058378104827
3026,LOCAL0,T0-T3,pCR,P2,full_808,808,275,533,2,0.5961453180965376,0.41095385695396547,0.5654306668940816,0.2489663965028518
3026,LOCAL0,T0-T3,pCR,P3,ftv_complete_375,375,110,265,2,0.5687135506003431,0.34944396293894076,0.5409948542024013,0.23307929547763157
3026,LOCAL0,T0-T3,pCR,P3,full_808,808,275,533,2,0.5730376940133037,0.39384483411476,0.5582636875319802,0.2754935947119553
3026,LOCAL0,T0-T3,pCR,P4,ftv_complete_375,375,110,265,2,0.5724528301886793,0.34784547234403396,0.574271012006861,0.24388122592612368
3026,LOCAL0,T0-T3,pCR,P4,full_808,808,275,533,2,0.5454409005628518,0.38128365853465596,0.5543953607368242,0.2870724966505493
3026,LOCAL0,T0-T3,pCR,P5,ftv_complete_375,375,110,265,2,0.55557461406518,0.3405383637437456,0.5602058319039451,0.2547986407222918
3026,LOCAL0,T0-T3,pCR,P5,full_808,808,275,533,2,0.5638615043493093,0.39200042406298385,0.5471226334640968,0.25637242375237684
3026,LOCAL3,T0,pCR,P1,ftv_complete_375,375,110,265,2,0.5467924528301887,0.32387550814037525,0.539279588336192,0.25648316523249326
3026,LOCAL3,T0,pCR,P1,full_808,808,275,533,2,0.5464438001023366,0.37910516812789713,0.5245608050486099,0.24853171075867397
3026,LOCAL3,T0,pCR,P2,ftv_complete_375,375,110,265,2,0.4891252144082333,0.3118129181621436,0.5008576329331046,0.23168771158469045
3026,LOCAL3,T0,pCR,P2,full_808,808,275,533,2,0.5328466655295923,0.36984291454308127,0.5403922906361931,0.24223197596069962
