analysis,population,seed,arm,fold,view,target,variant,clinical_contract,selected_c,validation_auroc,validation_auprc,threshold,train_rows,validation_rows,test_rows,feature_dim,class_weight,c_grid
phenotype,full_808,2026,LOCAL0,2,T1,HER2,P1,,0.0001,0.5717948717948718,,0.5071975731141173,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,subtype_4class,P1,,100.0,0.5414479075775478,0.32156563143450173,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,HR,P2,,1.0,0.5757491675915649,,0.6864532611606853,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,HER2,P2,,0.0001,0.6098901098901099,,0.5103802509090992,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,subtype_4class,P2,,0.1,0.5979978288281447,0.32646865173271694,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,HR,P3,,1.0,0.5507769145394006,,0.5834052301409255,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,HER2,P3,,0.0001,0.5970695970695971,,0.5059022202246052,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,subtype_4class,P3,,1.0,0.5522110643650205,0.29850988673132584,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,HR,P4,,1.0,0.5560488346281909,,0.35165252281865556,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,HER2,P4,,0.0001,0.5494505494505495,,0.5110965722344196,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,subtype_4class,P4,,0.001,0.5054447291082808,0.2729076115753909,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T1,HR,P5,,0.1,0.5316315205327414,,0.6236179514177739,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,2,T1,HER2,P5,,1e-06,0.5886446886446887,,0.5004712588766975,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,2,T1,subtype_4class,P5,,0.001,0.5206554306536485,0.29360745640363944,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,2,T2,HR,P1,,0.001,0.5360710321864595,,0.47174491151723785,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,HER2,P1,,0.1,0.5945054945054945,,0.49698742566711673,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,subtype_4class,P1,,0.01,0.5650419449260444,0.32309966839375004,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,HR,P2,,10.0,0.5602108768035516,,0.5116236364633915,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,HER2,P2,,100.0,0.5274725274725275,,0.02673597613730659,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,subtype_4class,P2,,1.0,0.5761614061987892,0.308625421405411,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,HR,P3,,100.0,0.566315205327414,,0.5365470309105167,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,HER2,P3,,0.01,0.5523809523809524,,0.4213768527863803,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,subtype_4class,P3,,0.01,0.5539945486082338,0.328891588461496,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,HR,P4,,0.001,0.5088790233074362,,0.45037181809706056,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,HER2,P4,,10.0,0.5725274725274725,,0.17626196056614082,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,subtype_4class,P4,,0.001,0.5531654194368995,0.30149767919789994,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T2,HR,P5,,0.001,0.5108213096559379,,0.46975590615231166,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,2,T2,HER2,P5,,0.001,0.5695970695970696,,0.5022304599138042,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,2,T2,subtype_4class,P5,,0.01,0.5434504238887828,0.3178660249315539,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,2,T3,HR,P1,,100.0,0.525527192008879,,0.3288300968675889,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,HER2,P1,,0.0001,0.5567765567765568,,0.505366221391271,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,subtype_4class,P1,,0.001,0.5417108500811926,0.2866221759423011,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,HR,P2,,100.0,0.6398446170921199,,0.6775223041676921,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,HER2,P2,,1.0,0.5098901098901099,,0.36790210771760185,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,subtype_4class,P2,,0.1,0.5093398532917015,0.26627998389452395,,525,121,162,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,HR,P3,,100.0,0.5885127635960045,,0.23929548268759174,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,HER2,P3,,100.0,0.5443223443223444,,0.9788159244222707,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,subtype_4class,P3,,0.001,0.5257147678625498,0.2756504777033095,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,HR,P4,,100.0,0.5785238623751388,,0.9997459922285157,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,HER2,P4,,0.1,0.5802197802197802,,0.37783676973857167,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,subtype_4class,P4,,0.0001,0.5489700996031743,0.282870519320489,,525,121,162,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,2,T3,HR,P5,,0.1,0.5430077691453941,,0.4557024474660808,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,2,T3,HER2,P5,,0.1,0.5684981684981685,,0.4072354926984639,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,2,T3,subtype_4class,P5,,0.0001,0.5363846507924307,0.2855376270735003,,525,121,162,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T0,HR,P1,,100.0,0.5019422863485017,,0.5532840302764299,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,HER2,P1,,0.1,0.5243727598566309,,0.3848387780674789,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,subtype_4class,P1,,100.0,0.5198178713986554,0.30033194342363567,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,HR,P2,,1.0,0.5543840177580466,,0.5129561755492422,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,HER2,P2,,100.0,0.5491039426523298,,0.3505142745962532,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,subtype_4class,P2,,10.0,0.5139645294881987,0.2677448681119927,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,HR,P3,,100.0,0.5621531631520533,,0.581231225477801,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,HER2,P3,,100.0,0.5706093189964158,,0.0480559850667377,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,subtype_4class,P3,,10.0,0.542394861105366,0.285158191200243,,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,HR,P4,,100.0,0.5957269700332963,,0.9941106330074136,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,HER2,P4,,0.001,0.5315412186379928,,0.5296310123550024,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,subtype_4class,P4,,100.0,0.5163910344364682,0.2957261696025128,,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T0,HR,P5,,1e-05,0.4744728079911209,,0.4961460152383651,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T0,HER2,P5,,0.01,0.5297491039426523,,0.4697010360206886,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T0,subtype_4class,P5,,0.01,0.48577264323866515,0.24612161724143997,,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T1,HR,P1,,100.0,0.4456159822419534,,0.46256185267437105,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,HER2,P1,,0.001,0.6551971326164875,,0.5100857524910839,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,subtype_4class,P1,,100.0,0.5353012929927363,0.29878510846824935,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,HR,P2,,1.0,0.5369034406215316,,0.5824416346812252,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,HER2,P2,,0.0001,0.6,,0.504771606281921,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,subtype_4class,P2,,0.1,0.5151405992011964,0.27090573527413814,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,HR,P3,,100.0,0.5471698113207547,,0.9509274515225739,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,HER2,P3,,0.001,0.6405017921146953,,0.5078225374409232,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,subtype_4class,P3,,100.0,0.5140569951292115,0.2886279975023396,,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,HR,P4,,100.0,0.5485571587125416,,0.0014407318681008473,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,HER2,P4,,0.0001,0.6329749103942652,,0.5041650922287704,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,subtype_4class,P4,,10.0,0.5233404550785519,0.29925945910786766,,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T1,HR,P5,,0.1,0.4547724750277469,,0.21677982592572562,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T1,HER2,P5,,0.0001,0.6401433691756272,,0.5056129866673038,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T1,subtype_4class,P5,,0.1,0.4758833019881813,0.2538918351554865,,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T2,HR,P1,,10.0,0.5654827968923418,,0.5143022170745665,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,HER2,P1,,0.1,0.5620071684587813,,0.4724060347765406,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,subtype_4class,P1,,10.0,0.5644303856220646,0.3334391617287936,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,HR,P2,,1.0,0.6018312985571587,,0.7150012983652384,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,HER2,P2,,0.01,0.5240143369175627,,0.5548740037220431,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,subtype_4class,P2,,0.1,0.5347493355568063,0.3032108023753586,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,HR,P3,,1.0,0.5732519422863485,,0.6306818218489254,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,HER2,P3,,0.01,0.5759856630824371,,0.5784853250796285,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,subtype_4class,P3,,100.0,0.558231139737159,0.3404164559366759,,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,HR,P4,,0.1,0.5438401775804661,,0.6110398880579503,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,HER2,P4,,1.0,0.5817204301075269,,0.3673035058438721,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,subtype_4class,P4,,100.0,0.5612857425683995,0.32521532627567573,,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T2,HR,P5,,0.1,0.5632630410654829,,0.5320292247199672,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T2,HER2,P5,,0.01,0.5967741935483871,,0.4359381298647343,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T2,subtype_4class,P5,,0.1,0.5548503798161811,0.3389206995631622,,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T3,HR,P1,,100.0,0.5638179800221976,,0.7030982955219013,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,HER2,P1,,0.0001,0.5387096774193548,,0.48943303266165117,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,subtype_4class,P1,,100.0,0.5913423682130496,0.31338978450797933,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,HR,P2,,0.0001,0.5460599334073252,,0.5025849708642963,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,HER2,P2,,10.0,0.5835125448028674,,0.5747376094330353,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,subtype_4class,P2,,100.0,0.5430854335416652,0.27738362425296803,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,HR,P3,,100.0,0.5962819089900111,,0.3004686992257837,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,HER2,P3,,1.0,0.546236559139785,,0.6223887120711573,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,subtype_4class,P3,,100.0,0.5839616317608106,0.3399531665040333,,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,HR,P4,,100.0,0.48390677025527185,,0.9982400605778801,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,HER2,P4,,1.0,0.6297491039426524,,0.3807198006527416,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,subtype_4class,P4,,0.0001,0.5331252061498962,0.27140675243166057,,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,3,T3,HR,P5,,0.1,0.47142064372918974,,0.6860367370410031,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T3,HER2,P5,,0.1,0.5569892473118281,,0.2066554843572253,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,3,T3,subtype_4class,P5,,0.0001,0.5634136771468568,0.28787063149847414,,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,4,T0,HR,P1,,100.0,0.553274139844617,,0.7319463796859367,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,HER2,P1,,0.01,0.596415770609319,,0.5788478181000511,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,subtype_4class,P1,,100.0,0.5802665240620972,0.342869887935217,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,HR,P2,,0.0001,0.5504994450610432,,0.5021363160841367,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,HER2,P2,,0.01,0.5817204301075269,,0.42132106291606564,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,subtype_4class,P2,,0.01,0.5816406445372062,0.3153833917924546,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,HR,P3,,1.0,0.5493895671476138,,0.5650413494685503,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,HER2,P3,,0.01,0.5974910394265234,,0.5083099519418116,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,subtype_4class,P3,,0.01,0.5819183771164415,0.3160890297620993,,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,HR,P4,,0.1,0.5615982241953386,,0.5271608022989973,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,HER2,P4,,0.01,0.6362007168458781,,0.4689293606539582,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,subtype_4class,P4,,0.001,0.5759079994196299,0.31123166535335334,,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T0,HR,P5,,0.1,0.5599334073251941,,0.5177590270755037,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,4,T0,HER2,P5,,0.001,0.6236559139784946,,0.5255372601596047,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,4,T0,subtype_4class,P5,,0.001,0.5849678267893615,0.3207420890014777,,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,4,T1,HR,P1,,0.001,0.5416204217536071,,0.49757918333890805,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,HER2,P1,,0.01,0.6792114695340502,,0.49345953909089146,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,subtype_4class,P1,,0.01,0.559968133056744,0.304944533622023,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,HR,P2,,0.001,0.5474472807991121,,0.5291893927892357,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,HER2,P2,,0.1,0.6376344086021506,,0.4184898725682366,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,subtype_4class,P2,,0.1,0.57925732001083,0.3073043787365174,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,HR,P3,,0.001,0.544395116537181,,0.510933441083372,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,HER2,P3,,0.1,0.6412186379928315,,0.41354592671984,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,subtype_4class,P3,,0.1,0.5586227907678868,0.307508869498456,,526,121,161,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,HR,P4,,0.0001,0.548834628190899,,0.4947645741249438,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,HER2,P4,,0.001,0.6630824372759857,,0.4807838927335589,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,subtype_4class,P4,,0.01,0.5695623558488682,0.32037017755375896,,526,121,161,384,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T1,HR,P5,,0.0001,0.5493895671476138,,0.4902729139774652,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,4,T1,HER2,P5,,0.001,0.6505376344086021,,0.4784596553351236,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,4,T1,subtype_4class,P5,,0.001,0.5596242357266417,0.321413935098368,,526,121,161,640,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
phenotype,full_808,2026,LOCAL0,4,T2,HR,P1,,100.0,0.564927857935627,,0.7364826942400622,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T2,HER2,P1,,0.1,0.6781362007168459,,0.5119144563887029,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T2,subtype_4class,P1,,1.0,0.6018911013157732,0.3149414715889538,,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
phenotype,full_808,2026,LOCAL0,4,T2,HR,P2,,0.1,0.5474472807991121,,0.47076778181999607,526,121,161,128,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
