seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
2026,LOCAL0,T3,HER2,FIXED_P3,oracle_pair_PERI20,375,88.0,287.0,2,0.5875831485587584,0.29960836393426926,0.5270826734241368,
2026,LOCAL0,T3,HER2,LOCAL_REST,oracle_pair_LOCAL_REST,371,88.0,283.0,2,0.5278670093157726,0.26796731547038477,0.5484861869579184,
2026,LOCAL0,T3,HER2,PERI10,oracle_pair_PERI10,375,88.0,287.0,2,0.5338533417801711,0.2651495563352403,0.5445042762115933,
2026,LOCAL0,T3,HER2,PERI20,oracle_pair_PERI20,375,88.0,287.0,2,0.5409803611023123,0.2636421812607398,0.5219353816914792,
2026,LOCAL0,T3,HR,CORE,oracle_pair_CORE,374,217.0,157.0,2,0.4998385629164343,0.5870689086908456,0.4965217646540844,
2026,LOCAL0,T3,HR,CORE_PERI,oracle_pair_CORE_PERI,374,217.0,157.0,2,0.4647333352901465,0.5664275508859309,0.4569403269834747,
2026,LOCAL0,T3,HR,FIXED_P3,oracle_pair_CORE,374,217.0,157.0,2,0.49153189116205354,0.5724855160674178,0.4998385629164343,
2026,LOCAL0,T3,HR,FIXED_P3,oracle_pair_CORE_PERI,374,217.0,157.0,2,0.49153189116205354,0.5724855160674178,0.4998385629164343,
2026,LOCAL0,T3,HR,FIXED_P3,oracle_pair_LOCAL_REST,371,215.0,156.0,2,0.48828264758497314,0.5725912873774663,0.48677698270721526,
2026,LOCAL0,T3,HR,FIXED_P3,oracle_pair_PERI10,375,217.0,158.0,2,0.4919500670827743,0.5644977636217936,0.5033249722918975,
2026,LOCAL0,T3,HR,FIXED_P3,oracle_pair_PERI20,375,217.0,158.0,2,0.4919500670827743,0.5644977636217936,0.5033249722918975,
2026,LOCAL0,T3,HR,LOCAL_REST,oracle_pair_LOCAL_REST,371,215.0,156.0,2,0.5498807394156231,0.6221323287100599,0.5168753726893262,
2026,LOCAL0,T3,HR,PERI10,oracle_pair_PERI10,375,217.0,158.0,2,0.47305022458146184,0.5624179616942832,0.4650877909350756,
2026,LOCAL0,T3,HR,PERI20,oracle_pair_PERI20,375,217.0,158.0,2,0.49559587003441635,0.588600560863271,0.47872309397421686,
2026,LOCAL0,T3,subtype_4class,CORE,oracle_pair_CORE,374,,,4,0.4941350346785699,0.26070939749929156,0.2667851795714994,
2026,LOCAL0,T3,subtype_4class,CORE_PERI,oracle_pair_CORE_PERI,374,,,4,0.5271454709154395,0.2706232555043634,0.2727110511886971,
2026,LOCAL0,T3,subtype_4class,FIXED_P3,oracle_pair_CORE,374,,,4,0.5196465255021911,0.2732496657144763,0.2686920806083496,
