seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,GAP0,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,373,0.04866469995485677,0.028566104372730654,-0.04442501372587593,12.415072966458844,3.125760892303385,12.201692990259323,-0.017487735215913347,0.0008190390512873261,0.0008175292936712905,0.8426022099560094,-2.5839071382544776
2026,GAP0,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,366,0.04607945780666495,0.013505544505529894,-0.012605544939737756,24.240865661717013,13.082035390253855,24.222567386068665,-0.0007554226336417312,0.016022842089768608,0.0017095502652202498,-10.902759051630987,-0.03234980357121645
2026,GAP0,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,365,0.14143446941560575,0.08904158617538536,-0.12886072249729286,18.050821952834593,10.171307914221575,17.02259769956717,-0.06040348667192936,0.21047006061664167,0.04084962282466613,-8.30511445856304,-0.16109231940079946
2026,GAP0,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,371,0.022978025412596317,-0.02177533827965436,-0.015430322432219645,22.25656366544514,7.342938897317401,22.209881182479446,-0.0021018790052113817,0.010374432328237553,-0.002217926150843918,-4.858638635480375,-0.5499739658586207
2026,GAP3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.3582300603026511,0.269693095742181,0.004117596630406228,42.57898896810276,19.941434918524873,42.77656700591202,0.004618838107834864,0.048332053209020336,0.05929081920810525,15.923499372644786,-10.972285681038091
2026,GAP3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.3840104676299921,0.270440767304582,0.01558796113538663,37.384412476379126,13.112753861718884,37.95576601319648,0.01505314203430137,0.04459740666250751,0.05711194649463834,7.800939842987841,-8.75898626979074
2026,GAP3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.21677119126180455,0.10319360254947861,-0.03523985527430318,31.646226889697598,8.19931662265063,31.345565059981617,-0.00959184590038963,0.0059528711112057965,0.00796188708127007,2.292188878318155,-6.6133626995490635
2026,GAP3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.10966413185027507,0.038687606705296126,-0.04463742659086489,12.68253737456763,3.2607344575117496,12.477635535818399,-0.016421527793550193,0.0016941746167239225,0.0015923955288072416,0.8938920579088,-2.6650531530647354
2026,GAP3,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.07160905677551485,0.03344853524496394,-0.008569995859585955,25.439576309605307,13.822759656915673,25.477864188497076,0.0015027899751916857,0.017296269636541663,0.004398993575366974,-11.193987292497884,-0.2145146361922422
2026,GAP3,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.21795039253612472,0.23676130430625436,0.027842530639865193,16.95227237168449,9.64232567214906,17.219808801872187,0.015536550566032386,0.16374037601004965,0.09580509712528922,-7.853191805680465,-0.08981363799678381
2026,GAP3,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.0733498691546251,-0.019773770873958634,-0.05055385152260783,28.073441930079106,9.86616335577908,27.537956917151757,-0.019445342824028735,0.042217081820826584,-0.00406287632613339,-5.832267812328873,-0.3978737396165553
