epoch,arm,architecture,seed_base,fold,effective_seed,patient_order_sha256,dropped_logical_tail_patients,train_loss,train_base_loss,train_state_loss,train_ftv_loss,train_grounded_patients,train_representation_std,train_optimizer_steps,val_loss,val_base_objective,val_state_loss,val_ftv_loss,val_grounded_patients,val_representation_std,finite
5,LOCAL0,LOCAL,2026,1,2027,a5f4579c99613e73fe002efaa8aed67d67e4a46021a2c9020bbee320f116ec5f,24,0.9733921848237514,0.9733921848237514,0.4415431002154946,0.0,0.0,0.8436519503593445,20.0,0.8845412209014262,0.8845412209014262,0.4294763414327763,0.0,0.0,0.8340607285499573,True
6,LOCAL0,LOCAL,2026,1,2027,629e6436eb3ffeedc41fc644d2eb64a39c95cad9f4c672b1a6cd556cfaf3ab59,24,0.929791247472167,0.929791247472167,0.4763351016677916,0.0,0.0,0.8520817756652832,20.0,0.9279804761744728,0.9279804761744728,0.4997086318071223,0.0,0.0,0.8470668792724609,True
1,LOCAL0,LOCAL,2026,2,2028,6998a8f60a4b9edcfa1b764a0d6bc2a9deddc66c7e65a7bcd04757853d3faffc,24,2.0891503527760507,2.0891503527760507,0.8885915581136942,0.0,0.0,0.5040348768234253,20.0,1.4253499842872304,1.4253499842872304,0.4469862861081588,0.0,0.0,0.6094396710395813,True
2,LOCAL0,LOCAL,2026,2,2028,e2a1bf3284a83f620e4004a39c18e99393eaaff8467c6ba1667975464baedd52,24,1.263860496878624,1.263860496878624,0.3726317168213427,0.0,0.0,0.7208675742149353,20.0,1.0409706939350476,1.0409706939350476,0.2600456744678749,0.0,0.0,0.7534916400909424,True
3,LOCAL0,LOCAL,2026,2,2028,da67c2064808622828fdedb69685b96c4a8804affe1766ac3a988b64736ba29e,24,0.9788767959922552,0.9788767959922552,0.2803689440712332,0.0,0.0,0.8101250529289246,20.0,0.9058470883645302,0.9058470883645302,0.2889153617472688,0.0,0.0,0.808615505695343,True
4,LOCAL0,LOCAL,2026,2,2028,e68c7c5af39133aed0cb9d61d06dd116966296cbb9a2c21ccbf961ea0e01e385,24,0.916124863922596,0.916124863922596,0.3177257827483117,0.0,0.0,0.8380475640296936,20.0,1.0037180471026208,1.0037180471026208,0.369904705315582,0.0,0.0,0.8010308146476746,True
5,LOCAL0,LOCAL,2026,2,2028,1482bddca36378f5663fe68ebf0f7c778661f4c20d0c9708a5f144d1b1a2ee4d,24,0.9083252243697644,0.9083252243697644,0.3857492233626544,0.0,0.0,0.8473310470581055,20.0,0.9627862685968068,0.9627862685968068,0.4537458469059842,0.0,0.0,0.8333866000175476,True
6,LOCAL0,LOCAL,2026,2,2028,bb60365c79da3d59e784411bea62d47f14216ab70e7ef1e92808b5c873fa66b1,24,0.9273845314979552,0.9273845314979552,0.4464984791353344,0.0,0.0,0.8501786589622498,20.0,1.0349230273696015,1.0349230273696015,0.5074789799934576,0.0,0.0,0.8140165209770203,True
1,LOCAL0,LOCAL,2026,3,2029,563cd3c4058aa445016008145db8f0fd24af559d197b6df55ac7699b038b5aaa,25,2.145863411575556,2.145863411575556,1.0495909364894032,0.0,0.0,0.6695907115936279,20.0,1.3887944595872863,1.3887944595872863,0.5101990182537678,0.0,0.0,0.7134622931480408,True
2,LOCAL0,LOCAL,2026,3,2029,0b2a52cb071aa5aee4b420d8db12f5ae74b4e2dddbc308ba16eb837724b6f1ef,25,1.222193042933941,1.222193042933941,0.4287561795674264,0.0,0.0,0.8059235215187073,20.0,0.9113608618413122,0.9113608618413122,0.2441903759132732,0.0,0.0,0.8123574256896973,True
3,LOCAL0,LOCAL,2026,3,2029,e308f7b9fd64d4cc4ac46e1bb99421d1e9838989af127d2f8b1da354f52178fa,25,0.9789122015237808,0.9789122015237808,0.3085381230339408,0.0,0.0,0.8466220498085022,20.0,0.8083933153428322,0.8083933153428322,0.2523133332941157,0.0,0.0,0.8361918926239014,True
4,LOCAL0,LOCAL,2026,3,2029,bfd2c5f8d925922e5005b8539f1618eaa7064c292a2169a2e9035ee049d85d30,25,0.8961179904639721,0.8961179904639721,0.3382264249026775,0.0,0.0,0.8569427132606506,20.0,0.7801614920955059,0.7801614920955059,0.292283826438356,0.0,0.0,0.8429581522941589,True
5,LOCAL0,LOCAL,2026,3,2029,7c1082dda0ebec8ee19497a931a44bf9389fa9675807c1b35bdf61cc0f91e73e,25,0.9063376404345036,0.9063376404345036,0.4023461080156266,0.0,0.0,0.8617584705352783,20.0,0.8095944568145373,0.8095944568145373,0.3524468616266881,0.0,0.0,0.8394646644592285,True
6,LOCAL0,LOCAL,2026,3,2029,f4fdb6cac425ffae5084dbf8cd6dee07405be8d14c4b867b51d92f02b17dfb3d,25,0.9528764814138412,0.9528764814138412,0.4676116517744958,0.0,0.0,0.8618436455726624,20.0,0.8472206486650735,0.8472206486650735,0.417862744617068,0.0,0.0,0.8512072563171387,True
1,LOCAL0,LOCAL,2026,4,2030,634c99f34c722c03ac091085c7d538c382f18e833c501b0d9dc70f9a8b4b6b23,25,2.1070975877344607,2.1070975877344607,1.0097184704616666,0.0,0.0,0.6293266415596008,20.0,1.3688583728695705,1.3688583728695705,0.5208666078315294,0.0,0.0,0.7018577456474304,True
2,LOCAL0,LOCAL,2026,4,2030,e84581e52473e0e4a7143b16326ebcb307b35766c2a9033f49e404675bf29871,25,1.2479082085192204,1.2479082085192204,0.438452585786581,0.0,0.0,0.7761821746826172,20.0,1.0075473125315897,1.0075473125315897,0.3315493768650638,0.0,0.0,0.7879230976104736,True
3,LOCAL0,LOCAL,2026,4,2030,af0f11e1ee645d40db809b6ec442d4d8375ccc1f567b99ba57cfd1cd39d7dad6,25,1.016863858699799,1.016863858699799,0.3670626259408891,0.0,0.0,0.8171839714050293,20.0,0.9272500646015828,0.9272500646015828,0.3596775338423154,0.0,0.0,0.8238460421562195,True
4,LOCAL0,LOCAL,2026,4,2030,d7b96b316ad81723bd7f658433a53439849bdcba285d7c6a3e8eb043b510b1eb,25,1.000794704258442,1.000794704258442,0.4152110364288092,0.0,0.0,0.8446308970451355,20.0,1.0099219261122143,1.0099219261122143,0.4353514877725238,0.0,0.0,0.8198849558830261,True
5,LOCAL0,LOCAL,2026,4,2030,db42997f33371b37c7a0d2bebb6073dc55dbd16bc02f2fa9fe29b378a1392662,25,1.0020487766712904,1.0020487766712904,0.4781163981184363,0.0,0.0,0.8511531949043274,20.0,0.9731032872988172,0.9731032872988172,0.4942902906620798,0.0,0.0,0.8389430046081543,True
6,LOCAL0,LOCAL,2026,4,2030,2b94108e96560ea56091a9d5f23d6918a15954c826417330c9fa07ad95d602e1,25,1.0044265042990446,1.0044265042990446,0.5206582410261035,0.0,0.0,0.8561493754386902,20.0,0.9500180724238562,0.9500180724238562,0.5410560126885895,0.0,0.0,0.8432238698005676,True
1,LOCAL3,LOCAL,2026,0,2026,ff7209b5cc5772ee2a9c7c528ff3e43384ce34c8529d48fad1c18ae3732de38d,24,2.308956142745465,2.260826966911554,1.174976196885109,0.1925167033356452,242.0,0.6835452914237976,20.0,1.5696300793750155,1.5319747008568,0.701177299515275,0.1506215140728627,59.0,0.7467674612998962,True
2,LOCAL3,LOCAL,2026,0,2026,4c81e4df44829f8c7af577c6769a29351055fddf489f913b789afd011fb07cf2,24,1.3792710159001824,1.3366952300071715,0.5491471072658897,0.1703031435720428,240.0,0.803881824016571,20.0,1.0656455664272289,1.0298887008477833,0.3802091324132336,0.1430274623177819,59.0,0.8145398497581482,True
3,LOCAL3,LOCAL,2026,0,2026,460601f2740d07da728e05cc03e9dd7fe52ed56a3043ad0ae742dd6ced687458,24,1.0625363238175656,1.0213214240968227,0.3973482716828584,0.1648595988829719,235.0,0.8397648930549622,20.0,0.9321082791154764,0.901418380008256,0.3753098760508309,0.1227595964288812,59.0,0.8441933989524841,True
4,LOCAL3,LOCAL,2026,0,2026,d68d66f3dc4b2424234fe8070c35f7237d55584de4657debefbf3bab4f007f83,24,0.998506007962505,0.9603784579783678,0.4297976124100387,0.1525101999365488,236.0,0.8514285087585449,20.0,0.9661098870230648,0.93261380629106,0.4484745702467674,0.1339843229280184,59.0,0.8436980247497559,True
5,LOCAL3,LOCAL,2026,0,2026,016e71e12a0d168cdfd26225a75a09abe5051a1f8e70b15d951bb1b3297f9ff8,24,0.998011413575208,0.9592246375977992,0.4876417944207787,0.1551471039096349,241.0,0.8538835644721985,20.0,0.9400755700557832,0.9075695635858646,0.4983992950975402,0.130024025879674,59.0,0.8468177914619446,True
6,LOCAL3,LOCAL,2026,0,2026,4d30019690796cedb67ed45d6d1f879f88431328ab5239cdcf92f5cb1a6d9add,24,1.035057037718936,0.995135509222746,0.5444342028349638,0.1596861139847602,237.0,0.8559706807136536,20.0,1.0652712001420903,1.0324157565093235,0.5736069529017142,0.1314217745310674,59.0,0.8292286992073059,True
7,LOCAL3,LOCAL,2026,0,2026,6a28e93351eda42fe42ce2fef989e6835d34ad6c44a220cfd7afe3dc3ceb6bf1,24,1.0397549535801751,0.9990835413336754,0.5800486467778683,0.1626856489859997,235.0,0.8569808006286621,20.0,0.990942385794402,0.9577789385456684,0.5804908321169783,0.1326537889949346,59.0,0.8490704894065857,True
1,LOCAL3,LOCAL,2026,1,2027,4c00aeac23e4804a1693955fecd0df02cc5f9b7896fe6b2b77b356c2c6e0b9c4,24,2.258269819358707,2.2075420148670672,1.008871195092797,0.2029112179665581,228.0,0.5234643816947937,20.0,1.5094694498043937,1.4722183272858296,0.5098863037164546,0.1490044900742562,69.0,0.5918973684310913,True
2,LOCAL3,LOCAL,2026,1,2027,a8ed6b01fd8c15bed04868c47e386b7f9fa0493512f7597a0a20d833e8fa0d71,24,1.360686702757246,1.3228747844696045,0.4273735840804875,0.1512476731505659,234.0,0.709998607635498,20.0,1.0919964920714562,1.0559254658123678,0.300076072373666,0.1442841050363537,69.0,0.7523991465568542,True
3,LOCAL3,LOCAL,2026,1,2027,176ac7f114b3181147a0572cb8577f749d0f90f7396788c8887c722fab705ed5,24,1.089224030971161,1.0527731597423553,0.3419935515150428,0.1458034849152229,229.0,0.7908985614776611,20.0,0.94098558655093,0.9032802936459376,0.3098578728920172,0.1508211716199698,69.0,0.7923313975334167,True
4,LOCAL3,LOCAL,2026,1,2027,b0fabc7251e43195480e15c108fe6937e8af0a00b558fb77234c21abc08edae4,24,1.019475741146884,0.985699438676238,0.3765842193737626,0.1351052098825835,228.0,0.8184824585914612,20.0,0.903061615319668,0.8708091708254223,0.3630118498132249,0.1290097779769828,69.0,0.8157164454460144,True
5,LOCAL3,LOCAL,2026,1,2027,a5f4579c99613e73fe002efaa8aed67d67e4a46021a2c9020bbee320f116ec5f,24,1.0178261399805226,0.9817700330168008,0.4361335944384336,0.1442244278548873,228.0,0.829382598400116,20.0,0.923721567498448,0.8920651053594164,0.422600242717207,0.1266258485561263,69.0,0.8181154727935791,True
6,LOCAL3,LOCAL,2026,1,2027,629e6436eb3ffeedc41fc644d2eb64a39c95cad9f4c672b1a6cd556cfaf3ab59,24,0.9892972060216024,0.9516234111040832,0.4751395856030285,0.1506951796700773,230.0,0.8423097133636475,20.0,0.9852473536678192,0.9512065442140436,0.4954455312618539,0.1361632378151019,69.0,0.8317121863365173,True
1,LOCAL3,LOCAL,2026,2,2028,6998a8f60a4b9edcfa1b764a0d6bc2a9deddc66c7e65a7bcd04757853d3faffc,24,2.1855049413608976,2.128681609034538,0.8989022007212043,0.2272933293054373,234.0,0.481425791978836,20.0,1.4877424645141413,1.4454393938553234,0.4421455239461473,0.1692122826352715,52.0,0.5588594079017639,True
2,LOCAL3,LOCAL,2026,2,2028,e2a1bf3284a83f620e4004a39c18e99393eaaff8467c6ba1667975464baedd52,24,1.336299649417768,1.2997968345880508,0.3652790373191237,0.146011259318869,233.0,0.67344069480896,20.0,1.0859499798653365,1.045565602207972,0.2553682930705961,0.1615375106294568,52.0,0.7284827828407288,True
3,LOCAL3,LOCAL,2026,2,2028,da67c2064808622828fdedb69685b96c4a8804affe1766ac3a988b64736ba29e,24,1.0381132018484134,1.0032364379614591,0.2723111365921795,0.1395070555478172,230.0,0.7817692160606384,20.0,0.9835728163416784,0.9354516849044926,0.2797648113621168,0.1924845257487434,52.0,0.770965039730072,True
4,LOCAL3,LOCAL,2026,2,2028,e68c7c5af39133aed0cb9d61d06dd116966296cbb9a2c21ccbf961ea0e01e385,24,0.9638907659958112,0.9272968381643296,0.3069649980403482,0.1463757113259269,231.0,0.8170070648193359,20.0,0.9341039537895915,0.8926273200137556,0.3622504886516854,0.165906535103344,52.0,0.8199470639228821,True
5,LOCAL3,LOCAL,2026,2,2028,1482bddca36378f5663fe68ebf0f7c778661f4c20d0c9708a5f144d1b1a2ee4d,24,0.9183188783936204,0.8865371886640787,0.3732784922234714,0.1271267589181661,235.0,0.8280060291290283,20.0,0.9958577767589992,0.9471760288742948,0.4447088753881533,0.194726991538818,52.0,0.8160751461982727,True
6,LOCAL3,LOCAL,2026,2,2028,bb60365c79da3d59e784411bea62d47f14216ab70e7ef1e92808b5c873fa66b1,24,0.9454503649300116,0.9134582780301572,0.433714432362467,0.1279683475994181,233.0,0.834130048751831,20.0,1.082687940470133,1.0425058849586928,0.5060713980808731,0.1607282220457609,52.0,0.8006855845451355,True
1,LOCAL3,LOCAL,2026,3,2029,563cd3c4058aa445016008145db8f0fd24af559d197b6df55ac7699b038b5aaa,25,2.2128014875333037,2.1600956805050373,1.0547971483319998,0.2108232281130642,232.0,0.6581733822822571,20.0,1.4394701018100742,1.3967913004977643,0.5103600429109305,0.1707152052492392,61.0,0.702713668346405,True
2,LOCAL3,LOCAL,2026,3,2029,0b2a52cb071aa5aee4b420d8db12f5ae74b4e2dddbc308ba16eb837724b6f1ef,25,1.269436787914129,1.2303245518356565,0.4245713439770043,0.1564489443138913,233.0,0.7980154156684875,20.0,0.9540276283720908,0.9161562294014228,0.2363980663709404,0.1514855958826717,61.0,0.8035396933555603,True
3,LOCAL3,LOCAL,2026,3,2029,e308f7b9fd64d4cc4ac46e1bb99421d1e9838989af127d2f8b1da354f52178fa,25,1.0238037764371382,0.9858696661889552,0.2998000648804009,0.151736440992731,234.0,0.8360424637794495,20.0,0.8587997830399072,0.824028398872407,0.2437254433666379,0.1390855366700008,61.0,0.8214612007141113,True
4,LOCAL3,LOCAL,2026,3,2029,bfd2c5f8d925922e5005b8539f1618eaa7064c292a2169a2e9035ee049d85d30,25,0.9274868179928584,0.8915134027600289,0.3259915185160935,0.1438936609313181,232.0,0.8498328328132629,20.0,0.8063130617386384,0.7718545267404604,0.2798881382981608,0.1378341399927119,61.0,0.8341041207313538,True
5,LOCAL3,LOCAL,2026,3,2029,7c1082dda0ebec8ee19497a931a44bf9389fa9675807c1b35bdf61cc0f91e73e,25,0.9368990246226508,0.9000616293400526,0.3875840187072754,0.1473495811303925,233.0,0.8548951148986816,20.0,0.8347812920071027,0.8008865711610179,0.3370931769205519,0.1355788833843391,61.0,0.832591712474823,True
6,LOCAL3,LOCAL,2026,3,2029,f4fdb6cac425ffae5084dbf8cd6dee07405be8d14c4b867b51d92f02b17dfb3d,25,0.9734189127511664,0.9387690931558608,0.4527969499118626,0.1385992783812228,232.0,0.8569321632385254,20.0,0.8841297806285664,0.8421214681026364,0.4013713774355975,0.1680332501037199,61.0,0.840941846370697,True
7,LOCAL3,LOCAL,2026,3,2029,84d594b9af6103c6440762f5f8ea34e7fa8615135569be4040686c27a475cee6,25,1.0092575176031855,0.9766893591731788,0.5117372736334801,0.1302726337200273,230.0,0.8615198135375977,20.0,0.9106414579956577,0.8783368882068918,0.4608715832972329,0.1292182791550628,61.0,0.842684805393219,True
1,LOCAL3,LOCAL,2026,4,2030,634c99f34c722c03ac091085c7d538c382f18e833c501b0d9dc70f9a8b4b6b23,25,2.207966885137958,2.1466781489551066,1.028495756536722,0.2451549447314054,216.0,0.6196752786636353,20.0,1.4308479983691824,1.390021608880729,0.5278635761461967,0.1633055579538146,66.0,0.6904704570770264,True
2,LOCAL3,LOCAL,2026,4,2030,e84581e52473e0e4a7143b16326ebcb307b35766c2a9033f49e404675bf29871,25,1.2964782854190184,1.2572756096720696,0.4384873257949948,0.1568107029877949,215.0,0.767185389995575,20.0,1.0526549844353488,1.0117003213275562,0.325981764753988,0.1638186524311701,66.0,0.7775413393974304,True
3,LOCAL3,LOCAL,2026,4,2030,af0f11e1ee645d40db809b6ec442d4d8375ccc1f567b99ba57cfd1cd39d7dad6,25,1.0605016790476889,1.0215736947953702,0.3595900708809495,0.1557119370092738,213.0,0.8061878085136414,20.0,0.9616853608352136,0.9216176586702836,0.3510558422931955,0.1602708086597197,66.0,0.8117945790290833,True
4,LOCAL3,LOCAL,2026,4,2030,d7b96b316ad81723bd7f658433a53439849bdcba285d7c6a3e8eb043b510b1eb,25,1.0242651336154966,0.9854229353368282,0.4049476206302643,0.1553687931146732,215.0,0.8337281346321106,20.0,0.9931592898489522,0.931413007176612,0.4172796934596763,0.2469851306893608,66.0,0.8213112354278564,True
5,LOCAL3,LOCAL,2026,4,2030,db42997f33371b37c7a0d2bebb6073dc55dbd16bc02f2fa9fe29b378a1392662,25,1.012931719996295,0.9699014753103256,0.4607681425288319,0.1721209787438775,215.0,0.8419268727302551,20.0,1.0175666391808469,0.9708817768688044,0.4826229217131276,0.1867394492481694,66.0,0.8222827911376953,True
6,LOCAL3,LOCAL,2026,4,2030,2b94108e96560ea56091a9d5f23d6918a15954c826417330c9fa07ad95d602e1,25,1.0248774134630516,0.9889399204403162,0.5091906106099486,0.1437499720909416,219.0,0.8436551690101624,20.0,0.9753188194409425,0.9344105173733608,0.5281065947507039,0.1636332082703258,66.0,0.8286661505699158,True
1,LG0,LOCAL_GLOBAL,2026,0,2026,ff7209b5cc5772ee2a9c7c528ff3e43384ce34c8529d48fad1c18ae3732de38d,24,2.318054237216711,2.318054237216711,1.0588822834193707,0.0,0.0,0.4452842772006988,20.0,1.5388092876465853,1.5388092876465853,0.5061200369488109,0.0,0.0,0.4228388965129852,True
2,LG0,LOCAL_GLOBAL,2026,0,2026,4c81e4df44829f8c7af577c6769a29351055fddf489f913b789afd011fb07cf2,24,1.327725899219513,1.327725899219513,0.3842525738291442,0.0,0.0,0.5892041325569153,20.0,0.9741929690699932,0.9741929690699932,0.2021840340342403,0.0,0.0,0.667158305644989,True
3,LG0,LOCAL_GLOBAL,2026,0,2026,460601f2740d07da728e05cc03e9dd7fe52ed56a3043ad0ae742dd6ced687458,24,1.0030877947807313,1.0030877947807313,0.2378360082395375,0.0,0.0,0.7226603031158447,20.0,0.8497289340358135,0.8497289340358135,0.1889614485019494,0.0,0.0,0.7274375557899475,True
4,LG0,LOCAL_GLOBAL,2026,0,2026,d68d66f3dc4b2424234fe8070c35f7237d55584de4657debefbf3bab4f007f83,24,0.9660698901861906,0.9660698901861906,0.2637454519048333,0.0,0.0,0.7605400085449219,20.0,0.9151843677867544,0.9151843677867544,0.2623931511867144,0.0,0.0,0.7439947724342346,True
5,LG0,LOCAL_GLOBAL,2026,0,2026,016e71e12a0d168cdfd26225a75a09abe5051a1f8e70b15d951bb1b3297f9ff8,24,0.9468192283064129,0.9468192283064129,0.3041131069883704,0.0,0.0,0.7829000949859619,20.0,0.8471409368120935,0.8471409368120935,0.2782000758923775,0.0,0.0,0.7767177224159241,True
6,LG0,LOCAL_GLOBAL,2026,0,2026,4d30019690796cedb67ed45d6d1f879f88431328ab5239cdcf92f5cb1a6d9add,24,0.9042847085744142,0.9042847085744142,0.3427552537992596,0.0,0.0,0.8019703030586243,20.0,0.8664733481801246,0.8664733481801246,0.3371353217146613,0.0,0.0,0.7910402417182922,True
7,LG0,LOCAL_GLOBAL,2026,0,2026,6a28e93351eda42fe42ce2fef989e6835d34ad6c44a220cfd7afe3dc3ceb6bf1,24,0.9221992276608943,0.9221992276608943,0.3898023148067295,0.0,0.0,0.8218368887901306,20.0,0.8397566905199003,0.8397566905199003,0.3868482040841717,0.0,0.0,0.8120738863945007,True
1,LG0,LOCAL_GLOBAL,2026,1,2027,4c00aeac23e4804a1693955fecd0df02cc5f9b7896fe6b2b77b356c2c6e0b9c4,24,2.2100261926651,2.2100261926651,0.8905383145436645,0.0,0.0,0.3533895909786224,20.0,1.4968068914965165,1.4968068914965165,0.3298959552256529,0.0,0.0,0.1993695050477981,True
2,LG0,LOCAL_GLOBAL,2026,1,2027,a8ed6b01fd8c15bed04868c47e386b7f9fa0493512f7597a0a20d833e8fa0d71,24,1.4201830625534058,1.4201830625534058,0.2683054329827428,0.0,0.0,0.3145844638347626,20.0,1.1439590907293904,1.1439590907293904,0.1634005483024376,0.0,0.0,0.438111662864685,True
3,LG0,LOCAL_GLOBAL,2026,1,2027,176ac7f114b3181147a0572cb8577f749d0f90f7396788c8887c722fab705ed5,24,1.077320608869195,1.077320608869195,0.202764524705708,0.0,0.0,0.6525283455848694,20.0,0.9041530568737628,0.9041530568737628,0.1612765337071142,0.0,0.0,0.6899917125701904,True
4,LG0,LOCAL_GLOBAL,2026,1,2027,b0fabc7251e43195480e15c108fe6937e8af0a00b558fb77234c21abc08edae4,24,0.9407175336033106,0.9407175336033106,0.2129502041265368,0.0,0.0,0.7523283362388611,20.0,0.8174321134228352,0.8174321134228352,0.2079803938708029,0.0,0.0,0.7323890328407288,True
5,LG0,LOCAL_GLOBAL,2026,1,2027,a5f4579c99613e73fe002efaa8aed67d67e4a46021a2c9020bbee320f116ec5f,24,0.9068069770932198,0.9068069770932198,0.2637123976834118,0.0,0.0,0.7608811259269714,20.0,0.7892568377423878,0.7892568377423878,0.2621326579535303,0.0,0.0,0.7557610869407654,True
6,LG0,LOCAL_GLOBAL,2026,1,2027,629e6436eb3ffeedc41fc644d2eb64a39c95cad9f4c672b1a6cd556cfaf3ab59,24,0.8732989050447941,0.8732989050447941,0.3082061822526157,0.0,0.0,0.7787653803825378,20.0,0.8156054808088571,0.8156054808088571,0.3251417476283617,0.0,0.0,0.7672063708305359,True
7,LG0,LOCAL_GLOBAL,2026,1,2027,01c5b142c6ad7402e2714a1498ca837bfa833bf11b03d67fcbbcb4f77c68c304,24,0.8710660997778177,0.8710660997778177,0.3515861169435084,0.0,0.0,0.7942342162132263,20.0,0.8503248208810475,0.8503248208810475,0.3889746316208327,0.0,0.0,0.7912952899932861,True
1,LG0,LOCAL_GLOBAL,2026,2,2028,6998a8f60a4b9edcfa1b764a0d6bc2a9deddc66c7e65a7bcd04757853d3faffc,24,2.123932596296072,2.123932596296072,0.8259197751060128,0.0,0.0,0.3267094194889068,20.0,1.4602375582229992,1.4602375582229992,0.3230147514461486,0.0,0.0,0.2580328583717346,True
2,LG0,LOCAL_GLOBAL,2026,2,2028,e2a1bf3284a83f620e4004a39c18e99393eaaff8467c6ba1667975464baedd52,24,1.37317126467824,1.37317126467824,0.252871633414179,0.0,0.0,0.3625973463058471,20.0,1.1278458163757954,1.1278458163757954,0.1511190708511131,0.0,0.0,0.5103165507316589,True
3,LG0,LOCAL_GLOBAL,2026,2,2028,da67c2064808622828fdedb69685b96c4a8804affe1766ac3a988b64736ba29e,24,1.0573703289031982,1.0573703289031982,0.1785498972982168,0.0,0.0,0.6823765635490417,20.0,0.9712857333096592,0.9712857333096592,0.1637939557063678,0.0,0.0,0.7433406710624695,True
4,LG0,LOCAL_GLOBAL,2026,2,2028,e68c7c5af39133aed0cb9d61d06dd116966296cbb9a2c21ccbf961ea0e01e385,24,0.915779807791114,0.915779807791114,0.1854678199160844,0.0,0.0,0.7938082814216614,20.0,1.1476401223624049,1.1476401223624049,0.2217386315676791,0.0,0.0,0.6960154175758362,True
5,LG0,LOCAL_GLOBAL,2026,2,2028,1482bddca36378f5663fe68ebf0f7c778661f4c20d0c9708a5f144d1b1a2ee4d,24,0.8951992001384497,0.8951992001384497,0.2369683613069355,0.0,0.0,0.8146607875823975,20.0,0.9838759780915316,0.9838759780915316,0.3070281128252833,0.0,0.0,0.7923116683959961,True
6,LG0,LOCAL_GLOBAL,2026,2,2028,bb60365c79da3d59e784411bea62d47f14216ab70e7ef1e92808b5c873fa66b1,24,0.8494870573282242,0.8494870573282242,0.3002203107811511,0.0,0.0,0.8239391446113586,20.0,0.9550066738089256,0.9550066738089256,0.3624792734453501,0.0,0.0,0.808583676815033,True
1,LG0,LOCAL_GLOBAL,2026,3,2029,563cd3c4058aa445016008145db8f0fd24af559d197b6df55ac7699b038b5aaa,25,2.2018282361328603,2.2018282361328603,0.944849712960422,0.0,0.0,0.4332238137722015,20.0,1.441093068477536,1.441093068477536,0.4129026219371922,0.0,0.0,0.4111365377902984,True
2,LG0,LOCAL_GLOBAL,2026,3,2029,0b2a52cb071aa5aee4b420d8db12f5ae74b4e2dddbc308ba16eb837724b6f1ef,25,1.2788195878267288,1.2788195878267288,0.3360725901089608,0.0,0.0,0.6090396046638489,20.0,0.930770121330072,0.930770121330072,0.1667532205335364,0.0,0.0,0.6679404377937317,True
3,LG0,LOCAL_GLOBAL,2026,3,2029,e308f7b9fd64d4cc4ac46e1bb99421d1e9838989af127d2f8b1da354f52178fa,25,0.989308487251401,0.989308487251401,0.2021024867892265,0.0,0.0,0.7440549731254578,20.0,0.8365006382800331,0.8365006382800331,0.1449708516193815,0.0,0.0,0.7338879704475403,True
4,LG0,LOCAL_GLOBAL,2026,3,2029,bfd2c5f8d925922e5005b8539f1618eaa7064c292a2169a2e9035ee049d85d30,25,0.8540312848985195,0.8540312848985195,0.2011399217415601,0.0,0.0,0.7867173552513123,20.0,0.7285106354508518,0.7285106354508518,0.1645001509219161,0.0,0.0,0.7760080695152283,True
5,LG0,LOCAL_GLOBAL,2026,3,2029,7c1082dda0ebec8ee19497a931a44bf9389fa9675807c1b35bdf61cc0f91e73e,25,0.8123361904174089,0.8123361904174089,0.2391021226532757,0.0,0.0,0.7973213195800781,20.0,0.7161448607760027,0.7161448607760027,0.2016566870503189,0.0,0.0,0.7763848900794983,True
6,LG0,LOCAL_GLOBAL,2026,3,2029,f4fdb6cac425ffae5084dbf8cd6dee07405be8d14c4b867b51d92f02b17dfb3d,25,0.8457133755087852,0.8457133755087852,0.288045715354383,0.0,0.0,0.8112194538116455,20.0,0.7151384104874509,0.7151384104874509,0.2587167632358133,0.0,0.0,0.7998350262641907,True
7,LG0,LOCAL_GLOBAL,2026,3,2029,84d594b9af6103c6440762f5f8ea34e7fa8615135569be4040686c27a475cee6,25,0.847915593534708,0.847915593534708,0.3375584054738283,0.0,0.0,0.8173102736473083,20.0,0.7754923681582301,0.7754923681582301,0.3186647483139984,0.0,0.0,0.7943384051322937,True
1,LG0,LOCAL_GLOBAL,2026,4,2030,634c99f34c722c03ac091085c7d538c382f18e833c501b0d9dc70f9a8b4b6b23,25,2.164923419803381,2.164923419803381,0.9349372224882244,0.0,0.0,0.4419986307621002,20.0,1.416614218191667,1.416614218191667,0.3810226956674875,0.0,0.0,0.4188209772109985,True
2,LG0,LOCAL_GLOBAL,2026,4,2030,e84581e52473e0e4a7143b16326ebcb307b35766c2a9033f49e404675bf29871,25,1.2654195323586463,1.2654195323586463,0.3177050043828785,0.0,0.0,0.5862366557121277,20.0,0.9334195783315612,0.9334195783315612,0.1813457920408445,0.0,0.0,0.6473279595375061,True
3,LG0,LOCAL_GLOBAL,2026,4,2030,af0f11e1ee645d40db809b6ec442d4d8375ccc1f567b99ba57cfd1cd39d7dad6,25,0.9788621176034212,0.9788621176034212,0.2280486117117107,0.0,0.0,0.7046385407447815,20.0,0.8462909839370034,0.8462909839370034,0.189757049514735,0.0,0.0,0.717973530292511,True
4,LG0,LOCAL_GLOBAL,2026,4,2030,d7b96b316ad81723bd7f658433a53439849bdcba285d7c6a3e8eb043b510b1eb,25,0.9192139469087124,0.9192139469087124,0.2535735378973186,0.0,0.0,0.7488753199577332,20.0,0.8704961484128778,0.8704961484128778,0.2369094924493269,0.0,0.0,0.7340595126152039,True
