seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_folds,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,LOCAL0,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,367,0.5586244780134955,0.554605686768519,0.2882836892357498,0.405751045562873,0.3060841759868156,0.48473008493804703,0.1637901850320819,0.37612501801588055,0.33900878161267883,0.1227402021977475,-0.006741937478482242
2026,LOCAL0,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,372,0.37448022921943486,0.39333030013183967,0.1352862228838283,0.5841269047977613,0.46246370678503335,0.6398859725431689,0.08475000406742501,0.1924247280794423,0.17390446861508257,-0.2582392969661383,0.00958032881637092
2026,LOCAL0,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,373,0.32796259697592506,0.37029259729496783,0.10826161030186218,0.5713299193588243,0.462378631433911,0.6113123593073811,0.06428035273463786,0.132680667386932,0.12730555328687382,-0.5699225867105848,-0.0026140810492064183
2026,LOCAL0,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,366,0.4194093060626337,0.22952254487280807,-0.028695314537758275,0.9291851115210837,0.4994120844446998,0.9441401833567087,0.00198397077247586,0.17346514069577856,0.08116029536062812,0.0032923001113509794,0.027400479400175502
2026,LOCAL0,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,365,0.36214102084878447,0.37124291831819284,0.12095976973846508,0.856907561874373,0.4893224094359215,0.9210851354082482,0.0681307027424228,0.15846337169931687,0.14285698878886233,0.01292940727741002,-0.001970871545672559
2026,LOCAL0,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,371,0.2401148746451527,0.2505939084771245,-0.0938803429132791,1.0738371625498109,0.39509259034261673,1.081971060328575,-0.013572998150941701,0.23875065656343358,0.11325089035534901,-0.01334455433525818,0.03617135957482552
2026,LOCAL3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.7723070589676514,0.7641898671591851,0.5640549750179273,0.2646855811224277,0.2114916136541869,0.4038965057517139,0.3444861198838286,0.5715842742255839,0.5725764859417404,0.200395852020753,-0.00956901838727998
2026,LOCAL3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.588103260285364,0.5878405339671875,0.3348598056973599,0.3971301512316875,0.2998494205267269,0.49414975063675054,0.19579967873501092,0.37747953272214496,0.36259360117977857,0.12715770229246565,0.0015203929050798593
2026,LOCAL3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.42283563918503636,0.4458057504225802,0.1871156740764735,0.5660414631774572,0.4427882074260818,0.6425687462285612,0.11500132221565136,0.2335950335826916,0.22083217778888672,-0.22873094717490933,0.023166769915302858
2026,LOCAL3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.3393712474601577,0.3830340810249819,0.12504943268732996,0.5686088393773605,0.45887215110573265,0.6147106558945465,0.0734348979575715,0.16850027570926518,0.1526078098231759,-0.5410664639992648,0.0056113303331953605
2026,LOCAL3,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.4438707178187208,0.263569231448347,0.011727839579601917,0.9135463101653306,0.49245048192243335,0.9399665324822373,0.01889583704001622,0.1635490911429512,0.0967555845779742,0.012251413084593519,0.028399100376430113
2026,LOCAL3,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.3959010250755916,0.45256335176061624,0.17818324140589809,0.828018536031834,0.4826715178035614,0.9195192108402048,0.10002259827579865,0.22362387816085727,0.20387577318986919,0.0118562685867455,-0.006426910594672959
2026,LOCAL3,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.1947351351855734,0.20390365572737235,-0.318236277234705,0.8704466731740241,0.3361659468577192,0.8647480762588101,-0.057236506279804734,0.3596002553408953,0.09211169324821444,-0.0036601035439008597,0.003399699052665975
2026,LOCAL3,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,374,0.770812182058197,0.7623875975062385,0.5607401572253353,0.2651399061632481,0.2118206590101237,0.4027899113489097,0.3417719198347876,0.570153319376207,0.5704437766431983,0.20067947859197757,-0.009572989701693877
