fold,task_type,context,family,timing,interval,fit_scope,winsor_lower,winsor_upper,log1p,train_mean_after_family_transform,train_population_scale,n_train
0,static,residual_ftv_predictor_for_SPH,FTV,T1,,outer_train_only,0.322966987,154.25478479999998,True,2.20699844065959,1.057968996555547,247
0,static,residual_ftv_response_BPE,BPE,T1,,outer_train_only,6.367185399999999,70.14184999999995,True,3.0673498566647073,0.48022687810170683,247
0,static,residual_ftv_predictor_for_BPE,FTV,T1,,outer_train_only,0.322966987,154.25478479999998,True,2.20699844065959,1.057968996555547,247
0,static,residual_ftv_ld_response_SPH,SPH,T1,,outer_train_only,0.07203260596,0.4429840367999997,False,0.2113105326448583,0.08356360393116574,247
0,static,residual_ftv_ld_predictor_for_SPH,FTV,T1,,outer_train_only,0.322966987,154.25478479999998,True,2.20699844065959,1.057968996555547,247
0,static,residual_ftv_ld_predictor_for_SPH,LD,T1,,outer_train_only,0.32199999999999995,10.661999999999997,True,1.465016877272416,0.4116616135661541,247
0,static,residual_ftv_ld_response_BPE,BPE,T1,,outer_train_only,6.367185399999999,70.14184999999995,True,3.0673498566647073,0.48022687810170683,247
0,static,residual_ftv_ld_predictor_for_BPE,FTV,T1,,outer_train_only,0.322966987,154.25478479999998,True,2.20699844065959,1.057968996555547,247
0,static,residual_ftv_ld_predictor_for_BPE,LD,T1,,outer_train_only,0.32199999999999995,10.661999999999997,True,1.465016877272416,0.4116616135661541,247
0,static,raw_FTV,FTV,T2,,outer_train_only,0.03233276358,98.25881593999995,True,1.2918468198066593,1.0392468678831281,247
0,static,raw_LD,LD,T2,,outer_train_only,0.0,9.539999999999992,True,1.0763036226777791,0.627969532153765,247
0,static,raw_SPH,SPH,T2,,outer_train_only,0.07474888696,0.6870451081999986,False,0.25135741782380566,0.11917514284552436,247
0,static,raw_BPE,BPE,T2,,outer_train_only,6.1628300000000005,67.32421999999995,True,2.9418028053507177,0.4606242803676917,247
0,static,residual_ftv_response_LD,LD,T2,,outer_train_only,0.0,9.539999999999992,True,1.0763036226777791,0.627969532153765,247
0,static,residual_ftv_predictor_for_LD,FTV,T2,,outer_train_only,0.03233276358,98.25881593999995,True,1.2918468198066593,1.0392468678831281,247
0,static,residual_ftv_response_SPH,SPH,T2,,outer_train_only,0.07474888696,0.6870451081999986,False,0.25135741782380566,0.11917514284552436,247
0,static,residual_ftv_predictor_for_SPH,FTV,T2,,outer_train_only,0.03233276358,98.25881593999995,True,1.2918468198066593,1.0392468678831281,247
0,static,residual_ftv_response_BPE,BPE,T2,,outer_train_only,6.1628300000000005,67.32421999999995,True,2.9418028053507177,0.4606242803676917,247
0,static,residual_ftv_predictor_for_BPE,FTV,T2,,outer_train_only,0.03233276358,98.25881593999995,True,1.2918468198066593,1.0392468678831281,247
0,static,residual_ftv_ld_response_SPH,SPH,T2,,outer_train_only,0.07474888696,0.6870451081999986,False,0.25135741782380566,0.11917514284552436,247
0,static,residual_ftv_ld_predictor_for_SPH,FTV,T2,,outer_train_only,0.03233276358,98.25881593999995,True,1.2918468198066593,1.0392468678831281,247
0,static,residual_ftv_ld_predictor_for_SPH,LD,T2,,outer_train_only,0.0,9.539999999999992,True,1.0763036226777791,0.627969532153765,247
0,static,residual_ftv_ld_response_BPE,BPE,T2,,outer_train_only,6.1628300000000005,67.32421999999995,True,2.9418028053507177,0.4606242803676917,247
0,static,residual_ftv_ld_predictor_for_BPE,FTV,T2,,outer_train_only,0.03233276358,98.25881593999995,True,1.2918468198066593,1.0392468678831281,247
0,static,residual_ftv_ld_predictor_for_BPE,LD,T2,,outer_train_only,0.0,9.539999999999992,True,1.0763036226777791,0.627969532153765,247
0,static,raw_FTV,FTV,T3,,outer_train_only,0.02917118362,62.222804819999894,True,0.8051703869366744,0.806425564173936,247
0,static,raw_LD,LD,T3,,outer_train_only,0.0,7.653999999999999,True,0.7704586651817782,0.6513706253851937,247
0,static,raw_SPH,SPH,T3,,outer_train_only,0.08716385886,0.7250184873999999,False,0.29250577020963564,0.13568346032730896,247
0,static,raw_BPE,BPE,T3,,outer_train_only,5.3984066,49.48832999999998,True,2.8865288009463206,0.43490747995529894,247
0,static,residual_ftv_response_LD,LD,T3,,outer_train_only,0.0,7.653999999999999,True,0.7704586651817782,0.6513706253851937,247
0,static,residual_ftv_predictor_for_LD,FTV,T3,,outer_train_only,0.02917118362,62.222804819999894,True,0.8051703869366744,0.806425564173936,247
0,static,residual_ftv_response_SPH,SPH,T3,,outer_train_only,0.08716385886,0.7250184873999999,False,0.29250577020963564,0.13568346032730896,247
0,static,residual_ftv_predictor_for_SPH,FTV,T3,,outer_train_only,0.02917118362,62.222804819999894,True,0.8051703869366744,0.806425564173936,247
0,static,residual_ftv_response_BPE,BPE,T3,,outer_train_only,5.3984066,49.48832999999998,True,2.8865288009463206,0.43490747995529894,247
