oracle_representation,matched_reference,seed,arm,task_type,target_definition,target_kind,target,timing,interval,input_variant,metric_space,n_oracle,spearman_oracle,pearson_oracle,natural_r2_oracle,transformed_r2_oracle,residual_spearman_oracle,residual_transformed_r2_oracle,reconstructed_natural_r2_oracle,rmse_oracle,mae_oracle,reconstructed_natural_rmse_oracle,reconstructed_natural_mae_oracle,prediction_target_variance_ratio_oracle,calibration_slope_oracle,n_full_local_matched,spearman_full_local_matched,pearson_full_local_matched,natural_r2_full_local_matched,transformed_r2_full_local_matched,residual_spearman_full_local_matched,residual_transformed_r2_full_local_matched,reconstructed_natural_r2_full_local_matched,rmse_full_local_matched,mae_full_local_matched,reconstructed_natural_rmse_full_local_matched,reconstructed_natural_mae_full_local_matched,prediction_target_variance_ratio_full_local_matched,calibration_slope_full_local_matched,delta_spearman,delta_pearson,delta_natural_r2,delta_transformed_r2,delta_residual_spearman,delta_residual_transformed_r2,delta_reconstructed_natural_r2,delta_rmse,delta_mae,delta_reconstructed_natural_rmse,delta_reconstructed_natural_mae,delta_prediction_target_variance_ratio,delta_calibration_slope
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,raw,SPH,T3,,current,natural_target,375,-0.005491409716691318,0.0025521460648040236,-0.026194171710909542,-0.03478250320303088,,,,0.1431875016808458,0.11322493933713962,,,0.026867639858130486,0.0155700772478927,375,0.09356058709750825,0.12331250995807001,0.006003728758369853,-0.006055747022258406,,,,0.14092327173092417,0.11185258231447405,,,0.04762842526168038,0.5650332776150876,-0.09905199681419957,-0.12076036389326598,-0.032197900469279395,-0.028726756180772476,,,,0.00226422994992162,0.0013723570226655685,,,-0.020760785403549895,-0.5494632003671949
Z7,Z4_MATCHED_Z7,2026,LOCAL3,static,goal6_workbook_endpoint,raw,SPH,T3,,current,natural_target,375,0.024509955626351124,0.018301967118153406,-0.02323777275280925,-0.03045665079481593,,,,0.1429810959530769,0.11318492348050065,,,0.02935516346214659,0.1068207245053439,375,0.07543383775173512,0.08336892379840863,-0.0044179758020979065,-0.013531344388813463,,,,0.14166011109173976,0.11273531092240804,,,0.03592552436703683,0.43984801600967927,-0.050923882125384,-0.06506695668025522,-0.018819796950711343,-0.01692530640600247,,,,0.0013209848613371378,0.0004496125580926019,,,-0.006570360904890243,-0.33302729150433535
Z7,Z4_MATCHED_Z7,3026,LOCAL0,static,goal6_workbook_endpoint,raw,SPH,T3,,current,natural_target,375,0.10835089316190692,0.10476238522736686,-0.001253129590021107,-0.010346600203945393,,,,0.14143675478000114,0.1114033589520222,,,0.04630384269966646,0.4868518905782027,375,0.08922061667994083,0.09375858585661008,0.004496247292715472,-0.005452774430585517,,,,0.1410300924211804,0.11163753125503502,,,0.025286877423296442,0.5896081074198658,0.019130276481966094,0.011003799370756781,-0.005749376882736579,-0.004893825773359875,,,,0.00040666235882075297,-0.000234172303012814,,,0.02101696527637002,-0.10275621684166308
Z7,Z4_MATCHED_Z7,3026,LOCAL3,static,goal6_workbook_endpoint,raw,SPH,T3,,current,natural_target,375,0.060402776197519624,0.06910323050905771,-0.0070725641381153,-0.017602166328309053,,,,0.1418471851730204,0.11216433678134861,,,0.031501113904577625,0.3893457112310243,375,0.09808738195471613,0.12057733272110358,-7.975963284612142e-05,-0.011739809959885638,,,,0.14135385551906415,0.1120044035089782,,,0.05828629317145034,0.4994390024015747,-0.0376846057571965,-0.05147410221204586,-0.006992804505269179,-0.005862356368423414,,,,0.0004933296539562371,0.00015993327237041888,,,-0.026785179266872718,-0.11009329117055039
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,375,0.24108318842930893,0.2499785257870146,,0.012096973448148819,0.24108318842930893,0.012096973448148819,0.021210839469308462,,,17.0628319756619,12.080312804926685,0.1921360413668001,0.5976380791528398,375,0.1995276201573901,0.1899440635041822,,-0.03283459832183919,0.1995276201573901,-0.03283459832183919,-0.027846211486874717,,,17.485200162591802,12.222492840455901,0.14872139513077454,0.550468425182604,0.041555568271918836,0.06003446228283241,,0.04493157176998801,0.041555568271918836,0.04493157176998801,0.04905705095618318,,,-0.4223681869299014,-0.14218003552921665,0.04341464623602556,0.04716965397023587
Z7,Z4_MATCHED_Z7,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,375,0.22672207417106585,0.21536660912237565,,-0.025585494518295126,0.22672207417106585,-0.025585494518295126,-0.01692461427002212,,,17.392055724879267,12.123410297581207,0.1866279709402829,0.5717734813592107,375,0.2051283333118937,0.19759155029994932,,-0.043948481244285374,0.2051283333118937,-0.043948481244285374,-0.03472969602209952,,,17.543651643141313,12.222143167927833,0.18420208828824797,0.5466498228449191,0.02159374085917215,0.01777505882242633,,0.01836298672599025,0.02159374085917215,0.01836298672599025,0.0178050817520774,,,-0.15159591826204633,-0.09873287034662503,0.002425882652034944,0.025123658514291547
Z7,Z4_MATCHED_Z7,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,375,0.25565477859951957,0.24833753892908667,,-0.010047852844283897,0.25565477859951957,-0.010047852844283897,-0.004269278910804086,,,17.283497348696937,12.08106967561493,0.20947055086877056,0.57714388418614,375,0.2381169249432404,0.22476874133337654,,-0.13219500931910202,0.2381169249432404,-0.13219500931910202,-0.10578934385883798,,,18.136051433795906,12.839824314777236,0.3154887321002066,0.5933639154154238,0.017537853656279162,0.023568797595710123,,0.12214715647481812,0.017537853656279162,0.12214715647481812,0.1015200649480339,,,-0.8525540850989692,-0.758754639162305,-0.10601818123143605,-0.016220031229283727
Z7,Z4_MATCHED_Z7,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,BPE,T0,,current,goal6_transformed_standardized_residual,375,0.2868503598705253,0.2609627947447985,,-0.0021461204179422507,0.2868503598705253,-0.0021461204179422507,-0.015031995035392987,,,17.375863831983562,12.067268810527763,0.18981414645519404,0.7010943122257198,375,0.30088800979266944,0.2762792406109047,,0.03229925525393773,0.30088800979266944,0.03229925525393773,0.018273671367618483,,,17.0884140246752,11.935386532491021,0.1263233213963702,0.8697943142601106,-0.014037649922144124,-0.015316445866106199,,-0.03444537567187998,-0.014037649922144124,-0.03444537567187998,-0.03330566640301147,,,0.2874498073083629,0.13188227803674124,0.06349082505882384,-0.16870000203439073
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,BPE,T1,,current,goal6_transformed_standardized_residual,375,0.28343890294378155,0.28012647954015807,,0.059391927906417646,0.28343890294378155,0.059391927906417646,0.06946861716264052,,,12.191667608816566,8.885844151748167,0.14709818153110818,0.7993112311348556,375,0.27410457386133036,0.26613310736507423,,0.04844648099547328,0.27410457386133036,0.04844648099547328,0.057040618648175,,,12.272812355132647,8.891206144519296,0.11800957310214462,0.8166394786826839,0.009334329082451187,0.01399337217508384,,0.010945446910944366,0.009334329082451187,0.010945446910944366,0.012427998514465521,,,-0.08114474631608104,-0.00536199277112992,0.02908860842896356,-0.017328247547828357
Z7,Z4_MATCHED_Z7,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,BPE,T1,,current,goal6_transformed_standardized_residual,375,0.31708029715834884,0.30855413051498665,,0.06732406880761388,0.31708029715834884,0.06732406880761388,0.08500371427214215,,,12.089470139344686,8.736716336104239,0.19326198084786678,0.7871241946558716,375,0.29564051808967207,0.28323585429554277,,0.05768862288926587,0.29564051808967207,0.05768862288926587,0.06923538133803409,,,12.193195421602537,8.820407079331405,0.1263801043617236,0.8435882278220675,0.02143977906867678,0.02531827621944388,,0.009635445918348008,0.02143977906867678,0.009635445918348008,0.015768332934108065,,,-0.1037252822578516,-0.08369074322716585,0.06688187648614319,-0.05646403316619597
Z7,Z4_MATCHED_Z7,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,BPE,T1,,current,goal6_transformed_standardized_residual,375,0.340632300292607,0.31252932530942634,,0.09322900276721452,0.340632300292607,0.09322900276721452,0.08610038897204142,,,12.082223010964777,8.71762800559882,0.08205107170179281,1.0873155324328816,375,0.3182251309117145,0.2798532463681986,,0.06781024507987289,0.3182251309117145,0.06781024507987289,0.06357547122691987,,,12.230212188063776,8.812911070528138,0.08994017203733662,0.9749464690904169,0.02240716938089249,0.03267607894122776,,0.025418757687341628,0.02240716938089249,0.025418757687341628,0.022524917745121553,,,-0.1479891770989994,-0.09528306492931726,-0.007889100335543811,0.11236906334246466
Z7,Z4_MATCHED_Z7,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,BPE,T1,,current,goal6_transformed_standardized_residual,375,0.32939525377566775,0.30204644904951994,,0.08634879587921934,0.32939525377566775,0.08634879587921934,0.08664109998443292,,,12.078648243255893,8.779549041885824,0.09780936015574931,0.9723310847456871,375,0.3127903965801396,0.26713401955199373,,0.057247014985433824,0.3127903965801396,0.057247014985433824,0.055921952741254555,,,12.28009003198556,8.893212742742914,0.09196401635203384,0.9414015752810869,0.016604857195528178,0.03491242949752621,,0.02910178089378552,0.016604857195528178,0.02910178089378552,0.03071914724317837,,,-0.20144178872966734,-0.11366370085709043,0.005845343803715472,0.030929509464600158
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,BPE,T2,,current,goal6_transformed_standardized_residual,375,0.4055922069125316,0.39072956901824024,,0.14837898996258564,0.4055922069125316,0.14837898996258564,0.11240196077860387,,,10.417938051415716,7.130408341518315,0.1419792611280698,1.0521487665408433,375,0.3898261029821183,0.371202253149784,,0.13388965717215945,0.3898261029821183,0.13388965717215945,0.10229403329200937,,,10.477089634723368,7.17223218923068,0.13151595065843388,1.0434666833289916,0.015766103930413333,0.01952731586845624,,0.01448933279042619,0.015766103930413333,0.01448933279042619,0.010107927486594503,,,-0.0591515833076528,-0.041823847712365136,0.010463310469635917,0.00868208321185171
Z7,Z4_MATCHED_Z7,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,BPE,T2,,current,goal6_transformed_standardized_residual,375,0.40792005129197484,0.3969424490985246,,0.15310886096283688,0.40792005129197484,0.15310886096283688,0.11791505055206764,,,10.385533466784576,7.063379442480235,0.1518713267068487,1.0404516693922061,375,0.39461290484063793,0.376573529107654,,0.1378019251387656,0.39461290484063793,0.1378019251387656,0.10998184029199976,,,10.432131132856023,7.103016333058814,0.1405836558985901,1.028630653202587,0.013307146451336904,0.020368919990870593,,0.015306935824071277,0.013307146451336904,0.015306935824071277,0.00793321026006788,,,-0.04659766607144711,-0.039636890578578665,0.011287670808258599,0.01182101618961906
Z7,Z4_MATCHED_Z7,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,BPE,T2,,current,goal6_transformed_standardized_residual,375,0.3733040314874282,0.3583192118069584,,0.13194556389171636,0.3733040314874282,0.13194556389171636,0.11440500974589307,,,10.406176293573576,7.180550381833737,0.11685130305645437,1.0615934139216032,375,0.3539145085576231,0.32691897266824577,,0.10626927593290031,0.3539145085576231,0.10626927593290031,0.1016115412056805,,,10.481071546660607,7.183493521479584,0.1423570358660382,0.9039082605752956,0.019389522929805114,0.03140023913871265,,0.025676287958816046,0.019389522929805114,0.025676287958816046,0.012793468540212571,,,-0.07489525308703016,-0.002943139645847026,-0.025505732809583834,0.15768515334630762
Z7,Z4_MATCHED_Z7,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,BPE,T2,,current,goal6_transformed_standardized_residual,375,0.3705905453492125,0.35535994956970723,,0.1269047360062063,0.3705905453492125,0.1269047360062063,0.11786624647469579,,,10.385820768687031,7.131763605278599,0.132761864541052,1.0113555466798854,375,0.3522617219900523,0.32545626324112087,,0.10509928057862998,0.3522617219900523,0.10509928057862998,0.09894101718051396,,,10.496637855101072,7.19396880016164,0.13599834451432619,0.9180651929689755,0.018328823359160196,0.029903686328586365,,0.021805455427576323,0.018328823359160196,0.021805455427576323,0.018925229294181833,,,-0.1108170864140412,-0.06220519488304088,-0.003236479973274198,0.09329035371090988
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,BPE,T3,,current,goal6_transformed_standardized_residual,375,0.27414678321655683,0.25818160021111203,,0.024334805469375914,0.27414678321655683,0.024334805469375914,0.07789368181747836,,,9.95147534500986,6.744337495295016,0.15117049387403403,0.7546890936400997,375,0.29168580014333517,0.2714896927069474,,0.0452089454543104,0.29168580014333517,0.0452089454543104,0.08375459313920397,,,9.919799123353279,6.706316559879492,0.10771762511356578,0.9017107492649528,-0.01753901692677834,-0.013308092495835366,,-0.020874139984934488,-0.01753901692677834,-0.020874139984934488,-0.005860911321725615,,,0.03167622165658024,0.03802093541552409,0.04345286876046825,-0.14702165562485303
Z7,Z4_MATCHED_Z7,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,BPE,T3,,current,goal6_transformed_standardized_residual,375,0.3167405207885259,0.28390101597410095,,0.03475247004347018,0.3167405207885259,0.03475247004347018,0.0835161587684422,,,9.921089753128397,6.748394370712665,0.20384126528663526,0.6703581529262839,375,0.3274179933446792,0.2949344112021324,,0.039517148048959824,0.3274179933446792,0.039517148048959824,0.09328403814071629,,,9.868078668772812,6.655321774460208,0.20399585118113575,0.7210299445762174,-0.010677472556153311,-0.011033395228031428,,-0.004764678005489645,-0.010677472556153311,-0.004764678005489645,-0.00976787937227408,,,0.053011084355585325,0.09307259625245745,-0.00015458589450048632,-0.05067179164993352
Z7,Z4_MATCHED_Z7,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,BPE,T3,,current,goal6_transformed_standardized_residual,375,0.2846021258060055,0.28310344951847766,,0.08034106689271699,0.2846021258060055,0.08034106689271699,0.11365330939570661,,,9.756606425748632,6.683783239943516,0.1165014371175087,0.9769203866535355,375,0.3262556365522278,0.3052489935813201,,0.058493754478188116,0.3262556365522278,0.058493754478188116,0.08852571767037798,,,9.893937945463492,6.789229963039424,0.08421968619385865,1.3469511757179535,-0.041653510746222255,-0.02214554406284247,,0.02184731241452887,-0.041653510746222255,0.02184731241452887,0.025127591725328635,,,-0.13733151971485924,-0.10544672309590819,0.03228175092365004,-0.370030789064418
Z7,Z4_MATCHED_Z7,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,BPE,T3,,current,goal6_transformed_standardized_residual,375,0.30124247497662093,0.29359089699294405,,0.07482578292111818,0.30124247497662093,0.07482578292111818,0.0975030214358229,,,9.845093630407769,6.749322984928305,0.07601222176655283,1.1508443708579457,375,0.33390247100335624,0.30628620480724483,,0.061832906663421186,0.33390247100335624,0.061832906663421186,0.091152509947249,,,9.879670910136047,6.76233887346233,0.07757639222224387,1.3462184011022282,-0.032659996026735305,-0.012695307814300782,,0.01299287625769699,-0.032659996026735305,0.01299287625769699,0.006350511488573907,,,-0.0345772797282784,-0.013015888534024356,-0.001564170455691044,-0.19537403024428257
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,LD,T0,,current,goal6_transformed_standardized_residual,375,0.06598619400509213,0.10685196698865028,,-0.03583676790363151,0.06598619400509213,-0.03583676790363151,0.3338838443655855,,,1.7559855884797757,1.2146497686175242,0.05413464231679134,0.5929266487287801,375,0.07733596331411327,0.11308324303368594,,-0.04573659650841113,0.07733596331411327,-0.04573659650841113,0.3308782082774623,,,1.7599427912498786,1.2139400861630931,0.05426189058161452,0.8787633714341017,-0.011349769309021138,-0.006231276045035664,,0.009899828604779622,-0.011349769309021138,0.009899828604779622,0.003005636088123209,,,-0.003957202770102919,0.0007096824544310376,-0.0001272482648231807,-0.28583672270532157
Z7,Z4_MATCHED_Z7,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,LD,T0,,current,goal6_transformed_standardized_residual,375,0.06810178466822793,0.10248590605497211,,-0.040891847264161764,0.06810178466822793,-0.040891847264161764,0.33372523687775335,,,1.7561946330161338,1.212302556410257,0.04662622906626802,0.9151174643433375,375,0.07525660614984352,0.09436533851340044,,-0.04767451227716734,0.07525660614984352,-0.04767451227716734,0.3315420421240999,,,1.759069557467608,1.212804093974003,0.047839785785027684,0.8346156903100876,-0.007154821481615586,0.008120567541571672,,0.006782665013005576,-0.007154821481615586,0.006782665013005576,0.0021831947536534724,,,-0.0028749244514743033,-0.0005015375637460462,-0.0012135567187596674,0.08050177403324987
Z7,Z4_MATCHED_Z7,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,LD,T0,,current,goal6_transformed_standardized_residual,375,0.08205435413858227,0.13743893073097158,,-0.025517403150105915,0.08205435413858227,-0.025517403150105915,0.33869699446314205,,,1.749629981345505,1.2089593001963705,0.043230474835427087,1.1102983287909043,375,0.08783413866024521,0.1268912561599762,,-0.026127326321421247,0.08783413866024521,-0.026127326321421247,0.336583566128435,,,1.7524235328009354,1.2098350546171457,0.045398776567700576,0.8810092436807802,-0.005779784521662945,0.010547674570995369,,0.0006099231713153318,-0.005779784521662945,0.0006099231713153318,0.002113428334707068,,,-0.0027935514554304763,-0.0008757544207751433,-0.0021683017322734893,0.22928908511012414
Z7,Z4_MATCHED_Z7,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,LD,T0,,current,goal6_transformed_standardized_residual,375,0.08812892777291971,0.1427131387560726,,-0.024905307788121323,0.08812892777291971,-0.024905307788121323,0.3392025725218325,,,1.7489610416499821,1.207093709264382,0.04512793634254811,1.142431946803893,375,0.08872119257932115,0.1327205107928351,,-0.025449265922686634,0.08872119257932115,-0.025449265922686634,0.33614592680295463,,,1.753001452621978,1.2058259784473924,0.046732901197398764,0.9297458924549448,-0.0005922648064014407,0.009992627963237521,,0.0005439581345653109,-0.0005922648064014407,0.0005439581345653109,0.0030566457188778706,,,-0.0040404109719958115,0.0012677308169897206,-0.001604964854850656,0.21268605434894827
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,LD,T1,,current,goal6_transformed_standardized_residual,375,-0.03478464321097864,-0.06000790814534417,,-0.09452170463110528,-0.03478464321097864,-0.09452170463110528,0.26313954980093324,,,1.7640464868730454,1.1693221910888354,0.03923264755721211,-0.37809386647864374,375,-0.07844711514208491,-0.07772102341695626,,-0.11628454383446107,-0.07844711514208491,-0.11628454383446107,0.2409950040621116,,,1.7903573329009939,1.1871155025057918,0.055246008487272166,-0.5605723884006762,0.04366247193110627,0.01771311527161209,,0.021762839203355797,0.04366247193110627,0.021762839203355797,0.02214454573882163,,,-0.02631084602794842,-0.017793311416956392,-0.016013360930060054,0.1824785219220325
Z7,Z4_MATCHED_Z7,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,LD,T1,,current,goal6_transformed_standardized_residual,375,-0.03248108229209535,-0.04484006637453361,,-0.08340206582422142,-0.03248108229209535,-0.08340206582422142,0.26914417617818087,,,1.7568442359528271,1.1662703365341787,0.035725279818758685,-0.27867904631994883,375,-0.0713935325041207,-0.06339005248778151,,-0.10652509011046224,-0.0713935325041207,-0.10652509011046224,0.24675412465890068,,,1.7835520302741572,1.184065034440249,0.0498285864209995,-0.3973073911025158,0.03891245021202535,0.0185499861132479,,0.023123024286240815,0.03891245021202535,0.023123024286240815,0.022390051519280196,,,-0.02670779432133008,-0.017794697906070356,-0.014103306602240816,0.11862834478256695
Z7,Z4_MATCHED_Z7,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,LD,T1,,current,goal6_transformed_standardized_residual,375,-0.013254222020601046,-0.0491661224331799,,-0.06992905197624062,-0.013254222020601046,-0.06992905197624062,0.27384878031818116,,,1.7511806012901912,1.1597466418604017,0.02826833900388565,-0.2746118065392465,375,-0.048216421174871925,-0.07207257032383374,,-0.07990414543190363,-0.048216421174871925,-0.07990414543190363,0.26542076205096077,,,1.761313755159002,1.166141000621312,0.03259672661954416,-0.46596490960043063,0.03496219915427088,0.02290644789065384,,0.009975093455663012,0.03496219915427088,0.009975093455663012,0.008428018267220394,,,-0.010133153868810751,-0.006394358760910324,-0.00432838761565851,0.19135310306118414
Z7,Z4_MATCHED_Z7,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,LD,T1,,current,goal6_transformed_standardized_residual,375,-0.003990935169997316,-0.04564497202884667,,-0.06415729994910656,-0.003990935169997316,-0.06415729994910656,0.27452085895458267,,,1.7503700239010547,1.1552629009103226,0.02627248516385705,-0.2716163499811679,375,-0.043757553545951705,-0.07333333351971832,,-0.07480566223114979,-0.043757553545951705,-0.07480566223114979,0.26602392301511424,,,1.7605905017564094,1.1616914596996148,0.029551638396348442,-0.4975834174618936,0.03976661837595439,0.027688361490871657,,0.01064836228204323,0.03976661837595439,0.01064836228204323,0.00849693593946843,,,-0.010220477855354737,-0.006428558789292271,-0.0032791532324913907,0.2259670674807257
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,LD,T2,,current,goal6_transformed_standardized_residual,375,0.08200680355526584,0.03880471588706544,,-0.03395226487138895,0.08200680355526584,-0.03395226487138895,0.29884623490137785,,,1.788391685914814,1.2742449559037723,0.051483020539298416,0.07995422947886213,375,0.07735345734730432,0.043566513520419334,,-0.0334328479703485,0.07735345734730432,-0.0334328479703485,0.29759771454760275,,,1.7899832414541539,1.2814537441196165,0.051504608172869885,0.12923475398891635,0.004653346207961512,-0.004761797633353895,,-0.0005194169010404523,0.004653346207961512,-0.0005194169010404523,0.0012485203537750955,,,-0.0015915555393399838,-0.007208788215844253,-2.158763357146959e-05,-0.04928052451005421
Z7,Z4_MATCHED_Z7,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,LD,T2,,current,goal6_transformed_standardized_residual,375,0.06080587336987755,0.03347942615135424,,-0.019336296623575597,0.06080587336987755,-0.019336296623575597,0.3296717865650478,,,1.7486373737519976,1.257247918024976,0.03159016959811124,0.06764853479397512,375,0.04975441922670289,0.018309575236797205,,-0.025584873594863736,0.04975441922670289,-0.025584873594863736,0.31989259389606817,,,1.761346330929159,1.267628383382102,0.03498097479739591,-0.042653800487560185,0.011051454143174662,0.015169850914557036,,0.006248576971288139,0.011051454143174662,0.006248576971288139,0.009779192668979642,,,-0.012708957177161473,-0.010380465357126,-0.003390805199284669,0.1103023352815353
Z7,Z4_MATCHED_Z7,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,LD,T2,,current,goal6_transformed_standardized_residual,375,0.1019341987569168,0.08573306234311755,,-0.02331965330167306,0.1019341987569168,-0.02331965330167306,0.3422701743762706,,,1.7321271735328188,1.2537554852076893,0.03735871599928366,0.6585000722076007,375,0.09055506433976529,0.07941333594961704,,-0.01830447482670682,0.09055506433976529,-0.01830447482670682,0.32968306074721465,,,1.7486226686129367,1.2658136736035717,0.03236150333510776,0.603764964812355,0.011379134417151507,0.006319726393500508,,-0.005015178474966242,0.011379134417151507,-0.005015178474966242,0.012587113629055957,,,-0.01649549508011794,-0.012058188395882352,0.004997212664175903,0.054735107395245675
Z7,Z4_MATCHED_Z7,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,LD,T2,,current,goal6_transformed_standardized_residual,375,0.10085145664365251,0.09648389537092153,,-0.014800391144037995,0.10085145664365251,-0.014800391144037995,0.3391318383793086,,,1.7362546494756708,1.2579280045740941,0.03808578401686189,0.5731891813204052,375,0.07881006848098147,0.07698017235717787,,-0.017612401129392222,0.07881006848098147,-0.017612401129392222,0.3367552882160124,,,1.7393737233836344,1.2572152767757234,0.024074644951031607,0.6783669937428288,0.02204138816267104,0.01950372301374366,,0.0028120099853542278,0.02204138816267104,0.0028120099853542278,0.002376550163296187,,,-0.003119073907963621,0.000712727798370727,0.014011139065830285,-0.10517781242242363
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,LD,T3,,current,goal6_transformed_standardized_residual,375,0.11230567750960506,0.11537133969102331,,-0.007292008331014043,0.11230567750960506,-0.007292008331014043,0.19855274347255192,,,1.5941328540864401,1.2058935155890969,0.05599824622034502,0.6691829706655407,375,0.09353211488273801,0.08370239765038193,,-0.025456485507185714,0.09353211488273801,-0.025456485507185714,0.17694062822119294,,,1.6154838521525159,1.2172896579553598,0.04152721603613208,0.7622944638754021,0.018773562626867052,0.031668942040641385,,0.018164477176171673,0.018773562626867052,0.018164477176171673,0.021612115251358976,,,-0.021350998066075766,-0.011396142366262962,0.01447103018421294,-0.09311149320986145
Z7,Z4_MATCHED_Z7,2026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,LD,T3,,current,goal6_transformed_standardized_residual,375,0.11363949265350988,0.12287640065357906,,-0.004983464850944616,0.11363949265350988,-0.004983464850944616,0.19281188704070729,,,1.5998321421982762,1.207390061828969,0.05400034483559323,0.7547203895425555,375,0.10389085252027601,0.09637949066846051,,-0.02500959121231343,0.10389085252027601,-0.02500959121231343,0.1702928340023928,,,1.6219948077154773,1.2189171156752912,0.041492621729707156,0.9368512052190157,0.009748640133233871,0.026496909985118555,,0.02002612636136881,0.009748640133233871,0.02002612636136881,0.022519053038314474,,,-0.02216266551720114,-0.011527053846322133,0.012507723105886076,-0.18213081567646017
Z7,Z4_MATCHED_Z7,3026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,LD,T3,,current,goal6_transformed_standardized_residual,375,0.12003006911633377,0.1161618979815811,,-0.0036997564902664106,0.12003006911633377,-0.0036997564902664106,0.21259747507535465,,,1.580103156553371,1.1939978187440787,0.03832160829955071,0.7015739571780858,375,0.0701009627841429,0.0767468686539564,,-0.0458602775707948,0.0701009627841429,-0.0458602775707948,0.18429603270937667,,,1.6082491346864478,1.2041092552707278,0.06598430219616218,0.5088951920655557,0.04992910633219086,0.039415029327624695,,0.04216052108052839,0.04992910633219086,0.04216052108052839,0.02830144236597798,,,-0.028145978133076843,-0.010111436526649031,-0.027662693896611468,0.19267876511253013
Z7,Z4_MATCHED_Z7,3026,LOCAL3,static,goal6_workbook_endpoint,residual_ftv,LD,T3,,current,goal6_transformed_standardized_residual,375,0.13294276702595986,0.13278773538824926,,0.0006644368762729218,0.13294276702595986,0.0006644368762729218,0.21514460375177558,,,1.5775453884137083,1.1907928519702222,0.03929010078847917,0.8174666774225922,375,0.09092563995656286,0.09086367898421961,,-0.05020725030875059,0.09092563995656286,-0.05020725030875059,0.17126306390757406,,,1.6210461789331643,1.2108603745800766,0.07232786756819085,0.649363661951368,0.042017127069397,0.041924056404029644,,0.05087168718502351,0.042017127069397,0.05087168718502351,0.04388153984420151,,,-0.04350079051945599,-0.020067522609854338,-0.03303776677971167,0.1681030154712242
Z7,Z4_MATCHED_Z7,2026,LOCAL0,static,goal6_workbook_endpoint,residual_ftv,SPH,T0,,current,goal6_transformed_standardized_residual,375,0.30705106511840746,0.3014950353973862,,0.06748671756717783,0.30705106511840746,0.06748671756717783,0.3645645805598339,,,0.0751570510070261,0.05863141707127274,0.17953823874773336,0.7197510622112647,375,0.3070317300270843,0.3100046490970282,,0.06001855176991157,0.3070317300270843,0.06001855176991157,0.3621314271144558,,,0.07530080591133276,0.0589032787389865,0.21989508429385252,0.6883515621195572,1.9335091323180453e-05,-0.008509613699641982,,0.007468165797266266,1.9335091323180453e-05,0.007468165797266266,0.002433153445378089,,,-0.00014375490430665328,-0.0002718616677137575,-0.04035684554611915,0.031399500091707555
