seed,fold,arm,timing,train_auroc,validation_auroc,oof_auroc,train_minus_oof_auroc,validation_minus_oof_auroc
2026,2,C0,T0_T1,0.6315286727325713,0.5572634116937915,0.5197960917587087,0.11173258097386263,0.03746731993508279
2026,2,C0,T0_T2,0.7731599909335233,0.625075346594334,0.6032285471537807,0.16993144377974256,0.021846799440553233
2026,2,C0,T0_T3,0.7692905481980378,0.5349608197709463,0.5743415463041631,0.19494900189387465,-0.03938072653321678
2026,2,C1,T0,0.548214227892368,0.5732368896925859,0.5503823279524214,-0.002168100060053413,0.022854561740164536
2026,2,C1,T0_T1,0.5743774892335589,0.5506329113924051,0.49634664401019546,0.07803084522336345,0.05428626738220965
2026,2,C1,T0_T2,0.5964446459217045,0.5090415913200723,0.5092608326253186,0.08718381329638591,-0.00021924130524630936
2026,2,C1,T0_T3,0.6320953275264709,0.5334538878842676,0.5182667799490229,0.11382854757744798,0.015187107935244692
2026,2,C2,T0,0.6155651976815724,0.537673297166968,0.5310110450297365,0.08455415265183586,0.006662252137231484
2026,2,C2,T0_T1,0.9838584334423469,0.6196503918022905,0.4912489379779099,0.492609495464437,0.12840145382438062
2026,2,C2,T0_T2,0.9919858822005634,0.6422543701024713,0.5231945624468989,0.4687913197536645,0.11905980765557245
2026,2,C2,T0_T3,0.9594275167567918,0.5867992766726944,0.5446049277824978,0.414822588974294,0.042194348890196576
2026,2,C3,T0,0.727892367969433,0.6036769138034961,0.5814783347493628,0.14641403322007018,0.02219857905413325
2026,2,C3,T0_T1,0.8962374121685068,0.5964436407474383,0.5121495327102804,0.3840878794582264,0.08429410803715787
2026,2,C3,T0_T2,0.6296506168442185,0.5871006630500302,0.5203058623619371,0.10934475448228143,0.06679480068809307
2026,2,C3,T0_T3,0.9567075737460738,0.58499095840868,0.5060322854715379,0.45067528827453596,0.0789586729371421
2026,2,C4,T0,0.6541948644885536,0.6015672091621459,0.475446049277825,0.17874881521072855,0.12612115988432088
2026,2,C4,T0_T1,0.6399961143671274,0.5723327305605787,0.5439252336448599,0.09607088072226755,0.028407496915718755
2026,2,C4,T0_T2,0.6060939675549655,0.5675105485232067,0.46898895497026344,0.13710501258470204,0.09852159355294327
2026,2,C4,T0_T3,0.7035585921056892,0.6124171187462327,0.46253186066270185,0.2410267314429873,0.14988525808353087
2026,2,C5,T0,0.49244730110416735,0.5483725135623869,0.44485981308411215,0.04758748802005519,0.10351270047827477
2026,2,C5,T0_T1,0.5443366900883981,0.6033755274261603,0.5466440101954121,-0.002307320107013955,0.05673151723074821
2026,2,C5,T0_T2,0.5201486254573714,0.626280892103677,0.5609175870858114,-0.040768961628440015,0.06536330501786558
2026,2,C5,T0_T3,0.6436712754589904,0.5575647980711271,0.4895497026338148,0.15412157282517558,0.06801509543731232
2026,3,C0,T0,0.6311722183761853,0.5734756097560976,0.5037735849056604,0.12739863347052494,0.0697020248504372
2026,3,C0,T0_T1,0.6739168934039573,0.6246951219512196,0.6041166380789023,0.06980025532505507,0.02057848387231731
2026,3,C0,T0_T2,0.6215446041891393,0.6167682926829269,0.5668953687821612,0.05464923540697808,0.0498729239007657
2026,3,C0,T0_T3,0.6076022732761258,0.6454268292682928,0.5687821612349915,0.038820112041134336,0.07664466803330128
2026,3,C1,T0,0.5914703846215768,0.5972560975609756,0.516123499142367,0.07534688547920976,0.08113259841860865
2026,3,C1,T0_T1,0.5923075684639287,0.5893292682926828,0.48559176672384213,0.1067158017400866,0.1037375015688407
2026,3,C1,T0_T2,0.6077149711010578,0.5841463414634146,0.516295025728988,0.09141994537206977,0.0678513157344266
2026,3,C1,T0_T3,0.6239112585127107,0.5814024390243903,0.5212692967409949,0.1026419617717158,0.06013314228339539
2026,3,C2,T0,0.7325519617471382,0.6414634146341464,0.507032590051458,0.22551937169568026,0.1344308245826884
2026,3,C2,T0_T1,0.7963872297264663,0.6679878048780488,0.5291595197255574,0.26722771000090884,0.13882828515249135
2026,3,C2,T0_T2,0.9341522708611724,0.673780487804878,0.5650085763293311,0.36914369453184126,0.10877191147554688
2026,3,C2,T0_T3,0.7796596525687054,0.6420731707317073,0.5444253859348199,0.23523426663388547,0.0976477847968874
2026,3,C3,T0,0.6539210793231691,0.6295731707317073,0.583533447684391,0.07038763163877815,0.046039723047316294
2026,3,C3,T0_T1,0.734242429121118,0.6368902439024391,0.5420240137221269,0.1922184153989911,0.09486623018031215
2026,3,C3,T0_T2,0.7314410831870944,0.6390243902439025,0.623156089193825,0.10828499399326941,0.015868301050077416
2026,3,C3,T0_T3,0.8542334132951234,0.6570121951219512,0.6222984562607204,0.23193495703440292,0.03471373886123075
2026,3,C4,T0,0.5544732986653358,0.5996951219512194,0.4578044596912521,0.09666883897408368,0.14189066225996733
2026,3,C4,T0_T1,0.5827926521018144,0.6378048780487806,0.47873070325900513,0.10406194884280928,0.15907417478977548
2026,3,C4,T0_T2,0.5920338737462367,0.5893292682926828,0.5013722126929674,0.09066166105326934,0.08795705559971545
2026,3,C4,T0_T3,0.6196126414760195,0.6085365853658538,0.5312178387650086,0.08839480271101086,0.07731874660084515
2026,3,C5,T0,0.5601967382029527,0.4867378048780488,0.5600343053173242,0.0001624328856284496,-0.07329650043927544
2026,3,C5,T0_T1,0.552718432534252,0.5792682926829269,0.5204116638078902,0.032306768726361845,0.05885662887503673
2026,3,C5,T0_T2,0.6096388839695394,0.6307926829268293,0.5367066895368782,0.07293219443266119,0.09408599338995116
2026,3,C5,T0_T3,0.6409769291452675,0.5725609756097562,0.5813036020583191,0.05967332708694839,-0.00874262644856294
2026,4,C0,T0,0.7392494324859529,0.6060975609756097,0.5046312178387651,0.2346182146471878,0.10146634313684466
2026,4,C0,T0_T1,0.6784731054690644,0.5750000000000001,0.5391080617495713,0.1393650437194931,0.0358919382504288
2026,4,C0,T0_T2,0.7576674770176935,0.5798780487804879,0.5149228130360206,0.24274466398167294,0.06495523574446727
2026,4,C0,T0_T3,0.6986138167533367,0.5759146341463414,0.5248713550600344,0.17374246169330232,0.051043279086307014
2026,4,C1,T0,0.5552460837505836,0.5335365853658537,0.49125214408233275,0.06399393966825084,0.042284441283520935
2026,4,C1,T0_T1,0.6072802794906059,0.5442073170731707,0.5003430531732418,0.10693722631736413,0.043864263899928924
2026,4,C1,T0_T2,0.5425434289118221,0.4969512195121951,0.47975986277873073,0.06278356613309133,0.01719135673346439
2026,4,C1,T0_T3,0.5246405744369134,0.49085365853658536,0.49176672384219555,0.03287385059471781,-0.0009130653056101945
2026,4,C2,T0,0.8735208410477678,0.6231707317073171,0.5149228130360206,0.3585980280117472,0.10824791867129646
2026,4,C2,T0_T1,0.7481525606555794,0.6173780487804879,0.5519725557461407,0.19618000490943877,0.06540549303434717
2026,4,C2,T0_T2,0.8107159531821035,0.6280487804878049,0.525557461406518,0.2851584917755855,0.10249131908128684
2026,4,C2,T0_T3,0.8027144076119331,0.6097560975609756,0.5320754716981132,0.27063893591381993,0.0776806258628624
2026,4,C3,T0,0.7046351005425595,0.5999999999999999,0.5692967409948541,0.13533835954770546,0.03070325900514581
2026,4,C3,T0_T1,0.8305507703701318,0.6457317073170732,0.4825042881646655,0.3480464822054663,0.16322741915240768
2026,4,C3,T0_T2,0.7301209086664628,0.6454268292682926,0.5708404802744426,0.15928042839202028,0.07458634899385008
2026,4,C3,T0_T3,0.8052742582068166,0.6207317073170732,0.5379073756432247,0.267366882563592,0.0828243316738485
2026,4,C4,T0,0.5823418608020865,0.4704268292682927,0.4926243567753002,0.0897175040267863,-0.022197527507007486
2026,4,C4,T0_T1,0.7656046238307601,0.6213414634146341,0.5087478559176672,0.25685676791309286,0.1125936074969669
2026,4,C4,T0_T2,0.6656899521839228,0.5887195121951219,0.5301886792452831,0.13550127293863967,0.05853083294983874
2026,4,C4,T0_T3,0.7605815207766491,0.5661585365853659,0.5433962264150943,0.21718529436155476,0.022762310170271527
2026,4,C5,T0,0.5493374977862927,0.5189024390243903,0.5121783876500858,0.037159110136206874,0.0067240513743044295
2026,4,C5,T0_T1,0.6048572762545682,0.514329268292683,0.4910806174957118,0.1137766587588564,0.023248650796971193
