aggregation_level,task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,fold,n,n_patients,n_folds,mae,rmse,r2,spearman,pearson,target_variance_ddof1,predicted_variance_ddof1,predicted_to_target_variance_ratio,standardized_target_variance_ddof1,standardized_predicted_variance_ddof1,standardized_variance_ratio,fold_centered_target_variance,fold_centered_predicted_variance,fold_centered_variance_ratio,near_constant_prediction,near_constant_definition,b0_mae,b0_rmse,rmse_gain_over_b0,sign_accuracy,shrinkage_accuracy,shrinkage_balanced_accuracy,zero_change_mae,zero_change_rmse,rmse_gain_over_zero_change
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T0→T1,single_output_ridge,192,4,84,84,1,0.05494581041801324,0.07724675010592112,-0.111350497374064,0.0296243798724309,0.0007400028966974285,0.005433886708284002,0.0003581988798053033,0.06591946042217375,0.6527956358740239,0.043031936802024155,0.06591946152398671,0.6527956358740239,0.043031936802024155,0.06591946152398671,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.053449004622263686,0.07532892812773827,-0.025459302632459168,0.5119047619047619,0.5119047619047619,0.5119047619047619,0.05285372192857139,0.07401664315728491,-0.04364027887312115
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T1→T2,single_output_ridge,192,0,69,69,1,0.0700619377761905,0.10067866857390671,0.00881695912995073,-0.007928388746803069,0.0968010685501132,0.010376747344016429,6.0378763049181244e-05,0.005818659840840936,1.2830918580598851,0.007465875154320832,0.005818659909205332,1.2830918580598851,0.007465875154320832,0.005818659909205332,True,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.06933401111652894,0.10112569482158877,0.004420501124572994,0.6811594202898551,0.6811594202898551,0.5,0.0720821579565217,0.10829719490299336,0.07034832560447112
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T1→T2,single_output_ridge,192,1,67,67,1,0.10035939524469001,0.1454738515740944,-0.052714640848493755,-0.042581211589113266,-0.16401511139639532,0.020407512863785303,0.00010172442959299784,0.004984655909418322,2.3290405086433874,0.01398810518942664,0.006005951866236277,2.3290405086433874,0.01398810518942664,0.006005951866236277,True,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.0985317832274342,0.14340521034736325,-0.014425146908681893,0.6268656716417911,0.6268656716417911,0.4883720930232558,0.10438908244776117,0.15207363630592033,0.04339861196288759
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T1→T2,single_output_ridge,192,2,83,83,1,0.07304889434598519,0.11186726638197893,-0.12987061288718338,-0.35567356534150535,-0.4078662566447594,0.011210928382875112,0.00016512835512535578,0.014729231111456586,1.2612662370462988,0.021813329827651995,0.01729478613392175,1.2612662370462988,0.021813329827651995,0.01729478613392175,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.06935157465105987,0.10568482437843496,-0.058498862442217366,0.6987951807228916,0.6987951807228916,0.4915254237288136,0.07147793684096382,0.11402494671895647,0.018922879589636565
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T1→T2,single_output_ridge,192,3,72,72,1,0.05969905393037542,0.07706183138064679,-0.10644086684490062,0.2196282719145926,0.26117559421823594,0.00544282776010223,0.00016966039612394641,0.03117136966332364,0.6544133963795621,0.020398962253376562,0.031171370216793504,0.6544133963795621,0.020398962253376562,0.031171370216793504,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.060957033708228754,0.07937809115457192,0.029180089118226726,0.5972222222222222,0.5972222222222222,0.5,0.057183487138888864,0.07471854947567536,-0.03136144801277613
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T1→T2,single_output_ridge,192,4,84,84,1,0.07887368780160403,0.10016479450383352,-0.0005946380722132716,0.026809760048597756,0.03335760955209234,0.010147831121356376,4.894919582629565e-05,0.004823611591572586,1.2191016113917645,0.005880472609104642,0.004823611546531639,1.2191016113917645,0.005880472609104642,0.004823611546531639,True,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.07865649764623826,0.10017593716931725,0.00011123095823796497,0.6190476190476191,0.6190476190476191,0.5,0.07700182935714281,0.10773734817058607,0.0702871733464475
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T2→T3,single_output_ridge,192,0,69,69,1,0.08312643249693677,0.11406653499463051,-0.01508268759906728,0.051443185970040196,0.133663369581837,0.013006344573753076,0.0005644620481880357,0.04339897693677325,1.501926352192824,0.06979611652016522,0.04647106458866132,1.501926352192824,0.06979611652016522,0.04647106458866132,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08303668691468014,0.1144717146388881,0.0035395612403969056,0.5217391304347826,0.5217391304347826,0.46153846153846156,0.07608312997101448,0.11590387700713442,0.015852291225692212
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T2→T3,single_output_ridge,192,1,67,67,1,0.08664685611693039,0.12040457207491331,-0.028548655176776405,0.02869343123952431,0.10432347110419542,0.014308430011368943,0.0006734812785429712,0.0470688452896543,1.4918600480835005,0.09261027075856994,0.06207704997364905,1.4918600480835005,0.09261027075856994,0.06207704997364905,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08179966962036371,0.11997174628783415,-0.0036077309906011983,0.6417910447761194,0.6417910447761194,0.5361904761904761,0.08689449968656711,0.12077665931367576,0.0030807876362607366
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T2→T3,single_output_ridge,192,2,83,83,1,0.09594696807717262,0.13727036886831082,0.0023752512006293136,0.11162419713697998,0.08044026940722036,0.01911835963896818,0.0003987755758866772,0.020858252664829522,2.0465522490672177,0.05267794957095332,0.02573985081248866,2.0465522490672177,0.05267794957095332,0.02573985081248866,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.09432528735125842,0.13743371011029967,0.0011885092955561246,0.5783132530120482,0.5783132530120482,0.47058823529411764,0.09648742705421685,0.14241852998863017,0.03614811303508292
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T2→T3,single_output_ridge,192,3,72,72,1,0.09001665046203697,0.12909518421414665,-0.025940362609687684,0.02932664480030871,0.1207251356483952,0.01647297785833953,0.00038904318256362383,0.023617052478867303,1.837531141889264,0.04677625054141168,0.025456031451700195,1.837531141889264,0.04677625054141168,0.025456031451700195,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08883149407409804,0.13024272281541147,0.0088107694346285,0.7083333333333334,0.7083333333333334,0.5280112044817927,0.09710395247222219,0.14104843857819238,0.08474574043171179
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_difference,sphericity,,T2→T3,single_output_ridge,192,4,84,84,1,0.0895380227622458,0.13121621774198428,0.0020253413403835685,0.16264047787789815,0.08381777208983406,0.017460501391858944,0.00031255378777835804,0.01790061927569205,1.9277625836755437,0.03754840006820256,0.019477709748163794,1.9277625836755437,0.03754840006820256,0.019477709748163794,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.09025522342818013,0.13142491868863362,0.0015879861196170402,0.6547619047619048,0.6547619047619048,0.5163009404388714,0.09503973630952377,0.13684513031850115,0.041133451832855314
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T0→T1,single_output_ridge,384,0,69,69,1,8.144952276107638,12.216418230907884,0.03487402935294537,0.33869199853854587,0.24163036933128754,156.90759314247475,2.2882580870410116,0.014583475797523926,1.7043744393485725,0.029566255669325293,0.01734727709283518,1.7043744393485725,0.029566255669325293,0.01734727709283518,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.45569653581074,12.52769636258005,0.02484719637697694,0.7536231884057971,0.7536231884057971,0.5,9.067991739130434,14.113249885271856,0.13440077018287938
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T0→T1,single_output_ridge,384,1,67,67,1,9.842856257180417,14.2715489858083,-0.019081574544167035,0.11688881794237371,0.20042598570929546,202.89163541385406,28.888159942271393,0.14238221247192343,1.5791283118981179,0.36081729260508083,0.22849143409466022,1.5791283118981179,0.36081729260508083,0.22849143409466022,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.954346085155096,14.181634638106406,-0.0063401963170234355,0.5970149253731343,0.5970149253731343,0.5271739130434783,9.311818656716417,15.160838776039544,0.05865703101049349
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T0→T1,single_output_ridge,384,2,83,83,1,7.457098143575511,10.352654545303052,-0.05507579656451034,0.0328071869358969,0.07961540478737715,102.8215211036084,3.1426681870653876,0.03056430359456236,1.2391856118082571,0.03828872419245881,0.030898296290405393,1.2391856118082571,0.03828872419245881,0.030898296290405393,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",7.539495810576052,10.425967147791637,0.007031731584164205,0.6385542168674698,0.6385542168674698,0.5,7.139688433734939,10.687440061791257,0.03132513628638717
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T0→T1,single_output_ridge,384,3,72,72,1,8.274076861709435,10.64052484973712,-0.41079084906632124,-0.07395974017621713,-0.14992718214194112,81.38373443041972,19.22227121048133,0.23619303470174016,1.0527199746030198,0.24864512371543854,0.23619303301355377,1.0527199746030198,0.24864512371543854,0.23619303301355377,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.968995868997627,9.063086612106346,-0.17405088411310715,0.6944444444444444,0.6944444444444444,0.5448092280390416,7.776178333333332,9.908793944072974,-0.07384661642922122
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T0→T1,single_output_ridge,384,4,84,84,1,9.170377950711563,13.310299174224378,-0.12713595509333642,0.02844993419054369,-0.029226053527177026,159.07448439880963,12.756711816880292,0.08019332493889103,1.5282419908645286,0.15454856606046155,0.10112833372222237,1.5282419908645286,0.15454856606046155,0.10112833372222237,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.74257103557388,12.749630739186266,-0.04397526850051314,0.7142857142857143,0.7142857142857143,0.47474747474747475,10.015562857142857,14.72256689554573,0.09592537302368313
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T1→T2,single_output_ridge,384,0,69,69,1,6.479642327945873,8.140573745906194,-0.024846737273172215,0.07902813299232737,0.08635252105410463,65.6132099714411,1.8606058522100637,0.02835718375948858,0.847778906756192,0.024040622269763955,0.028357183787161223,0.847778906756192,0.024040622269763955,0.028357183787161223,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.54182612880911,8.123763249789818,-0.0020692991166145693,0.5652173913043478,0.5652173913043478,0.5,6.496284492753623,8.27628900854751,0.016398081616187315
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T1→T2,single_output_ridge,384,1,67,67,1,6.883290820016961,9.64549944375679,-0.16479249233393123,-0.10292122276318943,-0.03240009487617992,81.08336149652774,4.922912455153788,0.06071421268547929,0.9070989989249894,0.0614878880257528,0.067785201062533,0.9070989989249894,0.0614878880257528,0.067785201062533,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.263055578057449,9.292383557996388,-0.038000571495624,0.6417910447761194,0.6417910447761194,0.4688235294117647,6.941061641791044,10.120696514494444,0.04695300072056266
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T1→T2,single_output_ridge,384,2,83,83,1,5.571076094251674,7.5230034424026995,2.6848791407574346e-05,0.1289198606271777,0.13284867424653313,57.28730889909764,3.5337898829527754,0.06168538810536513,0.6890947799821016,0.043053958651876244,0.062479008552342424,0.6890947799821016,0.043053958651876244,0.062479008552342424,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.69053650780422,7.5994626534542,0.010061133864082797,0.5421686746987951,0.5421686746987951,0.48847517730496454,5.601973614457831,7.761081248257502,0.03067585536593303
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T1→T2,single_output_ridge,384,3,72,72,1,7.642522753380161,11.898274291975056,-0.031471243375274405,0.012315904559778766,0.020374083404195456,139.1826099433646,3.3698341340312448,0.024211603269995285,1.3023948738138356,0.043589689063372926,0.03346887333465015,1.3023948738138356,0.043589689063372926,0.03346887333465015,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",7.638349697487905,11.78697800810805,-0.009442308604499561,0.6666666666666666,0.6666666666666666,0.5293617021276595,7.530574583333333,11.873603739202759,-0.0020777645367129425
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T1→T2,single_output_ridge,384,4,84,84,1,5.771132052651872,8.725379271973107,-0.01633642476298136,-0.003968816442239546,0.010516110682592943,75.8110183867553,1.366871101361836,0.018029979420519666,0.9184564577477073,0.016559750799216295,0.018029979167248803,0.9184564577477073,0.016559750799216295,0.018029979167248803,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.705286163024023,8.661154350889177,-0.00741528420831535,0.6666666666666666,0.6666666666666666,0.5,6.007469166666666,9.19967806163715,0.051556020383134685
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T2→T3,single_output_ridge,384,0,69,69,1,7.610851522798219,11.580034002408281,-0.038264857378019324,-0.06240409207161126,0.016986887309066025,131.05442603898229,5.361118257571832,0.040907571148929844,1.0823585166401848,0.06927024271192517,0.06399935109020176,1.0823585166401848,0.06927024271192517,0.06399935109020176,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",7.1020453123455,11.367072040342224,-0.018734988333868732,0.5362318840579711,0.5362318840579711,0.4636363636363636,7.423974782608696,11.439571903082102,-0.012278615014285172
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T2→T3,single_output_ridge,384,1,67,67,1,5.97033969297716,8.165035427539692,-0.16460362429546338,-0.07426769893846277,-0.04164999699481757,58.11240868262691,1.401845053838069,0.02412299000535422,0.6148511603736508,0.01750924731753286,0.02847721277275028,0.6148511603736508,0.01750924731753286,0.02847721277275028,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.831038950105996,8.059253607824584,-0.013125510731217954,0.44776119402985076,0.44776119402985076,0.48163082437275984,5.440845373134329,7.5902859944424925,-0.07572170976403571
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T2→T3,single_output_ridge,384,2,83,83,1,5.042869372141468,7.415768906259725,0.009715704246532009,0.08198648251542756,0.15991917358660404,56.210406158607526,2.4174964079739647,0.043007986833480165,0.610091155101142,0.029453587745007795,0.04827735576681968,0.610091155101142,0.029453587745007795,0.04827735576681968,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",4.937795311992014,7.4744485114959796,0.007850693619201895,0.6144578313253012,0.6144578313253012,0.5384153661464586,4.964351927710843,7.551462211808058,0.01796914315960589
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T2→T3,single_output_ridge,384,3,72,72,1,6.6073718938519255,10.495724700159462,-0.044651308833430825,-0.03530773683195061,-0.013484657281461521,106.93691633797839,2.8111651652840908,0.026288070215147136,1.0290659457871596,0.03636315930895093,0.03533608264641951,1.0290659457871596,0.03636315930895093,0.03533608264641951,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.564975314896746,10.381301630027764,-0.01102203502118955,0.6111111111111112,0.6111111111111112,0.5259259259259259,6.793369305555555,10.65922664389069,0.015339006214389777
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,bpe,,T2→T3,single_output_ridge,384,4,84,84,1,5.35003408741709,7.826651539034686,-0.004165291792442405,0.08344639060443454,0.10611998014009898,61.737350047041645,2.4163877540971317,0.039139803575241425,0.7479528353682865,0.02927472751619305,0.039139804185351325,0.7479528353682865,0.02927472751619305,0.039139804185351325,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.174631428571429,7.843688781122647,0.002172095625334339,0.6190476190476191,0.6190476190476191,0.5259259259259259,5.35992261904762,8.042164555203792,0.026797886898453856
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T0→T1,single_output_ridge,384,0,69,69,1,0.5462509797643266,0.6877967711847035,-0.02030739106937296,0.15878699305809282,0.12122507104692336,0.47046726510331355,0.03437978853389989,0.0730758356298183,0.2686716922163272,0.01963340832834454,0.07307583529319586,0.2686716922163272,0.01963340832834454,0.07307583529319586,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.5507075116101875,0.6885005846871477,0.0010222409655091366,0.8840579710144928,0.8840579710144928,0.5,0.6879115603843899,0.9447739666000355,0.271998599135958
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T0→T1,single_output_ridge,384,1,67,67,1,0.5761528342287668,0.7438403637366767,0.03593905953172649,0.24570995290925057,0.21341411858579704,0.5826206348075811,0.03698089829480354,0.0634733754444125,0.29897790277877073,0.01897713657107433,0.06347337510463606,0.29897790277877073,0.01897713657107433,0.06347337510463606,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.5908035798409411,0.7578399042318954,0.018472952423121393,0.8805970149253731,0.8805970149253731,0.5,0.8538496377524442,1.064714449928666,0.3013710260187483
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T0→T1,single_output_ridge,384,2,83,83,1,0.5650228404873943,0.7518284375657558,-0.04147764185755065,0.29054195877587,0.21033795155747448,0.5493533614498459,0.11001742054394112,0.2002671290725966,0.3481553701491673,0.06972407696162387,0.20026713053930653,0.3481553701491673,0.06972407696162387,0.20026713053930653,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.5904444350137809,0.7601236909198543,0.010913030935873255,0.8072289156626506,0.8072289156626506,0.5186274509803922,0.721124399715497,0.9481620342120571,0.20706755761367174
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T0→T1,single_output_ridge,384,3,72,72,1,0.6338317085280823,0.8229296388027579,-0.010938569726149927,0.12637468647501449,0.1598462497310211,0.6793206085268344,0.033992580788155716,0.050039083698449206,0.3797694885556297,0.019003317339670752,0.050039084003156015,0.3797694885556297,0.019003317339670752,0.050039084003156015,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.6374592722940177,0.836179606035169,0.01584583878484814,0.8888888888888888,0.8888888888888888,0.5,0.9309195847150353,1.1879135049334142,0.3072478464255818
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T0→T1,single_output_ridge,384,4,84,84,1,0.653613128152427,0.9539635978502851,0.09267433572633454,0.4234281664473018,0.32961981358328807,1.0150831156946283,0.12615044880773343,0.12427597982595526,0.48965375997414534,0.0691737378469273,0.1412707171912247,0.48965375997414534,0.0691737378469273,0.1412707171912247,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.6767904450732862,1.0105297815424754,0.05597676063128746,0.8452380952380952,0.8452380952380952,0.46710526315789475,0.9562067465981181,1.3023447424099064,0.26750301453589326
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T1→T2,single_output_ridge,384,0,69,69,1,0.9468321340275244,1.1915286453589207,0.025246207879005556,0.2078918523931312,0.16270401202366636,1.4779312081749496,0.046570105505684335,0.03151033366647172,0.7798263979462279,0.026594983165344966,0.03410372261747774,0.7798263979462279,0.026594983165344966,0.03410372261747774,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9673283698731511,1.208023708107802,0.013654585285183292,0.9130434782608695,0.9130434782608695,0.5,1.4514577840123244,1.7934783912060401,0.3356325611719989
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T1→T2,single_output_ridge,384,1,67,67,1,0.8687279323857127,1.1035100147621826,0.018866644827272405,0.19650411046372418,0.24399297658869917,1.2599560158241296,0.06815881722477078,0.05409618777857774,0.6181369332979524,0.03497641330089388,0.05658360052081641,0.6181369332979524,0.03497641330089388,0.05658360052081641,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8787678982147196,1.1444860967848947,0.03580304045442109,0.9253731343283582,0.9253731343283582,0.5,1.563106414708003,1.8816819088542995,0.4135512439325746
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T1→T2,single_output_ridge,384,2,83,83,1,0.9562437545355974,1.2433454381026212,-0.04278292138022932,-0.13557365349901346,-0.08302970237001911,1.5005619879951004,0.029176467476163658,0.01944369356919824,0.8028739420442128,0.018490728592967222,0.023030674710761718,0.8028739420442128,0.018490728592967222,0.023030674710761718,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9425385698951279,1.2184404171301688,-0.020440081125273225,0.891566265060241,0.891566265060241,0.5,1.3994232562672932,1.755578911008923,0.29177467882199815
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T1→T2,single_output_ridge,384,3,72,72,1,0.8226544742841292,0.9671758358049914,0.0004388285325356289,0.1389478423049714,0.16314558076423843,0.9490206123971355,0.04833508151364607,0.050931540245007186,0.5305434121959167,0.02702139323774791,0.050931540410437834,0.5305434121959167,0.02702139323774791,0.050931540410437834,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.811003563440721,0.9799155505763443,0.013000829269277208,0.9027777777777778,0.9027777777777778,0.5,1.2779316672905034,1.5451802016793001,0.3740692284603014
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T1→T2,single_output_ridge,384,4,84,84,1,0.8413829078665575,1.0506857311593947,-0.016095954985335004,0.0746987951807229,0.08558367163856082,1.0995428022327869,0.059093833478289046,0.05374400465201549,0.6029267978326373,0.032403700375472244,0.05374400423393851,0.6029267978326373,0.032403700375472244,0.05374400423393851,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8323085317232455,1.0423342566432816,-0.00801228057399556,0.9285714285714286,0.9285714285714286,0.5,1.4399000028207336,1.7073277956784914,0.3846022223624301
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T2→T3,single_output_ridge,384,0,69,69,1,0.9234463769565582,1.2484351309475437,-0.011540707972064634,-0.027036901717208624,0.03035795434748407,1.5634672030081922,0.02597239018278425,0.01661204669519899,0.7692416775808797,0.01483216050671405,0.019281535230070222,0.7692416775808797,0.01483216050671405,0.019281535230070222,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9184284809726238,1.2431813954660202,-0.004226040946787169,0.8115942028985508,0.8115942028985508,0.5,1.133201606075632,1.4878675729971602,0.16092322085311925
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T2→T3,single_output_ridge,384,1,67,67,1,0.8712346480269648,1.1782178083501742,-0.10669525743334196,0.05794556628621598,-0.02154412234350883,1.2733681520874813,0.09201328752163214,0.0722597682145507,0.6110670417809152,0.047217585406704635,0.07727071201400758,0.6110670417809152,0.047217585406704635,0.07727071201400758,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8291295984028485,1.1293918529032076,-0.043232076910644304,0.8059701492537313,0.8059701492537313,0.5,1.0710164577230912,1.3644075233619604,0.1364619527698048
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T2→T3,single_output_ridge,384,2,83,83,1,0.9660857296412825,1.3395936920230265,-0.018825260714396608,0.041182150203601865,0.08906712238329258,1.7828332427576514,0.033249578082750086,0.018649853101976206,0.9205966582222611,0.02107208230952168,0.02288959244129063,0.9205966582222611,0.02107208230952168,0.02288959244129063,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9629291446573571,1.3446595874775817,0.003767418536061067,0.8313253012048193,0.8313253012048193,0.5,1.3336135252485868,1.694809135747727,0.20959023422303202
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T2→T3,single_output_ridge,384,3,72,72,1,0.9185303965837145,1.1971715984131652,-0.010159209064289465,-0.034793234291594324,0.01784566280788953,1.4387890719397851,0.015822966606537425,0.010997419229216689,0.7207875199357606,0.008845720116191214,0.012272299216528582,0.7207875199357606,0.008845720116191214,0.012272299216528582,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9116580341880263,1.1921362012757457,-0.004223843829279714,0.8194444444444444,0.8194444444444444,0.5,1.15627791324129,1.4665541176459467,0.18368399501355148
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ftv,,T2→T3,single_output_ridge,384,4,84,84,1,0.8496495401630811,1.2482192562662742,0.018496659539167015,0.23037359522122103,0.14209210632283428,1.60653861200753,0.04573823647143773,0.028470051158174935,0.6394324004704341,0.025080249885421322,0.039222676027942334,0.6394324004704341,0.025080249885421322,0.039222676027942334,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8937251508178105,1.2608595989352926,0.010025178600133083,0.7976190476190477,0.7976190476190477,0.5,1.0546900108857507,1.499425098253241,0.16753477201336017
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ld,,T0→T1,single_output_ridge,384,0,69,69,1,0.3536413995931401,0.8112027315537739,-0.03935390784916892,-0.012870675482438799,-0.0757857411389949,0.6424443787943146,0.01198273983659765,0.01865179341919972,1.499819950127085,0.03468300129994074,0.02312477660868688,1.499819950127085,0.03468300129994074,0.02312477660868688,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.3215578838578935,0.7964613784026763,-0.01850855992623491,0.7101449275362319,0.7101449275362319,0.5,0.34098390203821266,0.8424847764964911,0.03713069460175288
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ld,,T0→T1,single_output_ridge,384,1,67,67,1,0.29895913458065887,0.5229696379496103,-0.0789664814852411,0.029143754765416006,-0.04322444044787682,0.2573213761416508,0.01131596859658884,0.04397601460968249,0.8216672386934478,0.03613364861084338,0.043976012318928934,0.8216672386934478,0.03613364861084338,0.043976012318928934,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.28539783339385205,0.5060346299037768,-0.033466104975965166,0.7611940298507462,0.7611940298507462,0.5,0.2722988890759215,0.5476394131372269,0.04504747941038873
fold_test,change,m2,m2_final,online,online_preprojector,preprojector,observed_pair,ld,,T0→T1,single_output_ridge,384,2,83,83,1,0.2780692032519817,0.3863192196659151,-0.22753993775320525,-0.1420792911096647,-0.16720853768781274,0.1230612266099327,0.008905205306461857,0.07236402197329542,0.4284127672868171,0.031001670867084132,0.07236402188343022,0.4284127672868171,0.031001670867084132,0.07236402188343022,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.2601489633674487,0.3595757852623837,-0.07437495932607532,0.6626506024096386,0.6626506024096386,0.5,0.22902090681788806,0.390256231067585,0.010088273006941673
