task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,metric,estimate,ci_low,ci_high,bootstrap_replicates,valid_replicates,bootstrap_unit,ci_method,seed
static,m1,m1_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,fold_centered_variance_ratio,0.15932454996625847,0.128481337973096,0.19885605270852216,2000,2000,patient within fold,percentile,2303513114
static,m1,m1_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2303513114
static,m1,m1_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2303513114
static,m1,m1_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2303513114
static,m1,m1_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,rmse_gain_over_b0,0.009971411667481611,0.005302073546497099,0.017826066039766744,2000,2000,patient within fold,percentile,2303513114
static,m1,m1_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2303513114
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,mae,1.4039702969398546,1.26232241268932,1.555369466764856,2000,2000,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,rmse,2.002777493132133,1.7626870552934422,2.2275025406978024,2000,2000,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,r2,0.13349020405009482,0.056420040113458296,0.20802712813120577,2000,2000,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,spearman,0.33769279706745653,0.23702244474708892,0.42798301893711227,2000,2000,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,pearson,0.4147000284585385,0.3047016810157302,0.5112834899490878,2000,2000,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,predicted_to_target_variance_ratio,0.11530737447099704,0.09075801512948817,0.14522060621439184,2000,2000,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,fold_centered_variance_ratio,0.16953550331993666,0.1407781381903049,0.2022046734876672,2000,2000,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,rmse_gain_over_b0,0.08838141618856463,0.05020861788006249,0.12718810339203132,2000,2000,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,3372176408
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,mae,1.4702161887877137,1.3202293181511913,1.6248442455878944,2000,2000,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,rmse,2.124493442079697,1.8701847795493176,2.3750564945826813,2000,2000,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,r2,-0.06874964989021004,-0.13077500458060054,-0.011993342937052074,2000,2000,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,spearman,0.11652775973490617,0.02154869325781778,0.20516165448929496,2000,2000,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,pearson,0.1364628546262677,0.04399953567073366,0.22872689858974085,2000,2000,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,predicted_to_target_variance_ratio,0.041488513988053595,0.031363592626739364,0.05469424562130849,2000,2000,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,fold_centered_variance_ratio,0.04625266681709151,0.03226812422743725,0.06897377615814082,2000,2000,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,rmse_gain_over_b0,0.0074719472968388335,-0.010079444358042837,0.02611005751877336,2000,2000,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,1090533894
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,mae,1.7013423336025375,1.538753741540222,1.8792977116628342,2000,2000,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,rmse,2.389394866469958,2.1239663038175207,2.68317202780802,2000,2000,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,r2,-0.25159505517500524,-0.34937573332764593,-0.17663501760873646,2000,2000,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,spearman,0.061745709449685285,-0.0488382762909296,0.16200068658385333,2000,2000,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,pearson,0.09887193234863369,-0.0003918103304419931,0.20160285271667822,2000,2000,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,predicted_to_target_variance_ratio,0.04100679262435693,0.027541676298303452,0.06157826592537398,2000,2000,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,fold_centered_variance_ratio,0.03121070570857844,0.024595933853687767,0.04096235985326285,2000,2000,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,rmse_gain_over_b0,0.009343437048537013,-0.008880146929782702,0.026366161921443265,2000,2000,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,1641767170
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,mae,1.3854013360293926,1.2437759469518919,1.53335715627142,2000,2000,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,rmse,2.0133018764348876,1.7796789226817078,2.2299307901806706,2000,2000,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,r2,-0.27833217010103106,-0.37811366539642205,-0.189597892996529,2000,2000,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,spearman,0.1834672404266604,0.08277325639026953,0.2838312236019698,2000,2000,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,pearson,0.13780058137304507,0.02927714348599415,0.2641647723209129,2000,2000,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,predicted_to_target_variance_ratio,0.04515461557917181,0.029678172256811873,0.0672461490444214,2000,2000,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,fold_centered_variance_ratio,0.06789008530036961,0.05640895672663849,0.0808053866830493,2000,2000,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,rmse_gain_over_b0,0.018277650534749067,-0.0020525834019449346,0.0389907085289968,2000,2000,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2925359918
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,mae,0.0693214744561345,0.06378914841144988,0.07464227336612332,2000,2000,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,rmse,0.08853176130612782,0.08095439253080436,0.0958851522738812,2000,2000,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,r2,0.11828106840622499,0.02243880174452439,0.20186952053282742,2000,2000,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,spearman,0.427825918762089,0.34664410306479776,0.5067642027976691,2000,2000,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,pearson,0.38889617768139395,0.311432398445413,0.4639346976581561,2000,2000,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,predicted_to_target_variance_ratio,0.3238474685451575,0.2642373026407367,0.40301639103353415,2000,2000,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,fold_centered_variance_ratio,0.3397551038508735,0.2822534304277362,0.4149843498869848,2000,2000,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,rmse_gain_over_b0,0.06438095732768233,0.016368070271926695,0.11057166079328862,2000,2000,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,3981816944
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,mae,0.06981494098757632,0.0645229062635389,0.0749839936170269,2000,2000,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,rmse,0.08796763571131762,0.08067542385603507,0.09528204598111706,2000,2000,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,r2,0.07291118603795377,0.005899708709642027,0.12773956817850338,2000,2000,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,spearman,0.30562566844919786,0.20593208140285293,0.39408956400201955,2000,2000,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,pearson,0.27772113548416,0.18117320966717904,0.3643862294458968,2000,2000,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,predicted_to_target_variance_ratio,0.11422414672074588,0.08849767219087305,0.14639686310168823,2000,2000,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,fold_centered_variance_ratio,0.12522590017613844,0.09850663060357154,0.1610321710675171,2000,2000,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,rmse_gain_over_b0,0.038300341595350534,0.005627356416931463,0.06838096886285154,2000,2000,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2591939781
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,mae,0.0902978487211614,0.08266537048417873,0.09852404791531802,2000,2000,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,rmse,0.11984122559226458,0.1068228423260642,0.1339376176562455,2000,2000,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,r2,0.026017552913562336,-0.01771661968546758,0.06737630224926464,2000,2000,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,spearman,0.17780771418818977,0.08152578700790605,0.27114665950267974,2000,2000,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,pearson,0.16563394935895676,0.06128646605999107,0.27128313338754023,2000,2000,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,predicted_to_target_variance_ratio,0.040983472186011755,0.031679765214199476,0.05274424209889496,2000,2000,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,fold_centered_variance_ratio,0.044507370167553593,0.03553421682586534,0.05556020915901691,2000,2000,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,rmse_gain_over_b0,0.018343913367710424,-0.0017245151041788127,0.040500356522466086,2000,2000,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,1406095646
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,mae,0.11416123401054855,0.1059017848509421,0.12252401253385498,2000,2000,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,rmse,0.14108129361776842,0.13064086752513437,0.1511985683223902,2000,2000,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,r2,0.0037732776765284637,-0.047794532830446046,0.046772032547945624,2000,2000,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,spearman,0.09259119353737628,-0.0004101985099949496,0.1825276049513138,2000,2000,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,pearson,0.12812971053931616,0.03234447499740304,0.2236780377302746,2000,2000,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,predicted_to_target_variance_ratio,0.056722999584994084,0.042146969207651375,0.07623480812875914,2000,2000,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,fold_centered_variance_ratio,0.057935114520100285,0.043188550982956986,0.07723393087957642,2000,2000,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,rmse_gain_over_b0,0.0037486924544376512,-0.01905841154445969,0.02660301941474793,2000,2000,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,1226950680
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,mae,16.14011349927055,13.214453344366923,19.507391925279737,2000,2000,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,rmse,36.11577480958237,24.14563616544667,48.14773945418791,2000,2000,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,r2,0.2835081715575345,0.14031776484564126,0.4630353304664715,2000,2000,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,spearman,0.6090631471157127,0.5323191589378224,0.67693368652968,2000,2000,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,pearson,0.5641808451588862,0.4372886150825284,0.7198842878072943,2000,2000,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,predicted_to_target_variance_ratio,0.2896394542674166,0.14635666161552383,0.5922100222005034,2000,2000,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,fold_centered_variance_ratio,0.5324543663246648,0.4509469244647794,0.6228100711445732,2000,2000,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,rmse_gain_over_b0,0.19023564269510404,0.10885400151189202,0.3046023559103827,2000,2000,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,519028339
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,mae,12.462497281266259,9.38276828634777,16.40872024422549,2000,2000,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,rmse,37.2750096002436,20.667248308580852,53.74014284503752,2000,2000,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,r2,0.021341157005359324,-0.022583155541240362,0.13466938343321996,2000,2000,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,spearman,0.5189411764705882,0.43820054827172983,0.5933214248878398,2000,2000,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,pearson,0.30895298818765654,0.18909782976389355,0.5060811113177696,2000,2000,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,predicted_to_target_variance_ratio,0.031041875218593168,0.013664952343854139,0.09676841279792427,2000,2000,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,fold_centered_variance_ratio,0.2270377366086075,0.18222406931233232,0.28862551103578554,2000,2000,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,rmse_gain_over_b0,0.04523266888295785,0.020109848264981186,0.11874917539821399,2000,2000,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,1885230239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,mae,11.740950050450497,5.728301854494194,21.893320579584337,2000,2000,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,rmse,84.65320929933836,15.660890908220697,142.76084964687442,2000,2000,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,r2,-6.407709847975321,-43.40288855310119,0.06076500332783232,2000,2000,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,spearman,0.37680828308112413,0.2757340108903919,0.4619159928327413,2000,2000,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,pearson,0.16638995822371128,0.09122423811402282,0.4582213383806091,2000,2000,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,predicted_to_target_variance_ratio,7.30421834401113,0.009562126459416884,49.09201079429679,2000,2000,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,fold_centered_variance_ratio,0.326537782415586,0.24428711241357579,0.4406611140034662,2000,2000,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,rmse_gain_over_b0,-1.6540466178012574,-5.3921052029549426,0.06674316185301206,2000,2000,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,347053239
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,mae,3.2464775423794268,2.230979847677943,4.569921387453023,2000,2000,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,rmse,12.563259421122645,6.73597057418215,18.200838933617334,2000,2000,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,r2,-0.025080412848564437,-0.0842244685449336,-0.0024249929688055136,2000,2000,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,spearman,0.250320187183991,0.15755594147814117,0.3421039556032689,2000,2000,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,pearson,0.1272817962014101,0.035500896593701585,0.3156899249975019,2000,2000,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,predicted_to_target_variance_ratio,0.01211230926136006,0.0027855902533806733,0.05776398413244365,2000,2000,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,fold_centered_variance_ratio,0.20346058024680733,0.160713726541891,0.25600649117989055,2000,2000,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,rmse_gain_over_b0,0.01156454868392356,-0.006371652979028387,0.024674954087172747,2000,2000,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,3027611583
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,mae,1.4440764964195072,1.3031570471298692,1.5863696384722958,2000,2000,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,rmse,2.0297332148272544,1.8130791366309384,2.2403400370015163,2000,2000,patient within fold,percentile,2251769612
static,m1,m1_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,r2,0.11000823207063237,0.020136280530959075,0.18975697320940166,2000,2000,patient within fold,percentile,2251769612
