task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,comparison_type,comparison_dimension,left_method,right_method,pair_scope,fold,n,mae_reduction,rmse_reduction,r2_gain,spearman_gain,pearson_gain,sign_accuracy_gain,rmse_gain_over_b0_difference
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,8.028506034789725,16.05807989745575,0.6723431742855281,,,,0.3618151418008984
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,6.031209078008736,11.466437706169103,0.41749839803771494,,,,0.21982989957071059
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,7.232540053656459,14.986235956153518,0.788755701083098,,,,0.43286679436896214
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,2.1065885390305112,1.644923401953399,0.058660022423802305,,,,0.027806841750689898
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,1.778506180594884,1.8419403015208626,0.25331815112702893,,,,0.12532422295157597
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,1.7122064958024055,3.275007359087752,0.13317295205113489,,,,0.061691296634665264
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,2.4212730308316353,5.297547227734009,0.4888091530420976,,,,0.2673527022937723
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,2.6955465460356347,5.4042559121760405,0.4335029621021873,,,,0.21421625014008502
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.2475606856010053,0.3317211851029285,0.014791318411381926,,,,0.007031175630529698
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,0.7179179781241167,0.9174178126683898,0.2278916587812705,,,,0.111173357331303
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,1.3806552079184211,2.1598665115713374,0.09376076271255651,,,,0.04410446561591474
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,-2.36443260528569,-4.848494953939316,-0.9765311566794004,,,,-0.3848875860698985
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,0.33002619276268863,0.3314600047442564,0.05963814441993742,,,,0.026763968612630976
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.010758403230097358,0.07386953508808958,0.0215816374129858,,,,0.009732536381670404
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,-0.05639834679556066,0.013446501614094775,0.010433014084194392,,,,0.004784334391149487
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,0.09527863247955182,0.1506137381309891,0.014675386541428637,,,,0.006870177487390854
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,0.05709423424598015,0.2539608577129471,0.03872588105784236,,,,0.018737718302003818
static,m2,m2_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,0.13580903507589737,0.07338644642466097,0.02665065916825915,,,,0.012361656960075615
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.09722858799458467,0.12212164560567818,0.12117412158428686,,,,0.06223862891983788
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,0.05255239963662395,0.06571541182520857,0.06860130027730926,,,,0.03481854173959501
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,0.08602441892223678,0.13384543638293422,0.12774849143946088,,,,0.06029773652384357
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,0.2324466706319619,0.30025308431345055,0.24300058696668847,,,,0.12370486445782634
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,0.25124899864558237,0.29435684750857405,0.24886344281657702,,,,0.12410886941611571
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.019536714649775577,0.01903406337427338,0.021923793024707816,,,,0.010768544998010405
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,-0.03441979370723569,-0.01725636171968925,-0.02053020224526647,,,,-0.00964466388652534
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,-0.015330512323266321,-0.007308926091195378,-0.00768106715741812,,,,-0.003177194178919057
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,-0.05850639396799129,0.056847468063615736,0.050945741140321577,,,,0.023454021291214856
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,0.06036546597283454,0.027798361387737724,0.025492638003396406,,,,0.01234605041091521
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.0011589633774780062,0.0724213820489954,0.09404659809182925,,,,0.034583912293368
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,0.02532246748709399,0.014882685648764937,0.017960645052590873,,,,0.007423559498597102
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,0.03940976810923802,0.06589152076305504,0.05393748566935552,,,,0.022586084670635193
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,-0.10762284143038969,-0.05524932082557754,-0.06352136084546789,,,,-0.02509696448762655
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,-0.03581565901808825,0.006985782240174654,0.007638362698000778,,,,0.0027193961868565973
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.00985672080837885,0.02245923686303475,0.032803807314091715,,,,0.01195840423449913
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,0.04935680914213214,0.022709036251706616,0.03570406409731541,,,,0.013725198827064059
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,-0.0090386410869705,-0.02061763064080857,-0.024413601769795346,,,,-0.009268146721782455
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,0.13312749060839524,0.09957520547469612,0.11415646470851315,,,,0.04523012016653302
static,m2,m2_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,0.010427382800344942,0.05804790664122361,0.07280164074664652,,,,0.026917685313956684
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.005795630724202874,0.007386200263991102,0.1479281521182989,,,,0.07540561375918912
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,0.011267698644840451,0.011636990505040481,0.21896688154162636,,,,0.1109739578467622
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,0.002144200560467137,0.0007796001956579257,0.02056493792238745,,,,0.01032992020821062
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,0.006728872875048877,0.005628798912428998,0.11517851126230516,,,,0.05780535329353976
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,0.008412431691672329,0.005125472385596838,0.10231772609935441,,,,0.05240932119880907
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.0046390311312872745,0.004436622306831076,0.08028695273376374,,,,0.04092433802629164
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,0.0038839794829468033,0.003018448535828361,0.07035308593095901,,,,0.0355422561233804
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,0.0028383235811877613,0.0045328170588604805,0.11278611139304429,,,,0.0573313743505418
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,0.0037875909364722266,0.004321391461617016,0.09532593959975488,,,,0.04855226888431354
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,0.003815396512121705,0.001437302502986612,0.03062191149967375,,,,0.015168350149495571
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.0021265154804440967,0.0009051574397248435,0.01487534366654153,,,,0.007450946897161245
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,0.009939537038632387,0.009008182455315844,0.13603786753623726,,,,0.06699555658696645
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,0.000987331519096496,0.00030248183266748385,0.004759036333313982,,,,0.0023820392405920787
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,0.001109862033001785,-0.0006833400848297727,-0.016654733754637663,,,,-0.0070422516528737
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,0.0020260935971006117,0.001771255216668155,0.027963004082439014,,,,0.014008394804065192
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,0,69,0.0012834555510400358,0.0011908579092190785,0.016102746322472994,,,,0.007915317500460201
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,1,67,-0.004558473549667708,-0.004678229434823794,-0.0758379951685697,,,,-0.03688660863551844
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,2,83,-0.0023316685232671885,0.002947483665112327,0.04350998500056258,,,,0.02199561454790778
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,3,72,0.00017719928682721764,0.000802024392385553,0.010745263286909723,,,,0.00536425292472941
static,m2,m2_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_preprojector/current,B0_train_mean,same-row exact patient set,4,84,-7.55644807101663e-05,0.0010930208605447744,0.015108004415251286,,,,0.007506884391616395
static,m2,m2_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,2.4157719661685313,2.6000520868733688,0.09502705340320816,,,,0.04475224710020033
static,m2,m2_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,6.5751265528902945,9.7627218869177,0.6036693918024074,,,,0.3471965572373407
static,m2,m2_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,2,83,5.193568389301852,12.738249904791076,0.5576967184760235,,,,0.28701387245728543
static,m2,m2_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,3,72,4.7139392367581365,10.13178367218574,0.37420547905337453,,,,0.19424245299221876
static,m2,m2_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,4,84,4.895392796193933,10.94826887042722,0.6191152268730664,,,,0.31623297962857605
static,m2,m2_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,0.5030310038079868,0.31257199769844846,0.011274005830715028,,,,0.005283917819745384
static,m2,m2_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,2.081354319187504,2.1392915283821043,0.29103708950515783,,,,0.1455557752007523
static,m2,m2_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,2,83,0.8318217864608819,1.8852809357665876,0.07769731837649707,,,,0.035513027207502997
static,m2,m2_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,3,72,2.272807828538034,4.525442009308005,0.42695713068850594,,,,0.2283866661779202
static,m2,m2_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,4,84,2.236061081950073,4.117044389261771,0.33968496486667443,,,,0.16319319903798155
static,m2,m2_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,0.23062523079551056,0.47541003336843346,0.02116595307760538,,,,0.010076810258869204
static,m2,m2_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,0.6827921202281835,1.3253523655788486,0.32060848350153714,,,,0.16060716294555316
static,m2,m2_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,2,83,-11.448603576387237,-82.11168111160191,-6.700606137716195,,,,-1.6767202032392774
static,m2,m2_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,3,72,-0.9778736525653935,-1.9019839612445217,-0.34550590613492993,,,,-0.1509850010243467
static,m2,m2_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,4,84,0.4211876145047837,0.4254418223913081,0.07625349440131934,,,,0.03435259584264759
static,m2,m2_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,0.09274684000547362,0.29038008825659745,0.08362116305635259,,,,0.038258461625619085
static,m2,m2_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,-0.05027272554519291,-0.02241566109897608,-0.017503327707225402,,,,-0.007975607438574847
static,m2,m2_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,2,83,-0.15057137460111214,0.08837387189295853,0.008623171426462406,,,,0.0040311341627052135
static,m2,m2_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,3,72,-0.025385654467328767,0.3808147077922541,0.0577951983994186,,,,0.028097238228485394
static,m2,m2_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,4,84,0.06313832943061781,-0.020905012088434205,-0.007652425884993486,,,,-0.0035213666933546633
static,m2,m2_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,0.1178106405575019,0.16327039759779116,0.16025033793521837,,,,0.08320986537058941
static,m2,m2_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,-0.02044823455844136,0.011456960687982631,0.012135053992996414,,,,0.006070336513822133
static,m2,m2_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,2,83,0.06316346966777053,0.14085374411777307,0.13421873121878447,,,,0.06345499839763884
static,m2,m2_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,3,72,0.1401632817689209,0.19758461695839102,0.16351404910970258,,,,0.08140525289083383
static,m2,m2_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,4,84,0.2209720125276795,0.2758286110934436,0.23416991922513308,,,,0.11629685996833357
static,m2,m2_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,0.01997005272544805,0.027259919447744307,0.03132503265381148,,,,0.015422333289692522
static,m2,m2_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,-0.055248197467195226,-0.039333913156359035,-0.04708358992463002,,,,-0.0219839139847198
static,m2,m2_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,2,83,-0.0614389720566586,-0.031158374850137616,-0.03291430340815982,,,,-0.01354456262975349
static,m2,m2_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,3,72,-0.0023122850513013216,0.08541109586142959,0.07608760520934776,,,,0.03523874904328586
static,m2,m2_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,4,84,0.040644734106651814,0.022587224787847582,0.020737855918066206,,,,0.010031635029985997
static,m2,m2_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,0.027412744730928917,0.09340412667466413,0.1206764628409076,,,,0.04460395581197042
static,m2,m2_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,-0.0030753698244452288,-0.011568049782333834,-0.014052932313387778,,,,-0.005770202224825935
static,m2,m2_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,2,83,-1.212841392796842,-3.3978817622595554,-4.4515007806576286,,,,-1.1647150391197494
static,m2,m2_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,3,72,-0.024165860023922514,-0.014054083521099603,-0.016008978659877382,,,,-0.006384057392283558
static,m2,m2_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,4,84,-0.03672645554916443,0.0037752001780644306,0.004130445471009603,,,,0.001469594186576318
static,m2,m2_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,0.02107186154988283,0.02100486165633919,0.030691507149125608,,,,0.011184023219847477
static,m2,m2_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,0.0360283077666923,0.0205891293543512,0.03239194198827233,,,,0.012443940417919507
static,m2,m2_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,2,83,-0.20756974549141916,-0.5767794950884757,-0.7679527347835209,,,,-0.25927697899558216
static,m2,m2_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,3,72,0.05985318327520872,0.025550927138153767,0.02979632926071729,,,,0.011606016772103996
static,m2,m2_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,4,84,-0.003498091931260827,0.05722240792754674,0.07178025265310173,,,,0.026534889173879344
static,m2,m2_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,0.012435606577043345,0.010676039661315986,0.210084586277123,,,,0.10899153751674494
static,m2,m2_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,0.0069163924023109,0.0061126950426568655,0.11822690831212779,,,,0.05829255954966129
static,m2,m2_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,2,83,0.00411660225767109,0.005276203673652197,0.13501227124572157,,,,0.06991117146282727
static,m2,m2_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,3,72,0.00745258743315988,0.006693163108184075,0.13618712331310345,,,,0.06873591758013393
static,m2,m2_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,4,84,0.004268396541259753,0.003416006579524594,0.06880438412844281,,,,0.034929577719830456
static,m2,m2_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,0,69,-0.0004803665346881508,-0.0014095693425361377,-0.02621030014378256,,,,-0.013002164316901125
static,m2,m2_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192.0,probe_vs_b0_train_mean,baseline,online_projected/current,B0_train_mean,same-row exact patient set,1,67,0.00556318637450369,0.006072608398769608,0.13894741609330652,,,,0.07150501341472379
