model,task,target,timepoint,transition,representation,fold_count,spearman_mean,spearman_sd_ddof1,pearson_mean,pearson_sd_ddof1,r2_mean,r2_sd_ddof1,mae_mean,mae_sd_ddof1,rmse_mean,rmse_sd_ddof1,rmse_gain_over_b0_mean,rmse_gain_over_b0_sd_ddof1,prediction_target_variance_ratio_mean,prediction_target_variance_ratio_sd_ddof1
G4,change,ftv,,T2→T3,response_state,5,0.2490703246038673,0.08014642573907489,0.28632870187345216,0.08041358540494312,0.07614963314324719,0.05027626681316308,0.8704051708682755,0.07504123828663137,1.1812460722852347,0.10199474437599348,0.043788394370490175,0.028298952442706655,0.08066124840597905,0.034829213050915
G4,change,ld,,T0→T1,response_state,5,0.11870551256122533,0.110231930230019,0.07596386001858138,0.13028910965665677,-0.045779271762221074,0.06944912316034332,0.3035696721352911,0.0384107045338806,0.5638750912223863,0.19457980587002977,-0.01044001244445963,0.03406168186634358,0.07396099304255023,0.05503521840361714
G4,change,ld,,T1→T2,response_state,5,0.2301897141343427,0.04606921579752102,0.22941430563484216,0.1027337575301628,0.030630786138698317,0.05283221956279242,0.949804668780758,0.08227482242787171,1.3081105782105276,0.1403045252565564,0.023923009392885605,0.026422726080069465,0.07784056762522976,0.06446662025351954
G4,change,ld,,T2→T3,response_state,5,0.16866737164550055,0.09237606878628199,0.11740946038723873,0.07530106425811153,-0.0019334540653833,0.028576189050498243,0.9890454491570775,0.16356520493631826,1.2988084493651384,0.23517685936219476,0.0039480555097223735,0.011916582756111047,0.03515363740451614,0.02139438648150062
G4,change,sphericity,,T0→T1,response_state,5,0.036174172084613335,0.18392551224182987,0.017323863998184325,0.15710919250693958,-0.08117151663951043,0.10836490026697498,0.052198644007683336,0.01035384133004485,0.07128262817847025,0.0144640109799796,-0.01335071054856266,0.033393480442938904,0.04039412608229026,0.017777981203282937
G4,change,sphericity,,T1→T2,response_state,5,0.0939098196752117,0.10086349301697806,0.03348853251870573,0.11418470172319331,-0.07735972465215793,0.15376073450958525,0.07626618125241144,0.014021506262413493,0.10726701784801058,0.022694096142940386,-0.014871472458869875,0.03296469886450295,0.053110606431017685,0.04894334371720727
G4,change,sphericity,,T2→T3,response_state,5,0.05529422446149351,0.1464927936237898,-0.0015760924599876754,0.1173985343997686,-0.05410626229587414,0.06204606305158,0.0887172543027287,0.004593502799390063,0.12881886043925384,0.008500993370508752,-0.017230641642193678,0.021326342635784333,0.035973687174359295,0.007773814257258163
G4,static,ftv,T0,,response_state,5,0.7359959545927139,0.03686265828622921,0.6588567233523309,0.16726204735979286,0.3109428397931705,0.37761952015537265,16.55786226088722,5.86829039539734,35.36081292230574,18.8163562342027,0.22842392172195108,0.2039434502725885,0.576841125799438,0.4105418883248021
G4,static,ftv,T1,,response_state,5,0.6611300292473345,0.10608716694573472,0.5319906631371878,0.2094711678840013,0.19569856617720244,0.24509438418705393,11.45226783069598,4.741483449076031,30.212748813704547,20.298111493823058,0.15212867871275124,0.14531412962155518,0.12934396868427708,0.15781807800864192
G4,static,ftv,T2,,response_state,5,0.5237553220505482,0.11390324728175719,0.2955158192856689,0.182330035544451,0.051019682475318164,0.13655421916205018,7.46008902733841,4.833407909492849,25.107213003194623,20.765800201740596,0.06606558428716376,0.07473074031271663,0.08283098367315009,0.07678498653359958
G4,static,ftv,T3,,response_state,5,0.49072780459367465,0.05934197347597692,0.5300855128984935,0.3005559306483047,0.16326262668131433,0.28685438292542315,2.903954308663978,1.7157623821005603,8.803715737425298,7.121312783273852,0.1331775942035404,0.15992747790906983,0.1673312855317671,0.1631820995550316
G4,static,ld,T0,,response_state,5,0.3853134876301728,0.07471918820944487,0.3810238230897456,0.1019552102592237,0.11652502447328908,0.050934741076759646,1.407437200898444,0.10802262312436682,1.9948545600912209,0.16139113370521,0.07923382652070218,0.04292529584675234,0.13626391495837636,0.05061739463283948
G4,static,ld,T1,,response_state,5,0.2720505873623564,0.0385869453385581,0.19642944527743825,0.04011795522962655,-0.07380745457474787,0.06803794383498264,1.4109812113396007,0.1392667023670942,2.0927027732376846,0.28328730350248577,0.0051636608769311905,0.01891785141982239,0.10577028738667874,0.11591414650753351
G4,static,ld,T2,,response_state,5,0.3535233688554177,0.07299582217246271,0.31408801407118714,0.07616390718826273,-0.10135063862303015,0.10662262553153425,1.5057773909691536,0.11972142912446622,2.1755949277717725,0.3554366623644773,0.07718898180463168,0.03243290772563666,0.23211070590477068,0.10525430036130387
G4,static,ld,T3,,response_state,5,0.34186493645624466,0.03533298231053338,0.31370330090760945,0.06865011767977638,-0.17576024333322943,0.07813883216571826,1.3121418513050391,0.14477032530181463,1.901406085284055,0.2524681618938317,0.06113963599195525,0.019684462673938363,0.07693014676941368,0.06263336104940327
G4,static,sphericity,T0,,response_state,5,0.6447254304045353,0.05383619104236795,0.5753209029039583,0.07009789818497822,0.31851548921775996,0.07832434428803305,0.05865545835350646,0.0053157453083151176,0.07730363486354146,0.010022009852965386,0.183099286229811,0.04727552052104312,0.29843820724536824,0.06366456531711344
G4,static,sphericity,T1,,response_state,5,0.4676952088098566,0.14604372097358465,0.43675758817255145,0.13312411376360153,0.12991857569581305,0.190224650898815,0.0654414076242997,0.008348333176556318,0.0843161803109201,0.013162614463406245,0.07570698016609441,0.096309593280833,0.30322072729243343,0.1838194549628708
G4,static,sphericity,T2,,response_state,5,0.3075770601410019,0.11328428451227825,0.2630304580018349,0.08019350094145128,0.018387592236536788,0.08392526680186142,0.08771619279615003,0.00835551375537729,0.11747065298659706,0.014890221969196576,0.03194089817194844,0.029181893584884273,0.12062623984505023,0.0647510608869566
G4,static,sphericity,T3,,response_state,5,0.326475224532328,0.10374437576467285,0.3240959718985011,0.08956159656969175,0.07349421767128186,0.07026299883834287,0.1055689258401041,0.009998855097661906,0.13529506122103607,0.011148533368377594,0.042388776071708476,0.03370626192071272,0.15739389053792396,0.10816770696324743
