epoch,fold,model_name,model,lambda_ftv,learning_rate,total_loss,base_loss,ftv_loss,weighted_ftv_loss,val_base_loss,val_base_objective,val_ftv_metric,val_representation_std,representation_std,encoder_grad_norm,ftv_head_grad_norm,grounded_patients,grounded_visits,ungrounded_patients,val_ftv_loss,noncollapse,base_gate_pass,checkpoint_eligible,validation_selection_metric,is_selected_checkpoint,train_loss,train_base_loss,train_state_loss,train_sigreg_loss,train_gradient_norm,train_encoder_gradient_norm,train_response_projection_gradient_norm,train_ftv_head_gradient_norm,train_ftv_loss,train_weighted_ftv_loss,train_grounded_patients,train_ungrounded_patients,train_valid_ftv_visits,train_roi_valid_visits,train_roi_empty_visits,train_representation_std,train_samples,train_batches,train_seconds,train_peak_gpu_memory_mb,train_first_valid_base_shared_gradient_norm,train_first_valid_ftv_encoder_gradient_norm_raw,train_first_valid_ftv_response_projection_gradient_norm_raw,train_first_valid_ftv_head_gradient_norm_raw,train_first_valid_ftv_encoder_gradient_norm_weighted,train_first_valid_ftv_response_projection_gradient_norm_weighted,train_first_valid_ftv_head_gradient_norm_weighted,train_objective_reconstructed,val_loss,val_state_loss,val_sigreg_loss,val_gradient_norm,val_encoder_gradient_norm,val_response_projection_gradient_norm,val_ftv_head_gradient_norm,val_weighted_ftv_loss,val_grounded_patients,val_ungrounded_patients,val_valid_ftv_visits,val_roi_valid_visits,val_roi_empty_visits,val_samples,val_batches,val_seconds,val_peak_gpu_memory_mb,val_first_valid_base_shared_gradient_norm,val_first_valid_ftv_encoder_gradient_norm_raw,val_first_valid_ftv_response_projection_gradient_norm_raw,val_first_valid_ftv_head_gradient_norm_raw,val_first_valid_ftv_encoder_gradient_norm_weighted,val_first_valid_ftv_response_projection_gradient_norm_weighted,val_first_valid_ftv_head_gradient_norm_weighted,val_objective_reconstructed,source_history_file,source_history_sha256,run_name
7,0,G3,G3,0.25,5e-05,0.980941253049033,0.9478365580240884,0.1308000073445086,0.0327000018361271,0.3281760301964342,1.038959871638905,0.1333128293439493,0.6733433604240417,0.6733433604240417,5.631903568903605,0.3531890185106368,245.0,980.0,427.0,0.1333128293439493,True,False,False,0.1333128293439493,False,0.980941253049033,0.9478365580240884,0.4395569676444644,5.647550741831462,5.897140639168875,5.631903568903605,0.7141226700374058,0.3531890185106368,0.1308000073445086,0.0327000018361271,245.0,427.0,980.0,2662.0,26.0,0.7984291911125183,672.0,21.0,11.859626896999544,28617.48681640625,2.886760950088501,2.8312857151031494,0.8087167739868164,0.7637266516685486,0.7078214287757874,0.2021791934967041,0.1909316629171371,0.9805365598602156,1.0712571109621978,0.3281760301964342,7.897598361180833,0.0,0.0,0.0,0.0,0.0333282073359873,59.0,62.0,236.0,478.0,6.0,121.0,4.0,1.947196745983092,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0722880789748923,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_0.csv,3743cdebc2053f67ce84eef89219ff97f750f284c51548437a2ddba9cebe5737,g3
1,1,G3,G3,0.25,5e-05,2.229142575036912,2.170426170031229,0.2372378182207417,0.0593094545551854,0.2705994851825651,1.4577028475517084,0.128316772804744,0.1325762271881103,0.1325762271881103,4.444416432153611,0.6684174647643453,234.0,936.0,438.0,0.128316772804744,True,False,False,0.128316772804744,False,2.229142575036912,2.170426170031229,0.8479379458086831,14.694313003903344,6.841578460875011,4.444416432153611,1.3404240721747989,0.6684174647643453,0.2372378182207417,0.0593094545551854,234.0,438.0,936.0,2658.0,30.0,0.3038811981678009,672.0,21.0,14.232512917980785,28605.53857421875,16.622323989868164,41.67930603027344,8.428884506225586,10.055468559265137,10.41982650756836,2.1072211265563965,2.513867139816284,2.229735624586415,1.4901092742100237,0.2705994851825651,13.19003634807492,0.0,0.0,0.0,0.0,0.032079193201186,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.2423874019877985,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4897820407528943,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_1.csv,42624625080088fa7596e7e6d5dccec4358b5fd80a8ec98eb518d7bc71a7b384,g3
2,1,G3,G3,0.25,5e-05,1.4460986001150948,1.4109462215786888,0.13769021397653,0.0344225534941325,0.0899087327324654,1.1903180711525532,0.1060291467153507,0.2226223945617675,0.2226223945617675,1.8317699772971017,0.2928277227495398,237.0,948.0,435.0,0.1060291467153507,True,True,True,0.1060291467153507,True,1.4460986001150948,1.4109462215786888,0.2205095972333635,13.227073215302967,2.7536822898047317,1.8317699772971017,0.6136725019840967,0.2928277227495398,0.13769021397653,0.0344225534941325,237.0,435.0,948.0,2659.0,29.0,0.2069688290357589,672.0,21.0,12.400181573000737,28617.48681640625,3.2527992725372314,1.7941739559173584,0.3804531097412109,0.4999384880065918,0.4485434889793396,0.0951132774353027,0.1249846220016479,1.4453687750728212,1.21690836228615,0.0899087327324654,12.226770101499952,0.0,0.0,0.0,0.0,0.0265072866788376,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.006487018981716,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2168253578313908,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_1.csv,42624625080088fa7596e7e6d5dccec4358b5fd80a8ec98eb518d7bc71a7b384,g3
3,1,G3,G3,0.25,5e-05,1.2023450420016335,1.169708944502331,0.1306303131820286,0.0326575782955071,0.094629927299732,0.9811581880593104,0.1298869738112325,0.5494399666786194,0.5494399666786194,3.058397190911429,0.4215748161077499,236.0,944.0,436.0,0.1298869738112325,True,True,True,0.1298869738112325,False,1.2023450420016335,1.169708944502331,0.144218497687862,11.39433783576602,3.4722516423179988,3.058397190911429,0.6659887929757436,0.4215748161077499,0.1306303131820286,0.0326575782955071,236.0,436.0,944.0,2657.0,31.0,0.4530819356441498,672.0,21.0,12.342930383019848,28617.48681640625,1.9465837478637693,1.687901258468628,0.4523025751113891,0.6050618886947632,0.421975314617157,0.1130756437778472,0.1512654721736908,1.2023665227978382,1.0138911752661397,0.094629927299732,9.8503139748061,0.0,0.0,0.0,0.0,0.0324717434528081,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.1332497140101623,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0136299315121184,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_1.csv,42624625080088fa7596e7e6d5dccec4358b5fd80a8ec98eb518d7bc71a7b384,g3
4,1,G3,G3,0.25,5e-05,0.9590613331113544,0.9256954249881564,0.134314795640313,0.0335786989100782,0.1153943111950701,0.8601652034058058,0.1488274357457092,0.6729564666748047,0.6729564666748047,4.073355311439151,0.4026872288613092,236.0,944.0,436.0,0.1488274357457092,True,False,False,0.1488274357457092,False,0.9590613331113544,0.9256954249881564,0.1507623798790432,8.610366866702126,4.4289084162030905,4.073355311439151,0.6856363926615033,0.4026872288613092,0.134314795640313,0.0335786989100782,236.0,436.0,944.0,2658.0,30.0,0.6935203671455383,672.0,21.0,11.748980531992856,28617.48681640625,2.407557249069214,8.142312049865723,2.3294670581817627,3.1849677562713623,2.0355780124664307,0.5823667645454407,0.7962419390678406,0.9592741238982344,0.8979667582787758,0.1153943111950701,8.275231850048728,0.0,0.0,0.0,0.0,0.0372068589364273,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.0111299559939653,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973720623422331,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_1.csv,42624625080088fa7596e7e6d5dccec4358b5fd80a8ec98eb518d7bc71a7b384,g3
5,1,G3,G3,0.25,5e-05,0.8629005068824405,0.8281569821493966,0.1398252230768991,0.0349563057692247,0.1729828893892036,0.8142464663371567,0.1531787313844846,0.698122501373291,0.698122501373291,5.768169085184733,0.5105793319997334,236.0,944.0,436.0,0.1531787313844846,True,False,False,0.1531787313844846,False,0.8629005068824405,0.8281569821493966,0.1870327371926534,7.123602344876244,5.987384762082781,5.768169085184733,0.7385139805930001,0.5105793319997334,0.1398252230768991,0.0349563057692247,236.0,436.0,944.0,2659.0,29.0,0.7483322620391846,672.0,21.0,11.785041140014073,28617.48681640625,4.66698694229126,2.766876459121704,0.7799229621887207,1.1091116666793823,0.691719114780426,0.1949807405471801,0.2772779166698456,0.8631132879186214,0.8531164531865396,0.1729828893892036,7.125150507146662,0.0,0.0,0.0,0.0,0.0382946828461211,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.0200200010149274,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525411491832778,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_1.csv,42624625080088fa7596e7e6d5dccec4358b5fd80a8ec98eb518d7bc71a7b384,g3
6,1,G3,G3,0.25,5e-05,0.8468644931202843,0.8136700647217887,0.1321922190011815,0.0330480547502953,0.2498706872305594,0.8678344231991728,0.1301579693521278,0.7099461555480957,0.7099461555480957,6.910124222437541,0.4324166175155413,235.0,940.0,437.0,0.1301579693521278,True,False,False,0.1301579693521278,False,0.8468644931202843,0.8136700647217887,0.2576715378534226,6.177761146000454,7.064198811848958,6.910124222437541,0.6874409885633559,0.4324166175155413,0.1321922190011815,0.0330480547502953,235.0,437.0,940.0,2657.0,31.0,0.7676063179969788,672.0,21.0,11.924529214011272,28617.48681640625,3.9592032432556152,10.066828727722168,2.6188526153564453,2.437774658203125,2.516707181930542,0.6547131538391113,0.6094436645507812,0.8467181194720841,0.9007415022731812,0.2498706872305594,6.866263669384413,0.0,0.0,0.0,0.0,0.0325394923380319,69.0,52.0,276.0,484.0,0.0,121.0,4.0,2.0498097389936447,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003739155372048,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_1.csv,42624625080088fa7596e7e6d5dccec4358b5fd80a8ec98eb518d7bc71a7b384,g3
1,2,G3,G3,0.25,5e-05,2.2029136419296265,2.1518145402272544,0.2044038380877378,0.0511009595219344,0.2603949555927071,1.4525440103751568,0.1585598771388714,0.1513185352087021,0.1513185352087021,4.565169538770403,0.5167760841903233,237.0,948.0,435.0,0.1585598771388714,True,False,False,0.1585598771388714,False,2.2029136419296265,2.1518145402272544,0.8237760435967219,14.755982762291318,6.908051297778175,4.565169538770403,1.3698261720793588,0.5167760841903233,0.2044038380877378,0.0511009595219344,237.0,435.0,948.0,2657.0,31.0,0.290387898683548,672.0,21.0,14.320190751983318,28605.53857421875,14.478721618652344,26.41510772705078,5.519590854644775,7.051417350769043,6.603776931762695,1.3798977136611938,1.7628543376922607,2.2029154997491887,1.4929379490781425,0.2603949555927071,13.246099692730864,0.0,0.0,0.0,0.0,0.0396399692847178,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.308635786001105,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4921839796598746,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_2.csv,3d452fd6e4e7eda994710aa8e2f09c31a76e7b6f3e030a7ded96952b1986efec,g3
2,2,G3,G3,0.25,5e-05,1.4359946364448184,1.4015984535217283,0.1388917926144092,0.0347229481536023,0.0797413226740419,1.1764985505214407,0.1444112079647871,0.2385812550783157,0.2385812550783157,2.667761132830665,0.4503769959722246,235.0,940.0,437.0,0.1444112079647871,True,True,True,0.1444112079647871,True,1.4359946364448184,1.4015984535217283,0.2096916011401585,13.24340888432094,3.534985610416957,2.667761132830665,0.7888912870770409,0.4503769959722246,0.1388917926144092,0.0347229481536023,235.0,437.0,940.0,2657.0,31.0,0.2141173928976059,672.0,21.0,12.254501433984842,28617.48681640625,3.7347545623779297,3.7721002101898193,0.9686978459358216,1.2749009132385254,0.9430250525474548,0.2421744614839553,0.3187252283096313,1.4363214016753307,1.2120770688884517,0.0797413226740419,12.18619088101978,0.0,0.0,0.0,0.0,0.0361028019911967,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.0205746850115247,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2126013525126376,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_2.csv,3d452fd6e4e7eda994710aa8e2f09c31a76e7b6f3e030a7ded96952b1986efec,g3
3,2,G3,G3,0.25,5e-05,1.1994104555674965,1.1683684417179652,0.1238324691537563,0.030958117288439,0.0905156140485085,0.9483317649068912,0.1610588987286274,0.5753427147865295,0.5753427147865295,2.9146697294144404,0.3651479894206637,237.0,948.0,435.0,0.1610588987286274,True,False,False,0.1610588987286274,False,1.1994104555674965,1.1683684417179652,0.1313608767730849,11.522305806477863,3.337427559353056,2.9146697294144404,0.641378409805752,0.3651479894206637,0.1238324691537563,0.030958117288439,237.0,435.0,948.0,2657.0,31.0,0.4407593011856079,672.0,21.0,12.000970416003838,28617.48681640625,1.9877618551254272,2.5410749912261963,0.5345352292060852,0.7014139890670776,0.6352687478065491,0.1336338073015213,0.1753534972667694,1.1993265590064042,0.9880550784512984,0.0905156140485085,9.531290338059105,0.0,0.0,0.0,0.0,0.0402647246821568,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.504146503022639,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988596489589048,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_2.csv,3d452fd6e4e7eda994710aa8e2f09c31a76e7b6f3e030a7ded96952b1986efec,g3
4,2,G3,G3,0.25,5e-05,0.95742149296261,0.9210761274610249,0.1416115597900697,0.0354028899475174,0.1167777882011468,0.8329753412688075,0.1947331795325646,0.6861846446990967,0.6861846446990967,5.647256828489757,0.480581273990018,236.0,944.0,436.0,0.1947331795325646,True,False,False,0.1947331795325646,False,0.95742149296261,0.9210761274610249,0.1361327479992594,8.721592835017614,5.942392428716024,5.647256828489757,0.7671459175291515,0.480581273990018,0.1416115597900697,0.0354028899475174,236.0,436.0,944.0,2657.0,31.0,0.6780357360839844,672.0,21.0,11.799822782020785,28617.48681640625,2.466766834259033,7.452305316925049,1.7532265186309814,2.0746326446533203,1.8630763292312624,0.4383066296577453,0.5186581611633301,0.9564790174085422,0.881154585475764,0.1167777882011468,7.957750348020191,0.0,0.0,0.0,0.0,0.0486832948831411,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.542466079001315,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816586361519486,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_2.csv,3d452fd6e4e7eda994710aa8e2f09c31a76e7b6f3e030a7ded96952b1986efec,g3
5,2,G3,G3,0.25,5e-05,0.8563725096838815,0.8241424702462696,0.1321609913679346,0.0330402478419836,0.1759471507850757,0.8380655385245962,0.135725655234777,0.7097970843315125,0.7097970843315125,4.271996106420245,0.3944559118577412,239.0,956.0,433.0,0.135725655234777,True,False,False,0.135725655234777,False,0.8563725096838815,0.8241424702462696,0.1710028903824942,7.257106213342576,4.529926652000064,4.271996106420245,0.5724741376581646,0.3944559118577412,0.1321609913679346,0.0330402478419836,239.0,433.0,956.0,2657.0,31.0,0.7316854596138,672.0,21.0,12.191240450978512,28617.48681640625,2.06292986869812,3.294110059738159,1.1495394706726074,1.7513481378555298,0.8235275149345398,0.2873848676681518,0.4378370344638824,0.8571827180882533,0.8717503306294275,0.1759471507850757,7.356870773410009,0.0,0.0,0.0,0.0,0.0339314138086942,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.065305392985465,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8719969523332904,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_2.csv,3d452fd6e4e7eda994710aa8e2f09c31a76e7b6f3e030a7ded96952b1986efec,g3
6,2,G3,G3,0.25,5e-05,0.8811689303034828,0.851582598118555,0.1174136272655064,0.0293534068163766,0.2785910494810293,0.9396190052190104,0.1623288765549659,0.7069936394691467,0.7069936394691467,6.441015430859157,0.2755997500249317,238.0,952.0,434.0,0.1623288765549659,True,False,False,0.1623288765549659,False,0.8811689303034828,0.851582598118555,0.2435520390669504,6.755894956134615,6.609495401382446,6.441015430859157,0.5704016784826914,0.2755997500249317,0.1174136272655064,0.0293534068163766,238.0,434.0,952.0,2658.0,30.0,0.7569267749786377,672.0,21.0,12.500756309978897,28617.48681640625,5.3272809982299805,1.8691285848617556,0.7343264818191528,1.1073380708694458,0.4672821462154388,0.1835816204547882,0.2768345177173614,0.8809360049349316,0.9796265856293608,0.2785910494810293,7.344754743181969,0.0,0.0,0.0,0.0,0.0405822191387414,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.2197865759953856,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802012243577518,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_2.csv,3d452fd6e4e7eda994710aa8e2f09c31a76e7b6f3e030a7ded96952b1986efec,g3
1,3,G3,G3,0.25,5e-05,2.237689245314825,2.1862145208177117,0.2036136261497934,0.0509034065374483,0.3006355572830547,1.4416342816076988,0.1808025896793506,0.2433247417211532,0.2433247417211532,4.108710050582886,0.4538816281017803,240.0,960.0,432.0,0.1808025896793506,True,False,False,0.1808025896793506,False,2.237689245314825,2.1862145208177117,0.8644520952588036,14.686248597644624,6.492965618769328,4.108710050582886,1.2833786351340155,0.4538816281017803,0.2036136261497934,0.0509034065374483,240.0,432.0,960.0,2656.0,32.0,0.359841912984848,672.0,21.0,13.849281542992683,28605.53857421875,13.302448272705078,15.20449447631836,4.3434367179870605,5.252494812011719,3.80112361907959,1.0858591794967651,1.3131237030029297,2.23711792735516,1.4865954385316076,0.3006355572830547,12.67776258326759,0.0,0.0,0.0,0.0,0.0452006474198376,61.0,60.0,244.0,479.0,5.0,121.0,4.0,2.1056206620123703,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4868349290275364,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_3.csv,ecaa7ca6cee108cbe4091433fe913b56e344c50742d782961c73a09f2b9b7574,g3
2,3,G3,G3,0.25,5e-05,1.3625520921888803,1.3247072583153134,0.1515161344144917,0.0378790336036229,0.1217847513265846,1.041471031086504,0.1440404288348604,0.5380569100379944,0.5380569100379944,3.177699054990496,0.4006684131565548,237.0,948.0,435.0,0.1440404288348604,True,False,False,0.1440404288348604,False,1.3625520921888803,1.3247072583153134,0.2542865588551476,11.893562680199032,4.014861288524809,3.177699054990496,0.812914218221392,0.4006684131565548,0.1515161344144917,0.0378790336036229,237.0,435.0,948.0,2656.0,32.0,0.4554972648620605,672.0,21.0,11.639779682009248,28617.48681640625,3.700873374938965,6.358807563781738,2.241668701171875,2.7449986934661865,1.5897018909454346,0.5604171752929688,0.6862496733665466,1.3625862919189364,1.0774381205070118,0.1217847513265846,10.218736057439129,0.0,0.0,0.0,0.0,0.0360101072087151,61.0,60.0,244.0,479.0,5.0,121.0,4.0,2.014527638006257,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0774811382952192,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_3.csv,ecaa7ca6cee108cbe4091433fe913b56e344c50742d782961c73a09f2b9b7574,g3
3,3,G3,G3,0.25,5e-05,0.9983571285293216,0.9661490860439482,0.1295891859203199,0.0323972964800799,0.1121420375694913,0.8182967462815529,0.1231860281502614,0.6809560656547546,0.6809560656547546,5.277633666992188,0.3582367155523527,237.0,948.0,435.0,0.1231860281502614,True,False,False,0.1231860281502614,True,0.9983571285293216,0.9661490860439482,0.1625931184916269,8.928399381183443,5.589467321123395,5.277633666992188,0.7076287141868046,0.3582367155523527,0.1295891859203199,0.0323972964800799,237.0,435.0,948.0,2656.0,32.0,0.6906580328941345,672.0,21.0,11.893203081999673,28617.48681640625,7.4650678634643555,6.142327308654785,1.414646029472351,1.4740420579910278,1.5355818271636963,0.3536615073680877,0.3685105144977569,0.9985463825240282,0.8491587683189014,0.1121420375694913,7.846163103403139,0.0,0.0,0.0,0.0,0.0307965070375653,61.0,60.0,244.0,479.0,5.0,121.0,4.0,2.044995165022556,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490932533191182,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_3.csv,ecaa7ca6cee108cbe4091433fe913b56e344c50742d782961c73a09f2b9b7574,g3
4,3,G3,G3,0.25,5e-05,0.8672642282077244,0.8338984449704488,0.1337814580555222,0.0334453645138805,0.1537651103143849,0.7982117193789522,0.1282739480499361,0.7093029022216797,0.7093029022216797,5.190209752037411,0.4812827706336975,238.0,952.0,434.0,0.1282739480499361,True,False,False,0.1282739480499361,False,0.8672642282077244,0.8338984449704488,0.1712997846660159,7.362206890469506,5.441771768388295,5.190209752037411,0.6763652719202495,0.4812827706336975,0.1337814580555222,0.0334453645138805,238.0,434.0,952.0,2656.0,32.0,0.7472536563873291,672.0,21.0,12.327215453988174,28617.48681640625,4.448625087738037,5.074239253997803,1.591272234916687,1.5091215372085571,1.268559813499451,0.3978180587291717,0.3772803843021393,0.8673438094843294,0.8302031819485436,0.1537651103143849,7.160517448236134,0.0,0.0,0.0,0.0,0.032068487012484,61.0,60.0,244.0,479.0,5.0,121.0,4.0,1.8920289080124348,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8302802063914362,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_3.csv,ecaa7ca6cee108cbe4091433fe913b56e344c50742d782961c73a09f2b9b7574,g3
5,3,G3,G3,0.25,5e-05,0.8429487120537531,0.8133420830681211,0.1211538831664233,0.0302884707916058,0.2221812784425483,0.8842393736208766,0.1368365679852298,0.704899251461029,0.704899251461029,4.3812164579119,0.2805511227675846,238.0,952.0,434.0,0.1368365679852298,True,False,False,0.1368365679852298,False,0.8429487120537531,0.8133420830681211,0.2283851809444881,6.499520914895194,4.579093819572812,4.3812164579119,0.5161027794792539,0.2805511227675846,0.1211538831664233,0.0302884707916058,238.0,434.0,952.0,2656.0,32.0,0.7749714851379395,672.0,21.0,11.642855951009553,28617.48681640625,10.478927612304688,6.318465232849121,1.8968230485916135,1.752394437789917,1.5796163082122805,0.4742057621479034,0.4380986094474792,0.8436305538597269,0.918358005275411,0.2221812784425483,7.356200896018793,0.0,0.0,0.0,0.0,0.0342091419963074,61.0,60.0,244.0,479.0,5.0,121.0,4.0,1.854578691010829,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918448515617184,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_3.csv,ecaa7ca6cee108cbe4091433fe913b56e344c50742d782961c73a09f2b9b7574,g3
6,3,G3,G3,0.25,5e-05,0.9143428319976444,0.8840350026176089,0.1204282712191343,0.0301070678047835,0.2978553074943132,1.0871429778327626,0.1687074521037398,0.6394787430763245,0.6394787430763245,8.814551739465623,0.3303291084510939,240.0,960.0,432.0,0.1687074521037398,True,False,False,0.1687074521037398,False,0.9143428319976444,0.8840350026176089,0.3197232768649146,6.2701299758184526,8.969678106762114,8.814551739465623,0.7091252676078251,0.3303291084510939,0.1204282712191343,0.0301070678047835,240.0,432.0,960.0,2656.0,32.0,0.7868766784667969,672.0,21.0,11.696487643028377,28617.48681640625,2.359957456588745,8.65101432800293,2.9200599193573,2.6463983058929443,2.1627535820007324,0.730014979839325,0.6615995764732361,0.9141420704223924,1.1291614578775138,0.2978553074943132,8.769862663647361,0.0,0.0,0.0,0.0,0.0421768630259349,61.0,60.0,244.0,479.0,5.0,121.0,4.0,1.852488648000872,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1293198408586975,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_3.csv,ecaa7ca6cee108cbe4091433fe913b56e344c50742d782961c73a09f2b9b7574,g3
7,3,G3,G3,0.25,5e-05,1.018732493831998,0.9817768335342408,0.1409020215958731,0.0352255053989682,0.3963331658978107,0.9814754315644256,0.1869169309979579,0.7241111397743225,0.7241111397743225,10.474850200471424,0.5758042910269329,239.0,956.0,433.0,0.1869169309979579,True,False,False,0.1869169309979579,False,1.018732493831998,0.9817768335342408,0.4292601687567575,6.139073780604771,10.620183921995617,10.474850200471424,0.915214044707162,0.5758042910269329,0.1409020215958731,0.0352255053989682,239.0,433.0,956.0,2656.0,32.0,0.7875205874443054,672.0,21.0,12.270037797978148,28617.48681640625,10.632667541503906,5.065986633300781,1.582685470581055,2.076356172561645,1.266496658325195,0.3956713676452636,0.5190890431404114,1.017002338933209,1.027981120692797,0.3963331658978107,6.501580419619222,0.0,0.0,0.0,0.0,0.0467292327494894,61.0,60.0,244.0,479.0,5.0,121.0,4.0,1.8503975120256653,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028204664313915,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_3.csv,ecaa7ca6cee108cbe4091433fe913b56e344c50742d782961c73a09f2b9b7574,g3
1,4,G3,G3,0.25,5e-05,2.2764965068726317,2.21747540859949,0.2405494236731314,0.0601373559182828,0.3195625991860697,1.4722230276785606,0.1404282450675964,0.2350308150053024,0.2350308150053024,4.954715444928124,0.6748013499946821,222.0,888.0,450.0,0.1404282450675964,True,False,False,0.1404282450675964,False,2.2764965068726317,2.21747540859949,0.917769451936086,14.441176732381184,7.178480080195835,4.954715444928124,1.478583193960644,0.6748013499946821,0.2405494236731314,0.0601373559182828,222.0,450.0,888.0,2662.0,26.0,0.3389603793621063,672.0,21.0,13.88536428901716,28605.53857421875,13.947250366210938,38.85579681396485,10.048564910888672,11.013805389404297,9.713949203491213,2.512141227722168,2.753451347351074,2.277612764517773,1.5065344670587335,0.3195625991860697,12.8073377688069,0.0,0.0,0.0,0.0,0.0351070612668991,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.306879673997173,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5073300889454595,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_4.csv,a9660c79df7ba15fd2cfeed156b797ab80e9ebbbffedc1c6adaf7e122dbe83dc,g3
2,4,G3,G3,0.25,5e-05,1.3722916898273287,1.3352725449062528,0.1473043559296099,0.0368260889824024,0.1178276252524911,1.041855709611877,0.150343261207595,0.491487592458725,0.491487592458725,3.981807742800032,0.571177465575082,221.0,884.0,451.0,0.150343261207595,True,True,True,0.150343261207595,True,1.3722916898273287,1.3352725449062528,0.2607063296295347,11.9396242414202,4.7480905169532415,3.981807742800032,0.969118473075685,0.571177465575082,0.1473043559296099,0.0368260889824024,221.0,451.0,884.0,2661.0,27.0,0.4149380028247833,672.0,21.0,11.679387425014284,28617.48681640625,4.386617183685303,5.781771659851074,1.596239686012268,1.7155635356903076,1.4454429149627686,0.399059921503067,0.4288908839225769,1.3720986338886552,1.0783505311682204,0.1178276252524911,10.266978657935276,0.0,0.0,0.0,0.0,0.0375858153018987,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.002227150980616,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0794415249137757,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_4.csv,a9660c79df7ba15fd2cfeed156b797ab80e9ebbbffedc1c6adaf7e122dbe83dc,g3
