target,model,spatial,timing,analysis_population,split_seed,fold_manifest_sha256,aggregation,n,positive,n_folds,ece_bin_contract,auroc,auprc,brier,calibration_slope,calibration_intercept,ece_10bin
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5397861093128415,0.375086824723524,0.27954990005787395,-15.555969817002765,-0.6478918174972993,0.2517202623846115
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.4970497427101201,0.3227129104765744,0.2682196205009842,2.0796980304601127,2.0344288932771923,0.22795214617722953
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.4754542620848552,0.34260741867388733,0.26742054410998517,-38.419884840016564,1.0279137616056675,0.2360411158114212
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.49838765008576325,0.3158945722323816,0.2817274382450764,1.4239322157034993,2.5823420623451163,0.2507505037419924
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.4942772471818211,0.346787884549828,0.28300021386969787,1.0042704867500483,1.5550031595836162,0.25697202690962595
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.510566037735849,0.31514830032889185,0.28749100256145593,1.0,3.8658647510027384,0.2614564834951818
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5113076472783279,0.3535960586286535,0.28658027273531694,4.630808841692413,-1.9333235259970913,0.26079742020534963
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.529639794168096,0.3235433297756725,0.29806469608829034,1.0,1.7764164351086773,0.26050483330257457
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5354902026755631,0.34816276140735625,0.30127391480945,1.6279873545923025,1.269236088526752,0.28226673151719195
pCR,radiomics_only,TABULAR,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5637735849056604,0.34972789141620764,0.2466948227512724,0.9868434977731176,-0.8822334185440993,0.2042841154996385
pCR,radiomics_only,TABULAR,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5687211934823037,0.3771999533362119,0.24719396191799295,2.4394046529100777,-0.8867340643427121,0.20488913431373873
pCR,radiomics_only,TABULAR,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6875128644939967,0.44340918900022774,0.22815670707951594,0.8048560886500634,-0.8632635075958365,0.18829237731128282
pCR,radiomics_only,TABULAR,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6962435455925294,0.48266679474455987,0.229027074707362,0.8776927470060215,-0.9271580462187883,0.2019141847088529
pCR,radiomics_only,TABULAR,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.7546483704974272,0.514596683312884,0.21171441938909433,0.9724914065588084,-0.9209647800891958,0.1805521217255069
pCR,radiomics_only,TABULAR,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.7601314329741078,0.5698753505163606,0.21248476523744092,1.366317988314258,-0.9960363919327637,0.1996777405859694
