seed_base,model,task,cell,n,n_patients,n_folds,spearman,pearson,r2,mae,rmse,b0_rmse,rmse_gain_over_b0,target_variance,prediction_variance,prediction_target_variance_ratio
3026,G3,change,T2→T3,375,375,5,0.2800159290021618,0.2879495392349127,0.08205507283615687,0.8631976468643339,1.1872839696072945,1.2415461637217322,0.04370533750575823,1.5356511951559042,0.14855556821642593,0.09673783257879996
4026,G1,static,T0,375,375,5,0.6763752417794971,0.4452909069509817,0.1508226556133495,16.94041728719651,39.31791822273031,44.60035130440287,0.11843927070482704,1820.4662472311843,260.99433374244455,0.14336675241268584
4026,G1,static,T1,375,375,5,0.5912240300375469,0.15891728529460686,-0.05616689421422261,12.949102049928007,38.722944774002876,39.04093529952814,0.008145053982072607,1419.7249129703735,181.93757881089374,0.12814988111340578
4026,G1,static,T2,375,375,5,0.4936550233246103,0.15599779439247297,-0.013436893161971497,7.704033741186315,31.311206393342506,31.89590142522411,0.018331353112949266,967.3928908860065,53.134781884796254,0.054925751869162154
4026,G1,static,T3,375,375,5,0.3703927847532595,0.1758083022109538,-0.011410670348279472,3.2239292170620937,12.479210936883746,12.7102476994274,0.018177203781328567,153.9737617694037,3.358327834595409,0.021811039725228992
4026,G1,change,T0→T1,375,375,5,0.41707498008874727,0.3443128906294123,0.11854423948322701,0.5655372428597081,0.7695590139650881,0.825048957340101,0.06725654627079164,0.6718670437047413,0.08033296139222197,0.11956675378696667
4026,G1,change,T1→T2,375,375,5,0.20256934804869725,0.19822259307577933,0.00721627294511018,0.8790271252578707,1.1145229890936563,1.1219912655742512,0.006656269714160851,1.251190424830141,0.17812058023768965,0.14236088824118912
4026,G1,change,T2→T3,375,375,5,0.2594404369097736,0.3115265853888823,0.09243913019159067,0.866720200064361,1.1805494205657023,1.2415461637217322,0.04912966181876188,1.5356511951559042,0.09190364023168562,0.059846689483646236
4026,G3,static,T0,375,375,5,0.7168599385595632,0.5385233096692776,0.22604458374935854,15.650004125506388,37.536112107489956,44.60035130440287,0.1583897657823055,1820.4662472311843,268.7642716867958,0.1476348556835753
4026,G3,static,T1,375,375,5,0.6850920468767778,0.40634595243336674,0.11903251572140372,11.67071090941908,35.365682305692324,39.04093529952814,0.09413844636760618,1419.7249129703735,122.50167332076002,0.08628549953699119
4026,G3,static,T2,375,375,5,0.5380598475366937,0.21620278113827995,0.015689999614653227,7.5190502268764625,30.857972985936502,31.89590142522411,0.032541122617929436,967.3928908860065,70.63946951311394,0.07302045547225114
4026,G3,static,T3,375,375,5,0.3727385580122067,0.6172267972155386,0.10282237130144578,3.0702530028626667,11.753374599070249,12.7102476994274,0.07528359186896563,153.9737617694037,2.5072017133152342,0.016283304924835856
4026,G3,change,T0→T1,375,375,5,0.5130390260552964,0.4443298709999452,0.19606013953614487,0.5305273910328201,0.7349426490320538,0.825048957340101,0.1092132866860938,0.6718670437047413,0.1125508121515118,0.1675194716069053
4026,G3,change,T1→T2,375,375,5,0.3361943338263739,0.3230969816341662,0.09637415696727292,0.8434180427130729,1.0633005231032344,1.1219912655742512,0.05230944684848151,1.251190424830141,0.20849820350540968,0.1666398650179208
4026,G3,change,T2→T3,375,375,5,0.2929507338718853,0.3548109046696762,0.12437931617668374,0.8414105632054968,1.1595895608431914,1.2415461637217322,0.06601172414955786,1.5356511951559042,0.15494275715701553,0.10089710322615628
5026,G1,static,T0,375,375,5,0.6853778586869952,0.5045424871250163,0.21910242389029222,15.826300796405665,37.70408041382746,44.60035130440287,0.1546236899235953,1820.4662472311843,709.6133953538477,0.3897976117014669
5026,G1,static,T1,375,375,5,0.6102737512800092,0.3083851782805778,0.01963884722687581,12.193530202114252,37.30741417332966,39.04093529952814,0.044402653596760204,1419.7249129703735,35.5125199755918,0.025013662612492923
5026,G1,static,T2,375,375,5,0.517418136306747,0.23885619373110895,0.014007733842767767,7.447531324243071,30.884331120312282,31.89590142522411,0.03171474263812002,967.3928908860065,21.344660035537494,0.022064106772573606
5026,G1,static,T3,375,375,5,0.37818889396910377,0.24764515826803768,-0.01671878532972504,3.130015414023556,12.511914962899828,12.7102476994274,0.015604159825815742,153.9737617694037,0.6249334917253643,0.004058701200411572
5026,G1,change,T0→T1,375,375,5,0.4013485038115827,0.34400273716604085,0.11734260298405386,0.5542795961686846,0.770083382457527,0.825048957340101,0.06662098581371342,0.6718670437047413,0.06787913089365194,0.10103060051786393
5026,G1,change,T1→T2,375,375,5,0.2419997724428263,0.24832287547742884,0.0595502163496584,0.8649756193773029,1.084749632098064,1.1219912655742512,0.03319244509191998,1.251190424830141,0.10782203474899416,0.08617555937868678
5026,G1,change,T2→T3,375,375,5,0.24378632381385826,0.27437332032094414,0.07249307559060958,0.878714941061189,1.193451765671599,1.2415461637217322,0.038737502845615134,1.5356511951559042,0.0769697739985164,0.050121911955860646
5026,G3,static,T0,375,375,5,0.7061092274433952,0.5682080402863847,0.28070952934852045,14.667738220686132,36.18624080746785,44.60035130440287,0.18865570003042548,1820.4662472311843,392.56615339895075,0.2156404459549961
5026,G3,static,T1,375,375,5,0.6789573330299238,0.4251565198270202,0.0897591793085386,11.343111971226016,35.94845712875959,39.04093529952814,0.07921117019975495,1419.7249129703735,64.46244483325576,0.04540488389288478
5026,G3,static,T2,375,375,5,0.6047441119581294,0.24289008883822663,0.023199588631669044,7.414120796608311,30.74003535736825,31.89590142522411,0.03623870203404165,967.3928908860065,32.641157902964906,0.03374136631608884
5026,G3,static,T3,375,375,5,0.445640143681884,0.3681702471978591,0.02578230216584043,3.0995056691120313,12.247610530950672,12.7102476994274,0.03639875314920656,153.9737617694037,1.6496247207371546,0.01071367421163411
5026,G3,change,T0→T1,375,375,5,0.5391323244965298,0.46265081257035,0.21271308465904692,0.5259116603491206,0.727290954403773,0.825048957340101,0.11848751770015298,0.6718670437047413,0.12225357653202404,0.18196096635117825
5026,G3,change,T1→T2,375,375,5,0.3044906132665833,0.27823263112006325,0.070521416765295,0.856558326697084,1.0784037756925502,1.1219912655742512,0.038848332619944526,1.251190424830141,0.16261616495509618,0.12996915715461346
5026,G3,change,T2→T3,375,375,5,0.2933862783024235,0.3577125680369145,0.1259727763388213,0.8609330448444951,1.1585339661028873,1.2415461637217322,0.06686195007844305,1.5356511951559042,0.15113335391842858,0.09841645967207094
6026,G1,static,T0,375,375,5,0.6966897257936057,0.3441478746761098,-0.2779180146192852,18.24741289410095,48.23283749006579,44.60035130440287,-0.08144523707606596,1820.4662472311843,1706.7123178678314,0.9375138486987246
6026,G1,static,T1,375,375,5,0.639364887928092,0.43038301728633843,0.11336890806060962,11.471066874821581,35.47918051252703,39.04093529952814,0.0912312873570976,1419.7249129703735,98.95294576113038,0.06969867532584131
6026,G1,static,T2,375,375,5,0.5123235863010581,0.09440243916699087,-0.36470319118798966,8.421195546318716,36.33461387333995,31.89590142522411,-0.1391624707181214,967.3928908860065,450.96697077348836,0.4661673400974252
6026,G1,static,T3,375,375,5,0.3670717013921784,0.2396715525625332,0.020418941601891505,3.143025152991773,12.281277641988666,12.7102476994274,0.033749936868504894,153.9737617694037,11.159318199865456,0.07247545342548706
6026,G1,change,T0→T1,375,375,5,0.3934388440095574,0.33962603776923356,0.11471628614096918,0.5740486939494693,0.7712282098512873,0.825048957340101,0.06523339858804011,0.6718670437047413,0.08794554591051736,0.13089724631465316
6026,G1,change,T1→T2,375,375,5,0.2151771532597565,0.2306202448591667,0.05224497581410503,0.8639931810689896,1.0889545497154831,1.1219912655742512,0.029444717505763687,1.251190424830141,0.08504245398027045,0.06796923337374136
6026,G1,change,T2→T3,375,375,5,0.23284241665718508,0.2610999445523671,0.06739709699643448,0.8812009174461606,1.1967258510633467,1.2415461637217322,0.036100399621089775,1.5356511951559042,0.08365895611924345,0.05447783740418353
6026,G3,static,T0,375,375,5,0.7245629764478326,0.5959451255333057,0.3369892989640493,15.11137060741337,34.74174150483873,44.60035130440287,0.22104332166080756,1820.4662472311843,595.033283709025,0.3268576303537808
6026,G3,static,T1,375,375,5,0.7019699624530664,0.4154480121531542,0.11898615463469786,10.892896188820783,35.36661285643492,39.04093529952814,0.09411461111019097,1419.7249129703735,117.25528785137585,0.08259014600656142
6026,G3,static,T2,375,375,5,0.5773057230629196,0.10105982594441885,-0.18698764059617656,8.045878402424204,33.88633065237804,31.89590142522411,-0.06240391831597048,967.3928908860065,261.08214669584845,0.2698822258831477
6026,G3,static,T3,375,375,5,0.3794231641496857,0.24125262078307752,0.025876776539031532,3.196392647264632,12.247016662976447,12.7102476994274,0.03644547670552648,153.9737617694037,11.775060379685216,0.0764744606118018
6026,G3,change,T0→T1,375,375,5,0.577629081806804,0.4816021072962023,0.22686766916266388,0.5207751303323918,0.7207233404797134,0.825048957340101,0.1264477894702466,0.6718670437047413,0.20492602287282452,0.3050097854820236
6026,G3,change,T1→T2,375,375,5,0.29813994766185004,0.30031829032505236,0.08621871367755052,0.8553103833822124,1.0692588067608413,1.1219912655742512,0.046998992266148086,1.251190424830141,0.16456378035613334,0.13152576705378333
6026,G3,change,T2→T3,375,375,5,0.3253275685515986,0.3742631150217294,0.13855069218648675,0.8656853921355302,1.1501676656514248,1.2415461637217322,0.07360056415170727,1.5356511951559042,0.26146978296371015,0.17026638847968656
