task,protocol,population,scenario,view,timing,model_type,model,fold,n_train,n_validation,n_test,n_features,validation_auroc,validation_balanced_accuracy,threshold,best_params
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+D,2,245,62,77,36,0.7512626262626263,0.7159090909090908,0.30458188705720074,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+D,3,245,62,77,36,0.773989898989899,0.7588383838383839,0.4060175438942561,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+D,4,246,62,76,36,0.7752525252525252,0.821969696969697,0.3545614373032902,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+S,0,245,62,77,36,0.773989898989899,0.7449494949494949,0.19879878957050767,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+S,1,245,62,77,36,0.7702020202020202,0.7626262626262625,0.25683149091924334,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+S,2,245,62,77,36,0.7285353535353535,0.731060606060606,0.32004513036759746,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+S,3,245,62,77,36,0.6957070707070707,0.6868686868686869,0.32106066099870034,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+S,4,246,62,76,36,0.7676767676767676,0.768939393939394,0.29914324089581423,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+B,0,245,62,77,36,0.7752525252525253,0.7676767676767677,0.2936919259582597,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+B,1,245,62,77,36,0.7727272727272728,0.7676767676767677,0.2520700528786442,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+B,2,245,62,77,36,0.7032828282828283,0.7095959595959596,0.44076289494498194,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+B,3,245,62,77,36,0.7095959595959596,0.6767676767676767,0.6042896494398344,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,logistic,C+F+B,4,246,62,76,36,0.7335858585858587,0.7525252525252526,0.30698865008108334,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+D,0,245,62,77,36,0.7702020202020202,0.7967171717171717,0.2939896385899443,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+D,1,245,62,77,36,0.7121212121212122,0.6994949494949495,0.19039065724706405,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+D,2,245,62,77,36,0.696969696969697,0.7588383838383839,0.3119185745937837,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+D,3,245,62,77,36,0.7171717171717172,0.7133838383838385,0.29855027590116023,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+D,4,246,62,76,36,0.7196969696969696,0.7297979797979798,0.3060030039496572,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+S,0,245,62,77,36,0.75,0.7348484848484849,0.293873452942526,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+S,1,245,62,77,36,0.773989898989899,0.7588383838383839,0.34546246110240236,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+S,2,245,62,77,36,0.6919191919191918,0.7588383838383839,0.30657633787622796,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+S,3,245,62,77,36,0.7007575757575758,0.6944444444444444,0.16792970033766616,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+S,4,246,62,76,36,0.6767676767676767,0.702020202020202,0.3034325336359206,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+B,0,245,62,77,36,0.7386363636363636,0.7348484848484849,0.25787647610435843,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+B,1,245,62,77,36,0.7398989898989901,0.7121212121212122,0.28659063344794433,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+B,2,245,62,77,36,0.712121212121212,0.7702020202020202,0.33213767666223637,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+B,3,245,62,77,36,0.7664141414141413,0.768939393939394,0.29802233376380416,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T0,logistic,C+F+B,4,246,62,76,36,0.7121212121212122,0.7525252525252526,0.30000458609140956,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+D,0,245,62,77,42,0.8257575757575757,0.779040404040404,0.29404708114572486,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+D,1,245,62,77,42,0.7727272727272727,0.7474747474747474,0.3430254848932656,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+D,2,245,62,77,42,0.7095959595959596,0.7146464646464648,0.3231241059692118,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+D,3,245,62,77,42,0.7626262626262625,0.768939393939394,0.3141272101445997,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+D,4,246,62,76,42,0.7222222222222222,0.7373737373737375,0.45805880862661047,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+S,0,245,62,77,42,0.7664141414141414,0.7348484848484849,0.24939879239611343,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+S,1,245,62,77,42,0.8333333333333334,0.8093434343434344,0.30180706366055665,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+S,2,245,62,77,42,0.6830808080808082,0.6982323232323233,0.4070069416397022,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+S,3,245,62,77,42,0.7297979797979798,0.7297979797979798,0.3020761739060035,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+S,4,246,62,76,42,0.7335858585858586,0.7588383838383839,0.4799781122170809,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+B,0,245,62,77,42,0.8169191919191919,0.7853535353535352,0.28119002351722144,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+B,1,245,62,77,42,0.8181818181818182,0.7866161616161615,0.39607967391796467,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+B,2,245,62,77,42,0.736111111111111,0.7323232323232323,0.2947994167745454,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+B,3,245,62,77,42,0.7638888888888888,0.7853535353535352,0.310878625163887,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,logistic,C+F+B,4,246,62,76,42,0.7285353535353535,0.7537878787878788,0.32758670394106293,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+D,0,245,62,77,48,0.8308080808080808,0.7967171717171717,0.1964188483557582,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+D,1,245,62,77,48,0.8143939393939393,0.7840909090909092,0.18859065149876358,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+D,2,245,62,77,48,0.7840909090909091,0.7765151515151515,0.3508612334897288,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+D,3,245,62,77,48,0.7840909090909091,0.7462121212121212,0.3311068581541102,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+D,4,246,62,76,48,0.763888888888889,0.7436868686868687,0.49270805337567175,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+S,0,245,62,77,48,0.8169191919191919,0.7613636363636364,0.07881620143811328,"{""C"": 10.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+S,1,245,62,77,48,0.8497474747474747,0.8131313131313131,0.30194617184229233,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+S,2,245,62,77,48,0.7146464646464646,0.7702020202020202,0.2846880588233619,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+S,3,245,62,77,48,0.7815656565656566,0.7247474747474747,0.3499375955154421,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+S,4,246,62,76,48,0.7310606060606061,0.731060606060606,0.4736606123514532,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+B,0,245,62,77,48,0.8522727272727272,0.8143939393939394,0.3237257301690435,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+B,1,245,62,77,48,0.8535353535353536,0.8535353535353536,0.38714086393969704,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+B,2,245,62,77,48,0.7702020202020202,0.7702020202020202,0.2945355869662276,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+B,3,245,62,77,48,0.7916666666666666,0.7803030303030303,0.34358185457375606,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+F+B,4,246,62,76,48,0.7474747474747475,0.7815656565656566,0.36021459140703643,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+D,0,245,62,77,54,0.827020202020202,0.7803030303030303,0.2297305749078906,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+D,1,245,62,77,54,0.8093434343434344,0.779040404040404,0.25924369086055293,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+D,2,245,62,77,54,0.7929292929292929,0.7537878787878788,0.3376146874811445,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+D,3,245,62,77,54,0.7840909090909092,0.731060606060606,0.4197877970139082,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+D,4,246,62,76,54,0.7828282828282828,0.7878787878787878,0.4439580252444589,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+S,0,245,62,77,54,0.8181818181818181,0.7512626262626263,0.11926334174156146,"{""C"": 100.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+S,1,245,62,77,54,0.8308080808080808,0.8194444444444444,0.32355420360683906,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+S,2,245,62,77,54,0.7184343434343434,0.7702020202020202,0.2876561685972821,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+S,3,245,62,77,54,0.7676767676767677,0.7752525252525253,0.3220622692846391,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+S,4,246,62,76,54,0.7323232323232324,0.7424242424242424,0.47705350646370176,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+B,0,245,62,77,54,0.8497474747474747,0.8308080808080808,0.3252627398120859,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+B,1,245,62,77,54,0.8611111111111112,0.8371212121212122,0.39353502686007197,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+B,2,245,62,77,54,0.8030303030303031,0.7752525252525253,0.29447117609822304,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+B,3,245,62,77,54,0.7866161616161615,0.7853535353535352,0.3246009192870683,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C+F+B,4,246,62,76,54,0.7525252525252526,0.7525252525252526,0.33010554039596135,"{""C"": 0.01}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C,0,247,59,69,33,0.8671052631578947,0.825,0.18785184416724643,"{""C"": 1.0}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C,1,239,69,67,34,0.6746031746031745,0.6815476190476191,0.31198261816344447,"{""C"": 0.01}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C,2,240,52,83,34,0.8033613445378152,0.7546218487394958,0.3040549745315176,"{""C"": 0.1}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C,3,242,61,72,33,0.7390243902439024,0.7402439024390244,0.35728032573879803,"{""C"": 0.1}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C,4,225,66,84,34,0.7000000000000001,0.6945652173913044,0.31249164607739127,"{""C"": 0.1}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,F,0,247,59,69,1,0.381578947368421,0.5151315789473685,0.28760204035854114,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,F,1,239,69,67,1,0.5267857142857143,0.6101190476190476,0.2887890111343658,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,F,2,240,52,83,1,0.4890756302521008,0.561344537815126,0.28753161914486824,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,F,3,242,61,72,1,0.5628048780487805,0.5878048780487805,0.2769254311795447,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,F,4,225,66,84,1,0.583695652173913,0.6065217391304347,0.2978044706268684,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,N,0,247,59,69,3,0.46184210526315783,0.5355263157894736,0.2900468812528245,"{""C"": 0.001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,N,1,239,69,67,3,0.6378968253968254,0.6458333333333334,0.28932357051570956,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,N,2,240,52,83,3,0.6168067226890757,0.6361344537815126,0.32849933765585354,"{""C"": 0.1}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,N,3,242,61,72,3,0.6853658536585365,0.6646341463414633,0.2770906465636547,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,N,4,225,66,84,3,0.5826086956521739,0.5902173913043478,0.312705315526225,"{""C"": 0.1}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,FULL,0,247,59,69,4,0.49473684210526314,0.5532894736842104,0.28575390737358797,"{""C"": 1.0}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,FULL,1,239,69,67,4,0.6428571428571428,0.6383928571428572,0.3042980010624833,"{""C"": 10.0}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,FULL,2,240,52,83,4,0.6571428571428571,0.6647058823529413,0.37138014372473244,"{""C"": 10.0}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,FULL,3,242,61,72,4,0.6792682926829269,0.6646341463414633,0.2770952688254106,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,FULL,4,225,66,84,4,0.5858695652173913,0.6086956521739131,0.29800475745380817,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C+F,0,247,59,69,34,0.825,0.7848684210526315,0.21178303513004396,"{""C"": 1.0}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C+F,1,239,69,67,35,0.6805555555555555,0.6711309523809523,0.2889341858146938,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C+F,2,240,52,83,35,0.7966386554621849,0.7403361344537815,0.2996124004631675,"{""C"": 0.1}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C+F,3,242,61,72,34,0.7426829268292683,0.7164634146341464,0.28348568825969006,"{""C"": 1.0}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C+F,4,225,66,84,35,0.7010869565217391,0.708695652173913,0.3056037447118982,"{""C"": 0.1}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C+N,0,247,59,69,36,0.7828947368421052,0.8111842105263158,0.1907206719541615,"{""C"": 1.0}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C+N,1,239,69,67,37,0.7242063492063492,0.6964285714285714,0.28938494345792537,"{""C"": 0.0001}"
pCR,locked_mri_manifest_375,mri_matched_375,complete_case,longitudinal,T0,logistic,C+N,2,240,52,83,37,0.8184873949579832,0.8126050420168067,0.3373537555177302,"{""C"": 1.0}"
