protocol,population,scenario,view,timing,timing_label,model_type,model,fold,n,n_positive,n_negative,auroc,auprc,balanced_accuracy,brier
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,F,3,77,22,55,0.6148760330578512,0.39334804646384713,0.5909090909090908,0.2038796989111484
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,F,4,76,23,53,0.7694831829368334,0.5662497807831954,0.6513535684987695,0.21024909383109774
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,FULL,0,77,23,54,0.8027375201288244,0.6358159210260694,0.712157809983897,0.2068733451125285
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,FULL,1,77,22,55,0.7553719008264462,0.5331073495873773,0.6727272727272727,0.18922188731410325
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,FULL,2,77,23,54,0.8276972624798712,0.7432468942688474,0.7584541062801933,0.144089839929909
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,FULL,3,77,22,55,0.6702479338842975,0.3993615944143638,0.6818181818181819,0.20284415395536204
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,FULL,4,76,23,53,0.8277276456111567,0.6054333596439765,0.6390484003281378,0.15861984705609403
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,N,0,77,23,54,0.8067632850241546,0.6434108772768852,0.71256038647343,0.19311762119787773
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,N,1,77,22,55,0.7380165289256198,0.5196335761088442,0.6954545454545454,0.17457378592456677
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,N,2,77,23,54,0.8164251207729468,0.7130064545185529,0.7644927536231885,0.20755813206486484
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,N,3,77,22,55,0.6727272727272727,0.39594023430295405,0.6318181818181818,0.20316555295713884
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),logistic,N,4,76,23,53,0.8162428219852338,0.7067807738027924,0.6324856439704676,0.14713745663506683
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C,0,77,23,54,0.6706924315619968,0.5560828901988435,0.571658615136876,0.19950408546481607
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C,1,77,22,55,0.7371900826446282,0.6249332363613302,0.6590909090909092,0.17511823818044714
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C,2,77,23,54,0.7181964573268922,0.5804462099940007,0.6590177133655395,0.1766708880095804
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C,3,77,22,55,0.7140495867768595,0.5661084716501981,0.6181818181818182,0.18525858025166025
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C,4,76,23,53,0.7694831829368335,0.605300911806764,0.6361771944216571,0.1794917561592599
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+F,0,77,23,54,0.7987117552334944,0.6517955738712765,0.7278582930756844,0.16111869911923604
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+F,1,77,22,55,0.8318181818181819,0.6547161533628802,0.7681818181818182,0.1458734896332268
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+F,2,77,23,54,0.7930756843800322,0.6952374212766155,0.7584541062801933,0.15230456997661118
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+F,3,77,22,55,0.6652892561983471,0.5208319387977508,0.6818181818181819,0.18069159104661728
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+F,4,76,23,53,0.8982772764561116,0.808161533400686,0.7079573420836751,0.13167066816992704
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,0,77,23,54,0.7818035426731079,0.6150604056085778,0.7057165861513688,0.16762074459112236
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,1,77,22,55,0.771900826446281,0.6141248097293571,0.7181818181818183,0.1646207781355914
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,2,77,23,54,0.8615136876006442,0.803250178946995,0.7556360708534622,0.12644895527512773
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,3,77,22,55,0.7272727272727274,0.580988260659307,0.6727272727272727,0.1856050104435485
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,4,76,23,53,0.8941755537325677,0.816313558220772,0.7694831829368335,0.1267652991998227
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+N,0,77,23,54,0.7809983896940419,0.650984823204736,0.6602254428341384,0.16253552051290637
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+N,1,77,22,55,0.7351239669421488,0.6229193172102097,0.6454545454545454,0.17259535079196567
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+N,2,77,23,54,0.8280998389694042,0.7822615169592995,0.6815619967793881,0.13873575078058076
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+N,3,77,22,55,0.7305785123966942,0.5960718818606169,0.6590909090909092,0.17725606107203623
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,C+N,4,76,23,53,0.8515176374077112,0.7961439884343813,0.7600492206726825,0.1330587433906448
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,F,0,77,23,54,0.6312399355877617,0.3985549912587178,0.6107085346215781,0.20904878124358844
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,F,1,77,22,55,0.684297520661157,0.46378116449156126,0.6727272727272727,0.19742172373754724
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,F,2,77,23,54,0.6360708534621579,0.43675011815946596,0.5579710144927537,0.20337396601773838
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,F,3,77,22,55,0.562809917355372,0.4218414883478822,0.5863636363636363,0.1975346714856527
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,F,4,76,23,53,0.6308449548810501,0.4274667755547952,0.6156685808039377,0.20338319277383274
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,FULL,0,77,23,54,0.7375201288244767,0.5718355726520823,0.6876006441223832,0.17948867028491922
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,FULL,1,77,22,55,0.7363636363636363,0.6152242567798533,0.6727272727272727,0.17222143149080574
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,FULL,2,77,23,54,0.8518518518518519,0.7691969005729519,0.7338969404186796,0.1509234330028285
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,FULL,3,77,22,55,0.6801652892561983,0.4899064059535321,0.6545454545454545,0.21863586270917723
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,FULL,4,76,23,53,0.7465135356849877,0.5214883181207395,0.6144380639868745,0.18665151817533554
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,N,0,77,23,54,0.7926731078904993,0.6158576380155778,0.7834138486312399,0.16301870796184997
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,N,1,77,22,55,0.7053719008264464,0.5806379080901609,0.6136363636363636,0.17603185730822865
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,N,2,77,23,54,0.8236714975845411,0.7730168649096048,0.7278582930756844,0.14557356558571602
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,N,3,77,22,55,0.7033057851239669,0.44548765372162447,0.6818181818181819,0.19578054371225906
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T3,T3 (late/pre-surgery),rbf_svm,N,4,76,23,53,0.7128794093519278,0.6016390639506227,0.6599671862182117,0.18566368399939473
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C,0,77,23,54,0.7415458937198068,0.5273242826612885,0.6662640901771336,0.18412422990708646
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C,1,77,22,55,0.7644628099173554,0.6562173728190801,0.6545454545454545,0.1607975099648119
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C,2,77,23,54,0.7302737520128825,0.6414738273502397,0.6469404186795491,0.17373344652707662
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C,3,77,22,55,0.7545454545454545,0.5823571039930615,0.6545454545454545,0.19062791954412686
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C,4,76,23,53,0.7284659557013946,0.6153820094946155,0.6337161607875308,0.20940011417921478
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+F,0,77,23,54,0.7238325281803543,0.5268438150942184,0.6380837359098228,0.18738494358816304
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+F,1,77,22,55,0.7636363636363637,0.6542056708759749,0.6681818181818182,0.16125577601138916
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+F,2,77,23,54,0.7310789049919485,0.6475010328752001,0.6252012882447665,0.1743020945423116
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+F,3,77,22,55,0.7396694214876032,0.5511183751235615,0.6681818181818182,0.2024479922674946
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+F,4,76,23,53,0.7473338802296965,0.6466428984545325,0.6874487284659556,0.19730921001067284
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+FULL,0,77,23,54,0.6183574879227053,0.4897432848684502,0.5575684380032206,0.20934129563954434
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+FULL,1,77,22,55,0.7702479338842976,0.6092948813336573,0.6909090909090909,0.16738738003502232
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+FULL,2,77,23,54,0.7302737520128825,0.6539555936506979,0.711755233494364,0.1715982384961449
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+FULL,3,77,22,55,0.8049586776859504,0.732189474693449,0.7181818181818183,0.2039406986335779
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+FULL,4,76,23,53,0.8416735028712059,0.687262361458138,0.7497949138638228,0.15845866474605205
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+N,0,77,23,54,0.6368760064412238,0.5201176847769489,0.5760869565217391,0.20932490436811627
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+N,1,77,22,55,0.7611570247933884,0.5870608543678674,0.6909090909090909,0.17082457468750123
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+N,2,77,23,54,0.7286634460547504,0.6545497082101484,0.7024959742351047,0.1719854508856649
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+N,3,77,22,55,0.8066115702479338,0.7279269879535875,0.6909090909090909,0.20393082489663777
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,C+N,4,76,23,53,0.822805578342904,0.6938707909374896,0.7243642329778507,0.19037416190731796
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,F,0,77,23,54,0.3679549114331723,0.24745231072243823,0.393719806763285,0.2095187244310515
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,F,1,77,22,55,0.4148760330578512,0.26883877295765,0.39545454545454545,0.2042500168238199
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,F,2,77,23,54,0.5656199677938808,0.4082303318909195,0.48429951690821255,0.20949405171617985
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,F,3,77,22,55,0.3504132231404959,0.2250748586838115,0.4772727272727273,0.20424122008269618
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,F,4,76,23,53,0.5697292863002461,0.35804296753796927,0.5754716981132075,0.21113416262793572
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,FULL,0,77,23,54,0.5523349436392915,0.3555734301050714,0.538647342995169,0.20882469020439903
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,FULL,1,77,22,55,0.5586776859504132,0.34384922181857397,0.5136363636363637,0.20419573268506339
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,FULL,2,77,23,54,0.5257648953301127,0.356246838256997,0.4790660225442834,0.21297558115948578
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,FULL,3,77,22,55,0.6801652892561983,0.5030413228007732,0.6227272727272727,0.19952464362322353
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,FULL,4,76,23,53,0.723543888433142,0.5166509936800321,0.5853158326497129,0.19397899818182465
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,N,0,77,23,54,0.5555555555555556,0.35882995683784297,0.5603864734299517,0.21050099547782483
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,N,1,77,22,55,0.5710743801652893,0.3511636705086586,0.5636363636363637,0.20417743359247129
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,N,2,77,23,54,0.537037037037037,0.38338033898595003,0.501207729468599,0.2134414289210023
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,N,3,77,22,55,0.6917355371900825,0.5394365915974397,0.6636363636363636,0.19310341049165966
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,logistic,N,4,76,23,53,0.7063166529942575,0.5056901633965892,0.6460213289581624,0.19561895647906738
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C,0,77,23,54,0.6706924315619968,0.5560828901988435,0.571658615136876,0.19950408546481607
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C,1,77,22,55,0.7371900826446282,0.6249332363613302,0.6590909090909092,0.17511823818044714
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C,2,77,23,54,0.7181964573268922,0.5804462099940007,0.6590177133655395,0.1766708880095804
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C,3,77,22,55,0.7140495867768595,0.5661084716501981,0.6181818181818182,0.18525858025166025
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C,4,76,23,53,0.7694831829368335,0.605300911806764,0.6361771944216571,0.1794917561592599
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+F,0,77,23,54,0.6561996779388084,0.4651565724958332,0.6505636070853462,0.1976635003329163
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+F,1,77,22,55,0.731404958677686,0.6131087970231218,0.6681818181818182,0.1748492020985215
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+F,2,77,23,54,0.7576489533011272,0.6195272471812712,0.6932367149758454,0.17303400710938743
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+F,3,77,22,55,0.7041322314049586,0.5171211455775659,0.6590909090909091,0.19216422647766696
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+F,4,76,23,53,0.8039376538146021,0.6416135682245887,0.7063166529942575,0.17086471521775212
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+FULL,0,77,23,54,0.6964573268921094,0.5456565814469319,0.6505636070853462,0.1870750682441232
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+FULL,1,77,22,55,0.7173553719008264,0.4714115561995977,0.6818181818181819,0.18493901737614052
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+FULL,2,77,23,54,0.7274557165861513,0.5956600012189303,0.6960547504025765,0.17781531919558544
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+FULL,3,77,22,55,0.7082644628099173,0.6032031522742969,0.5227272727272727,0.17591410982730032
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+FULL,4,76,23,53,0.8379819524200164,0.671495348334937,0.7194421657095981,0.16837465083678194
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+N,0,77,23,54,0.7278582930756844,0.558160454454764,0.6533816425120773,0.1815098899089665
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+N,1,77,22,55,0.7396694214876033,0.5539158548278269,0.6818181818181819,0.1753202710502866
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+N,2,77,23,54,0.7407407407407407,0.6227932440582957,0.7395330112721417,0.17237133045756634
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+N,3,77,22,55,0.7214876033057851,0.6017409187230126,0.6681818181818182,0.17226474678369572
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,C+N,4,76,23,53,0.7522559474979491,0.5532109365799218,0.6324856439704676,0.17979889610504743
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,F,0,77,23,54,0.4082125603864734,0.27137142335793535,0.393719806763285,0.21304630431096205
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,F,1,77,22,55,0.36528925619834707,0.2721127749364332,0.38636363636363635,0.20588263128295758
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,F,2,77,23,54,0.40458937198067635,0.2800643599564129,0.4609500805152979,0.21014766006439378
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,F,3,77,22,55,0.6082644628099174,0.36618426273016036,0.5681818181818181,0.2032341580365933
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,F,4,76,23,53,0.6025430680885971,0.3735778469791191,0.5057424118129614,0.21068426018246408
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,FULL,0,77,23,54,0.5869565217391305,0.4095001258322286,0.5571658615136876,0.20881696710516484
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,FULL,1,77,22,55,0.43884297520661153,0.2724878477425445,0.5318181818181819,0.2054322255798813
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,FULL,2,77,23,54,0.4726247987117552,0.28995125737541244,0.46537842190016104,0.20972625478497814
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,FULL,3,77,22,55,0.36198347107438017,0.24395912576808504,0.38636363636363635,0.20651354787748621
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,FULL,4,76,23,53,0.46677604593929456,0.2888703591316922,0.561115668580804,0.21286420651632876
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,N,0,77,23,54,0.5426731078904992,0.346579562223929,0.5603864734299517,0.20946123053550678
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,N,1,77,22,55,0.5917355371900826,0.33024822140428256,0.4954545454545455,0.20452666100250252
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,N,2,77,23,54,0.46698872785829304,0.274297596432885,0.4669887278582931,0.21073886037835168
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,N,3,77,22,55,0.34132231404958674,0.23241456862688353,0.4727272727272727,0.2096951417362893
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T0,T0,rbf_svm,N,4,76,23,53,0.5783429040196884,0.3645131589134424,0.5315832649712879,0.2066796931201629
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C,0,77,23,54,0.7415458937198068,0.5273242826612885,0.6662640901771336,0.18412422990708646
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C,1,77,22,55,0.7644628099173554,0.6562173728190801,0.6545454545454545,0.1607975099648119
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C,2,77,23,54,0.7302737520128825,0.6414738273502397,0.6469404186795491,0.17373344652707662
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C,3,77,22,55,0.7545454545454545,0.5823571039930615,0.6545454545454545,0.19062791954412686
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C,4,76,23,53,0.7284659557013946,0.6153820094946155,0.6337161607875308,0.20940011417921478
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+F,0,77,23,54,0.7222222222222222,0.5008396569779933,0.6566022544283414,0.19719274019345812
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+F,1,77,22,55,0.7834710743801653,0.6673456925941104,0.7,0.15957471197404605
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+F,2,77,23,54,0.7230273752012881,0.6310598627423154,0.6316425120772947,0.18306433870951758
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+F,3,77,22,55,0.7900826446280992,0.6450753883276669,0.7818181818181817,0.15583968317176458
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+F,4,76,23,53,0.844954881050041,0.7541448899018213,0.7194421657095981,0.15260457057409132
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+FULL,0,77,23,54,0.6964573268921095,0.5413150557401626,0.6654589371980677,0.20920154004803787
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+FULL,1,77,22,55,0.7338842975206612,0.5740112815227244,0.6590909090909092,0.1836285965843166
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+FULL,2,77,23,54,0.7600644122383252,0.6984709158713509,0.6751207729468599,0.170177612124545
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+FULL,3,77,22,55,0.7950413223140497,0.6431287405190602,0.6681818181818182,0.15723470998911612
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+FULL,4,76,23,53,0.877768662838392,0.7783281491803219,0.810090237899918,0.14042530575825618
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+N,0,77,23,54,0.6876006441223832,0.5151645448139647,0.5974235104669887,0.20924181293661198
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+N,1,77,22,55,0.7950413223140496,0.6609529676978263,0.6681818181818182,0.15688726001966039
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+N,2,77,23,54,0.7544283413848631,0.6753536056053231,0.7302737520128825,0.1737884451225528
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+N,3,77,22,55,0.7768595041322314,0.663645663408422,0.5954545454545455,0.2014167075135838
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,C+N,4,76,23,53,0.85233798195242,0.7180497508989714,0.7202625102543068,0.15154362852865638
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,F,0,77,23,54,0.5603864734299517,0.34771093197168673,0.5169082125603865,0.2094616661919074
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,F,1,77,22,55,0.568595041322314,0.3650514719340715,0.5181818181818182,0.20420590080919937
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,F,2,77,23,54,0.6497584541062802,0.45037113862441025,0.680756843800322,0.2093828205431338
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,F,3,77,22,55,0.6723140495867769,0.4229751115343675,0.6181818181818182,0.20410157323344408
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,F,4,76,23,53,0.6710418375717802,0.4896318079097418,0.6103363412633306,0.21098733541355374
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,FULL,0,77,23,54,0.6320450885668276,0.43255834237098956,0.643719806763285,0.20935577067615677
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,FULL,1,77,22,55,0.6454545454545455,0.4418978086325335,0.6545454545454545,0.1958185371458576
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,static,T1,T1,logistic,FULL,2,77,23,54,0.7085346215780998,0.57894524384608,0.6964573268921095,0.1959567840909056
