stage,analysis_role,seed_base,arm,pooling,endpoint,analysis_scope,availability,status_reason,feature_dim,aggregation,n_test,spearman,pearson,natural_r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias,transformed_scale,transformed_fold_count,transformed_spearman_fold_mean,transformed_spearman_fold_sd,transformed_r2_fold_mean,transformed_r2_fold_sd,transformed_rmse_fold_mean,transformed_mae_fold_mean
final,secondary_sensitivity,3026,N1,PLOCAL+PVALID_SECONDARY,T1→T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.3616691318693822,0.32742319025226413,0.10347243262042549,16.279514055025963,9.24166808734963,17.219808801872187,0.05460541157367509,0.07387325765728793,0.08899242909046014,-8.256548870841169,-0.43467743127869457,standardized_outer_train,5.0,0.3740048144620874,0.11736039456109375,0.08361741384253474,0.14072007593474795,0.8704506658308405,0.5053355510106354
final,secondary_sensitivity,3026,N1,PLOCAL+PVALID_SECONDARY,T2→T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.1284237114575037,0.04875470638801133,-0.061684491347600456,28.221769431490202,10.53199040175969,27.537956917151757,-0.024831635709057963,0.08988020462380959,0.014616674361019426,-6.215577808255585,-0.882285013091366,standardized_outer_train,5.0,0.13953118336202025,0.09392448278917885,-0.7413442817473717,1.226302585117252,0.913889985260315,0.3724998462108163
final,secondary_sensitivity,3026,N1,PLOCAL+PVALID_SECONDARY,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1125.0,0.236874047104335,0.15435150513202758,0.00450396044630071,23.39606154274669,11.219905667913077,23.41187663584034,0.007189708689406255,0.0799297686280815,0.042521660510918206,-8.307883260488195,-0.3348953044498621,standardized_outer_train,5.0,0.2500128892341579,0.07556006703761892,-0.26387501904637817,0.3818355106313094,0.9150964662683378,0.4672195138465452
final,primary,3026,N1,PORACLE,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.2916277164637615,0.12020904360816613,0.007631664093059487,25.234418490339532,13.613035739767918,25.477864188497076,0.00955518470294132,0.04100200389073482,0.02434107099991845,-10.58318715804699,0.1763645737317773,standardized_outer_train,5.0,0.32390823042506994,0.08780422600112966,-0.034110449775914764,0.0964722456479927,0.9361301366288297,0.5121470225791434
final,primary,3026,N1,PORACLE,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.37234679713277963,0.29129967608978014,0.08470269418548193,16.449045613032933,9.300988365052687,17.219808801872187,0.044760264048660896,0.07853761444110685,0.0816354619238583,-7.9801704094658295,-0.09513236931759998,standardized_outer_train,5.0,0.37184362240284147,0.04665758440894196,0.0629137280710788,0.05083886227417683,0.8808648322548371,0.5087206342609677
final,primary,3026,N1,PORACLE,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.08856411423370122,0.06964162465330691,-0.07395350590466254,28.38436891386165,11.063828696806175,27.537956917151757,-0.030736194382768946,0.12234118357330155,0.024358763169954507,-5.778008301359329,-0.4974436280362743,standardized_outer_train,5.0,0.08511503984187171,0.1172266856614383,-0.5814613207518284,0.7374078932630169,0.9145944121978069,0.39039922032588914
final,primary,3026,N1,PORACLE,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.25084620927674744,0.1603834481170844,0.006126950791292958,23.355944339078036,11.325950933875594,23.41187663584034,0.007859751456277755,0.08062693396838107,0.04344509869791042,-8.113788622957381,-0.13873714120736566,standardized_outer_train,5.0,0.2602889642232611,0.07476574161789626,-0.18421934748555482,0.23809507303773098,0.9105297936938246,0.4704222923886666
final,primary,3026,N1,PVALID,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.10840937535555809,0.012224273651499282,-0.05691468530980148,26.04214891880361,14.51779374058532,25.477864188497076,-0.022148039024452434,0.0629878204798333,0.0030679717333632417,-11.194905677569606,-0.20075453276814992,standardized_outer_train,5.0,0.15337835839941477,0.03955458566861677,-0.18635612940064797,0.36543200420130756,0.9753832664189055,0.5478190806068309
final,primary,3026,N1,PVALID,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.14480031858004325,0.3273185972259785,0.10710614605215285,16.24648933099564,9.667824551382505,17.219808801872187,0.05652324494861549,0.10556252563899308,0.1063470794140369,-7.586065082877638,0.08680008270398262,standardized_outer_train,5.0,0.1400299907075346,0.14850055251191635,0.057183492205031106,0.1240152849307783,0.8726574625488436,0.5277166308564949
final,primary,3026,N1,PVALID,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.049623392877460454,-0.031789740640357896,-0.06525689575325777,28.26921050559763,10.090493246637461,27.537956917151757,-0.026554387845324122,0.05059936882580412,-0.007150880729548473,-5.967724250233871,-0.5166166496916705,standardized_outer_train,5.0,0.07691696715267227,0.05109588259141983,-0.6415387910395001,1.0506124424268146,0.9105154155646942,0.35802241291206466
final,primary,3026,N1,PVALID,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.10094436227102059,0.10258437674570664,-0.005021811670302134,23.519282918465624,11.425370512868431,23.41187663584034,0.0026069393596129787,0.0730499049815435,0.034088056805950555,-8.249565003560372,-0.21019036658527926,standardized_outer_train,5.0,0.12344177208654054,0.0539302072047008,-0.25690380941170565,0.34554080135783266,0.9195187148441477,0.47785270812513014
final,primary,3026,N3,P0,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.10517578791671409,0.023976896192861717,-0.009657364170811089,25.453286184680763,13.590656357291529,25.477864188497076,0.0009646806982906062,0.015653123676925822,0.002999808085411458,-11.044649382607574,-0.04974653014008118,standardized_outer_train,5.0,0.16479440775773796,0.09526927503926372,-0.015114254972602558,0.051065599653876005,0.9376152430221831,0.51026034910795
final,primary,3026,N3,P0,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.17123950392536127,0.32322663037723204,0.10399844145492898,16.274737612596436,9.673113595815899,17.219808801872187,0.05488279226265278,0.11894483255241252,0.1114756271633058,-7.677401861051084,-0.04857018371631652,standardized_outer_train,5.0,0.16034652686190515,0.1517764140335127,0.0636809061237802,0.0987993013786614,0.8731994903596842,0.5282083736241356
final,primary,3026,N3,P0,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.01336875640004551,-0.0514680847434055,-0.06038105717002851,28.20444012301702,9.878677763258498,27.537956917151757,-0.02420234761316477,0.0397797514495882,-0.010265238402529703,-5.698474839147721,-0.23051107623022835,standardized_outer_train,5.0,0.035786772729296,0.07716879234307071,-0.5578627920282548,0.8744165138681095,0.9056717267104499,0.350774464434581
final,primary,3026,N3,P0,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.09659468274737364,0.09857848060889607,0.011320006704696461,23.31082130676474,11.047482572121973,23.41187663584034,0.010548375115926207,0.05812590255964218,0.03473673228206252,-8.14017536093546,-0.10960926336220868,standardized_outer_train,5.0,0.12030923578297967,0.07926612773291832,-0.1697653802923591,0.305490241425583,0.9054954866974392,0.46308106238888885
final,primary,3026,N3,PLOCAL,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.2760134258732507,0.11349884425820053,-0.00644419986949174,25.412752253860432,13.39196573611949,25.477864188497076,0.0025556276678027332,0.06355179809517528,0.02861247067393666,-10.438045813004702,0.27440098856366346,standardized_outer_train,5.0,0.3069988226074579,0.20840887444275763,-0.03672376721268422,0.06475985803883741,0.9414905545195105,0.5049943642640305
final,primary,3026,N3,PLOCAL,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.36429059051086593,0.31677218505029514,0.09617820133765276,16.345605712097417,9.060088019448463,17.219808801872187,0.0507672936345103,0.06468040385114293,0.08056258664031005,-8.174963456292067,-0.28071375555333433,standardized_outer_train,5.0,0.3785182629950216,0.14527725351701434,0.09480558144895056,0.07749473073228345,0.871142174423223,0.49467630424428205
final,primary,3026,N3,PLOCAL,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.08699829332119695,-0.0018240650256901364,-0.058852435183401886,28.184103341143775,10.088864737897806,27.537956917151757,-0.023463847588111087,0.05748513876633226,-0.0004373389000978494,-6.02268487396083,-0.607913675037587,standardized_outer_train,5.0,0.09125374593901447,0.10268645622299594,-0.5107061829963659,0.6599869108448456,0.9055177722002113,0.3542121834344863
final,primary,3026,N3,PLOCAL,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.2424341032351045,0.1428156547609352,0.010293855428253043,23.314153769033876,10.846972831155254,23.41187663584034,0.00995302457140065,0.06190578023755016,0.036245906138049615,-8.211898047752532,-0.20474214734241927,standardized_outer_train,5.0,0.2589236105138313,0.1201547827779571,-0.1508747895866999,0.21675274473267975,0.9060501670476482,0.45129428398093296
final,primary,3026,N3,PLOCAL+GLOBAL,T0→T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.26844305381727157,0.1194514953723997,-0.0011703955303348224,25.3460829270752,13.302485344067337,25.477864188497076,0.005172382600319066,0.059123187249153844,0.029044941762702007,-10.411083352747067,0.29659416427548363,standardized_outer_train,5.0,0.27658135754141877,0.14078548496187895,-0.01568781774217264,0.034441315122622385,0.9361937366042795,0.5015510544482954
final,primary,3026,N3,PLOCAL+GLOBAL,T1→T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.383419956764137,0.3802910244533659,0.13879803716568362,15.955562459506362,8.906637973000938,17.219808801872187,0.07341814052130312,0.09268477886271022,0.11577646481877556,-7.7358711492476635,-0.1439662772411183,standardized_outer_train,5.0,0.40462855062236425,0.1036264962955119,0.12621366145025123,0.08290253704998925,0.8525802633939102,0.4864939187560191
final,primary,3026,N3,PLOCAL+GLOBAL,T2→T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.09363158493571509,0.04299154199092086,-0.061710960216534216,28.22212122793559,10.459446005938856,27.537956917151757,-0.024844410674406636,0.08627409065184609,0.012627669815984153,-6.06467622307898,-0.7206181314726822,standardized_outer_train,5.0,0.09093615803095255,0.11514248790646314,-0.7201751261455035,1.0982345455584486,0.914687301255731,0.36940268834381956
final,primary,3026,N3,PLOCAL+GLOBAL,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1125.0,0.24849819850570787,0.18091135393889546,0.025305560472938193,23.17458887150572,10.889523107669044,23.41187663584034,0.017915370815738515,0.07936068558790338,0.05248302546582057,-8.07054357502457,-0.18933008147943894,standardized_outer_train,5.0,0.25738202206491184,0.08649378804727943,-0.20321642747914165,0.36435672717954015,0.9011537670846401,0.452482553849378
final,secondary_sensitivity,3026,N3,PLOCAL+PVALID_SECONDARY,T0→T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.28058436682216403,0.118175390435375,-0.002468971632018757,25.362515270580587,13.30800408255759,25.477864188497076,0.004527417096781885,0.06034277417089551,0.029029508444520943,-10.363105738293296,0.34474197712587346,standardized_outer_train,5.0,0.28521273509427364,0.15025682686412187,-0.01884861060084724,0.05325773835345494,0.9367591244148669,0.5012070042785809
final,secondary_sensitivity,3026,N3,PLOCAL+PVALID_SECONDARY,T1→T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.40367095232677214,0.388705133236987,0.14469057521989326,15.900882988264957,8.832060744000628,17.219808801872187,0.0765935225403799,0.09537723874946441,0.12004460543523097,-7.6347895473802545,-0.07953074534495937,standardized_outer_train,5.0,0.4112066093128547,0.133457519882958,0.12897210047188107,0.08818685783937386,0.84987483740444,0.48205327847238566
final,secondary_sensitivity,3026,N3,PLOCAL+PVALID_SECONDARY,T2→T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.10983957219251336,0.052142425907259586,-0.056982731815986565,28.159208844933932,10.355980341143256,27.537956917151757,-0.022559840937046226,0.08721073934482791,0.015398421977997685,-5.982312840818791,-0.6532511796963044,standardized_outer_train,5.0,0.10765473755582064,0.10936077277105971,-0.7458506379692237,1.163600081958376,0.9137761090211012,0.36480908972648624
final,secondary_sensitivity,3026,N3,PLOCAL+PVALID_SECONDARY,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1125.0,0.26469829711381654,0.18634098319320722,0.02841295725729598,23.140869034593155,10.832015055900492,23.41187663584034,0.01952036623337185,0.08097691742172929,0.05482417861924987,-7.993402708830781,-0.1293466493051301,standardized_outer_train,5.0,0.2680246939876497,0.09905497371551861,-0.21190904936606328,0.38830128249349505,0.900136690280136,0.4493564574924843
final,primary,3026,N3,PORACLE,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.30941950164978954,0.17184587830342102,0.021354715359810927,25.059332918571688,13.64843199788567,25.477864188497076,0.016427250998313662,0.06876302304171288,0.045062636834193114,-10.461499186835484,0.06953543416786397,standardized_outer_train,5.0,0.35982219654784386,0.09593888172374443,0.01044307696341788,0.02770130095259869,0.924618092424406,0.5144188226815759
final,primary,3026,N3,PORACLE,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.4312552053703493,0.33695001318919493,0.11193511591290328,16.20249744510541,9.108916072680652,17.219808801872187,0.05907797052056528,0.08817791410815423,0.10005651870733419,-7.72835403285113,-0.0014783862353426685,standardized_outer_train,5.0,0.42260326883618415,0.05689437837361551,0.09847968038943014,0.02998186917281936,0.8658389157766061,0.4977433099914482
final,primary,3026,N3,PORACLE,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.10390146774377063,0.07232246671642717,-0.0706334380720095,28.340460599687052,10.717527911000406,27.537956917151757,-0.029141729175829443,0.12078985968144121,0.025135554401161782,-5.569681910463458,-0.29332154521925013,standardized_outer_train,5.0,0.11786177199826582,0.11769565104674747,-0.5708849922757555,0.684170184896137,0.9126013399696828,0.37540271917194445
final,primary,3026,N3,PORACLE,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.2815253915879698,0.19370611940301438,0.020885464400234904,23.200763654454718,11.158291993855576,23.41187663584034,0.015454497447683166,0.09257693227710277,0.05675156998089636,-7.919845043383358,-0.07508816576224295,standardized_outer_train,5.0,0.3000957457940979,0.06778839340903986,-0.15398741164096913,0.2324160000082698,0.9010194493902317,0.4625216172816562
final,primary,3026,N3,PVALID,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.1472249402662419,0.06152435842515005,-0.013712902794865256,25.504354664728673,13.926329250799833,25.477864188497076,-0.0010397447774903076,0.037558241825116384,0.011923389206141206,-10.926884729473164,-0.0303909929860071,standardized_outer_train,5.0,0.19104596817628633,0.11433171595703877,-0.03881653287411066,0.0532300104977589,0.9431221311273073,0.5240899676820886
final,primary,3026,N3,PVALID,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.15721219706451248,0.26452975234434817,0.06928091920653456,16.587041133863394,9.612697273927404,17.219808801872187,0.036746497901881246,0.08421118182503563,0.076764319880925,-8.030790356093574,-0.10392890191418352,standardized_outer_train,5.0,0.149097638906641,0.168141916147695,0.02782223741164746,0.10022146409320505,0.8902822405941568,0.5244177483036978
final,primary,3026,N3,PVALID,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.057857549209238815,-0.03236059196278422,-0.05559531438268972,28.140721595776455,9.750225474985147,27.537956917151757,-0.021888503945231754,0.042238721046690124,-0.006650768593217962,-5.651631541712188,-0.2032307501691521,standardized_outer_train,5.0,0.07340179835988694,0.07445084530571053,-0.6066060580646095,0.9865393070601454,0.9057074967753668,0.3451966910193174
final,primary,3026,N3,PVALID,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.12076489551333107,0.09789783960223798,-9.099323673470808e-06,23.410705798122837,11.096417333237461,23.41187663584034,0.004606083059719727,0.054669381565614045,0.02734564683128275,-8.203102209092975,-0.11251688168978091,standardized_outer_train,5.0,0.13784846848093807,0.10144988229448264,-0.2058667845090243,0.3346227028391157,0.9130372894989437,0.46456813566836797
