stage,seed_base,arm,pooling,target_name,endpoint,availability,status_reason,feature_dim,aggregation,n_test,spearman,pearson,natural_r2,rmse,mae,standardized_scale,standardized_fold_count,standardized_spearman_fold_mean,standardized_r2_fold_mean,standardized_r2_fold_sd
final,3026,N1,PLOCAL,acquisition_fov_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3765483504020127,0.432119679356549,0.18243538801910764,59.110376476213574,45.41150159006713,standardized_outer_train,5.0,0.37647770616628035,0.1816434544739601,0.032906385838889086
final,3026,N1,PLOCAL,acquisition_fov_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2916381505837262,0.3621373540909918,0.11766371484708305,62.139870347129836,46.67954457429703,standardized_outer_train,5.0,0.29607776100638283,0.11337699005705774,0.054969165806996005
final,3026,N1,PLOCAL,acquisition_fov_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.33163894828327906,0.3679895497666693,0.10800781401951842,61.48146316004556,45.45191892648069,standardized_outer_train,5.0,0.335019542487739,0.10541555619456218,0.12389718978098574
final,3026,N1,PLOCAL,acquisition_fov_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.340605730793519,0.39601766477319766,0.14488361161615665,60.45321461940292,45.42022591969993,standardized_outer_train,5.0,0.3438375083093422,0.14230661188884813,0.05740138951979959
final,3026,N1,PLOCAL,acquisition_fov_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.17931858257314787,0.1416682796041933,0.002589112592019882,10.898148621680612,6.679895170167168,standardized_outer_train,5.0,0.17695281871614663,0.0021137329705567002,0.038763124725923755
final,3026,N1,PLOCAL,acquisition_fov_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.17601024033184004,0.09988714949826541,-0.012594004754918453,11.662899473456196,7.269134212184912,standardized_outer_train,5.0,0.16994435792273202,-0.014002191327571079,0.029745565022746896
final,3026,N1,PLOCAL,acquisition_fov_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.1475661354848983,0.048009953660194185,-0.026011023115704246,12.202969643521525,7.478528807600596,standardized_outer_train,5.0,0.1611984408456127,-0.02746029215905768,0.043202198735930945
final,3026,N1,PLOCAL,acquisition_fov_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.19480736190623324,0.15691748025081262,-0.007262522089944934,11.607639183532674,6.830001874129991,standardized_outer_train,5.0,0.20141231207998206,-0.006962497724716976,0.10055741912044038
final,3026,N1,PLOCAL,acquisition_fov_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.17442558007402986,0.11162071575336638,-0.010819609342136938,11.592914230547752,7.064390016020667,standardized_outer_train,5.0,0.17737698239111835,-0.011577812060197281,0.04387010602939897
final,3026,N1,PLOCAL,max_resample_factor,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3037137437211668,0.2670104961682927,0.06044541922253488,0.29110880075650647,0.2199576892703516,standardized_outer_train,5.0,0.29699517416734145,0.057933019358752315,0.04851240866837389
final,3026,N1,PLOCAL,max_resample_factor,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.22172724529733226,0.1813879385719684,0.02167756396060405,0.2956343952692458,0.22908050974258454,standardized_outer_train,5.0,0.22324716425650964,0.019874844786868916,0.009719970866057828
final,3026,N1,PLOCAL,max_resample_factor,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.22456304805334584,0.1779048756970686,0.008718501389596733,0.2973528094879029,0.23153395081220135,standardized_outer_train,5.0,0.2295573635126893,0.00611230117059818,0.03685488643030725
final,3026,N1,PLOCAL,max_resample_factor,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.22043071056502678,0.167219100680726,0.012822283609095764,0.2940588696981686,0.22608023202914299,standardized_outer_train,5.0,0.22365682723455382,0.012128657942039999,0.035373635224850486
final,3026,N1,PLOCAL,max_resample_factor,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.24260868690921789,0.19838060277951391,0.025915942045457857,0.29453871880295596,0.2266630954635701,standardized_outer_train,5.0,0.24336413229277354,0.024012205814564837,0.012925264963896626
final,3026,N1,PLOCAL,native_spacing_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.32201394367255975,0.2562535420490463,0.04434904307763188,0.14604729427409285,0.09955640406563088,standardized_outer_train,5.0,0.334416676854704,0.04401812662694566,0.10382835218101878
final,3026,N1,PLOCAL,native_spacing_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3675473472210796,0.3578703540147352,0.12796281782197327,0.13802347663098224,0.09582692514721916,standardized_outer_train,5.0,0.37731571263748254,0.12038312921795158,0.022891510635576807
final,3026,N1,PLOCAL,native_spacing_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.26230591763896005,0.21396109510343023,0.00292802828126959,0.14692179068984265,0.1019959903515133,standardized_outer_train,5.0,0.2711364263323219,-0.01992542564485516,0.1726990008410208
final,3026,N1,PLOCAL,native_spacing_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3102815622856488,0.2732431897740035,0.06625576458189375,0.1413406504860724,0.09578512681104193,standardized_outer_train,5.0,0.31810816027313005,0.05780124042256518,0.09173374482371081
final,3026,N1,PLOCAL,native_spacing_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.31553719270456204,0.27533204523530386,0.06037391344069212,0.14308330302024752,0.09829111159385132,standardized_outer_train,5.0,0.32524424402440966,0.050569267655651784,0.050351180365822604
final,3026,N1,PLOCAL,native_spacing_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3220514992867962,0.2562535552179636,0.04434904338399104,0.14604729391504517,0.09955640527421399,standardized_outer_train,5.0,0.3346018859252333,0.0440181307692835,0.10382835136169448
final,3026,N1,PLOCAL,native_spacing_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.36741396051243114,0.3578703611587296,0.1279628229636376,0.1380234761883421,0.09582692490089485,standardized_outer_train,5.0,0.37729781834466847,0.12038313372964185,0.02289151171597981
final,3026,N1,PLOCAL,native_spacing_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.26253414433042155,0.2139611594574695,0.0029279521779579376,0.14692179615533615,0.10199599870673828,standardized_outer_train,5.0,0.2714071126326859,-0.019925521398568923,0.17269917570539403
final,3026,N1,PLOCAL,native_spacing_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3101998471159984,0.27324313609191386,0.06625573102780014,0.14134065274785143,0.09578512951930715,standardized_outer_train,5.0,0.3179133030893186,0.05780120669730857,0.09173381466601724
final,3026,N1,PLOCAL,native_spacing_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.31554986281141184,0.27533205298151914,0.060373887388346675,0.14308330475164371,0.09829111460028858,standardized_outer_train,5.0,0.3253050299979766,0.050569237449416216,0.05035121158376542
final,3026,N1,PLOCAL,native_spacing_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3688986322798187,0.3859443251590077,0.14125734865017725,0.5044899027501198,0.42841288243528214,standardized_outer_train,5.0,0.3691306541942617,0.14176078933506575,0.05369413526766356
final,3026,N1,PLOCAL,native_spacing_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3177781187521501,0.33283090705841983,0.10662785999195912,0.5148319052177007,0.4379251097681449,standardized_outer_train,5.0,0.317442762301294,0.10746511123220126,0.06532322527314793
final,3026,N1,PLOCAL,native_spacing_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2774005180733836,0.26575874817927936,0.06508546414954908,0.5249141968597784,0.46019896987052566,standardized_outer_train,5.0,0.2731832676851768,0.06490613194182544,0.049650410187073536
final,3026,N1,PLOCAL,native_spacing_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3144182078360195,0.3272938347636776,0.09807612041399294,0.5183309176332772,0.4445680893130186,standardized_outer_train,5.0,0.3227825142218044,0.09824595730181365,0.05080887388246888
final,3026,N1,PLOCAL,native_spacing_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.31962386923534297,0.3279569537900961,0.1027616983014196,0.515641730615219,0.4427762628467429,standardized_outer_train,5.0,0.32063479960063423,0.10309449745272652,0.050956370350855575
final,3026,N1,PLOCAL,padding_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4160303472076004,0.3560677379010107,0.10334157177595293,0.08658966070283344,0.06458321572299054,standardized_outer_train,5.0,0.4218742885574561,0.09359998969592899,0.1167215444683982
final,3026,N1,PLOCAL,padding_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5309461567343741,0.4973865925286255,0.24663912631084872,0.09305156915904227,0.06908860383852262,standardized_outer_train,5.0,0.5309073180812595,0.24787453681443733,0.08289898819141069
final,3026,N1,PLOCAL,padding_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4845043448585561,0.4601765098981843,0.19600038380910967,0.09687064564420003,0.07407968250777047,standardized_outer_train,5.0,0.4934216769323111,0.18922855513161121,0.16188570126783758
final,3026,N1,PLOCAL,padding_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.48577457158922893,0.48222722579375016,0.22627737831158745,0.09564679894725345,0.07301516617536884,standardized_outer_train,5.0,0.47894806032655407,0.22176968453600138,0.13674184400111197
final,3026,N1,PLOCAL,padding_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.47931385509743984,0.44896451653039265,0.1930646150518747,0.0930396686133323,0.07019166706116312,standardized_outer_train,5.0,0.48128783597439523,0.18811819154449475,0.09123000715832813
final,3026,N1,PLOCAL,resize_anisotropy,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.1644817321335432,0.15838553983957881,0.010757560749962924,0.3352364773443339,0.22248130436098054,standardized_outer_train,5.0,0.17375411730367002,0.0057545280312145,0.03689369403765859
final,3026,N1,PLOCAL,resize_anisotropy,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.1070537602208589,0.13970578427958424,0.015507982491102745,0.33431123321804335,0.22378445691056573,standardized_outer_train,5.0,0.12047725490359562,0.00918696315206804,0.02267983370500393
final,3026,N1,PLOCAL,resize_anisotropy,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.18173640119776546,0.17729397370956437,0.0021318957817245687,0.3374409548718512,0.22186439349320491,standardized_outer_train,5.0,0.188414816294623,-0.01882706441338346,0.11262910242057694
final,3026,N1,PLOCAL,resize_anisotropy,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.13208745442932054,0.11229272217642577,0.001602297533608965,0.3353243153736333,0.22210921146120952,standardized_outer_train,5.0,0.14422501502293167,-0.012517730952326478,0.04619534904973721
final,3026,N1,PLOCAL,resize_anisotropy,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.14633983699537204,0.1469195050012883,0.007499934139099801,0.33557824520196544,0.22255984155649017,standardized_outer_train,5.0,0.15671780088120504,-0.004100826045606841,0.037669968517636536
final,3026,N1,PLOCAL,valid_source_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4160291071198236,0.3560677275111523,0.10334156868818478,0.08658966085192522,0.06458321501332874,standardized_outer_train,5.0,0.4218742885574561,0.09359998604683342,0.11672154693709869
final,3026,N1,PLOCAL,valid_source_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5309461567343741,0.4973865716574817,0.2466391037952237,0.09305157054955399,0.06908860618554033,standardized_outer_train,5.0,0.5309073180812595,0.24787450974161307,0.08289897504997294
final,3026,N1,PLOCAL,valid_source_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4845043448585561,0.46017651582246044,0.19600038317726254,0.09687064568226439,0.07407968335211164,standardized_outer_train,5.0,0.4934216769323111,0.18922854968354216,0.16188576677222072
final,3026,N1,PLOCAL,valid_source_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.48577457158922893,0.482227225537403,0.226277375530058,0.09564679911917837,0.07301516687339576,standardized_outer_train,5.0,0.47894806032655407,0.22176968144203685,0.13674184332633593
final,3026,N1,PLOCAL,valid_source_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.47931354507549573,0.44896451013212435,0.19306460779768225,0.0930396690507305,0.07019166785609411,standardized_outer_train,5.0,0.48128783597439523,0.18811818172850636,0.0912300382689318
final,3026,N1,PVALID,acquisition_fov_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5609674257104044,0.616713915837116,0.36571161115881856,51.692443431823165,38.58365998554295,standardized_outer_train,5.0,0.5595141652914664,0.36315190545711823,0.08159919234106516
final,3026,N1,PVALID,acquisition_fov_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5006062266810709,0.5414173089533607,0.27619263100936453,55.61784827228358,41.68006616241275,standardized_outer_train,5.0,0.5068851755957161,0.2788296534991419,0.08998800372288546
final,3026,N1,PVALID,acquisition_fov_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5444148621305873,0.6060899295820763,0.35618647959069494,53.08029402738813,39.88384033488102,standardized_outer_train,5.0,0.5404186598541874,0.3573947855029805,0.07351848299406147
final,3026,N1,PVALID,acquisition_fov_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5471123753182505,0.6077470666012903,0.3625565684128905,51.97380291809033,38.71662532620141,standardized_outer_train,5.0,0.5524117489566475,0.3624948082157958,0.11985762086321287
final,3026,N1,PVALID,acquisition_fov_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5382752224600782,0.5929920552434609,0.34016182254294214,53.091097162396295,39.71604795225954,standardized_outer_train,5.0,0.5398074374245043,0.3404677881687591,0.08089950674495647
final,3026,N1,PVALID,acquisition_fov_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5610355147945352,0.6167138953993543,0.3657115560966161,51.692445531191,38.583664431553935,standardized_outer_train,5.0,0.5596069954400478,0.363151844813968,0.08159921657066489
final,3026,N1,PVALID,acquisition_fov_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5005026078725963,0.5414181729478256,0.2761940183852356,55.61779498167834,41.68002596268349,standardized_outer_train,5.0,0.5068828136722662,0.27883094646742235,0.08998625826325954
final,3026,N1,PVALID,acquisition_fov_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5445372196164708,0.6060893312545889,0.3561856375500114,53.08032868647898,39.88387601799781,standardized_outer_train,5.0,0.5405049321940052,0.3573939003891769,0.07351957746211801
final,3026,N1,PVALID,acquisition_fov_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5470875910988434,0.6077471171304332,0.3625566550320475,51.973799319137385,38.7166212144651,standardized_outer_train,5.0,0.552338227211382,0.3624948948739721,0.11985750142765669
final,3026,N1,PVALID,acquisition_fov_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5382907333456114,0.5929921291830504,0.34016196676597765,53.09109212962142,39.71604690667508,standardized_outer_train,5.0,0.5398332421294253,0.34046789663613486,0.08089940435294485
final,3026,N1,PVALID,acquisition_fov_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.23515391222526125,0.3232666775025776,0.03888471444288155,10.698020262290473,7.018648532847845,standardized_outer_train,5.0,0.24073354294099372,0.02807194743706482,0.1506840768244414
final,3026,N1,PVALID,acquisition_fov_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.23216461900111993,0.19225631028725554,0.016386631432389165,11.494790696448993,7.074056006149854,standardized_outer_train,5.0,0.2286697803905525,0.01840495957391496,0.03795184719494574
final,3026,N1,PVALID,acquisition_fov_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2597203991638925,0.23784409465141151,0.009461690449975801,11.990164898929114,7.544595692072134,standardized_outer_train,5.0,0.26580172388853046,0.0024001000826397584,0.06879757491522882
final,3026,N1,PVALID,acquisition_fov_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2816959763922472,0.31896282729491343,0.07669752356302673,11.11333900673334,6.858005089177506,standardized_outer_train,5.0,0.29476911323588484,0.07443492757073314,0.10764855948020652
final,3026,N1,PVALID,acquisition_fov_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.2521837266956302,0.2680824774340395,0.03535763997206831,11.32407871610048,7.123826330061834,standardized_outer_train,5.0,0.25749354011399034,0.03082798366608818,0.07089180984073824
final,3026,N1,PVALID,max_resample_factor,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.39690311645832865,0.31305281062188095,0.06426218351612145,0.2905169115787758,0.21081164693785573,standardized_outer_train,5.0,0.4042465931554705,0.057776710701692977,0.1677969178053562
final,3026,N1,PVALID,max_resample_factor,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.41327880485705276,0.380251201364738,0.1399615495448152,0.27718701876527824,0.21338030069732922,standardized_outer_train,5.0,0.40528665430123806,0.14013578630096887,0.08041381615508521
final,3026,N1,PVALID,max_resample_factor,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.39958838216131215,0.3569524201611448,0.11790493170648708,0.28049895197129066,0.21457676683758117,standardized_outer_train,5.0,0.39881039734377527,0.11367441126488902,0.036956854243109995
final,3026,N1,PVALID,max_resample_factor,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4031893188582398,0.3739270853197422,0.12260964297115962,0.2772254137539112,0.21299378109657655,standardized_outer_train,5.0,0.40833847647919147,0.12430784027656634,0.06087852939480152
final,3026,N1,PVALID,max_resample_factor,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.40323990558373335,0.35604587936687654,0.11118457693464584,0.28135707401731397,0.21294062389233567,standardized_outer_train,5.0,0.4041705303199189,0.10897368713602931,0.06590380643710865
final,3026,N1,PVALID,native_spacing_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5734905705707319,0.4942666664354275,0.22491816786497376,0.13152782683870057,0.09008167201154589,standardized_outer_train,5.0,0.5748508581601027,0.22002887624748632,0.09586944703867692
final,3026,N1,PVALID,native_spacing_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5352661495005648,0.46327166396713043,0.2122266179063359,0.1311855837878889,0.08840315107349724,standardized_outer_train,5.0,0.5395832810489517,0.20437614394540468,0.09906091440013147
final,3026,N1,PVALID,native_spacing_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5434999938149577,0.49133355650242455,0.23107165835088994,0.1290226308511839,0.08805421671471447,standardized_outer_train,5.0,0.5454050972364382,0.23015502870710955,0.0781202376736755
final,3026,N1,PVALID,native_spacing_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5521209160519492,0.5120134367637734,0.25332982206298427,0.12639139925003914,0.0843123012018015,standardized_outer_train,5.0,0.5591570011016314,0.24667624098618593,0.10816855967245999
final,3026,N1,PVALID,native_spacing_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.551094407484551,0.490221330917189,0.23038656654629597,0.12953186018195315,0.08771283525038977,standardized_outer_train,5.0,0.5547490593867811,0.22530907247154666,0.0764775307553245
final,3026,N1,PVALID,native_spacing_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5735616571468152,0.4942666939110981,0.224918219046783,0.13152782219377138,0.09008167124218844,standardized_outer_train,5.0,0.5749588588372682,0.22002893301164086,0.09586938167365079
final,3026,N1,PVALID,native_spacing_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5351577109275542,0.46327150605532325,0.21222645039050114,0.13118559770188176,0.08840316033494529,standardized_outer_train,5.0,0.5394911411628666,0.20437603284227182,0.0990606736585923
final,3026,N1,PVALID,native_spacing_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5436204162130339,0.49133373087070653,0.23107187416945074,0.12902261262020517,0.08805421492412538,standardized_outer_train,5.0,0.5455607433713904,0.23015523752669137,0.0781200223701663
final,3026,N1,PVALID,native_spacing_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5521951322212091,0.5120133869377792,0.253329764674626,0.1263914038588195,0.08431230205007854,standardized_outer_train,5.0,0.5592342176354841,0.24667619625070789,0.10816850819585835
final,3026,N1,PVALID,native_spacing_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5511337291271532,0.49022132944372676,0.23038657707034021,0.12953185909366946,0.08771283713783443,standardized_outer_train,5.0,0.5548112402517523,0.22530909990782794,0.0764773776895206
final,3026,N1,PVALID,native_spacing_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4723489271798313,0.49747621871552045,0.24052124110890538,0.47443724740713056,0.3831375769163004,standardized_outer_train,5.0,0.4770337674858841,0.24040762833157453,0.07768402839135985
final,3026,N1,PVALID,native_spacing_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.49108678881897394,0.503563642835025,0.24768976348601301,0.4724411700559499,0.38242460376385395,standardized_outer_train,5.0,0.48403699118364407,0.24844593808792106,0.08951828982922096
final,3026,N1,PVALID,native_spacing_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.46495368688878896,0.46167267547822777,0.20489869936541205,0.48407604843502994,0.4005821588465059,standardized_outer_train,5.0,0.46405502764541257,0.20532256661394124,0.09949479018042826
final,3026,N1,PVALID,native_spacing_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4696355720692022,0.48475959329104895,0.21980939437279934,0.4820837916456372,0.3951268844289562,standardized_outer_train,5.0,0.4718194740094045,0.22086931434872206,0.11250567004429742
final,3026,N1,PVALID,native_spacing_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.4745062437391991,0.48686803257995553,0.22822977458328245,0.47825956438593686,0.3903178059889041,standardized_outer_train,5.0,0.4742363150810863,0.2287613618455397,0.08764516713316399
final,3026,N1,PVALID,padding_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6211585794016254,0.6060093264673719,0.35745407296687015,0.07330010687875607,0.055814521005301286,standardized_outer_train,5.0,0.6195376971978204,0.3569678419251859,0.1487439867612052
final,3026,N1,PVALID,padding_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4827102355884777,0.4281521411885447,0.14751457034682303,0.09898414887515967,0.07336462241091442,standardized_outer_train,5.0,0.48656168016512635,0.1606109453917028,0.15696753188395865
final,3026,N1,PVALID,padding_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5609912199764585,0.549429074199271,0.29334603166032747,0.09081710939574135,0.06871714937527663,standardized_outer_train,5.0,0.5549890467717268,0.2977378285440009,0.13692543005491795
final,3026,N1,PVALID,padding_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5243965426106152,0.5339608563749891,0.2430785215389275,0.09460262931383225,0.0726304130938319,standardized_outer_train,5.0,0.5295873848746818,0.24160165962824603,0.12082300899835711
final,3026,N1,PVALID,padding_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5473141443942942,0.5293878495575443,0.26034829912823704,0.08942599861587233,0.06763167647133106,standardized_outer_train,5.0,0.5476689522523388,0.2642295688722839,0.1122528214605168
final,3026,N1,PVALID,resize_anisotropy,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3090873663744011,0.27141444229002065,0.008256742819820362,0.33565995099402934,0.2216295370677701,standardized_outer_train,5.0,0.31673077809428335,-0.018982945631363136,0.18381999840045757
final,3026,N1,PVALID,resize_anisotropy,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.26698050600996076,0.2373425485747749,0.053822977026425134,0.3277412220543475,0.21676903490230562,standardized_outer_train,5.0,0.27308082936638567,0.049779367941480704,0.035143346828417424
final,3026,N1,PVALID,resize_anisotropy,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2975682539982124,0.3170605961108346,0.06216141931119312,0.3271336867826488,0.2180481102668505,standardized_outer_train,5.0,0.30264860705714663,0.041221923689828015,0.10791591083110319
final,3026,N1,PVALID,resize_anisotropy,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3004082819200352,0.2971541088149478,0.08056778708544532,0.3217904253606787,0.20905001664409278,standardized_outer_train,5.0,0.30093836642031674,0.07532247302370952,0.026605027815884433
final,3026,N1,PVALID,resize_anisotropy,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.29351110207565234,0.2807429239476445,0.051202231560720984,0.3280813212979261,0.21637417472025472,standardized_outer_train,5.0,0.29834964523453306,0.03683520475591378,0.07350739944547156
final,3026,N1,PVALID,valid_source_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6211585794016254,0.6060083304336222,0.3574526336470101,0.07330018897579853,0.055814595249179505,standardized_outer_train,5.0,0.6195376971978204,0.356966213726284,0.1487439292538713
final,3026,N1,PVALID,valid_source_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.48271114568474305,0.42815260600580485,0.14751484379315372,0.0989841329999004,0.07336460507635048,standardized_outer_train,5.0,0.48656168016512635,0.1606113370682427,0.1569678901619398
final,3026,N1,PVALID,valid_source_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5609912199764585,0.5494289578956076,0.29334587473504725,0.09081711947953072,0.06871715538547829,standardized_outer_train,5.0,0.5549890467717268,0.2977376579146801,0.13692527876434155
final,3026,N1,PVALID,valid_source_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5243965426106152,0.533960917318183,0.2430786267953704,0.09460262273617732,0.07263040420634219,standardized_outer_train,5.0,0.5295873848746818,0.24160176919254273,0.12082303170548299
final,3026,N1,PVALID,valid_source_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5473143719183606,0.5293877029133045,0.26034799474264536,0.08942601604785173,0.06763168997933762,standardized_outer_train,5.0,0.5476689522523388,0.2642292444754374,0.11225248992451593
final,3026,N3,P0,acquisition_fov_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.48940496123459726,0.5832891747683691,0.3239095606099325,53.36863287616464,38.85114411973477,standardized_outer_train,5.0,0.4801891948757442,0.3232719332800296,0.12486785508824982
final,3026,N3,P0,acquisition_fov_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4758119898468176,0.5493133469090921,0.2863396134440036,55.226621791652725,41.6516157615286,standardized_outer_train,5.0,0.4834932895193168,0.28481592782354737,0.16237580476758628
final,3026,N3,P0,acquisition_fov_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4483274036809234,0.5451560793758335,0.2934778251743678,55.60529793017998,41.052393535313215,standardized_outer_train,5.0,0.45433867455775256,0.29355104199456006,0.12577585462967467
