population,seed,arm,timing,model,clinical_contract,fold,n,n_positive,n_negative,auroc,auprc,balanced_accuracy,brier
full_808,2026,LOCAL3,T3,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,2026,LOCAL3,T3,C+M,C2_full_with_treatment,0,162,55,107,0.696856414613424,0.4882315798247194,0.5509770603228548,0.21258505103350284
full_808,2026,LOCAL3,T3,C+M,C2_full_with_treatment,1,162,55,107,0.6350042480883603,0.5534353417493811,0.6011045029736618,0.2203235995117421
full_808,2026,LOCAL3,T3,C+M,C2_full_with_treatment,2,162,55,107,0.7036533559898045,0.5531918725523317,0.6470688190314358,0.21173187904517765
full_808,2026,LOCAL3,T3,C+M,C2_full_with_treatment,3,161,55,106,0.7166380789022297,0.6260349466629419,0.6584905660377358,0.20320950917565425
full_808,2026,LOCAL3,T3,C+M,C2_full_with_treatment,4,161,55,106,0.6632933104631218,0.49808305409362164,0.6002572898799314,0.23187578765532776
full_808,2026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5491079014443501,0.382456896639902,0.5023789294817332,0.247083045228565
full_808,2026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6445199660152932,0.5416345734188355,0.5937977909940526,0.2108000192898345
full_808,2026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.6008496176720475,0.46746595494179655,0.5485981308411215,0.21872482193397766
full_808,2026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7200686106346483,0.638242553515353,0.6602058319039451,0.19439971903967815
full_808,2026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5699828473413379,0.4127967227621926,0.49391080617495714,0.22423148306992302
full_808,2026,LOCAL3,T3,M,C2_full_with_treatment,0,162,55,107,0.5418861512319456,0.39182808518679657,0.5011045029736618,0.23725038302849624
full_808,2026,LOCAL3,T3,M,C2_full_with_treatment,1,162,55,107,0.5325403568394222,0.3851625198240227,0.5081563296516567,0.24816102038968915
full_808,2026,LOCAL3,T3,M,C2_full_with_treatment,2,162,55,107,0.6195412064570943,0.44333487997297977,0.5831775700934579,0.23562167424807876
full_808,2026,LOCAL3,T3,M,C2_full_with_treatment,3,161,55,106,0.5720411663807891,0.38317138529169653,0.5648370497427101,0.24331759464321526
full_808,2026,LOCAL3,T3,M,C2_full_with_treatment,4,161,55,106,0.5084048027444255,0.326475443095025,0.47229845626072037,0.28470481512325574
full_808,3026,LOCAL0,T0,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,3026,LOCAL0,T0,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,3026,LOCAL0,T0,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,3026,LOCAL0,T0,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,3026,LOCAL0,T0,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,3026,LOCAL0,T0,C+M,C2_full_with_treatment,0,162,55,107,0.708071367884452,0.527498937764058,0.6016142735768903,0.20660899192424378
full_808,3026,LOCAL0,T0,C+M,C2_full_with_treatment,1,162,55,107,0.6627017841971112,0.5520239921590653,0.6338147833474936,0.21049688280179554
full_808,3026,LOCAL0,T0,C+M,C2_full_with_treatment,2,162,55,107,0.7012744265080715,0.4904452087890755,0.6016142735768903,0.20716604968989655
full_808,3026,LOCAL0,T0,C+M,C2_full_with_treatment,3,161,55,106,0.6578044596912522,0.5233803120503444,0.5810463121783876,0.2366232228724914
full_808,3026,LOCAL0,T0,C+M,C2_full_with_treatment,4,161,55,106,0.6358490566037736,0.4861545521696117,0.5915094339622642,0.2473295912167246
full_808,3026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5615972812234495,0.4007409719406485,0.5,0.22154290684468605
full_808,3026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6501274426508071,0.5430118753492649,0.608071367884452,0.20656535217358396
full_808,3026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.6091758708581139,0.41583293715187575,0.5088360237892948,0.2184326330542932
full_808,3026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7142367066895369,0.5969547945782157,0.6463979416809605,0.19769370943856499
full_808,3026,LOCAL0,T0,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.4979416809605489,0.3350197906670024,0.4921955403087479,0.2640722597387525
full_808,3026,LOCAL0,T0,M,C2_full_with_treatment,0,162,55,107,0.5046728971962616,0.38146086121427003,0.5208156329651656,0.24466005959856946
full_808,3026,LOCAL0,T0,M,C2_full_with_treatment,1,162,55,107,0.5388275276125745,0.4089799339314819,0.5234494477485132,0.24400897307292715
full_808,3026,LOCAL0,T0,M,C2_full_with_treatment,2,162,55,107,0.5247238742565845,0.3775760007621697,0.4888700084961767,0.23695874454723054
full_808,3026,LOCAL0,T0,M,C2_full_with_treatment,3,161,55,106,0.5315608919382504,0.39422136018720083,0.5069468267581475,0.2447873111739316
full_808,3026,LOCAL0,T0,M,C2_full_with_treatment,4,161,55,106,0.5078902229845627,0.34289342796851735,0.4965694682675815,0.27720009018708947
full_808,3026,LOCAL0,T1,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,3026,LOCAL0,T1,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,3026,LOCAL0,T1,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,3026,LOCAL0,T1,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,3026,LOCAL0,T1,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,3026,LOCAL0,T1,C+M,C2_full_with_treatment,0,162,55,107,0.7153780798640612,0.5374341104686419,0.6519966015293118,0.20385760085466859
full_808,3026,LOCAL0,T1,C+M,C2_full_with_treatment,1,162,55,107,0.6700084961767205,0.5660446501039835,0.6564146134239592,0.21146581340761222
full_808,3026,LOCAL0,T1,C+M,C2_full_with_treatment,2,162,55,107,0.6951571792693289,0.5153501500636737,0.624214103653356,0.20727583184048573
full_808,3026,LOCAL0,T1,C+M,C2_full_with_treatment,3,161,55,106,0.7305317324185249,0.6013128384925411,0.6500857632933105,0.1981298093123694
full_808,3026,LOCAL0,T1,C+M,C2_full_with_treatment,4,161,55,106,0.6114922813036021,0.4796533356488053,0.545368782161235,0.3353063885610594
full_808,3026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5830076465590484,0.4234848508491419,0.5225998300764656,0.22169746381724922
full_808,3026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6654205607476635,0.5566820879639831,0.6306711979609176,0.205279175035994
full_808,3026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.5809685641461342,0.4016116507235869,0.4992353440951572,0.22404545853325922
full_808,3026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.741680960548885,0.6256248893316858,0.6834476843910806,0.1873791112749312
full_808,3026,LOCAL0,T1,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5706689536878216,0.38757126531172065,0.5222126929674099,0.22292772028796606
full_808,3026,LOCAL0,T1,M,C2_full_with_treatment,0,162,55,107,0.5291418861512319,0.3538288846676425,0.5546304163126593,0.35664028155045385
full_808,3026,LOCAL0,T1,M,C2_full_with_treatment,1,162,55,107,0.5541206457094309,0.45356034943344237,0.5219201359388275,0.2436371312363246
full_808,3026,LOCAL0,T1,M,C2_full_with_treatment,2,162,55,107,0.5160577740016993,0.38019389139784787,0.516142735768904,0.24590831226818097
full_808,3026,LOCAL0,T1,M,C2_full_with_treatment,3,161,55,106,0.5377358490566038,0.3751734516567967,0.5096054888507718,0.2494011283776521
full_808,3026,LOCAL0,T1,M,C2_full_with_treatment,4,161,55,106,0.5145797598627787,0.36202266525356563,0.4887650085763293,0.3768458774928683
full_808,3026,LOCAL0,T2,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,3026,LOCAL0,T2,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,3026,LOCAL0,T2,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,3026,LOCAL0,T2,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,3026,LOCAL0,T2,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,3026,LOCAL0,T2,C+M,C2_full_with_treatment,0,162,55,107,0.6997451146983857,0.5327198347256215,0.6065420560747663,0.20534580128368524
full_808,3026,LOCAL0,T2,C+M,C2_full_with_treatment,1,162,55,107,0.6728971962616822,0.5612210972802676,0.6696686491079014,0.21214481626371726
full_808,3026,LOCAL0,T2,C+M,C2_full_with_treatment,2,162,55,107,0.681053525913339,0.5055784443482221,0.5883602378929482,0.21502269890907583
full_808,3026,LOCAL0,T2,C+M,C2_full_with_treatment,3,161,55,106,0.7428816466552316,0.6583063175907584,0.6729845626072042,0.19379602430417606
full_808,3026,LOCAL0,T2,C+M,C2_full_with_treatment,4,161,55,106,0.6919382504288165,0.5646476005079523,0.6191252144082333,0.2065356075176352
full_808,3026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5695836873406966,0.45747881697116993,0.5135089209855564,0.22180810063208262
full_808,3026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6676295666949872,0.5569422174325829,0.6213254035683942,0.2049116845879547
full_808,3026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.5913338997451146,0.40282651841935285,0.5078164825828377,0.22513524295409082
full_808,3026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7413379073756432,0.6619191926314592,0.6831046312178388,0.18551076308117942
full_808,3026,LOCAL0,T2,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5876500857632934,0.40344511845095277,0.49897084048027446,0.22275963171541152
full_808,3026,LOCAL0,T2,M,C2_full_with_treatment,0,162,55,107,0.5150382327952422,0.36004420520127894,0.5042480883602378,0.4135152117206053
full_808,3026,LOCAL0,T2,M,C2_full_with_treatment,1,162,55,107,0.5425658453695837,0.44457563500935415,0.5027187765505522,0.247864575024409
full_808,3026,LOCAL0,T2,M,C2_full_with_treatment,2,162,55,107,0.5043330501274427,0.36552298250258997,0.4881053525913339,0.25940360140840873
full_808,3026,LOCAL0,T2,M,C2_full_with_treatment,3,161,55,106,0.5437392795883362,0.36588542415664277,0.5267581475128644,0.2492947311097295
full_808,3026,LOCAL0,T2,M,C2_full_with_treatment,4,161,55,106,0.5178387650085763,0.35124852133049117,0.5214408233276158,0.34379585241173327
full_808,3026,LOCAL0,T3,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,3026,LOCAL0,T3,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,3026,LOCAL0,T3,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,3026,LOCAL0,T3,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,3026,LOCAL0,T3,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,3026,LOCAL0,T3,C+M,C2_full_with_treatment,0,162,55,107,0.6847918436703483,0.48904994682376507,0.6016142735768903,0.22269778977850538
full_808,3026,LOCAL0,T3,C+M,C2_full_with_treatment,1,162,55,107,0.6574341546304163,0.5640397016205521,0.6195412064570943,0.21345602820755216
full_808,3026,LOCAL0,T3,C+M,C2_full_with_treatment,2,162,55,107,0.6796941376380629,0.483904370734371,0.5930331350892099,0.2245557559075662
full_808,3026,LOCAL0,T3,C+M,C2_full_with_treatment,3,161,55,106,0.7200686106346484,0.6213037314919034,0.6548027444253859,0.19897113717886628
full_808,3026,LOCAL0,T3,C+M,C2_full_with_treatment,4,161,55,106,0.6042881646655232,0.498082689209264,0.545368782161235,0.33875560772013563
full_808,3026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5928632115548004,0.45093034313975483,0.5225998300764656,0.2195278105306761
full_808,3026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6566694987255735,0.5510699815429108,0.6122344944774851,0.20874976468940937
full_808,3026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.600339847068819,0.4088359026195806,0.5078164825828377,0.22246727354634
full_808,3026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7367066895368782,0.6605371195765586,0.669982847341338,0.1865312427073418
full_808,3026,LOCAL0,T3,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5917667238421954,0.4085407986014423,0.48987993138936536,0.22327824393298115
full_808,3026,LOCAL0,T3,M,C2_full_with_treatment,0,162,55,107,0.5813084112149532,0.42280712380816254,0.5699235344095157,0.22793383394590563
full_808,3026,LOCAL0,T3,M,C2_full_with_treatment,1,162,55,107,0.5553101104502973,0.4310804989053274,0.5519966015293118,0.24162927386853322
full_808,3026,LOCAL0,T3,M,C2_full_with_treatment,2,162,55,107,0.5491928632115548,0.37595805902019036,0.5112149532710281,0.2629772414874411
full_808,3026,LOCAL0,T3,M,C2_full_with_treatment,3,161,55,106,0.5360205831903946,0.35821884086582245,0.522041166380789,0.24958262814964155
full_808,3026,LOCAL0,T3,M,C2_full_with_treatment,4,161,55,106,0.5142367066895368,0.3645688776646433,0.5217838765008576,0.35018090048706085
full_808,3026,LOCAL3,T0,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,3026,LOCAL3,T0,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,3026,LOCAL3,T0,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,3026,LOCAL3,T0,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,3026,LOCAL3,T0,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,3026,LOCAL3,T0,C+M,C2_full_with_treatment,0,162,55,107,0.7381478334749363,0.5592409951923182,0.643160577740017,0.1945715765997207
full_808,3026,LOCAL3,T0,C+M,C2_full_with_treatment,1,162,55,107,0.6625318606627018,0.55641776313739,0.6429056924384027,0.2104411983931502
full_808,3026,LOCAL3,T0,C+M,C2_full_with_treatment,2,162,55,107,0.707051826677995,0.5424381598537756,0.5969413763806287,0.204687193169499
full_808,3026,LOCAL3,T0,C+M,C2_full_with_treatment,3,161,55,106,0.6981132075471698,0.5446734024781794,0.6180960548885077,0.20957245118295004
full_808,3026,LOCAL3,T0,C+M,C2_full_with_treatment,4,161,55,106,0.7097770154373929,0.5810760079186313,0.6430531732418525,0.19853008859540258
full_808,3026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5921835174171624,0.4676925692835999,0.509090909090909,0.2186311579909905
full_808,3026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6501274426508072,0.5441603976545566,0.6171622769753611,0.20664667698074304
full_808,3026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.6132540356839423,0.42889363793774893,0.5041631265930331,0.21719399813419957
full_808,3026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7284734133790738,0.6173252333199326,0.669982847341338,0.19153970962118155
full_808,3026,LOCAL3,T0,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5063464837049743,0.36249543230966663,0.512778730703259,0.23358635036597708
full_808,3026,LOCAL3,T0,M,C2_full_with_treatment,0,162,55,107,0.5869158878504673,0.4306402461870092,0.5662701784197111,0.2301109056832921
full_808,3026,LOCAL3,T0,M,C2_full_with_treatment,1,162,55,107,0.5405267629566695,0.405654487535815,0.5141036533559897,0.24402872204174528
full_808,3026,LOCAL3,T0,M,C2_full_with_treatment,2,162,55,107,0.5425658453695837,0.37177008728970884,0.5416312659303313,0.24608568377522577
full_808,3026,LOCAL3,T0,M,C2_full_with_treatment,3,161,55,106,0.5078902229845627,0.36679715367939003,0.4826758147512864,0.25040050250851054
full_808,3026,LOCAL3,T0,M,C2_full_with_treatment,4,161,55,106,0.48713550600343053,0.3545019424092993,0.5046312178387651,0.31315328632744605
full_808,3026,LOCAL3,T1,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,3026,LOCAL3,T1,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,3026,LOCAL3,T1,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,3026,LOCAL3,T1,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,3026,LOCAL3,T1,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,3026,LOCAL3,T1,C+M,C2_full_with_treatment,0,162,55,107,0.724893797790994,0.5453798127924818,0.6384876805437553,0.20067425828336807
full_808,3026,LOCAL3,T1,C+M,C2_full_with_treatment,1,162,55,107,0.6686491079014443,0.5653528081642868,0.6423959218351741,0.21153826368939468
full_808,3026,LOCAL3,T1,C+M,C2_full_with_treatment,2,162,55,107,0.7060322854715378,0.5580951183962541,0.6426508071367885,0.20273996194081442
full_808,3026,LOCAL3,T1,C+M,C2_full_with_treatment,3,161,55,106,0.7420240137221269,0.6018237475855809,0.6453687821612349,0.19656761588089622
full_808,3026,LOCAL3,T1,C+M,C2_full_with_treatment,4,161,55,106,0.5778730703259006,0.4294712973509214,0.5864493996569469,0.33938610694648796
full_808,3026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5853865760407817,0.44186424019135784,0.5088360237892948,0.21984215392714943
full_808,3026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6644010195412065,0.5625180930767018,0.6259983007646559,0.20522458248957381
full_808,3026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.5967714528462192,0.4210138765785849,0.5265080713678845,0.22045601359498956
full_808,3026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7440823327615779,0.6261410879821319,0.6652658662092624,0.18681057098811418
full_808,3026,LOCAL3,T1,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.5924528301886792,0.3979728993417592,0.4902229845626072,0.2211363553670874
full_808,3026,LOCAL3,T1,M,C2_full_with_treatment,0,162,55,107,0.5413763806287171,0.41245014710715977,0.5821580288870009,0.34906546104053376
full_808,3026,LOCAL3,T1,M,C2_full_with_treatment,1,162,55,107,0.5566694987255736,0.4589540138423862,0.5356839422259982,0.2431481694184796
full_808,3026,LOCAL3,T1,M,C2_full_with_treatment,2,162,55,107,0.5502124044180119,0.3862616719528454,0.5062871707731521,0.23759710857393973
full_808,3026,LOCAL3,T1,M,C2_full_with_treatment,3,161,55,106,0.5365351629502573,0.3854315044617979,0.48636363636363633,0.2493723362603711
full_808,3026,LOCAL3,T1,M,C2_full_with_treatment,4,161,55,106,0.5548885077186964,0.3717677642424776,0.4948542024013722,0.32344412074289525
full_808,3026,LOCAL3,T2,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,3026,LOCAL3,T2,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,3026,LOCAL3,T2,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,3026,LOCAL3,T2,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,3026,LOCAL3,T2,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,3026,LOCAL3,T2,C+M,C2_full_with_treatment,0,162,55,107,0.7051826677994902,0.5270008072947561,0.6016142735768903,0.20326922874611444
full_808,3026,LOCAL3,T2,C+M,C2_full_with_treatment,1,162,55,107,0.6696686491079016,0.5666968505628565,0.6421410365335598,0.21255112993802397
full_808,3026,LOCAL3,T2,C+M,C2_full_with_treatment,2,162,55,107,0.6885301614273577,0.5163561040005356,0.6203058623619371,0.21179475933620645
full_808,3026,LOCAL3,T2,C+M,C2_full_with_treatment,3,161,55,106,0.7533447684391081,0.6567017904816368,0.6686106346483704,0.19155114358924202
full_808,3026,LOCAL3,T2,C+M,C2_full_with_treatment,4,161,55,106,0.7356775300171526,0.6146244230776227,0.6649228130360205,0.1939133875600821
full_808,3026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5677145284621921,0.4310369336899209,0.5179269328802039,0.22116818853125697
full_808,3026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6681393372982158,0.5635661786210371,0.6213254035683942,0.20513661231155508
full_808,3026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.6067969413763806,0.41986938722562794,0.5353440951571793,0.21991105011851772
full_808,3026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7423670668953687,0.6582121165704669,0.6649228130360205,0.1846770806768748
full_808,3026,LOCAL3,T2,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.6121783876500858,0.4194153777364993,0.5124356775300172,0.219612519855368
full_808,3026,LOCAL3,T2,M,C2_full_with_treatment,0,162,55,107,0.5423959218351742,0.39698774823003524,0.5254885301614274,0.23095165397964698
full_808,3026,LOCAL3,T2,M,C2_full_with_treatment,1,162,55,107,0.5519116397621071,0.4544165742275721,0.4749362786745964,0.24761049795747977
full_808,3026,LOCAL3,T2,M,C2_full_with_treatment,2,162,55,107,0.5607476635514019,0.3864024199725311,0.51928632115548,0.23857257186235273
full_808,3026,LOCAL3,T2,M,C2_full_with_treatment,3,161,55,106,0.5435677530017153,0.3802496066785409,0.5038593481989708,0.24923622663238038
full_808,3026,LOCAL3,T2,M,C2_full_with_treatment,4,161,55,106,0.495368782161235,0.3429801009674973,0.47495711835334475,0.43999218247499394
full_808,3026,LOCAL3,T3,C,C2_full_with_treatment,0,162,55,107,0.7143585386576041,0.5156486532448497,0.6377230246389125,0.24812345121326743
full_808,3026,LOCAL3,T3,C,C2_full_with_treatment,1,162,55,107,0.6683942225998302,0.5403127948046283,0.611214953271028,0.209242113086834
full_808,3026,LOCAL3,T3,C,C2_full_with_treatment,2,162,55,107,0.7354290569243841,0.5471429653516856,0.6065420560747663,0.2352582288255618
full_808,3026,LOCAL3,T3,C,C2_full_with_treatment,3,161,55,106,0.7296740994854202,0.6354252946855325,0.6979416809605489,0.18857396196006015
full_808,3026,LOCAL3,T3,C,C2_full_with_treatment,4,161,55,106,0.7538593481989708,0.6407974694253772,0.6736706689536878,0.24790079985471833
full_808,3026,LOCAL3,T3,C+M,C2_full_with_treatment,0,162,55,107,0.6990654205607476,0.5032607246479918,0.6109600679694137,0.21980267241647802
full_808,3026,LOCAL3,T3,C+M,C2_full_with_treatment,1,162,55,107,0.6570943075615973,0.5700255670922699,0.6335598980458793,0.21314137470880248
full_808,3026,LOCAL3,T3,C+M,C2_full_with_treatment,2,162,55,107,0.6822429906542057,0.5167305130542114,0.611214953271028,0.222207087932288
full_808,3026,LOCAL3,T3,C+M,C2_full_with_treatment,3,161,55,106,0.7298456260720412,0.6312396162810044,0.6686106346483704,0.19703778435278624
full_808,3026,LOCAL3,T3,C+M,C2_full_with_treatment,4,161,55,106,0.6264150943396227,0.47193045604019856,0.5679245283018868,0.3207687878709925
full_808,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,0,162,55,107,0.5964316057774002,0.41486404829356366,0.5132540356839422,0.21885819134915954
full_808,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,1,162,55,107,0.6580288870008497,0.5582712642275662,0.6122344944774851,0.20796174293497785
full_808,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,2,162,55,107,0.6209005947323705,0.44955763500990553,0.5259983007646559,0.2170431486532934
full_808,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,3,161,55,106,0.7375643224699828,0.6540904103585694,0.669982847341338,0.1861120309030108
full_808,3026,LOCAL3,T3,C+M_error_correction,C2_full_with_treatment,4,161,55,106,0.6176672384219555,0.4223220913549494,0.503344768439108,0.2178741244455639
full_808,3026,LOCAL3,T3,M,C2_full_with_treatment,0,162,55,107,0.5926932880203909,0.406838708517957,0.5377230246389124,0.22811996222431868
full_808,3026,LOCAL3,T3,M,C2_full_with_treatment,1,162,55,107,0.5519116397621071,0.4514029316525735,0.5610875106202209,0.23152202677500058
full_808,3026,LOCAL3,T3,M,C2_full_with_treatment,2,162,55,107,0.5514018691588786,0.4167285475506666,0.5247238742565845,0.2603535552461448
full_808,3026,LOCAL3,T3,M,C2_full_with_treatment,3,161,55,106,0.5384219554030875,0.3753782169941373,0.49914236706689535,0.24945178329522869
full_808,3026,LOCAL3,T3,M,C2_full_with_treatment,4,161,55,106,0.5608919382504288,0.3836762241867271,0.5163807890222984,0.3635707887290208
