task,fold,seed,arm,view,target,selected_C,validation_auroc,validation_threshold,train_rows,validation_rows,feature_dim,population,clinical_contract,timing,model,selected_alpha,validation_mse,subgroup
profile_binary,4,2026.0,LOCAL3,long_T0_T3,HR,0.01,0.5513318534961155,0.39012134413750477,526,121,768,,,,,,,
profile_binary,4,2026.0,LOCAL3,long_T0_T3,HER2,0.01,0.6408602150537634,0.4512966430982888,526,121,768,,,,,,,
profile_multiclass,4,2026.0,LOCAL3,long_T0_T3,subtype_4class,0.01,0.5591976148402912,,526,121,768,,,,,,,
profile_binary,0,3026.0,LOCAL0,T0,HR,0.1,0.5899001109877913,0.5562817915558186,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL0,T0,HER2,0.001,0.6329749103942652,0.5186659389688293,525,121,192,,,,,,,
profile_multiclass,0,3026.0,LOCAL0,T0,subtype_4class,0.0001,0.5776074645829717,,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL0,T1,HR,0.0001,0.513873473917869,0.498647044667814,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL0,T1,HER2,0.0001,0.5566308243727599,0.5021673163158048,525,121,192,,,,,,,
profile_multiclass,0,3026.0,LOCAL0,T1,subtype_4class,10.0,0.5100570876894479,,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL0,T2,HR,0.0001,0.5677025527192009,0.5166736730017216,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL0,T2,HER2,0.01,0.6351254480286739,0.547799155062557,525,121,192,,,,,,,
profile_multiclass,0,3026.0,LOCAL0,T2,subtype_4class,0.0001,0.5348841243274691,,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL0,T3,HR,10.0,0.6206992230854605,0.41329727410469913,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL0,T3,HER2,0.01,0.6372759856630824,0.5122894268951041,525,121,192,,,,,,,
profile_multiclass,0,3026.0,LOCAL0,T3,subtype_4class,0.01,0.5722536428338012,,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL0,long_T0_T1,HR,0.0001,0.529134295227525,0.4918504278103984,525,121,384,,,,,,,
profile_binary,0,3026.0,LOCAL0,long_T0_T1,HER2,0.0001,0.6483870967741936,0.531692143047076,525,121,384,,,,,,,
profile_multiclass,0,3026.0,LOCAL0,long_T0_T1,subtype_4class,0.0001,0.5639921789921789,,525,121,384,,,,,,,
profile_binary,0,3026.0,LOCAL0,long_T0_T2,HR,0.01,0.554661487236404,0.5142527747679361,525,121,576,,,,,,,
profile_binary,0,3026.0,LOCAL0,long_T0_T2,HER2,0.0001,0.6598566308243727,0.5263959274608029,525,121,576,,,,,,,
profile_multiclass,0,3026.0,LOCAL0,long_T0_T2,subtype_4class,0.0001,0.5662499797321667,,525,121,576,,,,,,,
profile_binary,0,3026.0,LOCAL0,long_T0_T3,HR,100.0,0.629023307436182,0.986172082090364,525,121,768,,,,,,,
profile_binary,0,3026.0,LOCAL0,long_T0_T3,HER2,0.0001,0.6684587813620072,0.5252372836617794,525,121,768,,,,,,,
profile_multiclass,0,3026.0,LOCAL0,long_T0_T3,subtype_4class,0.0001,0.5865425351892447,,525,121,768,,,,,,,
profile_binary,1,3026.0,LOCAL0,T0,HR,0.01,0.5235849056603774,0.44924605096182746,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL0,T0,HER2,100.0,0.5157509157509157,0.0077425225424120996,525,121,192,,,,,,,
profile_multiclass,1,3026.0,LOCAL0,T0,subtype_4class,0.001,0.4719255942348862,,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL0,T1,HR,0.001,0.5135960044395117,0.49715221126473064,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL0,T1,HER2,0.01,0.5355311355311355,0.5513762513669456,525,121,192,,,,,,,
profile_multiclass,1,3026.0,LOCAL0,T1,subtype_4class,0.1,0.4828795302691554,,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL0,T2,HR,100.0,0.5812985571587126,0.23914333230710985,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL0,T2,HER2,0.1,0.5838827838827838,0.5731658151432513,525,121,192,,,,,,,
profile_multiclass,1,3026.0,LOCAL0,T2,subtype_4class,1.0,0.5551355649708594,,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL0,T3,HR,0.001,0.5810210876803551,0.5474057196727984,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL0,T3,HER2,100.0,0.5578754578754579,0.1629087192297418,525,121,192,,,,,,,
profile_multiclass,1,3026.0,LOCAL0,T3,subtype_4class,0.1,0.5405542524929059,,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL0,long_T0_T1,HR,0.001,0.5241398446170922,0.5306133389706191,525,121,384,,,,,,,
profile_binary,1,3026.0,LOCAL0,long_T0_T1,HER2,0.01,0.5941391941391941,0.6203041460572303,525,121,384,,,,,,,
profile_multiclass,1,3026.0,LOCAL0,long_T0_T1,subtype_4class,0.001,0.5331685724535461,,525,121,384,,,,,,,
profile_binary,1,3026.0,LOCAL0,long_T0_T2,HR,0.001,0.5388457269700333,0.4873747147908375,525,121,576,,,,,,,
profile_binary,1,3026.0,LOCAL0,long_T0_T2,HER2,1.0,0.6362637362637362,0.28268895828612606,525,121,576,,,,,,,
profile_multiclass,1,3026.0,LOCAL0,long_T0_T2,subtype_4class,0.01,0.5441213713523667,,525,121,576,,,,,,,
profile_binary,1,3026.0,LOCAL0,long_T0_T3,HR,0.001,0.5729744728079911,0.4809828776134533,525,121,768,,,,,,,
profile_binary,1,3026.0,LOCAL0,long_T0_T3,HER2,0.01,0.6194139194139194,0.5097788335303068,525,121,768,,,,,,,
profile_multiclass,1,3026.0,LOCAL0,long_T0_T3,subtype_4class,0.01,0.5677450146881353,,525,121,768,,,,,,,
profile_binary,2,3026.0,LOCAL0,T0,HR,100.0,0.4630965593784684,0.3350659002431801,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL0,T0,HER2,0.1,0.5282051282051282,0.3706947240625126,525,121,192,,,,,,,
profile_multiclass,2,3026.0,LOCAL0,T0,subtype_4class,0.1,0.5394051341153472,,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL0,T1,HR,1.0,0.5418978912319645,0.517351346033171,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL0,T1,HER2,0.0001,0.5824175824175823,0.5170862518246663,525,121,192,,,,,,,
profile_multiclass,2,3026.0,LOCAL0,T1,subtype_4class,0.0001,0.5704415807584305,,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL0,T2,HR,1.0,0.5729744728079911,0.4749202907709708,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL0,T2,HER2,100.0,0.6058608058608058,0.19508862213131284,525,121,192,,,,,,,
profile_multiclass,2,3026.0,LOCAL0,T2,subtype_4class,0.1,0.6253381662622718,,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL0,T3,HR,0.001,0.5194228634850167,0.45838061763194293,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL0,T3,HER2,10.0,0.5864468864468865,0.659102009646459,525,121,192,,,,,,,
profile_multiclass,2,3026.0,LOCAL0,T3,subtype_4class,0.001,0.5781784288765588,,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL0,long_T0_T1,HR,0.1,0.5199778024417314,0.5110169872436459,525,121,384,,,,,,,
profile_binary,2,3026.0,LOCAL0,long_T0_T1,HER2,0.0001,0.6091575091575092,0.5197737861572228,525,121,384,,,,,,,
profile_multiclass,2,3026.0,LOCAL0,long_T0_T1,subtype_4class,0.01,0.5447942103303017,,525,121,384,,,,,,,
profile_binary,2,3026.0,LOCAL0,long_T0_T2,HR,0.1,0.5968368479467259,0.34535421217232537,525,121,576,,,,,,,
profile_binary,2,3026.0,LOCAL0,long_T0_T2,HER2,0.0001,0.5835164835164836,0.501197930680675,525,121,576,,,,,,,
profile_multiclass,2,3026.0,LOCAL0,long_T0_T2,subtype_4class,0.01,0.5931004592109673,,525,121,576,,,,,,,
profile_binary,2,3026.0,LOCAL0,long_T0_T3,HR,0.1,0.602108768035516,0.4391740756139009,525,121,768,,,,,,,
profile_binary,2,3026.0,LOCAL0,long_T0_T3,HER2,0.001,0.6073260073260074,0.5360007381278022,525,121,768,,,,,,,
profile_multiclass,2,3026.0,LOCAL0,long_T0_T3,subtype_4class,0.001,0.5957482268135295,,525,121,768,,,,,,,
profile_binary,3,3026.0,LOCAL0,T0,HR,0.1,0.5033296337402885,0.7368013991751373,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL0,T0,HER2,0.001,0.40931899641577063,0.5357448830668743,526,121,192,,,,,,,
profile_multiclass,3,3026.0,LOCAL0,T0,subtype_4class,100.0,0.45630780707161106,,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL0,T1,HR,100.0,0.5252497225305216,0.7401030488064834,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL0,T1,HER2,0.0001,0.6372759856630824,0.5083019740153871,526,121,192,,,,,,,
profile_multiclass,3,3026.0,LOCAL0,T1,subtype_4class,10.0,0.546497476838932,,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL0,T2,HR,10.0,0.5399556048834628,0.6089856053603383,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL0,T2,HER2,0.0001,0.567741935483871,0.49788225493727867,526,121,192,,,,,,,
profile_multiclass,3,3026.0,LOCAL0,T2,subtype_4class,100.0,0.5837684913947291,,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL0,T3,HR,0.1,0.5113762486126526,0.6053080208667845,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL0,T3,HER2,100.0,0.592831541218638,0.1833354884683797,526,121,192,,,,,,,
profile_multiclass,3,3026.0,LOCAL0,T3,subtype_4class,100.0,0.6205664757387025,,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL0,long_T0_T1,HR,100.0,0.49944506104328523,0.9798517339544066,526,121,384,,,,,,,
profile_binary,3,3026.0,LOCAL0,long_T0_T1,HER2,10.0,0.49283154121863804,0.1804050690766629,526,121,384,,,,,,,
profile_multiclass,3,3026.0,LOCAL0,long_T0_T1,subtype_4class,100.0,0.5136645611047945,,526,121,384,,,,,,,
profile_binary,3,3026.0,LOCAL0,long_T0_T2,HR,100.0,0.49389567147613767,0.9999999671162287,526,121,576,,,,,,,
profile_binary,3,3026.0,LOCAL0,long_T0_T2,HER2,0.0001,0.48172043010752685,0.5046105087729698,526,121,576,,,,,,,
profile_multiclass,3,3026.0,LOCAL0,long_T0_T2,subtype_4class,10.0,0.5353654462662232,,526,121,576,,,,,,,
profile_binary,3,3026.0,LOCAL0,long_T0_T3,HR,0.1,0.516093229744728,0.4402690698466821,526,121,768,,,,,,,
profile_binary,3,3026.0,LOCAL0,long_T0_T3,HER2,0.0001,0.5204301075268817,0.47997368072094165,526,121,768,,,,,,,
profile_multiclass,3,3026.0,LOCAL0,long_T0_T3,subtype_4class,100.0,0.5442175435974032,,526,121,768,,,,,,,
profile_binary,4,3026.0,LOCAL0,T0,HR,0.1,0.5302441731409545,0.3869744353382544,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL0,T0,HER2,0.01,0.5655913978494623,0.529562913294408,526,121,192,,,,,,,
profile_multiclass,4,3026.0,LOCAL0,T0,subtype_4class,0.1,0.5076820881664406,,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL0,T1,HR,0.0001,0.5430077691453941,0.5054806342312347,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL0,T1,HER2,0.0001,0.5523297491039426,0.5024680534779687,526,121,192,,,,,,,
profile_multiclass,4,3026.0,LOCAL0,T1,subtype_4class,0.0001,0.5383301713591411,,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL0,T2,HR,0.01,0.5344062153163152,0.4709218553518098,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL0,T2,HER2,100.0,0.5379928315412186,0.35339132417226804,526,121,192,,,,,,,
profile_multiclass,4,3026.0,LOCAL0,T2,subtype_4class,0.001,0.5457339725008884,,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL0,T3,HR,100.0,0.4958379578246393,0.39287021289214996,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL0,T3,HER2,0.01,0.5888888888888889,0.4998720798296729,526,121,192,,,,,,,
profile_multiclass,4,3026.0,LOCAL0,T3,subtype_4class,0.01,0.5519692227513315,,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL0,long_T0_T1,HR,0.0001,0.5227524972253051,0.4784664970472899,526,121,384,,,,,,,
profile_binary,4,3026.0,LOCAL0,long_T0_T1,HER2,0.0001,0.5831541218637992,0.5085216918260255,526,121,384,,,,,,,
profile_multiclass,4,3026.0,LOCAL0,long_T0_T1,subtype_4class,0.0001,0.5296102368565423,,526,121,384,,,,,,,
profile_binary,4,3026.0,LOCAL0,long_T0_T2,HR,0.1,0.5302441731409545,0.5182144829561267,526,121,576,,,,,,,
profile_binary,4,3026.0,LOCAL0,long_T0_T2,HER2,0.0001,0.5114695340501791,0.5067470149758158,526,121,576,,,,,,,
profile_multiclass,4,3026.0,LOCAL0,long_T0_T2,subtype_4class,0.0001,0.5186169970660093,,526,121,576,,,,,,,
profile_binary,4,3026.0,LOCAL0,long_T0_T3,HR,1.0,0.5221975582685905,0.9327116437049807,526,121,768,,,,,,,
profile_binary,4,3026.0,LOCAL0,long_T0_T3,HER2,0.0001,0.5114695340501791,0.49267968797874134,526,121,768,,,,,,,
profile_multiclass,4,3026.0,LOCAL0,long_T0_T3,subtype_4class,0.0001,0.5251346269895614,,526,121,768,,,,,,,
profile_binary,0,3026.0,LOCAL3,T0,HR,1.0,0.5729744728079912,0.40601413708451534,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL3,T0,HER2,0.0001,0.6082437275985664,0.5116554485237662,525,121,192,,,,,,,
profile_multiclass,0,3026.0,LOCAL3,T0,subtype_4class,0.0001,0.567880604068135,,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL3,T1,HR,1.0,0.5066592674805771,0.37820017620102697,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL3,T1,HER2,0.01,0.5587813620071684,0.5072075886185347,525,121,192,,,,,,,
profile_multiclass,0,3026.0,LOCAL3,T1,subtype_4class,0.01,0.5421987961176482,,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL3,T2,HR,0.0001,0.5677025527192009,0.5139388117961379,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL3,T2,HER2,0.01,0.6293906810035842,0.48744674215058803,525,121,192,,,,,,,
profile_multiclass,0,3026.0,LOCAL3,T2,subtype_4class,0.0001,0.5416200699995851,,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL3,T3,HR,100.0,0.6132075471698113,0.321019625572134,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL3,T3,HER2,0.01,0.6186379928315412,0.4966506471490871,525,121,192,,,,,,,
profile_multiclass,0,3026.0,LOCAL3,T3,subtype_4class,0.01,0.5654404152400194,,525,121,192,,,,,,,
profile_binary,0,3026.0,LOCAL3,long_T0_T1,HR,0.01,0.5235849056603773,0.6036610585597924,525,121,384,,,,,,,
profile_binary,0,3026.0,LOCAL3,long_T0_T1,HER2,0.0001,0.6372759856630825,0.521492683635017,525,121,384,,,,,,,
profile_multiclass,0,3026.0,LOCAL3,long_T0_T1,subtype_4class,0.01,0.5564108802431416,,525,121,384,,,,,,,
profile_binary,0,3026.0,LOCAL3,long_T0_T2,HR,0.1,0.5657602663706992,0.48924785180944064,525,121,576,,,,,,,
profile_binary,0,3026.0,LOCAL3,long_T0_T2,HER2,0.0001,0.6401433691756272,0.5317602748078484,525,121,576,,,,,,,
profile_multiclass,0,3026.0,LOCAL3,long_T0_T2,subtype_4class,0.0001,0.565363872879954,,525,121,576,,,,,,,
profile_binary,0,3026.0,LOCAL3,long_T0_T3,HR,100.0,0.5979467258601553,0.9999784488334559,525,121,768,,,,,,,
profile_binary,0,3026.0,LOCAL3,long_T0_T3,HER2,0.0001,0.6537634408602151,0.5289821699559996,525,121,768,,,,,,,
profile_multiclass,0,3026.0,LOCAL3,long_T0_T3,subtype_4class,0.0001,0.5866018628722736,,525,121,768,,,,,,,
profile_binary,1,3026.0,LOCAL3,T0,HR,0.001,0.5185904550499445,0.5171399533271411,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL3,T0,HER2,100.0,0.4912087912087912,0.0029094505678596587,525,121,192,,,,,,,
profile_multiclass,1,3026.0,LOCAL3,T0,subtype_4class,100.0,0.49619934566371554,,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL3,T1,HR,0.001,0.517480577136515,0.5004147048085179,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL3,T1,HER2,0.01,0.5333333333333332,0.5576504542872892,525,121,192,,,,,,,
profile_multiclass,1,3026.0,LOCAL3,T1,subtype_4class,0.01,0.4832967240638694,,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL3,T2,HR,100.0,0.5529966703662597,0.34049602035611826,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL3,T2,HER2,0.01,0.5864468864468864,0.4510135510259368,525,121,192,,,,,,,
profile_multiclass,1,3026.0,LOCAL3,T2,subtype_4class,0.01,0.5455919858154875,,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL3,T3,HR,0.001,0.5760266370699223,0.5509477862682465,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL3,T3,HER2,100.0,0.552014652014652,0.03983992680380993,525,121,192,,,,,,,
profile_multiclass,1,3026.0,LOCAL3,T3,subtype_4class,1.0,0.53683309712977,,525,121,192,,,,,,,
profile_binary,1,3026.0,LOCAL3,long_T0_T1,HR,0.001,0.5155382907880133,0.5088652563731079,525,121,384,,,,,,,
profile_binary,1,3026.0,LOCAL3,long_T0_T1,HER2,0.01,0.5758241758241759,0.5,525,121,384,,,,,,,
profile_multiclass,1,3026.0,LOCAL3,long_T0_T1,subtype_4class,0.001,0.530321946875421,,525,121,384,,,,,,,
profile_binary,1,3026.0,LOCAL3,long_T0_T2,HR,0.001,0.543007769145394,0.4955123057554789,525,121,576,,,,,,,
profile_binary,1,3026.0,LOCAL3,long_T0_T2,HER2,0.1,0.6238095238095238,0.5,525,121,576,,,,,,,
profile_multiclass,1,3026.0,LOCAL3,long_T0_T2,subtype_4class,0.01,0.5523083503082316,,525,121,576,,,,,,,
profile_binary,1,3026.0,LOCAL3,long_T0_T3,HR,0.001,0.56992230854606,0.5,525,121,768,,,,,,,
profile_binary,1,3026.0,LOCAL3,long_T0_T3,HER2,0.01,0.6230769230769231,0.498755802367354,525,121,768,,,,,,,
profile_multiclass,1,3026.0,LOCAL3,long_T0_T3,subtype_4class,0.01,0.57016606275479,,525,121,768,,,,,,,
profile_binary,2,3026.0,LOCAL3,T0,HR,10.0,0.47058823529411764,0.535759515104915,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL3,T0,HER2,10.0,0.5282051282051282,0.5,525,121,192,,,,,,,
profile_multiclass,2,3026.0,LOCAL3,T0,subtype_4class,0.1,0.5229911709312409,,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL3,T1,HR,0.1,0.5324639289678136,0.5167047361525082,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL3,T1,HER2,0.0001,0.5842490842490843,0.5004081828812548,525,121,192,,,,,,,
profile_multiclass,2,3026.0,LOCAL3,T1,subtype_4class,0.001,0.5642221864456353,,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL3,T2,HR,0.1,0.5482796892341842,0.3844536546351164,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL3,T2,HER2,0.1,0.5970695970695971,0.5162032647076,525,121,192,,,,,,,
profile_multiclass,2,3026.0,LOCAL3,T2,subtype_4class,0.1,0.611405376915269,,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL3,T3,HR,0.001,0.5288568257491676,0.458260894711769,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL3,T3,HER2,10.0,0.6007326007326008,0.5245420747074787,525,121,192,,,,,,,
profile_multiclass,2,3026.0,LOCAL3,T3,subtype_4class,0.001,0.5814769488592249,,525,121,192,,,,,,,
profile_binary,2,3026.0,LOCAL3,long_T0_T1,HR,0.1,0.5155382907880133,0.5526791870274771,525,121,384,,,,,,,
profile_binary,2,3026.0,LOCAL3,long_T0_T1,HER2,0.0001,0.5974358974358974,0.51882187444045,525,121,384,,,,,,,
profile_multiclass,2,3026.0,LOCAL3,long_T0_T1,subtype_4class,0.001,0.5434615033840602,,525,121,384,,,,,,,
profile_binary,2,3026.0,LOCAL3,long_T0_T2,HR,0.1,0.5951720310765816,0.592545132937215,525,121,576,,,,,,,
profile_binary,2,3026.0,LOCAL3,long_T0_T2,HER2,0.01,0.6014652014652014,0.4596306282739543,525,121,576,,,,,,,
profile_multiclass,2,3026.0,LOCAL3,long_T0_T2,subtype_4class,0.01,0.5852127718160565,,525,121,576,,,,,,,
profile_binary,2,3026.0,LOCAL3,long_T0_T3,HR,0.1,0.5948945615982242,0.5509932025032799,525,121,768,,,,,,,
profile_binary,2,3026.0,LOCAL3,long_T0_T3,HER2,0.001,0.6230769230769231,0.5653223921280287,525,121,768,,,,,,,
profile_multiclass,2,3026.0,LOCAL3,long_T0_T3,subtype_4class,0.001,0.6018107064824996,,525,121,768,,,,,,,
profile_binary,3,3026.0,LOCAL3,T0,HR,0.1,0.5077691453940066,0.7062632097300853,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL3,T0,HER2,0.001,0.4129032258064516,0.5502765023171979,526,121,192,,,,,,,
profile_multiclass,3,3026.0,LOCAL3,T0,subtype_4class,100.0,0.4799676586977583,,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL3,T1,HR,100.0,0.5344062153163152,0.6600138453728926,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL3,T1,HER2,0.0001,0.646236559139785,0.5071987800353385,526,121,192,,,,,,,
profile_multiclass,3,3026.0,LOCAL3,T1,subtype_4class,10.0,0.534696015829252,,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL3,T2,HR,100.0,0.5604883462819089,0.6798672524377068,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL3,T2,HER2,0.0001,0.564516129032258,0.5,526,121,192,,,,,,,
profile_multiclass,3,3026.0,LOCAL3,T2,subtype_4class,100.0,0.5917095502402092,,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL3,T3,HR,1.0,0.5274694783573807,0.5193145761747138,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL3,T3,HER2,100.0,0.5691756272401434,0.16515375658995768,526,121,192,,,,,,,
profile_multiclass,3,3026.0,LOCAL3,T3,subtype_4class,10.0,0.6102100034532683,,526,121,192,,,,,,,
profile_binary,3,3026.0,LOCAL3,long_T0_T1,HR,100.0,0.48446170921198667,0.9973496150925789,526,121,384,,,,,,,
profile_binary,3,3026.0,LOCAL3,long_T0_T1,HER2,0.0001,0.5003584229390681,0.520046380572875,526,121,384,,,,,,,
profile_multiclass,3,3026.0,LOCAL3,long_T0_T1,subtype_4class,10.0,0.49398047938158407,,526,121,384,,,,,,,
profile_binary,3,3026.0,LOCAL3,long_T0_T2,HR,100.0,0.5141509433962264,0.99999772644542,526,121,576,,,,,,,
profile_binary,3,3026.0,LOCAL3,long_T0_T2,HER2,0.0001,0.4985663082437276,0.5099098277747232,526,121,576,,,,,,,
profile_multiclass,3,3026.0,LOCAL3,long_T0_T2,subtype_4class,100.0,0.5471243828079558,,526,121,576,,,,,,,
profile_binary,3,3026.0,LOCAL3,long_T0_T3,HR,0.1,0.5149833518312985,0.4523785741045602,526,121,768,,,,,,,
profile_binary,3,3026.0,LOCAL3,long_T0_T3,HER2,0.0001,0.5139784946236559,0.477160926687389,526,121,768,,,,,,,
profile_multiclass,3,3026.0,LOCAL3,long_T0_T3,subtype_4class,10.0,0.5481193009014318,,526,121,768,,,,,,,
profile_binary,4,3026.0,LOCAL3,T0,HR,0.1,0.5396781354051055,0.5567775423563488,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL3,T0,HER2,0.01,0.5727598566308243,0.3977798754562978,526,121,192,,,,,,,
profile_multiclass,4,3026.0,LOCAL3,T0,subtype_4class,0.1,0.5313300532090551,,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL3,T1,HR,100.0,0.5455049944506104,0.3577181380966277,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL3,T1,HER2,0.0001,0.5935483870967742,0.5030782146113034,526,121,192,,,,,,,
profile_multiclass,4,3026.0,LOCAL3,T1,subtype_4class,0.0001,0.550099893509193,,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL3,T2,HR,0.01,0.5574361820199778,0.4810165908495351,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL3,T2,HER2,100.0,0.5835125448028674,0.7303847948344627,526,121,192,,,,,,,
profile_multiclass,4,3026.0,LOCAL3,T2,subtype_4class,0.01,0.5712925006541187,,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL3,T3,HR,100.0,0.5624306326304106,0.4478755315295692,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL3,T3,HER2,0.01,0.578494623655914,0.47286376854530865,526,121,192,,,,,,,
profile_multiclass,4,3026.0,LOCAL3,T3,subtype_4class,0.01,0.5682123389712643,,526,121,192,,,,,,,
profile_binary,4,3026.0,LOCAL3,long_T0_T1,HR,1.0,0.5302441731409545,0.4442724307410267,526,121,384,,,,,,,
profile_binary,4,3026.0,LOCAL3,long_T0_T1,HER2,0.001,0.5874551971326165,0.4500563500530115,526,121,384,,,,,,,
profile_multiclass,4,3026.0,LOCAL3,long_T0_T1,subtype_4class,0.0001,0.547224279032431,,526,121,384,,,,,,,
profile_binary,4,3026.0,LOCAL3,long_T0_T2,HR,100.0,0.564927857935627,0.04496071006635637,526,121,576,,,,,,,
profile_binary,4,3026.0,LOCAL3,long_T0_T2,HER2,0.0001,0.52831541218638,0.5042446628998757,526,121,576,,,,,,,
profile_multiclass,4,3026.0,LOCAL3,long_T0_T2,subtype_4class,0.0001,0.5399857485224944,,526,121,576,,,,,,,
profile_binary,4,3026.0,LOCAL3,long_T0_T3,HR,1.0,0.5541065482796892,0.518952788582428,526,121,768,,,,,,,
profile_binary,4,3026.0,LOCAL3,long_T0_T3,HER2,0.0001,0.5301075268817205,0.4554875674694281,526,121,768,,,,,,,
profile_multiclass,4,3026.0,LOCAL3,long_T0_T3,subtype_4class,0.0001,0.5453645390042372,,526,121,768,,,,,,,
clinical_baseline,0,,,,,0.0001,0.6867088607594937,0.4981956201019287,525,121,2,full_808,C1_hr_her2,,,,,
clinical_baseline,0,,,,,1.0,0.7503013863773357,0.26307595058091965,525,121,4,full_808,C_condition_without_treatment,,,,,
clinical_baseline,0,,,,,0.0001,0.7433694996986135,0.49636073114125,525,121,18,full_808,C_condition_with_treatment,,,,,
clinical_baseline,0,,,,,0.0001,0.727546714888487,0.496848979864853,525,121,20,full_808,C2_full_without_treatment,,,,,
clinical_baseline,0,,,,,0.0001,0.7399035563592526,0.4971613099833038,525,121,34,full_808,C2_full_with_treatment,,,,,
clinical_baseline,1,,,,,0.0001,0.6920731707317074,0.4982276519741072,525,121,2,full_808,C1_hr_her2,,,,,
clinical_baseline,1,,,,,0.01,0.7115853658536585,0.4056117307816702,525,121,4,full_808,C_condition_without_treatment,,,,,
clinical_baseline,1,,,,,0.0001,0.7451219512195122,0.49778308104737934,525,121,18,full_808,C_condition_with_treatment,,,,,
