seed_base,fold,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,selected_alpha,n_train,n_val,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,2.0,L3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,1000.0,240.0,52.0,83,0.7094302791241998,0.7020574961992432,0.4484660744427154,0.5250889984340219,0.4051258915891774,0.7159184376452752,0.2665519271146441,0.2773357874325695,,,
2026,2.0,L3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,240.0,52.0,83,0.4315729818227613,0.8159769004009376,0.0374768666016019,20.775869863652726,5.895579259832039,21.504263156474757,0.0338720414422901,0.0041476781861426,,,
2026,2.0,L3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,240.0,52.0,83,0.4317116814618097,0.5469356470320558,0.2791690419308849,0.5991009179711098,0.4900138878288943,0.7064083246639596,0.151905637216119,0.1713879224089812,,,
2026,2.0,L3,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,,960.0,208.0,332,0.6551414718105872,0.5007451404207837,0.0345521253702533,39.373365468941294,13.534688687566184,40.44765419928248,0.0283471155827602,0.0265467524475952,,,
2026,2.0,L3,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,,960.0,208.0,332,0.6555281606998973,0.6550850225100155,0.4019634419980319,0.4477316741341658,0.3494468237243039,0.5811920183723754,0.2341263331787318,0.3355467134781352,,,
2026,3.0,L3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,1000.0,242.0,61.0,72,0.5739275837674449,0.2330826392399973,0.0085996646815714,50.282054040587646,19.08733043803986,50.50187101912064,0.0043526501909159,0.0758640131939975,,,
2026,3.0,L3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,1000.0,242.0,61.0,72,0.5731122026698369,0.5383698428638256,0.2873611760542477,0.3302329753944897,0.2486061178871923,0.3926642469106504,0.1589940311789241,0.3022092135480793,,,
2026,3.0,L3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,1000.0,242.0,61.0,72,0.5856003601517783,0.5757432063860926,0.200618433058928,17.246264040695884,8.323178404280654,20.77938880934284,0.1700302545500466,0.0883405786763525,,,
2026,3.0,L3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,1000.0,242.0,61.0,72,0.5856003601517783,0.5555044511466412,0.2946737398872389,0.3915964750604375,0.3007929338303376,0.4751766817583344,0.1758929044847451,0.2117908751533504,,,
2026,3.0,L3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,10.0,242.0,61.0,72,0.4719596115505821,0.7917437888445393,0.4423280232634787,9.120534934943626,3.4942075031230884,13.518508193231408,0.325329777178358,0.1547176391957574,,,
2026,3.0,L3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,10.0,242.0,61.0,72,0.4719596115505821,0.576963141235931,0.32350991904418,0.4343851195287581,0.3443004647751895,0.5294582095691716,0.1795667501648069,0.4480017274393355,,,
2026,3.0,L3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,242.0,61.0,72,0.2918515660171072,0.9237913265124628,0.388458827631613,10.377473077678514,2.7856021695706445,13.272637518671864,0.2181303028068422,0.0678050903472225,,,
2026,3.0,L3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,242.0,61.0,72,0.2918515660171072,0.4565885402322651,0.2024312204790402,0.523138863021831,0.4199938977772583,0.5859283299048373,0.1071623672697379,0.28371682878457,,,
2026,3.0,L3,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,,968.0,244.0,288,0.4808347803717281,0.631090240245773,0.2600012371588978,21.756581523476417,8.422579628753562,24.51810138509169,0.1794607461815407,0.0966818303533325,,,
