aggregation_level,model_name,run_name,fold,transition,n_patient_transitions,n_patients,normalized_learned_error_sum,normalized_copy_error_sum,normalized_aggregate_gain,raw_learned_mse_sum,raw_copy_mse_sum,raw_aggregate_gain,mean_patient_step_normalized_gain,median_patient_step_normalized_gain,positive_patient_step_gain_fraction,mean_normalized_learned_error,mean_normalized_copy_error,mean_raw_learned_mse,mean_raw_copy_mse,predicted_delta_norm_mean,predicted_delta_norm_std,target_delta_norm_mean,target_delta_norm_std,delta_norm_ratio_mean,delta_norm_ratio_median,delta_cosine_mean,delta_cosine_std,delta_cosine_median,gain_definition
fold_test,m2,m2_final,2,T1→T2,162,162,94.1269206199795,101.62754600774497,0.07380504284924728,20.841528438497328,22.40089105034712,0.06961163323124277,-0.7822501191964235,-0.0019647110020741,0.49382716049382713,0.5810303741974043,0.627330530912006,0.12865141011418105,0.1382771052490563,1.9212933543287678,0.5159360345224151,4.370791065472144,2.737085019213473,0.7327278238479737,0.45668943226337433,0.20279130198055717,0.41925136738695506,0.20262756943702695,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,2,T2→T3,162,162,116.35765249095857,118.63390614185482,0.01918720983674307,27.49583830405026,26.920019550016146,-0.02138998275852916,-0.9645050047957165,-0.1239417940378189,0.4382716049382716,0.7182571141417196,0.7323080626040421,0.16972739693858185,0.16617296018528485,1.8040475676089158,0.5085217010796999,4.558123042370066,3.3463181596541856,0.7317765594264607,0.5341655611991882,0.10278972697388208,0.4061868085073687,0.1228294521570205,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,2,全部,486,162,318.92482671514153,338.6413796367124,0.0582225153426978,72.17921333713457,75.01023546548095,0.037741810977905646,-0.7742374994493341,-0.0365719329565763,0.4732510288065844,0.6562239232821843,0.6967929622154575,0.14851689987064726,0.15434204828288262,1.9071201453974218,0.5371808608216321,4.492347650015305,3.077657481156166,0.7209846054054336,0.5057092010974884,0.17514855942102972,0.41151049563938386,0.1698507666587829,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,3,T0→T1,161,161,112.57732290960848,124.98315688967705,0.0992600466238761,26.50141385570168,27.790845014271323,0.04639769528085544,-0.8299921830202834,0.0242143031209707,0.5341614906832298,0.6992380304944626,0.7762928999358822,0.16460505500435826,0.17261394418802065,2.406895919616178,0.6044884187070267,4.742492619878757,3.2737146454200765,0.8478577582177168,0.6103861927986145,0.21210432725218095,0.4542535975940104,0.2548916041851043,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,3,T1→T2,161,161,110.13692025095224,117.79518953152001,0.06501342975910354,27.743057083338492,26.77350912149995,-0.036212958019013156,-0.5396695117088028,0.0069671222008764,0.5031055900621118,0.6840802500059145,0.7316471399473292,0.17231712474123287,0.16629508771117982,2.4578996259973658,0.6023395382325598,4.804349799333893,2.9836508735178886,0.7590563518012533,0.5584540367126465,0.1623964516781502,0.4634060124129738,0.1878639757633209,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,3,T2→T3,161,161,107.72666042111814,116.84139360580593,0.07800945284372983,27.059362741187208,26.64348708302714,-0.01560890497794473,-0.7457182804290321,0.0301046874374151,0.5279503105590062,0.6691096920566344,0.7257229416509685,0.16807057603221867,0.16548749741010646,2.357060402816867,0.5782516711847451,4.525355497872607,3.3712534457182013,0.8647772627217429,0.7132828831672668,0.15391528200335014,0.4404336330554117,0.1648904085159301,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,3,全部,483,161,330.44090358167887,359.619740027003,0.08113802774879142,81.3038336802274,81.20784121879842,-0.00118205902272842,-0.7051266583860395,0.0224690251052379,0.5217391304347826,0.6841426575190038,0.74455432717806,0.16833091859260332,0.16813217643643566,2.4072853161434704,0.5953374698875087,4.690732639028419,3.2093192009903384,0.8238971242469043,0.6207789182662964,0.17613868697789375,0.45258569479349164,0.1965115815401077,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,4,T0→T1,161,161,119.74364767968655,131.13489924301393,0.08686666653258776,25.495294411666684,23.6674603758729,-0.07722983399000921,-0.7181614546093696,0.0492011457681655,0.5341614906832298,0.7437493644701028,0.8145024797702729,0.1583558659109732,0.14700285947747144,1.780709663533276,0.3435792070930309,4.224494229747642,3.2315725620286355,0.7794626071493819,0.5752964615821838,0.055463974773363206,0.35050524870360383,0.0683710426092147,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,4,T1→T2,161,161,79.52461542375386,87.66448197280988,0.09285250269979002,17.032735036220394,15.451816136541304,-0.10231282107612237,-0.620148452085599,0.0268764458596706,0.5217391304347826,0.4939417107065457,0.544499888029875,0.1057933853181391,0.09597401327044287,1.7778105447010963,0.3500558760081449,3.3998494164914077,2.628870382704459,0.8575164615089849,0.668950080871582,0.09797886965738686,0.325817986764641,0.1145685315132141,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,4,T2→T3,161,161,86.71467248536646,92.67302988213487,0.06429440587349387,19.19472242658957,16.660659584449597,-0.15209859065274756,-1.0224320891295902,-0.1025555059313774,0.42857142857142855,0.5386004502196675,0.575608881255496,0.11922187842602218,0.10348235766738881,1.772750356922979,0.3328623225556216,3.4587515794342347,2.8204717029113566,0.9642946692357152,0.6860014200210571,0.003801266939534012,0.29580770059426664,0.0036451346240937,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,4,全部,483,161,285.98293558880687,311.4724110979587,0.08183541977056621,61.72275187447667,55.77993609686381,-0.10654038339687154,-0.7869139986081862,-0.0134262824431061,0.494824016563147,0.5920971751321054,0.6448704163518814,0.12779037655171152,0.11548641013843439,1.7770901883857837,0.34154434237009995,3.6943650752244284,2.922797330925163,0.867091245964694,0.6227445602416992,0.05241470379009469,0.32642407934101636,0.0585768036544323,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m0,m0_final,,T0→T1,808,808,70.87427169922736,46.05108478758481,-0.5390358777896755,10.482518242206385,4.644797391199932,-1.2568300313952647,-1.369378487896929,-0.787871241569519,0.19183168316831684,0.08771568279607347,0.05699391681631784,0.012973413666097012,0.005748511622772193,1.454910448429608,0.438859904666844,0.9486073856380316,0.45178631013804826,1.747734435382161,1.6436635851860046,0.29157802934549737,0.19007195047737716,0.29282160103321075,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m0,m0_final,,T1→T2,808,808,73.96236948389557,45.86874583223831,-0.6124785655663597,10.832178725628143,4.644285302318128,-1.3323672041038086,-1.421058921723184,-0.8541428446769714,0.1806930693069307,0.09153758599492026,0.056768249792374145,0.013406161789143741,0.005747877849403624,1.500900203269897,0.47457610881309265,0.9557966024126157,0.4362119877858186,1.7553605878780973,1.662234127521515,0.29503438041923224,0.1981302293520085,0.28773255646228785,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m0,m0_final,,T2→T3,808,808,79.58562099188563,46.435694336425485,-0.7138888979518585,11.306231353897562,4.67190146498611,-1.4200491895286957,-1.9218565283237588,-1.0763747096061707,0.14975247524752475,0.09849705568302677,0.05746991873319986,0.013992860586506884,0.005782056268547166,1.5355859196717196,0.4917458086176111,0.9490208194618768,0.4580108116951041,1.858020266056946,1.7121595740318298,0.2802597414682006,0.20072903433407874,0.2671007066965103,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m0,m0_final,,全部,2424,808,224.42226217500854,138.3555249562486,-0.6220693914896162,32.620928321732094,13.960984158504171,-1.3365779913059663,-1.5707646459812905,-0.8982236087322235,0.1740924092409241,0.09258344149134015,0.0570773617806306,0.013457478680582547,0.0057594819135743285,1.497132190457075,0.46988185621125766,0.9511416025041747,0.4485902295475304,1.7870384297724013,1.6712292432785034,0.28895738374431007,0.1963832090936383,0.2845228463411331,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m1,m1_final,,T0→T1,808,808,557.844529941678,602.2002970105968,0.07365616936608431,125.48334987461567,124.33178877935279,-0.009262000543614089,-0.5271369810259532,0.01445051236078135,0.5160891089108911,0.6904016459674234,0.7452973972903426,0.15530117558739562,0.15387597621207028,1.8399707796697569,0.573184058964917,4.444524477724687,3.1308978702232273,0.68077090092114,0.49988941848278046,0.11977921073690992,0.37612422273235485,0.1200161501765251,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m1,m1_final,,T1→T2,808,808,476.56135412305593,506.19055001740344,0.05853368043581378,108.9156126012094,105.76905816688665,-0.02974929047168022,-0.5187246061469288,0.00590283819474275,0.5074257425742574,0.589803656092891,0.626473452991836,0.13479655024902154,0.1309022997114934,1.833164615058663,0.5740786268911099,4.176666052219006,2.77456839474762,0.6894703214287315,0.49622018635272974,0.11491783986045025,0.3806831547395653,0.11365807428956029,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m1,m1_final,,T2→T3,808,808,513.4203936336562,542.435981392744,0.05349126671978535,119.89096302213147,114.40416558558351,-0.047959769720477476,-0.6814806014107768,-0.028450544923543902,0.46782178217821785,0.6354212792495745,0.6713316601395346,0.14837990473036072,0.14158931384354395,1.8013471016789426,0.5313240003948324,4.2065475636927205,3.082509625010773,0.7432809855032823,0.5194298028945923,0.07649917983016535,0.3570914146718506,0.0853112675249576,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m1,m1_final,,全部,2424,808,1547.8262776983902,1650.8268284207443,0.062393310400030925,354.28992549795646,344.5050125318229,-0.02840281740524661,-0.5757807295278863,-0.00273823621682815,0.4971122112211221,0.6385421937699629,0.6810341701405711,0.14615921018892594,0.14212252992236918,1.8248274988024542,0.5599064498738223,4.2759126978788045,3.0013017949166167,0.7045074026177179,0.5062118470668793,0.10373207680917518,0.3717913638770084,0.10640123113989824,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m2,m2_final,,T0→T1,808,808,557.8659233693033,602.1978387727868,0.07361686234847176,125.49049967993051,124.32088217075216,-0.00940805348832633,-0.5217603403781131,0.01385794114321465,0.5160891089108911,0.6904281229818111,0.7452943549168153,0.15531002435634964,0.1538624779340992,1.8330773697926266,0.5672250061097154,4.4438840610039705,3.1313935996394004,0.6786416679491648,0.49680909514427185,0.1187183825275515,0.37459978649929937,0.12060806900262824,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m2,m2_final,,T1→T2,808,808,476.3279901444912,506.04131856700405,0.058717198245104504,108.85681206593289,105.72708599985341,-0.029601932527335614,-0.5133422190167156,0.00675910757854575,0.5074257425742574,0.5895148392877366,0.6262887606027278,0.1347237773093229,0.13085035396021463,1.8257686644792557,0.5695653533679159,4.176019923042248,2.7737424845863106,0.6868608264473848,0.4940904825925827,0.11458716164797987,0.3778984740969699,0.11143827438354485,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m2,m2_final,,T2→T3,808,808,512.8369221650064,542.1590745062567,0.05408403865222391,119.72300410503522,114.31604286329821,-0.04729835906061565,-0.6744551964600958,-0.0305699380114674,0.47277227722772275,0.634699161095305,0.6709889535968524,0.14817203478345942,0.14148025106843837,1.7942421778593913,0.5273099529701838,4.205219750172726,3.080922409760439,0.7406286267231744,0.5206089615821838,0.07667841069658354,0.3537991268337415,0.08427719026803965,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
pooled_oof_test,m2,m2_final,,全部,2424,808,1547.030835678801,1650.3982318460476,0.06263179042044013,354.0703158508985,344.3640110339037,-0.028186176563146145,-0.5698525852849748,-0.00046365968591995,0.49876237623762376,0.6382140411216175,0.6808573563721319,0.14606861214971062,0.14206436098758404,1.8176960707104246,0.5550657660035551,4.275041244739648,3.000682302343002,0.702043707039908,0.5042695105075836,0.10332798495737164,0.3692529982124459,0.10639136284589765,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
