seed_base,task,endpoint,analysis_scope,comparison,left_arm,right_arm,effect_natural_spearman,effect_natural_pearson,effect_natural_r2,effect_natural_rmse,effect_natural_mae,effect_natural_b0_rmse,effect_natural_rmse_gain_over_b0,effect_natural_prediction_target_variance_ratio,effect_natural_calibration_slope,effect_natural_calibration_intercept,effect_natural_calibration_mean_bias,effect_transformed_spearman,effect_transformed_pearson,effect_transformed_r2,effect_transformed_rmse,effect_transformed_mae,effect_transformed_b0_rmse,effect_transformed_rmse_gain_over_b0,effect_transformed_prediction_target_variance_ratio,effect_transformed_calibration_slope,effect_transformed_calibration_intercept,effect_transformed_calibration_mean_bias
4026,static,T0,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.3838580043235862,0.261616099347342,0.2898879654316353,-6.979542599069511,-4.416307568957839,0.0,0.16316275679871386,0.15774356057589833,0.20325567834051966,-1.4386250536339062,4.3726513187144604,0.3915285595464618,0.3617623394380177,0.3788057820786447,-0.09391486475323702,-0.08166073343353661,0.0,0.23237865180728323,0.5273982608509817,0.4517575882215326,-0.22106910660976978,-0.006296188133485781
4026,static,T1,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.09592467857549214,0.05692384846403575,0.4622158721807932,-8.14542971951569,-1.4342820199636357,0.0,0.21460322304346807,-1.1098172788765683,-0.31011284472799344,2.527442930473338,-2.9190634455775326,0.08483703992700853,0.0950087666161149,0.09222339635001098,-0.023947951939966405,-0.021828829106429415,0.0,0.05026927462568971,0.03886450454334711,0.06691587953790262,-0.03306857584729764,-0.0303900968360242
4026,static,T2,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.09583024234839,-0.23101206875103697,-0.024256384406766474,0.37413566179057156,0.22688453054885738,0.0,-0.011935840399579352,0.009391107282126457,-0.008724560708364528,0.2720727334671764,0.19375212826988442,0.0830597528144188,0.05724354646337437,0.0073475624676833245,-0.006766732237142858,-0.007094010461841382,0.0,0.007417755526428489,0.0904955722635293,0.050914079556148864,-0.0018777470554051101,-0.016276474700612803
4026,static,T3,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.07178575900476511,0.28205028663907233,0.03229244456484004,-0.19768566250961328,-0.011259990795866592,0.0,0.015843198973245796,0.0010281829464567414,0.015419729403586973,0.018247593833856324,0.07321309276399468,0.10450381062723699,0.12070866304143901,0.027091251525615034,-0.012969169616488418,-0.0022084965530426715,0.0,0.01702515506758124,0.08407049378009716,0.06078222063848075,0.027724136355464224,-0.00948294068928466
4026,static,macro,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.1618496710630583,0.09239454142485326,0.19003497444262551,-3.7371305798260614,-1.4087412622921214,0.0,0.0954183346039621,-0.23541360701802172,-0.02504049942306283,0.34478455103511685,0.43013827354270173,0.1659822907287815,0.1586808288897364,0.12636699810548851,-0.03439967963670865,-0.028198017388712526,0.0,0.07677270925674565,0.18520720785948883,0.1575924419885162,-0.05707282328925209,-0.01561142508985186
5026,static,T0,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.3671343725110935,0.2591251226869738,0.24138626413334452,-5.673240336386208,-4.364700606848643,0.0,0.13262495645342756,0.10445747970960532,0.1596239023219621,-1.7972581769406641,2.7665435313274633,0.3729850395969203,0.35603197013539206,0.37328726398947826,-0.0924898229320168,-0.08247383161768121,0.0,0.2297142145571344,0.3947983109616624,0.38138199505039494,-0.19095768711176733,-0.014752943611003076
5026,static,T1,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.17452019569916943,0.13761301307984344,0.07606068851385772,-1.4773033870893215,-1.2371747318158537,0.0,0.03892171183096903,-0.01179720732225012,0.02897566012534522,0.11338553105069593,0.622284534448637,0.18244729141664917,0.18894913246460232,0.17984921974279405,-0.044378329372670444,-0.041153220657802636,0.0,0.09566781428471596,0.1097762394537124,0.1430749317551302,-0.024798913695537023,-0.0013612892291782613
5026,static,T2,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.13957947434292867,0.033053081120731354,0.012936813088883836,-0.20089471598954134,-0.2032545061358677,0.0,0.00640903156810596,0.001910683253916098,0.005565459518135023,0.23956300492489868,0.2895242777306981,0.1303728128717911,0.13028670037012097,0.1383057482892868,-0.04654639546339656,-0.025150827813685994,0.0,0.0734742721167827,0.0698995049562266,0.1036180511825297,0.022820336725378643,-0.005321307851840719
5026,static,T3,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.15079327288618027,0.20741231831848952,0.029417440967318687,-0.18057489818235872,-0.09055100924659332,0.0,0.014471884329687223,0.0017147838654524184,0.014051228723060784,0.039806965310962616,0.08989427729484678,0.1641544729664737,0.18122613096349596,0.10876742499221209,-0.033750951875165414,-0.030375983185110977,0.0,0.05548726556095106,0.03888863733712322,0.07505821996708896,0.05441398310977097,0.0072415341141799
5026,static,macro,primary_measurement_valid,LOCAL0-GAP0,LOCAL0,GAP0,0.20800682885984295,0.15930088380150956,0.08995030167585119,-1.8830033344118569,-1.4739202135117395,0.0,0.048106896045547444,0.024071434876680932,0.05205406267212578,-0.3511256689135269,0.942061655200412,0.2124899042129585,0.21412348348340282,0.2000524142534428,-0.05429137491081226,-0.04478846581857021,0.0,0.11358589162989603,0.1533406731771811,0.1757832994887859,-0.034630570243038686,-0.003548501644460538
