audit_condition,decision_point,fold,metric,native,comparison,absolute_difference,relative_difference,relative_percentage_difference,relative_defined,difference_direction,n_paired_patients
simplified_baseline_f4_timepoint_only,T0-T2,3,auprc,0.6174239829756762,0.3416149068322981,-0.27580907614337813,-0.4467093662512358,-44.67093662512358,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T2,3,accuracy,0.7204968944099379,0.3416149068322981,-0.3788819875776398,-0.5258620689655172,-52.58620689655172,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T2,3,sensitivity,0.5818181818181818,1.0,0.4181818181818182,0.7187500000000001,71.87500000000001,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T2,3,specificity,0.7924528301886793,0.0,-0.7924528301886793,-1.0,-100.0,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T2,4,auroc,0.8003430531732418,0.5,-0.30034305317324184,-0.3752678954136305,-37.52678954136305,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T2,4,auprc,0.6627013396897778,0.3416149068322981,-0.32108643285747973,-0.48451151918266216,-48.45115191826622,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T2,4,accuracy,0.7267080745341615,0.3416149068322981,-0.3850931677018634,-0.5299145299145299,-52.991452991452995,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T2,4,sensitivity,0.7454545454545455,1.0,0.2545454545454545,0.3414634146341463,34.14634146341463,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T2,4,specificity,0.7169811320754716,0.0,-0.7169811320754716,-1.0,-100.0,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,0,auroc,0.7364485981308412,0.5690739167374681,-0.16737468139337308,-0.22727272727272738,-22.727272727272737,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,0,auprc,0.646462538438846,0.4096238775388046,-0.23683866090004146,-0.3663609982288957,-36.63609982288957,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,0,accuracy,0.5925925925925926,0.5432098765432098,-0.04938271604938271,-0.08333333333333333,-8.333333333333332,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,0,sensitivity,0.7636363636363637,0.4909090909090909,-0.27272727272727276,-0.35714285714285715,-35.714285714285715,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,0,specificity,0.5046728971962616,0.5700934579439252,0.06542056074766356,0.12962962962962965,12.962962962962965,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,1,auroc,0.6853016142735769,0.4912489379779099,-0.19405267629566703,-0.283163897842797,-28.3163897842797,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,1,auprc,0.5649473293218674,0.3243215574418654,-0.240625771880002,-0.42592602777472427,-42.59260277747243,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,1,accuracy,0.6851851851851852,0.41358024691358025,-0.271604938271605,-0.39639639639639646,-39.63963963963965,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,1,sensitivity,0.38181818181818183,0.6545454545454545,0.2727272727272727,0.7142857142857142,71.42857142857142,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,1,specificity,0.8411214953271028,0.2897196261682243,-0.5514018691588785,-0.6555555555555556,-65.55555555555556,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,2,auroc,0.7191163976210706,0.514018691588785,-0.2050977060322856,-0.28520793950850676,-28.520793950850674,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,2,auprc,0.5334129103583285,0.3474546635766586,-0.1859582467816699,-0.34861969624385264,-34.86196962438527,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,2,accuracy,0.6728395061728395,0.5740740740740741,-0.09876543209876543,-0.14678899082568805,-14.678899082568805,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,2,sensitivity,0.4909090909090909,0.2909090909090909,-0.2,-0.40740740740740744,-40.74074074074075,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,2,specificity,0.7663551401869159,0.719626168224299,-0.04672897196261683,-0.06097560975609757,-6.097560975609757,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0,3,auroc,0.7180102915951972,0.45454545454545453,-0.2634648370497427,-0.3669374104156713,-36.69374104156713,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,3,auprc,0.5869337567209492,0.3131300209917127,-0.27380373572923644,-0.46649853172342454,-46.64985317234245,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,3,accuracy,0.7267080745341615,0.45962732919254656,-0.26708074534161497,-0.3675213675213676,-36.752136752136764,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,3,sensitivity,0.509090909090909,0.41818181818181815,-0.09090909090909088,-0.17857142857142855,-17.857142857142854,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,3,specificity,0.839622641509434,0.4811320754716981,-0.3584905660377359,-0.4269662921348315,-42.69662921348315,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,4,auroc,0.7780445969125215,0.5,-0.2780445969125215,-0.3573633156966491,-35.736331569664905,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,4,auprc,0.6512363711225522,0.3416149068322981,-0.30962146429025406,-0.4754363822716964,-47.54363822716964,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,4,accuracy,0.7329192546583851,0.3416149068322981,-0.39130434782608703,-0.5338983050847458,-53.38983050847458,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,4,sensitivity,0.6909090909090909,1.0,0.3090909090909091,0.4473684210526316,44.73684210526316,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0,4,specificity,0.7547169811320755,0.0,-0.7547169811320755,-1.0,-100.0,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,0,auroc,0.7767204757858963,0.5690739167374681,-0.20764655904842821,-0.26733756289652155,-26.733756289652156,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,0,auprc,0.660889083213823,0.4096238775388046,-0.2512652056750184,-0.3801927011006845,-38.01927011006845,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,0,accuracy,0.7530864197530864,0.5432098765432098,-0.2098765432098766,-0.27868852459016397,-27.868852459016395,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,0,sensitivity,0.6363636363636364,0.4909090909090909,-0.14545454545454545,-0.22857142857142856,-22.857142857142858,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,0,specificity,0.8130841121495327,0.5700934579439252,-0.2429906542056075,-0.2988505747126437,-29.88505747126437,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,1,auroc,0.6842820730671199,0.4912489379779099,-0.19303313508920994,-0.28209585299230205,-28.209585299230206,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,1,auprc,0.5609339063153655,0.3243215574418654,-0.23661234887350013,-0.4218185889809148,-42.18185889809148,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,1,accuracy,0.6234567901234568,0.41358024691358025,-0.20987654320987653,-0.3366336633663366,-33.66336633663366,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,1,sensitivity,0.6363636363636364,0.6545454545454545,0.018181818181818188,0.02857142857142858,2.857142857142858,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,1,specificity,0.616822429906542,0.2897196261682243,-0.32710280373831774,-0.5303030303030303,-53.03030303030303,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,2,auroc,0.7840271877655055,0.514018691588785,-0.2700084961767205,-0.34438664932813184,-34.43866493281318,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,2,auprc,0.6361400919735195,0.3474546635766586,-0.2886854283968609,-0.4538079458272502,-45.380794582725024,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,2,accuracy,0.7469135802469136,0.5740740740740741,-0.1728395061728395,-0.23140495867768593,-23.140495867768593,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,2,sensitivity,0.7636363636363637,0.2909090909090909,-0.4727272727272728,-0.6190476190476191,-61.904761904761905,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,2,specificity,0.7383177570093458,0.719626168224299,-0.01869158878504673,-0.025316455696202535,-2.5316455696202533,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T1,3,auroc,0.7425385934819897,0.45454545454545453,-0.28799313893653516,-0.3878493878493879,-38.78493878493879,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,3,auprc,0.6418666539732752,0.3131300209917127,-0.3287366329815625,-0.5121572073367903,-51.21572073367903,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,3,accuracy,0.6894409937888198,0.45962732919254656,-0.22981366459627328,-0.3333333333333333,-33.33333333333333,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,3,sensitivity,0.6727272727272727,0.41818181818181815,-0.2545454545454546,-0.3783783783783784,-37.83783783783784,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,3,specificity,0.6981132075471698,0.4811320754716981,-0.21698113207547165,-0.31081081081081074,-31.081081081081074,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,4,auroc,0.7912521440823328,0.5,-0.2912521440823328,-0.3680901799262953,-36.80901799262953,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,4,auprc,0.6163168395298928,0.3416149068322981,-0.2747019326975947,-0.4457154422506591,-44.571544225065914,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,4,accuracy,0.7018633540372671,0.3416149068322981,-0.36024844720496896,-0.5132743362831859,-51.32743362831859,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,4,sensitivity,0.8,1.0,0.19999999999999996,0.24999999999999994,24.999999999999993,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T1,4,specificity,0.6509433962264151,0.0,-0.6509433962264151,-1.0,-100.0,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,0,auroc,0.772642310960068,0.5690739167374681,-0.20356839422259987,-0.26347042005718063,-26.347042005718063,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,0,auprc,0.6386696797156936,0.4096238775388046,-0.22904580217688897,-0.35862952235160067,-35.862952235160066,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,0,accuracy,0.654320987654321,0.5432098765432098,-0.11111111111111116,-0.16981132075471705,-16.981132075471706,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,0,sensitivity,0.7818181818181819,0.4909090909090909,-0.29090909090909095,-0.372093023255814,-37.2093023255814,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,0,specificity,0.5887850467289719,0.5700934579439252,-0.01869158878504673,-0.03174603174603175,-3.1746031746031753,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,1,auroc,0.7062022090059475,0.4912489379779099,-0.21495327102803763,-0.304379210779596,-30.4379210779596,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,1,auprc,0.5938404661764681,0.3243215574418654,-0.2695189087346027,-0.4538574315589186,-45.38574315589186,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,1,accuracy,0.6234567901234568,0.41358024691358025,-0.20987654320987653,-0.3366336633663366,-33.66336633663366,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,1,sensitivity,0.8181818181818182,0.6545454545454545,-0.1636363636363637,-0.20000000000000007,-20.000000000000007,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,1,specificity,0.5233644859813084,0.2897196261682243,-0.23364485981308408,-0.4464285714285714,-44.64285714285714,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,2,auroc,0.7700934579439253,0.514018691588785,-0.25607476635514026,-0.33252427184466027,-33.25242718446603,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,2,auprc,0.593997447488535,0.3474546635766586,-0.2465427839118764,-0.4150569753359673,-41.50569753359673,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,2,accuracy,0.7098765432098766,0.5740740740740741,-0.13580246913580252,-0.19130434782608702,-19.130434782608702,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,2,sensitivity,0.6363636363636364,0.2909090909090909,-0.34545454545454546,-0.5428571428571429,-54.28571428571429,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,2,specificity,0.7476635514018691,0.719626168224299,-0.028037383177570097,-0.037500000000000006,-3.7500000000000004,True,comparison - native,162
simplified_baseline_f5_static_t0_imaging,T0-T2,3,auroc,0.7337907375643224,0.45454545454545453,-0.2792452830188679,-0.38055165965404397,-38.0551659654044,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,3,auprc,0.6174239829756762,0.3131300209917127,-0.3042939619839635,-0.4928444154653956,-49.28444154653956,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,3,accuracy,0.7204968944099379,0.45962732919254656,-0.26086956521739135,-0.36206896551724144,-36.20689655172414,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,3,sensitivity,0.5818181818181818,0.41818181818181815,-0.16363636363636364,-0.28125,-28.125,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,3,specificity,0.7924528301886793,0.4811320754716981,-0.3113207547169812,-0.3928571428571429,-39.28571428571429,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,4,auroc,0.8003430531732418,0.5,-0.30034305317324184,-0.3752678954136305,-37.52678954136305,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,4,auprc,0.6627013396897778,0.3416149068322981,-0.32108643285747973,-0.48451151918266216,-48.45115191826622,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,4,accuracy,0.7267080745341615,0.3416149068322981,-0.3850931677018634,-0.5299145299145299,-52.991452991452995,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,4,sensitivity,0.7454545454545455,1.0,0.2545454545454545,0.3414634146341463,34.14634146341463,True,comparison - native,161
simplified_baseline_f5_static_t0_imaging,T0-T2,4,specificity,0.7169811320754716,0.0,-0.7169811320754716,-1.0,-100.0,True,comparison - native,161
temporal_t1_t2_swap,T0,0,auroc,0.7364485981308412,0.7364485981308412,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,0,auprc,0.646462538438846,0.646462538438846,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,0,accuracy,0.5925925925925926,0.5925925925925926,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,0,sensitivity,0.7636363636363637,0.7636363636363637,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,0,specificity,0.5046728971962616,0.5046728971962616,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,1,auroc,0.6853016142735769,0.6853016142735769,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,1,auprc,0.5649473293218674,0.5649473293218674,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,1,accuracy,0.6851851851851852,0.6851851851851852,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,1,sensitivity,0.38181818181818183,0.38181818181818183,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,1,specificity,0.8411214953271028,0.8411214953271028,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,2,auroc,0.7191163976210706,0.7191163976210706,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,2,auprc,0.5334129103583285,0.5334129103583285,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,2,accuracy,0.6728395061728395,0.6728395061728395,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,2,sensitivity,0.4909090909090909,0.4909090909090909,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,2,specificity,0.7663551401869159,0.7663551401869159,0.0,0.0,0.0,True,comparison - native,162
temporal_t1_t2_swap,T0,3,auroc,0.7180102915951972,0.7180102915951972,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0,3,auprc,0.5869337567209492,0.5869337567209492,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0,3,accuracy,0.7267080745341615,0.7267080745341615,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0,3,sensitivity,0.509090909090909,0.509090909090909,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0,3,specificity,0.839622641509434,0.839622641509434,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0,4,auroc,0.7780445969125215,0.7780445969125215,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0,4,auprc,0.6512363711225522,0.6512363711225522,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0,4,accuracy,0.7329192546583851,0.7329192546583851,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0,4,sensitivity,0.6909090909090909,0.6909090909090909,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0,4,specificity,0.7547169811320755,0.7547169811320755,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,0,auroc,0.7767204757858963,0.7265930331350892,-0.05012744265080715,-0.06453730037190988,-6.453730037190988,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,0,auprc,0.660889083213823,0.6207035601779916,-0.04018552303583145,-0.06080524562520257,-6.0805245625202575,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,0,accuracy,0.7530864197530864,0.6111111111111112,-0.14197530864197527,-0.18852459016393439,-18.85245901639344,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,0,sensitivity,0.6363636363636364,0.7272727272727273,0.09090909090909094,0.1428571428571429,14.28571428571429,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,0,specificity,0.8130841121495327,0.5514018691588785,-0.26168224299065423,-0.32183908045977017,-32.18390804597702,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,1,auroc,0.6842820730671199,0.7288020390824129,0.044519966015293067,0.0650608393344921,6.50608393344921,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,1,auprc,0.5609339063153655,0.5713383735770479,0.010404467261682315,0.01854847272475764,1.8548472724757639,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,1,accuracy,0.6234567901234568,0.5617283950617284,-0.061728395061728336,-0.09900990099009892,-9.900990099009892,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,1,sensitivity,0.6363636363636364,0.8545454545454545,0.21818181818181814,0.3428571428571428,34.28571428571428,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,1,specificity,0.616822429906542,0.411214953271028,-0.20560747663551399,-0.3333333333333333,-33.33333333333333,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,2,auroc,0.7840271877655055,0.739677145284622,-0.04435004248088348,-0.05656697009102715,-5.656697009102715,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,2,auprc,0.6361400919735195,0.5927229363998455,-0.04341715557367398,-0.06825093422264808,-6.825093422264808,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,2,accuracy,0.7469135802469136,0.6358024691358025,-0.11111111111111105,-0.14876033057851232,-14.876033057851231,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,2,sensitivity,0.7636363636363637,0.8363636363636363,0.07272727272727264,0.09523809523809512,9.523809523809511,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,2,specificity,0.7383177570093458,0.5327102803738317,-0.20560747663551404,-0.2784810126582279,-27.848101265822788,True,comparison - native,162
temporal_t1_t2_swap,T0-T1,3,auroc,0.7425385934819897,0.734819897084048,-0.007718696397941649,-0.010395010395010352,-1.0395010395010351,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,3,auprc,0.6418666539732752,0.5783684928409659,-0.06349816113230933,-0.09892734065439258,-9.892734065439258,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,3,accuracy,0.6894409937888198,0.6024844720496895,-0.08695652173913038,-0.12612612612612606,-12.612612612612606,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,3,sensitivity,0.6727272727272727,0.8545454545454545,0.18181818181818177,0.2702702702702702,27.027027027027017,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,3,specificity,0.6981132075471698,0.4716981132075472,-0.2264150943396226,-0.3243243243243243,-32.43243243243243,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,4,auroc,0.7912521440823328,0.8068610634648371,0.015608919382504305,0.019726858877086514,1.9726858877086515,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,4,auprc,0.6163168395298928,0.694569218500459,0.07825237897056625,0.1269677768828363,12.69677768828363,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,4,accuracy,0.7018633540372671,0.6211180124223602,-0.08074534161490687,-0.11504424778761067,-11.504424778761067,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,4,sensitivity,0.8,0.8909090909090909,0.09090909090909083,0.11363636363636354,11.363636363636353,True,comparison - native,161
temporal_t1_t2_swap,T0-T1,4,specificity,0.6509433962264151,0.4811320754716981,-0.16981132075471694,-0.26086956521739124,-26.086956521739125,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,0,auroc,0.772642310960068,0.7452846219201359,-0.027357689039932076,-0.03540796129316039,-3.5407961293160386,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,0,auprc,0.6386696797156936,0.6523935560622643,0.013723876346570796,0.021488222758093097,2.1488222758093096,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,0,accuracy,0.654320987654321,0.6296296296296297,-0.024691358024691357,-0.03773584905660377,-3.7735849056603774,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,0,sensitivity,0.7818181818181819,0.6909090909090909,-0.09090909090909094,-0.11627906976744189,-11.627906976744189,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,0,specificity,0.5887850467289719,0.5981308411214953,0.009345794392523366,0.015873015873015876,1.5873015873015877,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,1,auroc,0.7062022090059475,0.718266779949023,0.012064570943075448,0.01708373435996126,1.7083734359961258,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,1,auprc,0.5938404661764681,0.560738774961018,-0.033101691215450146,-0.05574172374708716,-5.574172374708716,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,1,accuracy,0.6234567901234568,0.6296296296296297,0.006172839506172867,0.009900990099009944,0.9900990099009944,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,1,sensitivity,0.8181818181818182,0.7818181818181819,-0.036363636363636376,-0.04444444444444445,-4.4444444444444455,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,1,specificity,0.5233644859813084,0.5514018691588785,0.028037383177570097,0.05357142857142858,5.3571428571428585,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,2,auroc,0.7700934579439253,0.7802888700084961,0.010195412064570863,0.013239187996469446,1.3239187996469446,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,2,auprc,0.593997447488535,0.6595873873008556,0.06558993981232064,0.11042124859229571,11.04212485922957,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,2,accuracy,0.7098765432098766,0.7345679012345679,0.024691358024691357,0.03478260869565217,3.478260869565217,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,2,sensitivity,0.6363636363636364,0.6181818181818182,-0.018181818181818188,-0.02857142857142858,-2.857142857142858,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,2,specificity,0.7476635514018691,0.794392523364486,0.04672897196261683,0.06250000000000001,6.250000000000002,True,comparison - native,162
temporal_t1_t2_swap,T0-T2,3,auroc,0.7337907375643224,0.7437392795883361,0.009948542024013629,0.013557737260401931,1.3557737260401932,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,3,auprc,0.6174239829756762,0.6156451791041465,-0.0017788038715297327,-0.0028810087080789826,-0.28810087080789826,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,3,accuracy,0.7204968944099379,0.7267080745341615,0.006211180124223614,0.00862068965517243,0.8620689655172429,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,3,sensitivity,0.5818181818181818,0.5818181818181818,0.0,0.0,0.0,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,3,specificity,0.7924528301886793,0.8018867924528302,0.009433962264150941,0.0119047619047619,1.19047619047619,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,4,auroc,0.8003430531732418,0.7979416809605488,-0.002401372212692987,-0.0030004286326618334,-0.30004286326618335,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,4,auprc,0.6627013396897778,0.6737625206094319,0.011061180919654023,0.016691049583258663,1.6691049583258664,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,4,accuracy,0.7267080745341615,0.7204968944099379,-0.006211180124223614,-0.008547008547008563,-0.8547008547008563,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,4,sensitivity,0.7454545454545455,0.8181818181818182,0.07272727272727275,0.09756097560975613,9.756097560975613,True,comparison - native,161
temporal_t1_t2_swap,T0-T2,4,specificity,0.7169811320754716,0.6698113207547169,-0.047169811320754707,-0.06578947368421052,-6.578947368421052,True,comparison - native,161
