population,seed,arm,timing,model_key,model_family,representation,dimension,dimension_values,n_folds,fold_sizes,n,n_positive,n_negative,auroc,auprc,balanced_accuracy,brier
ftv_complete_375,3026,LOCAL3,T1,C+F+M|PCA_SELECTED,C+F+M,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7034991423670669,0.5221427289667038,0.6738421955403088,0.19126695241091587
ftv_complete_375,3026,LOCAL3,T1,C+F+M|R16,C+F+M,random_projection,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7123156089193827,0.5307823640209322,0.664065180102916,0.18641204253296284
ftv_complete_375,3026,LOCAL3,T1,C+F+M|R32,C+F+M,random_projection,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6658319039451116,0.49041443574914495,0.6438250428816467,0.21310840871537123
ftv_complete_375,3026,LOCAL3,T1,C+F+M|RAW,C+F+M,raw,384,[384],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6579759862778731,0.47004982294581216,0.6064322469982848,0.2238766744489745
ftv_complete_375,3026,LOCAL3,T1,C+M|PCA16,C+M,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6227101200686106,0.4203809607066504,0.6247855917667238,0.2448680891051309
ftv_complete_375,3026,LOCAL3,T1,C+M|PCA32,C+M,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6068267581475127,0.4109856262536526,0.6040308747855918,0.23886435966688555
ftv_complete_375,3026,LOCAL3,T1,C+M|PCA64,C+M,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5969982847341339,0.37078160896820694,0.5765866209262436,0.2622039027351832
ftv_complete_375,3026,LOCAL3,T1,C+M|PCA8,C+M,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6519039451114923,0.46995576601265665,0.6051457975986277,0.24382678183198023
ftv_complete_375,3026,LOCAL3,T1,C+M|PCA_SELECTED,C+M,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6380102915951973,0.4389630937315868,0.6238421955403087,0.22677087378471644
ftv_complete_375,3026,LOCAL3,T1,C+M|R16,C+M,random_projection,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6112864493996569,0.4127210240674824,0.6036878216123499,0.22402606119753038
ftv_complete_375,3026,LOCAL3,T1,C+M|R32,C+M,random_projection,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6060034305317323,0.41438640545955935,0.6040308747855918,0.23299014210073407
ftv_complete_375,3026,LOCAL3,T1,C+M|RAW,C+M,raw,384,[384],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6313207547169811,0.43058152534027905,0.6005145797598628,0.23723624156902043
ftv_complete_375,3026,LOCAL3,T1,F,F,none,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6593481989708404,0.4223046318898934,0.6169811320754717,0.19643059789657363
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C+F,M)|PCA16","LateFusion(C+F,M)",late_fusion_candidate,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6399656946826758,0.4404175621813502,0.6724699828473413,0.20962462374768281
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C+F,M)|PCA32","LateFusion(C+F,M)",late_fusion_candidate,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6368096054888508,0.4518430198266044,0.6669811320754717,0.21244034516577573
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C+F,M)|PCA64","LateFusion(C+F,M)",late_fusion_candidate,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6406861063464837,0.45934317033388306,0.6664665523156089,0.2113833015541261
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C+F,M)|PCA8","LateFusion(C+F,M)",late_fusion_candidate,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6510463121783876,0.46393568228410853,0.6648370497427101,0.20335257458525008
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C+F,M)|PCA_SELECTED","LateFusion(C+F,M)",late_fusion,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6235677530017152,0.46914747538705903,0.676672384219554,0.22085298772936532
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C,M)|PCA16","LateFusion(C,M)",late_fusion_candidate,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6303602058319039,0.45685021611879945,0.6419382504288165,0.2198825699175693
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C,M)|PCA32","LateFusion(C,M)",late_fusion_candidate,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.64295025728988,0.47494877358280463,0.6510291595197255,0.21920432119992556
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C,M)|PCA64","LateFusion(C,M)",late_fusion_candidate,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7003087478559177,0.5081845860631472,0.6367066895368783,0.24913379906535868
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C,M)|PCA8","LateFusion(C,M)",late_fusion_candidate,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6495025728987993,0.4901091803421705,0.6397084048027444,0.20760703434630773
ftv_complete_375,3026,LOCAL3,T1,"LateFusion(C,M)|PCA_SELECTED","LateFusion(C,M)",late_fusion,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6457289879931389,0.48929112879424613,0.6461406518010291,0.21948856400496206
ftv_complete_375,3026,LOCAL3,T1,M_residual|PCA16,M_residual,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.49056603773584906,0.2706903629612907,0.5007718696397943,0.2264573775049513
ftv_complete_375,3026,LOCAL3,T1,M_residual|PCA32,M_residual,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5227444253859348,0.3241880630123263,0.5231560891938251,0.23714128389809125
ftv_complete_375,3026,LOCAL3,T1,M_residual|PCA64,M_residual,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.49777015437392796,0.30262239805235525,0.4897084048027444,0.26795275316750256
ftv_complete_375,3026,LOCAL3,T1,M_residual|PCA8,M_residual,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.49018867924528303,0.3089678585335769,0.48550600343053174,0.2396383397761726
ftv_complete_375,3026,LOCAL3,T1,M_residual|PCA_SELECTED,M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5180789022298455,0.3159785462185781,0.49699828473413377,0.253088025957875
ftv_complete_375,3026,LOCAL3,T1,M|PCA16,M,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5076843910806175,0.307646917297209,0.48430531732418525,0.23277541619797537
ftv_complete_375,3026,LOCAL3,T1,M|PCA32,M,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5165351629502573,0.32080543017499763,0.5201543739279588,0.23960993540910583
ftv_complete_375,3026,LOCAL3,T1,M|PCA64,M,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5084391080617496,0.3048227116661568,0.5096912521440824,0.26698156611612595
ftv_complete_375,3026,LOCAL3,T1,M|PCA8,M,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.48765008576329333,0.3018268644743767,0.4614065180102916,0.22732499604322706
ftv_complete_375,3026,LOCAL3,T1,M|PCA_SELECTED,M,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5322813036020584,0.3216056422406183,0.5050600343053173,0.2586045036599887
ftv_complete_375,3026,LOCAL3,T1,M|R16,M,random_projection,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.49447684391080615,0.29913218761231125,0.49819897084048026,0.23082392674981986
ftv_complete_375,3026,LOCAL3,T1,M|R32,M,random_projection,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.4965694682675814,0.2899386617483323,0.49210977701543734,0.24692949987058277
ftv_complete_375,3026,LOCAL3,T1,M|RAW,M,raw,384,[384],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5093310463121784,0.29889198005421985,0.5225557461406518,0.2839318435311871
ftv_complete_375,3026,LOCAL3,T2,C,C,none,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407
ftv_complete_375,3026,LOCAL3,T2,C+F,C+F,none,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.726106346483705,0.5400010651611841,0.6954545454545455,0.1887354938947084
ftv_complete_375,3026,LOCAL3,T2,C+F+M_residual|PCA16,C+F+M_residual,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.706106346483705,0.513755286856475,0.6802744425385935,0.19253811164977117
ftv_complete_375,3026,LOCAL3,T2,C+F+M_residual|PCA32,C+F+M_residual,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6625042881646654,0.4426686107859291,0.6499142367066895,0.22829507649194988
ftv_complete_375,3026,LOCAL3,T2,C+F+M_residual|PCA64,C+F+M_residual,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.639965694682676,0.4284207428586304,0.6449399656946826,0.25003209045524233
ftv_complete_375,3026,LOCAL3,T2,C+F+M_residual|PCA8,C+F+M_residual,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7172212692967409,0.5173379256233034,0.6568610634648371,0.19087542874137967
ftv_complete_375,3026,LOCAL3,T2,C+F+M_residual|PCA_SELECTED,C+F+M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6881303602058318,0.4747632967832252,0.6429674099485421,0.20908055934067452
ftv_complete_375,3026,LOCAL3,T2,C+F+M|PCA16,C+F+M,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.690566037735849,0.4986263796486309,0.6632933104631218,0.20282139989093564
ftv_complete_375,3026,LOCAL3,T2,C+F+M|PCA32,C+F+M,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6420583190394511,0.4226234907408245,0.645368782161235,0.2515818602812307
ftv_complete_375,3026,LOCAL3,T2,C+F+M|PCA64,C+F+M,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6374614065180104,0.4151493690807443,0.6437392795883361,0.2753577827349276
ftv_complete_375,3026,LOCAL3,T2,C+F+M|PCA8,C+F+M,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6863807890222986,0.4797033760166507,0.6673241852487135,0.21082168619268327
ftv_complete_375,3026,LOCAL3,T2,C+F+M|PCA_SELECTED,C+F+M,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.646106346483705,0.4265074364857462,0.6403087478559176,0.24280922267863259
ftv_complete_375,3026,LOCAL3,T2,C+F+M|R16,C+F+M,random_projection,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7323156089193825,0.5478635082387513,0.6642367066895369,0.1844223056763763
ftv_complete_375,3026,LOCAL3,T2,C+F+M|R32,C+F+M,random_projection,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.702024013722127,0.49830992961093123,0.661835334476844,0.21015182561078957
ftv_complete_375,3026,LOCAL3,T2,C+F+M|RAW,C+F+M,raw,576,[576],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.675540308747856,0.4665531890879071,0.6537735849056603,0.23450193072009362
ftv_complete_375,3026,LOCAL3,T2,C+M|PCA16,C+M,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6594168096054889,0.4839713477691376,0.6357632933104631,0.22336668887665215
ftv_complete_375,3026,LOCAL3,T2,C+M|PCA32,C+M,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6326929674099486,0.4144832233325097,0.6156946826758147,0.23948544981124265
ftv_complete_375,3026,LOCAL3,T2,C+M|PCA64,C+M,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6249399656946827,0.41966294539948473,0.6146655231560891,0.25543709188647795
ftv_complete_375,3026,LOCAL3,T2,C+M|PCA8,C+M,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6638078902229846,0.4631429243545318,0.6154373927958834,0.22938908346623021
ftv_complete_375,3026,LOCAL3,T2,C+M|PCA_SELECTED,C+M,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6393138936535163,0.417945790141208,0.5933962264150943,0.23208275864162534
ftv_complete_375,3026,LOCAL3,T2,C+M|R16,C+M,random_projection,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6760548885077187,0.5143306350747829,0.6479416809605489,0.1996223172427348
ftv_complete_375,3026,LOCAL3,T2,C+M|R32,C+M,random_projection,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6659691252144082,0.4428771635530492,0.6202401372212692,0.2138921354836763
ftv_complete_375,3026,LOCAL3,T2,C+M|RAW,C+M,raw,576,[576],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6575300171526587,0.45206328894907255,0.6218696397941681,0.22460077429832484
ftv_complete_375,3026,LOCAL3,T2,F,F,none,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.66295025728988,0.43481895924844305,0.6491423670668954,0.19396322798683355
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C+F,M)|PCA16","LateFusion(C+F,M)",late_fusion_candidate,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6960205831903946,0.5247944568292014,0.6523156089193825,0.18562103056159995
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C+F,M)|PCA32","LateFusion(C+F,M)",late_fusion_candidate,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6783190394511149,0.5083939635814905,0.6585763293310463,0.19330230165950252
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C+F,M)|PCA64","LateFusion(C+F,M)",late_fusion_candidate,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7146483704974272,0.5368328019015108,0.6869639794168096,0.19443896029260246
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C+F,M)|PCA8","LateFusion(C+F,M)",late_fusion_candidate,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6524871355060035,0.48255035701407556,0.6403087478559176,0.21629752705671004
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C+F,M)|PCA_SELECTED","LateFusion(C+F,M)",late_fusion,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.665180102915952,0.5008502566117565,0.695540308747856,0.20843113685917455
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C,M)|PCA16","LateFusion(C,M)",late_fusion_candidate,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.63073756432247,0.4580982485702103,0.6490566037735849,0.21636237202906644
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C,M)|PCA32","LateFusion(C,M)",late_fusion_candidate,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6771526586620926,0.5198862151327973,0.6609777015437392,0.2308137141074473
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C,M)|PCA64","LateFusion(C,M)",late_fusion_candidate,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6230874785591767,0.43609267758404335,0.6321612349914236,0.22602405425307887
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C,M)|PCA8","LateFusion(C,M)",late_fusion_candidate,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6557118353344769,0.48858569312213956,0.6539451114922813,0.2064589988207206
ftv_complete_375,3026,LOCAL3,T2,"LateFusion(C,M)|PCA_SELECTED","LateFusion(C,M)",late_fusion,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.627958833619211,0.44906030556794563,0.6542024013722127,0.23266044447047302
ftv_complete_375,3026,LOCAL3,T2,M_residual|PCA16,M_residual,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5099485420240137,0.31572300481376375,0.5315608919382504,0.23857569969215653
ftv_complete_375,3026,LOCAL3,T2,M_residual|PCA32,M_residual,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5486449399656947,0.34676483788381374,0.4981132075471698,0.2316480938538097
ftv_complete_375,3026,LOCAL3,T2,M_residual|PCA64,M_residual,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5160205831903946,0.31062522548314453,0.5113207547169811,0.28430490186214524
ftv_complete_375,3026,LOCAL3,T2,M_residual|PCA8,M_residual,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.4858319039451115,0.28987178035100797,0.4937392795883362,0.2317368522102
ftv_complete_375,3026,LOCAL3,T2,M_residual|PCA_SELECTED,M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5140994854202401,0.3153830744024836,0.48550600343053174,0.26905397847772666
ftv_complete_375,3026,LOCAL3,T2,M|PCA16,M,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5591766723842195,0.34510978419113947,0.5578044596912521,0.21958952334447887
ftv_complete_375,3026,LOCAL3,T2,M|PCA32,M,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5530703259005146,0.3810611887154983,0.5422813036020584,0.23051785945547526
ftv_complete_375,3026,LOCAL3,T2,M|PCA64,M,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5179073756432248,0.31446627691503104,0.5380789022298456,0.2890777781431462
ftv_complete_375,3026,LOCAL3,T2,M|PCA8,M,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.518902229845626,0.31351578225946986,0.5159519725557462,0.22980799143498146
ftv_complete_375,3026,LOCAL3,T2,M|PCA_SELECTED,M,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.526106346483705,0.3211067054239275,0.5174957118353345,0.2645986425606163
ftv_complete_375,3026,LOCAL3,T2,M|R16,M,random_projection,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5111492281303601,0.3073150487945687,0.5031732418524871,0.23198596181282863
ftv_complete_375,3026,LOCAL3,T2,M|R32,M,random_projection,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5785934819897084,0.3483323438128505,0.5899656946826758,0.2265186562627404
ftv_complete_375,3026,LOCAL3,T2,M|RAW,M,raw,576,[576],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.5672384219554032,0.33739488071636703,0.5614922813036021,0.26749421060197254
ftv_complete_375,3026,LOCAL3,T3,C,C,none,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407
ftv_complete_375,3026,LOCAL3,T3,C+F,C+F,none,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7154030874785592,0.5393749537451002,0.68147512864494,0.19299362818294807
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual|PCA16,C+F+M_residual,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6983533447684391,0.49758394961285024,0.6554888507718697,0.20266732553143113
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual|PCA32,C+F+M_residual,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6463464837049742,0.462659820845965,0.6419382504288165,0.23004010919149437
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual|PCA64,C+F+M_residual,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6683018867924528,0.43671123280469115,0.6625214408233275,0.23820551382486338
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual|PCA8,C+F+M_residual,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7115608919382505,0.5086403978379677,0.6626929674099485,0.19952963461247336
ftv_complete_375,3026,LOCAL3,T3,C+F+M_residual|PCA_SELECTED,C+F+M_residual,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7107375643224699,0.5220754279347557,0.6388507718696398,0.1900523194564186
ftv_complete_375,3026,LOCAL3,T3,C+F+M|PCA16,C+F+M,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.682229845626072,0.4843295558586541,0.6457118353344768,0.2164320688082209
ftv_complete_375,3026,LOCAL3,T3,C+F+M|PCA32,C+F+M,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.646483704974271,0.4382439161727091,0.6169811320754717,0.24144129164176661
ftv_complete_375,3026,LOCAL3,T3,C+F+M|PCA64,C+F+M,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6355060034305318,0.4177167841591701,0.6761578044596912,0.24719271066276471
ftv_complete_375,3026,LOCAL3,T3,C+F+M|PCA8,C+F+M,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6951972555746141,0.4889109867415278,0.682418524871355,0.2027284440731378
ftv_complete_375,3026,LOCAL3,T3,C+F+M|PCA_SELECTED,C+F+M,pca_selected,-1,[-1],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6892624356775299,0.4968621272832051,0.6354202401372213,0.20337733157606697
ftv_complete_375,3026,LOCAL3,T3,C+F+M|R16,C+F+M,random_projection,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.7217495711835334,0.532065497563572,0.6880789022298456,0.18968599695637847
ftv_complete_375,3026,LOCAL3,T3,C+F+M|R32,C+F+M,random_projection,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6860377358490567,0.4945334758050815,0.6506003430531733,0.21830827899791846
ftv_complete_375,3026,LOCAL3,T3,C+F+M|RAW,C+F+M,raw,768,[768],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.682572898799314,0.45430504727953414,0.6301029159519725,0.2330489494038298
ftv_complete_375,3026,LOCAL3,T3,C+M|PCA16,C+M,pca,16,[16],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6328987993138937,0.44277955187725765,0.6256432246998285,0.23254326280000903
ftv_complete_375,3026,LOCAL3,T3,C+M|PCA32,C+M,pca,32,[32],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6393481989708405,0.45279777209274114,0.6316466552315609,0.2272938342899103
ftv_complete_375,3026,LOCAL3,T3,C+M|PCA64,C+M,pca,64,[64],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.647615780445969,0.42931689347330787,0.6296740994854202,0.22853655807303577
ftv_complete_375,3026,LOCAL3,T3,C+M|PCA8,C+M,pca,8,[8],5,"{""0"":69,""1"":67,""2"":83,""3"":72,""4"":84}",375,110,265,0.6463464837049742,0.45314585635702437,0.6204116638078903,0.22938001746995598
