population,seed,arm,fold,timing,model_family,representation,dimension,raw_input_dim,feature_dim,train_rows,validation_rows,selected_C,validation_selection_auroc,train_auroc,validation_auroc,test_auroc,train_auprc,validation_auprc,test_auprc,train_brier,validation_brier,test_brier,train_test_auroc_gap
full_808,3026,LOCAL3,1,T3,M,raw,768,768,768,525,121,0.01,0.7140243902439024,0.7947815416411018,0.7140243902439024,0.5519116397621071,0.6644808467714279,0.5275798476193768,0.4514029316525735,0.18439004319042251,0.20177682702225977,0.23152202677500058,0.2428699018789947
full_808,3026,LOCAL3,1,T3,C+M,raw,768,768,802,525,121,0.01,0.7710365853658536,0.8905770659088706,0.7710365853658536,0.6570943075615973,0.8193199254610265,0.611431355147424,0.5700255670922699,0.14814066287058233,0.1854192679472469,0.21314137470880248,0.2334827583472734
full_808,3026,LOCAL3,1,T3,M,pca,8,768,8,525,121,1.0,0.6710365853658536,0.5875770982013111,0.6710365853658536,0.5359388275276126,0.40400767554757133,0.4683666107436397,0.45398446025051603,0.22005622345210235,0.2117417255830434,0.22238314596641512,0.05163827067369853
full_808,3026,LOCAL3,1,T3,C+M,pca,8,768,42,525,121,0.01,0.7466463414634146,0.792359608615623,0.7466463414634146,0.6689889549702634,0.6948565958464474,0.6279822856326508,0.5554609861783739,0.18392064440673456,0.19274750689455591,0.20788828216526026,0.1233706536453596
full_808,3026,LOCAL3,1,T3,M,pca,16,768,16,525,121,1.0,0.6542682926829269,0.6293312235605645,0.6542682926829269,0.5415463041631267,0.4444369716767184,0.45220251887314467,0.4490393528922962,0.21528787186233445,0.21295279965022715,0.22437194391623555,0.08778491939743782
full_808,3026,LOCAL3,1,T3,C+M,pca,16,768,50,525,121,0.01,0.7539634146341464,0.8017405625343107,0.7539634146341464,0.6783347493627868,0.7092989850542537,0.6272194219218187,0.5543562906390169,0.18091138316990465,0.19388007860650414,0.2074856506620979,0.12340581317152388
full_808,3026,LOCAL3,1,T3,M,pca,32,768,32,525,121,1.0,0.6786585365853658,0.6679368359866955,0.6786585365853658,0.5213254035683943,0.5163473155875042,0.44481188242368286,0.4206314381065037,0.20619787101349424,0.2131042947104444,0.23105217252340596,0.1466114324183012
full_808,3026,LOCAL3,1,T3,C+M,pca,32,768,66,525,121,0.01,0.7490853658536586,0.8227145025349566,0.7490853658536586,0.670858113848768,0.7451797511911542,0.6125615924094262,0.5457575696787587,0.1748311492660337,0.19289673522571524,0.21042667696523432,0.15185638868618856
full_808,3026,LOCAL3,1,T3,M,pca,64,768,64,525,121,1.0,0.6820121951219511,0.7598249749733588,0.6820121951219511,0.589804587935429,0.6257125388561862,0.5201390533971673,0.44773402014206976,0.18210881267308385,0.21135000145083696,0.23301171908321514,0.17002038703792977
full_808,3026,LOCAL3,1,T3,C+M,pca,64,768,98,525,121,0.001,0.7518292682926829,0.8482901152840122,0.7518292682926829,0.6832625318606628,0.7645876903649048,0.5931614587801614,0.5682973064693939,0.2229620700260478,0.22930814515993717,0.23344596855062902,0.16502758342334944
full_808,3026,LOCAL3,1,T3,M,random_projection,16,768,16,525,121,0.0001,0.686890243902439,0.5801336907030064,0.686890243902439,0.52982158028887,0.39996054993746566,0.5134310987479346,0.38257674232344363,0.24909682152598644,0.24860459971299764,0.2492535255335658,0.0503121104141363
full_808,3026,LOCAL3,1,T3,C+M,random_projection,16,768,50,525,121,0.01,0.760670731707317,0.7992378984079826,0.760670731707317,0.6705182667799492,0.7048136385564443,0.6547767539263374,0.55741789601914,0.18192473016147964,0.18971304356357765,0.2083018433319599,0.12871963162803346
full_808,3026,LOCAL3,1,T3,M,random_projection,32,768,32,525,121,0.01,0.691158536585366,0.6459618303355185,0.691158536585366,0.5794392523364486,0.4757449653653108,0.46764843990622,0.4233755511334967,0.2188364019421269,0.21465103058832996,0.22480078494125114,0.06652257799906991
full_808,3026,LOCAL3,1,T3,C+M,random_projection,32,768,66,525,121,0.01,0.7576219512195123,0.8115251719572447,0.7576219512195123,0.6830926083262533,0.7201985850659102,0.6069512601588867,0.5678653840359627,0.1783283335669074,0.1907649713762625,0.2059805239460541,0.12843256363099143
ftv_complete_375,3026,LOCAL3,1,T0,C,none,-1,192,34,239,69,0.0001,0.6507936507936508,0.8149616368286445,0.6507936507936508,0.7180851063829786,0.6870076237168676,0.4980488333306483,0.5739782862919715,0.24848372365060994,0.24916647309286766,0.24861127523741341,0.09687653044566591
ftv_complete_375,3026,LOCAL3,1,T0,F,none,-1,192,1,239,69,0.0001,0.5267857142857143,0.5378516624040921,0.5267857142857143,0.41702127659574467,0.34266215184364035,0.3450748893489436,0.28339486862297136,0.24945702925663005,0.24950474224416813,0.24953555228678687,0.12083038580834743
ftv_complete_375,3026,LOCAL3,1,T0,C+F,none,-1,192,35,239,69,0.0001,0.6448412698412698,0.8208866155157715,0.6448412698412698,0.7074468085106383,0.697235922693557,0.49691326108459305,0.5770249432412937,0.24846958095496968,0.24916089415494955,0.24865091949536233,0.11343980700513312
ftv_complete_375,3026,LOCAL3,1,T0,M,raw,192,192,192,239,69,0.0001,0.613095238095238,0.6004262574595055,0.613095238095238,0.5170212765957447,0.4232904316968025,0.4674900261743392,0.29757212250145715,0.24872949042596046,0.24868116097565424,0.24946994072966286,0.0834049808637608
ftv_complete_375,3026,LOCAL3,1,T0,C+M,raw,192,192,226,239,69,0.001,0.6666666666666667,0.8190110826939472,0.6666666666666667,0.6063829787234043,0.7064006124395994,0.4617026246273892,0.3979176769998683,0.2312114797867258,0.24052994366019514,0.23807714443185013,0.21262810397054288
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M,raw,192,192,227,239,69,0.001,0.6696428571428571,0.8196078431372549,0.6696428571428571,0.6063829787234043,0.7034351406192235,0.4566608087586934,0.39766647497346125,0.2311393013146654,0.2405719856146868,0.2382013244313956,0.21322486441385058
ftv_complete_375,3026,LOCAL3,1,T0,M,pca,8,192,8,239,69,10.0,0.4871031746031746,0.6365728900255754,0.4871031746031746,0.5106382978723405,0.4164129852727785,0.32428450409516535,0.3261384696764136,0.1945375566140697,0.2280835231815395,0.22285298806829892,0.12593459215323488
ftv_complete_375,3026,LOCAL3,1,T0,C+M,pca,8,192,42,239,69,0.0001,0.6369047619047619,0.8355498721227621,0.6369047619047619,0.7170212765957447,0.7529501042175869,0.46630779371778563,0.5141447126773991,0.24835607949638747,0.24920790899855522,0.2485327606000437,0.11852859552701744
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M,pca,8,192,43,239,69,0.001,0.6428571428571429,0.8413469735720376,0.6428571428571429,0.7074468085106383,0.7585415132066036,0.4696205673264172,0.5196142116749887,0.23502053190466107,0.24295810961562825,0.2373731195791017,0.13390016506139923
ftv_complete_375,3026,LOCAL3,1,T0,M_residual,pca,8,192,8,239,69,10.0,0.4603174603174603,0.634697357203751,0.4603174603174603,0.5531914893617021,0.41586806252289266,0.3131640977764682,0.3496200183337616,0.19488985497306222,0.22918615199233525,0.2180516163071396,0.08150586784204883
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M_residual,pca,8,192,43,239,69,0.0001,0.6398809523809523,0.8364876385336742,0.6398809523809523,0.723404255319149,0.7511754888574137,0.47514347064520346,0.5220892248588713,0.24834678231289986,0.24921805004133354,0.24853316857044358,0.11308338321452527
ftv_complete_375,3026,LOCAL3,1,T0,M,pca,16,192,16,239,69,10.0,0.5248015873015873,0.6817561807331628,0.5248015873015873,0.4478723404255319,0.48496385470210124,0.3526797218505188,0.27389932782444737,0.18758453193324096,0.22854699248921637,0.2391536083193138,0.23388384030763087
ftv_complete_375,3026,LOCAL3,1,T0,C+M,pca,16,192,50,239,69,0.1,0.6607142857142857,0.8816709292412617,0.6607142857142857,0.6351063829787233,0.8078251057850773,0.41058929401482325,0.4907780121003777,0.12313586807229598,0.22899188517177047,0.20644772744067666,0.24656454626253832
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M,pca,16,192,51,239,69,0.1,0.6666666666666666,0.881074168797954,0.6666666666666666,0.6340425531914894,0.807763139736906,0.41605514073718985,0.4896627675835986,0.12309785445884676,0.22863599989547245,0.2062167946264128,0.24703161560646458
ftv_complete_375,3026,LOCAL3,1,T0,M_residual,pca,16,192,16,239,69,1.0,0.5267857142857143,0.6749360613810742,0.5267857142857143,0.4595744680851064,0.4745299662658209,0.35436677841260694,0.2784016723835834,0.1883033496235988,0.22730588289285716,0.23440974104011816,0.21536159329596782
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M_residual,pca,16,192,51,239,69,0.0001,0.6636904761904763,0.8424552429667519,0.6636904761904763,0.7063829787234042,0.7608989572688123,0.47330872054714246,0.5264129334219604,0.24828640182596964,0.24917488874733454,0.24860684891401774,0.13607226424334773
ftv_complete_375,3026,LOCAL3,1,T0,M,pca,32,192,32,239,69,1.0,0.5059523809523809,0.7231031543052004,0.5059523809523809,0.4180851063829787,0.5480199632783909,0.34518851725724364,0.27115037707222106,0.17631399374801965,0.23629327874324862,0.25213022037555344,0.30501804792222176
ftv_complete_375,3026,LOCAL3,1,T0,C+M,pca,32,192,66,239,69,0.001,0.6448412698412698,0.8629156010230179,0.6448412698412698,0.6808510638297872,0.797505855700205,0.4345020872428857,0.4900776161117424,0.233525650738931,0.24274847567008326,0.23776969542985518,0.18206453719323068
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M,pca,32,192,67,239,69,0.001,0.6488095238095238,0.8641091219096335,0.6488095238095238,0.6702127659574468,0.8007977665492966,0.43959978807200456,0.47439623845755924,0.23341433059561756,0.24271436732857446,0.23808990879536296,0.19389635595218668
ftv_complete_375,3026,LOCAL3,1,T0,M_residual,pca,32,192,32,239,69,1.0,0.5099206349206349,0.7222506393861892,0.5099206349206349,0.4372340425531915,0.5447188823091694,0.3497226107970043,0.28132890968413116,0.17716611406496294,0.23364250378752996,0.24891350302081458,0.2850165968329977
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M_residual,pca,32,192,67,239,69,0.0001,0.6498015873015872,0.8595055413469735,0.6498015873015872,0.6840425531914893,0.7910641625806475,0.4415006055852536,0.5049510841123417,0.2481718175298949,0.24916903246939892,0.24858867523883452,0.17546298815548422
ftv_complete_375,3026,LOCAL3,1,T0,M,pca,64,192,64,239,69,10.0,0.6041666666666666,0.8636828644501279,0.6041666666666666,0.4968085106382979,0.7458344002677201,0.38578116637287674,0.31915456267145637,0.12955529181490535,0.2547495950824374,0.30594066674880194,0.36687435381183
ftv_complete_375,3026,LOCAL3,1,T0,C+M,pca,64,192,98,239,69,0.1,0.6825396825396824,0.9531969309462915,0.6825396825396824,0.6606382978723404,0.9195355638603885,0.4630440378135375,0.47513059345054093,0.08515283922445417,0.2219557842252385,0.21206411216190726,0.29255863307395114
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M,pca,64,192,99,239,69,0.001,0.683531746031746,0.9092924126172207,0.683531746031746,0.6595744680851063,0.8633289113993561,0.4553963214891545,0.4518911897622677,0.2295378367509608,0.24053814844084365,0.23725346922615903,0.24971794453211438
ftv_complete_375,3026,LOCAL3,1,T0,M_residual,pca,64,192,64,239,69,100.0,0.6140873015873015,0.8643648763853367,0.6140873015873015,0.5074468085106383,0.7457230225864142,0.38834785315065584,0.32692617590055917,0.1295575966026003,0.2537323402408472,0.30822472981009963,0.3569180678746984
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M_residual,pca,64,192,99,239,69,0.001,0.6845238095238095,0.9099744245524296,0.6845238095238095,0.6563829787234042,0.8658427345233277,0.457182970084899,0.45238641795727436,0.229653974349362,0.24051050448352643,0.23680616184011485,0.2535914458290254
ftv_complete_375,3026,LOCAL3,1,T0,M,random_projection,16,192,16,239,69,0.001,0.5873015873015873,0.5682864450127878,0.5873015873015873,0.5329787234042553,0.4063687031162999,0.4501069022969547,0.3042445990108304,0.24434595898316144,0.244395895211626,0.24543827599188747,0.03530772160853246
ftv_complete_375,3026,LOCAL3,1,T0,C+M,random_projection,16,192,50,239,69,0.0001,0.6577380952380952,0.8028132992327366,0.6577380952380952,0.7021276595744681,0.6788453095369742,0.5252503539306925,0.5446723903856552,0.24839116860151755,0.24902114919268234,0.2486053890471412,0.10068563965826849
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M,random_projection,16,192,51,239,69,1.0,0.6646825396825397,0.8823529411764705,0.6646825396825397,0.6776595744680851,0.8093464394566077,0.46615571374252696,0.502227973760716,0.11543634688975925,0.22955078874165852,0.20994443205048074,0.20469336670838534
ftv_complete_375,3026,LOCAL3,1,T0,M,random_projection,32,192,32,239,69,0.001,0.6130952380952381,0.5791986359761296,0.6130952380952381,0.4574468085106383,0.3884788335339996,0.5016124280473203,0.27358123000883605,0.24414360217823391,0.2439080176117437,0.24562325026522744,0.12175182746549135
ftv_complete_375,3026,LOCAL3,1,T0,C+M,random_projection,32,192,66,239,69,0.0001,0.6795634920634921,0.8104006820119352,0.6795634920634921,0.6648936170212766,0.6603634364939414,0.5274930667702762,0.4643488577196144,0.2483645731227065,0.24893685276107627,0.24863530345432494,0.14550706499065857
ftv_complete_375,3026,LOCAL3,1,T0,C+F+M,random_projection,32,192,67,239,69,0.001,0.6765873015873015,0.8228473998294972,0.6765873015873015,0.6574468085106384,0.6849884797444374,0.5197774834203197,0.48204280757395795,0.23528521784532933,0.24112675195744845,0.23829766628950372,0.16540059131885876
ftv_complete_375,3026,LOCAL3,1,T1,C,none,-1,384,34,239,69,0.0001,0.6507936507936508,0.8149616368286445,0.6507936507936508,0.7180851063829786,0.6870076237168676,0.4980488333306483,0.5739782862919715,0.24848372365060994,0.24916647309286766,0.24861127523741341,0.09687653044566591
ftv_complete_375,3026,LOCAL3,1,T1,F,none,-1,384,2,239,69,0.1,0.6180555555555556,0.6853367433930093,0.6180555555555556,0.725531914893617,0.4243091452432879,0.5325660361228406,0.5412142678790525,0.19250760303011552,0.20278275839475465,0.19282071488822766,-0.040195171500607696
ftv_complete_375,3026,LOCAL3,1,T1,C+F,none,-1,384,36,239,69,10.0,0.6904761904761905,0.8647058823529412,0.6904761904761905,0.725531914893617,0.7759822562545035,0.520393663661034,0.6162926592255753,0.12357326120975819,0.2055261791261719,0.17372548388219244,0.1391739674593242
ftv_complete_375,3026,LOCAL3,1,T1,M,raw,384,384,384,239,69,0.0001,0.5505952380952381,0.6451832907075874,0.5505952380952381,0.4851063829787235,0.43050122349586334,0.3991579515201205,0.2971745552482472,0.24757940517825075,0.24830191388216094,0.24985772033811438,0.1600769077288639
ftv_complete_375,3026,LOCAL3,1,T1,C+M,raw,384,384,418,239,69,0.1,0.6537698412698413,0.9518329070758738,0.6537698412698413,0.6531914893617021,0.9216560505588671,0.4112139313529195,0.4732585136166418,0.08503032671274695,0.22462606866372906,0.20954695780145874,0.29864141771417163
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M,raw,384,384,420,239,69,0.01,0.6785714285714285,0.9028985507246376,0.6785714285714285,0.6819148936170213,0.8442261342333933,0.4450413783053927,0.5210766730913804,0.15228480045516535,0.2164601368820145,0.1977921521521384,0.22098365710761636
ftv_complete_375,3026,LOCAL3,1,T1,M,pca,8,384,8,239,69,0.0001,0.4117063492063492,0.6182438192668371,0.4117063492063492,0.48404255319148937,0.4219924574924703,0.347945696078852,0.32176301697785153,0.24937289306287663,0.24954119573964825,0.2494931166517917,0.13420126607534777
ftv_complete_375,3026,LOCAL3,1,T1,C+M,pca,8,384,42,239,69,0.0001,0.634920634920635,0.8249786871270247,0.634920634920635,0.7021276595744681,0.7088942259059439,0.4930406650460836,0.556016912657751,0.24838621240464898,0.2491967664140603,0.24860930309869336,0.12285102755255661
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M,pca,8,384,44,239,69,10.0,0.6815476190476191,0.8790281329923274,0.6815476190476191,0.7202127659574469,0.7872358297543385,0.4850063285194773,0.6169926219329103,0.11987718282093036,0.21275069303341385,0.17709594605569012,0.15881536703488053
ftv_complete_375,3026,LOCAL3,1,T1,M_residual,pca,8,384,8,239,69,1.0,0.4742063492063492,0.6122762148337596,0.4742063492063492,0.48829787234042554,0.3876830008303989,0.410795713807428,0.3528762867057966,0.19872756369645944,0.21896529609547014,0.2146485250202692,0.12397834249333406
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M_residual,pca,8,384,44,239,69,100.0,0.6825396825396826,0.8786018755328218,0.6825396825396826,0.7074468085106382,0.7866241294272809,0.487288593207757,0.5959918241610127,0.1198477694857457,0.21314271737834536,0.18397012760122422,0.17115506702218353
ftv_complete_375,3026,LOCAL3,1,T1,M,pca,16,384,16,239,69,0.0001,0.566468253968254,0.7073316283034953,0.566468253968254,0.5595744680851065,0.4738115908842711,0.41684981839371166,0.35203300183945135,0.24925683688330283,0.24942302108288894,0.24932594632977909,0.1477571602183888
ftv_complete_375,3026,LOCAL3,1,T1,C+M,pca,16,384,50,239,69,0.01,0.6904761904761905,0.8594202898550725,0.6904761904761905,0.7234042553191489,0.7707961210612191,0.5192030993667862,0.5498940186157929,0.1734012738201462,0.21130163626784662,0.1935189393922869,0.1360160345359236
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M,pca,16,384,52,239,69,1.0,0.7331349206349206,0.8994884910485934,0.7331349206349206,0.7340425531914894,0.821586172297872,0.5388353613724249,0.6197749945916048,0.10588820924265842,0.1928530679494326,0.17386132359138692,0.16544593785710404
ftv_complete_375,3026,LOCAL3,1,T1,M_residual,pca,16,384,16,239,69,0.1,0.5902777777777778,0.69846547314578,0.5902777777777778,0.5957446808510639,0.45202695701742,0.4527744698883002,0.41785293924105765,0.18988987834119014,0.20946404534269042,0.2055016479314055,0.10272079229471609
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M_residual,pca,16,384,52,239,69,1.0,0.7351190476190476,0.9005115089514065,0.7351190476190476,0.7351063829787234,0.8209170124363192,0.5423110762863997,0.6233799692942066,0.10580507321440069,0.19363708426515533,0.17305367861997162,0.1654051259726831
ftv_complete_375,3026,LOCAL3,1,T1,M,pca,32,384,32,239,69,1.0,0.49107142857142855,0.7406649616368286,0.49107142857142855,0.4765957446808511,0.5605652669089206,0.3134358361582354,0.27606442478873394,0.17179205524974275,0.2425612662054098,0.23521133527841734,0.2640692169559775
ftv_complete_375,3026,LOCAL3,1,T1,C+M,pca,32,384,66,239,69,0.1,0.689484126984127,0.8948849104859335,0.689484126984127,0.6478723404255319,0.8413813050597072,0.4437503591595874,0.49646820571799927,0.1117748414859539,0.21883564456240417,0.20976865814792875,0.24701257006040167
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M,pca,32,384,68,239,69,1.0,0.7142857142857143,0.9202046035805627,0.7142857142857143,0.6659574468085107,0.8635620467502904,0.47034534824905494,0.5145426313418304,0.0910515670793788,0.213057552300196,0.21946913255194836,0.254247156772052
ftv_complete_375,3026,LOCAL3,1,T1,M_residual,pca,32,384,32,239,69,0.0001,0.49503968253968256,0.7210571184995738,0.49503968253968256,0.498936170212766,0.5402241009771266,0.3413444918884386,0.2971108700236432,0.24915203013370374,0.24955266323092976,0.24940984868690277,0.22212094828680778
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M_residual,pca,32,384,68,239,69,1.0,0.7172619047619048,0.9207161125319695,0.7172619047619048,0.6680851063829788,0.867741544188267,0.4726897491105146,0.5330941636073679,0.09034157493123868,0.2145547730879744,0.21925658479397261,0.2526310061489907
ftv_complete_375,3026,LOCAL3,1,T1,M,pca,64,384,64,239,69,10.0,0.39384920634920634,0.8649616368286446,0.39384920634920634,0.44574468085106383,0.7790829183766249,0.272809672787574,0.270311220078846,0.1246722371749536,0.3127036316918968,0.29621248992756205,0.41921695597758074
ftv_complete_375,3026,LOCAL3,1,T1,C+M,pca,64,384,98,239,69,100.0,0.625,1.0,0.625,0.47819148936170214,1.0,0.40081331693087496,0.2918330377267458,0.004208087789861069,0.31015070471056067,0.4422386580070977,0.5218085106382979
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M,pca,64,384,100,239,69,10.0,0.617063492063492,0.9996589940323956,0.617063492063492,0.5808510638297872,0.9991860953581178,0.41611540483692916,0.38828715840528977,0.015903558824740607,0.3487851784881275,0.3346103853539966,0.4188079302026083
ftv_complete_375,3026,LOCAL3,1,T1,M_residual,pca,64,384,64,239,69,10.0,0.43154761904761907,0.8484228473998295,0.43154761904761907,0.4478723404255319,0.7499226241632848,0.29798343821492984,0.2807528586771383,0.1315684279959389,0.3017650723795039,0.28869974798529136,0.4005505069742976
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M_residual,pca,64,384,100,239,69,0.01,0.615079365079365,0.9308610400682011,0.615079365079365,0.6808510638297873,0.8908044693644184,0.410170542262037,0.5083478588094722,0.14868481873250547,0.23130242380876542,0.20318935058713677,0.2500099762384138
ftv_complete_375,3026,LOCAL3,1,T1,M,random_projection,16,384,16,239,69,0.001,0.5327380952380952,0.5912190963341859,0.5327380952380952,0.4553191489361702,0.40092206340344383,0.38590127577868577,0.28376924645774626,0.24432760115222574,0.24489167416912747,0.245912437857898,0.1358999473980157
ftv_complete_375,3026,LOCAL3,1,T1,C+M,random_projection,16,384,50,239,69,0.0001,0.6388888888888888,0.8159420289855073,0.6388888888888888,0.6819148936170213,0.6906546105586779,0.5091130272867566,0.5501637725405529,0.24839534199275967,0.2490899450296776,0.24867920861590623,0.13402713536848598
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M,random_projection,16,384,52,239,69,0.1,0.6746031746031746,0.8727195225916453,0.6746031746031746,0.7202127659574469,0.7918977752410513,0.4864696351255006,0.6119684129024587,0.1259972901337977,0.20808804931353198,0.17346063260681568,0.15250675663419844
ftv_complete_375,3026,LOCAL3,1,T1,M,random_projection,32,384,32,239,69,10.0,0.5972222222222222,0.7666666666666666,0.5972222222222222,0.5085106382978724,0.5721850545279146,0.42959946030274543,0.302559556669161,0.16747858973396962,0.2138065619003319,0.24525135941611725,0.25815602836879425
ftv_complete_375,3026,LOCAL3,1,T1,C+M,random_projection,32,384,66,239,69,10.0,0.7569444444444444,0.8974424552429667,0.7569444444444444,0.6085106382978724,0.8306019388305982,0.5144070224168467,0.44802107809762876,0.10728168294646581,0.19144038090143542,0.23441057090408082,0.2889318169450943
ftv_complete_375,3026,LOCAL3,1,T1,C+F+M,random_projection,32,384,68,239,69,10.0,0.7619047619047619,0.9179028132992327,0.7619047619047619,0.6734042553191489,0.8583245827867102,0.5302803455100294,0.5467281184425407,0.095344696218428,0.19719717763012887,0.2131982409636586,0.2444985579800838
ftv_complete_375,3026,LOCAL3,1,T2,C,none,-1,576,34,239,69,0.0001,0.6507936507936508,0.8149616368286445,0.6507936507936508,0.7180851063829786,0.6870076237168676,0.4980488333306483,0.5739782862919715,0.24848372365060994,0.24916647309286766,0.24861127523741341,0.09687653044566591
ftv_complete_375,3026,LOCAL3,1,T2,F,none,-1,576,3,239,69,1.0,0.6686507936507937,0.7225063938618926,0.6686507936507937,0.7563829787234043,0.47035327745464706,0.5479914442496574,0.5458804328279717,0.1818985184770748,0.19007582765483183,0.17900254597009138,-0.03387658486151168
ftv_complete_375,3026,LOCAL3,1,T2,C+F,none,-1,576,37,239,69,10.0,0.7222222222222222,0.881074168797954,0.7222222222222222,0.6914893617021277,0.8107910055917696,0.5130393890550712,0.5529123830792955,0.11495039845117153,0.20162118544153998,0.19802757942450439,0.18958480709582626
ftv_complete_375,3026,LOCAL3,1,T2,M,raw,576,576,576,239,69,0.0001,0.5436507936507937,0.6687979539641945,0.5436507936507937,0.5553191489361702,0.4294108752520357,0.36574124199745905,0.31444808989465656,0.24526246229110787,0.24763859845373526,0.24932852601578717,0.11347880502802432
ftv_complete_375,3026,LOCAL3,1,T2,C+M,raw,576,576,610,239,69,0.1,0.6547619047619048,0.9832907075873829,0.6547619047619048,0.7148936170212766,0.967290999960541,0.4363262025058098,0.5212342615435953,0.06459149352088418,0.23694811187525913,0.20339218583475177,0.2683970905661063
ftv_complete_375,3026,LOCAL3,1,T2,C+F+M,raw,576,576,613,239,69,10.0,0.7013888888888888,1.0,0.7013888888888888,0.7095744680851064,0.9999999999999998,0.448317853631585,0.5712522362555128,0.000671454007900049,0.26619077208253356,0.25798823477611865,0.2904255319148936
ftv_complete_375,3026,LOCAL3,1,T2,M,pca,8,576,8,239,69,0.0001,0.5238095238095238,0.6360613810741689,0.5238095238095238,0.5053191489361701,0.3778732608760641,0.3285283044392403,0.36153518065610607,0.249370412729474,0.24947046069177148,0.2495115909935913,0.13074223213799874
ftv_complete_375,3026,LOCAL3,1,T2,C+M,pca,8,576,42,239,69,0.0001,0.6438492063492063,0.8286445012787723,0.6438492063492063,0.6893617021276595,0.7062868586133745,0.48286895549313796,0.5572398904502397,0.24838356265093642,0.24912689826210457,0.24862718327226027,0.13928279915111286
ftv_complete_375,3026,LOCAL3,1,T2,C+F+M,pca,8,576,45,239,69,0.0001,0.6815476190476191,0.8506393861892584,0.6815476190476191,0.6904255319148936,0.7373761451085437,0.525834202838818,0.5741128919669942,0.24805186217633696,0.24891170562516302,0.24860129562922612,0.16021385427436474
ftv_complete_375,3026,LOCAL3,1,T2,M_residual,pca,8,576,8,239,69,0.0001,0.49007936507936506,0.627621483375959,0.49007936507936506,0.5712765957446809,0.40882653623075055,0.31480497203595476,0.3956970603430827,0.24935910808236583,0.24953953167744275,0.24944748952354753,0.056344887631278096
ftv_complete_375,3026,LOCAL3,1,T2,C+F+M_residual,pca,8,576,45,239,69,0.01,0.677579365079365,0.8748508098891732,0.677579365079365,0.7148936170212765,0.7988674577484732,0.4796713949003559,0.6060672954631748,0.16861673512176553,0.21313180332019696,0.19365659639366453,0.15995719286789667
ftv_complete_375,3026,LOCAL3,1,T2,M,pca,16,576,16,239,69,0.01,0.4593253968253968,0.6957374254049445,0.4593253968253968,0.648936170212766,0.4193781810537701,0.282555107521119,0.41498810524035773,0.21331753047534183,0.22817355819248133,0.2173036993281926,0.04680125519217859
ftv_complete_375,3026,LOCAL3,1,T2,C+M,pca,16,576,50,239,69,0.01,0.626984126984127,0.8521739130434783,0.626984126984127,0.7202127659574468,0.7502085518477044,0.4598434500518305,0.5945932803452139,0.17533882605913792,0.21888590635071442,0.19238331606675413,0.13196114708603157
ftv_complete_375,3026,LOCAL3,1,T2,C+F+M,pca,16,576,53,239,69,1.0,0.685515873015873,0.9149190110826939,0.685515873015873,0.6840425531914893,0.8522206203348839,0.4643831054632092,0.5611108919912672,0.10077586587710058,0.22418618039865668,0.19997801131584836,0.2308764578912046
ftv_complete_375,3026,LOCAL3,1,T2,M_residual,pca,16,576,16,239,69,0.01,0.45039682539682535,0.6731457800511509,0.45039682539682535,0.6351063829787235,0.44344392742844335,0.2922202855560002,0.40037780624423147,0.21350726552469432,0.23207213490885417,0.21744462321153527,0.03803939707242743
ftv_complete_375,3026,LOCAL3,1,T2,C+F+M_residual,pca,16,576,53,239,69,0.1,0.6934523809523809,0.9067348678601876,0.6934523809523809,0.698936170212766,0.8437379624148141,0.47390641792828236,0.6015383153018644,0.11131285739231662,0.20635360357677282,0.18030208924011704,0.20779869764742165
ftv_complete_375,3026,LOCAL3,1,T2,M,pca,32,576,32,239,69,1.0,0.5773809523809524,0.7868712702472294,0.5773809523809524,0.6074468085106384,0.5818082277537178,0.36587078320702093,0.43675215425502417,0.16256358091487225,0.23285190635308628,0.214107033618811,0.179424461736591
ftv_complete_375,3026,LOCAL3,1,T2,C+M,pca,32,576,66,239,69,0.01,0.685515873015873,0.8884910485933504,0.685515873015873,0.7138297872340426,0.8248343892143294,0.455515277939495,0.5459139431421249,0.164285595021222,0.2132819320821714,0.18938356428785796,0.17466126135930782
