comparison_name,population,seed,arm,timing,metric,reference_value,comparison_value,improvement,ci_lower,ci_upper,confidence_level,n_patients,n_folds,n_bootstrap,n_valid_bootstrap,bootstrap_unit,ci_method,orientation,delta,delta_brier,reference_selector,comparison_selector,bootstrap_seed
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T1,auprc,0.5259975356624463,0.5307823640209322,0.004784828358485815,-0.05034059712864168,0.06159132524531276,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.004784828358485815,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",7184030881905649463
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T1,auroc,0.6971526586620925,0.7123156089193827,0.015162950257290198,-0.02900028041483153,0.05989224529943634,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.015162950257290198,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",7184030881905649463
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T1,brier,0.19795462758831528,0.18641204253296284,0.011542585055352439,-0.003192996094760565,0.0262064100804693,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.011542585055352439,-0.011542585055352439,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",7184030881905649463
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T2,auprc,0.5400010651611841,0.5478635082387513,0.007862443077567227,-0.04871828132988085,0.06209312585503409,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.007862443077567227,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",1639356483296329704
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T2,auroc,0.726106346483705,0.7323156089193825,0.006209262435677543,-0.03354554124517502,0.045540580026724294,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.006209262435677543,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",1639356483296329704
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T2,brier,0.1887354938947084,0.1844223056763763,0.004313188218332098,-0.01189676681002816,0.019249936830134956,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.004313188218332098,-0.004313188218332098,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",1639356483296329704
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T3,auprc,0.5393749537451002,0.532065497563572,-0.007309456181528229,-0.07221474261059452,0.054631502696884736,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.007309456181528229,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",2918677967871175941
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T3,auroc,0.7154030874785592,0.7217495711835334,0.0063464837049742595,-0.039269378479877354,0.05191410674825883,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.0063464837049742595,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",2918677967871175941
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T3,brier,0.19299362818294807,0.18968599695637847,0.0033076312265696017,-0.012255347434332892,0.01806205448766326,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.0033076312265696017,-0.0033076312265696017,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",2918677967871175941
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T0,auprc,0.5362125873999827,0.4846941167742785,-0.051518470625704194,-0.09904465866003925,0.002145820160898998,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.051518470625704194,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",582245912313653858
