arm,seed_base,fold,state,eigen_index,eigenvalue,explained_fraction,pcr_labels_used
F2,2026,1,z_P,11,0.030390023438447197,0.02121943345944666,False
F2,2026,1,z_P,12,0.02296591238460827,0.016035645733137264,False
F2,2026,1,z_P,13,0.02235982284967027,0.015612451700953225,False
F2,2026,1,z_P,14,0.0189499258676518,0.013231536060658938,False
F2,2026,1,z_P,15,0.016760105117421608,0.011702522573988215,False
F2,2026,1,z_P,16,0.01552121215889076,0.010837481888838102,False
F2,2026,1,z_P,17,0.010359631089519795,0.007233475914018985,False
F2,2026,1,z_P,18,0.0094614533115858,0.0066063351145975455,False
F2,2026,1,z_P,19,0.008405435818616925,0.005868984813784165,False
F2,2026,1,z_P,20,0.007973679712406114,0.005567516801263336,False
F2,2026,1,z_P,21,0.006962945221609376,0.004861784760086438,False
F2,2026,1,z_P,22,0.006127265931443693,0.004278282706294854,False
F2,2026,1,z_P,23,0.005920671792693094,0.004134031070911646,False
F2,2026,1,z_P,24,0.005537256022640947,0.0038663160612012176,False
F2,2026,1,z_P,25,0.005126451094908963,0.0035794769330091195,False
F2,2026,1,z_P,26,0.00438590601238476,0.003062401086254008,False
F2,2026,1,z_P,27,0.004034217898102445,0.0028168394941543227,False
F2,2026,1,z_P,28,0.0034918480633463964,0.002438136903077772,False
F2,2026,1,z_P,29,0.003391397412001647,0.0023679985592727666,False
F2,2026,1,z_P,30,0.003154304056687594,0.0022024512477692593,False
F2,2026,1,z_P,31,0.002575729048682965,0.0017984688714963587,False
F2,2026,1,z_P,32,0.0024376407280905076,0.0017020505210375906,False
F2,2026,1,z_P,33,0.0022216157007737916,0.0015512138919706,False
F2,2026,1,z_P,34,0.0019866457188886565,0.0013871491979871402,False
F2,2026,1,z_P,35,0.0018595069332076567,0.0012983762160137288,False
F2,2026,1,z_P,36,0.0016199376037777024,0.0011311000882062105,False
F2,2026,1,z_P,37,0.0015100112138203212,0.0010543454347633691,False
F2,2026,1,z_P,38,0.0013564167823553305,0.0009471001466899935,False
F2,2026,1,z_P,39,0.0013057450332989062,0.000911719265541469,False
F2,2026,1,z_P,40,0.0011148887424243567,0.0007784563750823021,False
F2,2026,1,z_P,41,0.0009958147082303936,0.0006953144995768656,False
F2,2026,1,z_P,42,0.0009230876842010375,0.0006445338132697229,False
F2,2026,1,z_P,43,0.0007905828343610341,0.0005520140476983415,False
F2,2026,1,z_P,44,0.000713595666826245,0.0004982587723184287,False
F2,2026,1,z_P,45,0.0006816018350553848,0.00047591950082199357,False
F2,2026,1,z_P,46,0.0006202869895622488,0.00043310721781559625,False
F2,2026,1,z_P,47,0.0005688656048933613,0.00039720291347755974,False
F2,2026,1,z_P,48,0.0005313373032336583,0.00037099927130113906,False
F2,2026,1,z_P,49,0.00044574286867253516,0.0003112340851258987,False
F2,2026,1,z_P,50,0.00042472984173428795,0.00029656201592526767,False
F2,2026,1,z_P,51,0.0003955996481412384,0.00027622224205637,False
F2,2026,1,z_P,52,0.0003606198697213228,0.0002517980726538369,False
F2,2026,1,z_P,53,0.0003322524207201921,0.00023199087514663756,False
F2,2026,1,z_P,54,0.0002893989002347436,0.00020206896908803298,False
F2,2026,1,z_P,55,0.0002785599427127004,0.00019450080980791244,False
F2,2026,1,z_P,56,0.00027011197048756614,0.00018860212450871975,False
F2,2026,1,z_P,57,0.00025712830244546133,0.00017953644936578988,False
F2,2026,1,z_P,58,0.00023336457424239244,0.00016294373924910556,False
F2,2026,1,z_P,59,0.000196033829719423,0.00013687803874047746,False
F2,2026,1,z_P,60,0.00017817368797741042,0.00012440743008699872,False
F2,2026,1,z_P,61,0.00017087872988555945,0.0001193138217147311,False
F2,2026,1,z_P,62,0.0001551817684927681,0.00010835362523892153,False
F2,2026,1,z_P,63,0.00014752928988513473,0.00010301038287705212,False
F2,2026,1,z_P,64,0.00013184996827865758,9.206250314962187e-05,False
F2,2026,1,z_P,65,0.0001189233442498063,8.303665823735782e-05,False
F2,2026,1,z_P,66,0.00010140719247177696,7.080623604396008e-05,False
F2,2026,1,z_P,67,9.56340818041212e-05,6.677523758440107e-05,False
F2,2026,1,z_P,68,8.985716190313326e-05,6.274157937785674e-05,False
F2,2026,1,z_P,69,7.1859589646205e-05,5.017501167806605e-05,False
F2,2026,1,z_P,70,6.936750126668662e-05,4.843494380179882e-05,False
F2,2026,1,z_P,71,5.699085708210697e-05,3.9793115069489205e-05,False
F2,2026,1,z_P,72,5.351275030121317e-05,3.7364572835834475e-05,False
F2,2026,1,z_P,73,4.794416492910836e-05,3.347638146915274e-05,False
F2,2026,1,z_P,74,4.286721924288617e-05,2.9931471035496254e-05,False
F2,2026,1,z_P,75,3.705816265190336e-05,2.5875373808582828e-05,False
F2,2026,1,z_P,76,3.480734933828705e-05,2.4303773068140676e-05,False
F2,2026,1,z_P,77,2.9761821057079224e-05,2.0780799423592666e-05,False
F2,2026,1,z_P,78,2.5337215887715106e-05,1.7691377160861994e-05,False
F2,2026,1,z_P,79,1.887949844042432e-05,1.3182361037520164e-05,False
F2,2026,1,z_P,80,1.813180908102706e-05,1.2660296793568492e-05,False
F2,2026,1,z_P,81,1.4484012373349297e-05,1.011327080430154e-05,False
F2,2026,1,z_P,82,1.3006732506419072e-05,9.081779601249417e-06,False
F2,2026,1,z_P,83,1.2050897369576211e-05,8.414380310639507e-06,False
F2,2026,1,z_P,84,1.014650800396914e-05,7.084665527555355e-06,False
F2,2026,1,z_P,85,8.764336160388825e-06,6.119582248703109e-06,False
F2,2026,1,z_P,86,7.46938157655131e-06,5.215397272327534e-06,False
F2,2026,1,z_P,87,6.963580999974053e-06,4.8622286839528195e-06,False
F2,2026,1,z_P,88,4.024084963847779e-06,2.809764306318376e-06,False
F2,2026,1,z_P,89,3.4728359836685193e-06,2.424861968938036e-06,False
F2,2026,1,z_P,90,2.6710684850963204e-06,1.8650383768187842e-06,False
F2,2026,1,z_P,91,2.2062743965596756e-06,1.5405020284338078e-06,False
F2,2026,1,z_P,92,1.3504203186644264e-06,9.429131949247589e-07,False
F2,2026,1,z_P,93,1.1274440131974136e-06,7.872229274765056e-07,False
F2,2026,1,z_P,94,8.562739244048909e-07,5.978819858026815e-07,False
F2,2026,1,z_P,95,1.346718359645614e-14,9.403283508153624e-15,False
F2,2026,2,z_R,0,30.627534385386948,0.44760090960461996,False
F2,2026,2,z_R,1,24.028866083787733,0.35116579025057254,False
F2,2026,2,z_R,2,6.767796792112893,0.09890681900970424,False
F2,2026,2,z_R,3,1.8443745039871926,0.02695429854876342,False
F2,2026,2,z_R,4,0.9036708784730645,0.01320654487227472,False
F2,2026,2,z_R,5,0.7921343467495718,0.011576513135949264,False
F2,2026,2,z_R,6,0.7048940622169765,0.010301554785740488,False
F2,2026,2,z_R,7,0.5250772936479641,0.007673653102213032,False
F2,2026,2,z_R,8,0.3048787530521937,0.004455598856511091,False
F2,2026,2,z_R,9,0.25208406599588273,0.003684039851749321,False
F2,2026,2,z_R,10,0.19289544457943203,0.0028190377771165308,False
F2,2026,2,z_R,11,0.1614660466361744,0.0023597181684692297,False
F2,2026,2,z_R,12,0.15191209493729416,0.0022200935608554435,False
F2,2026,2,z_R,13,0.14196386065200828,0.002074706777217438,False
F2,2026,2,z_R,14,0.09705189536738215,0.0014183484735884927,False
F2,2026,2,z_R,15,0.09199775929717147,0.0013444856587165525,False
F2,2026,2,z_R,16,0.07531753579769249,0.001100715359846612,False
F2,2026,2,z_R,17,0.060581446521190484,0.0008853572810283505,False
F2,2026,2,z_R,18,0.054526905088607615,0.0007968742115666455,False
F2,2026,2,z_R,19,0.04682078077194073,0.0006842543640051619,False
F2,2026,2,z_R,20,0.045867890536361956,0.0006703285111816345,False
F2,2026,2,z_R,21,0.044147482226184934,0.0006451858955588114,False
F2,2026,2,z_R,22,0.03488488950474932,0.0005098193043326554,False
F2,2026,2,z_R,23,0.03316474686828269,0.00048468057135323846,False
F2,2026,2,z_R,24,0.029400550826773078,0.000429669366373131,False
F2,2026,2,z_R,25,0.02839975371142114,0.0004150433865758497,False
F2,2026,2,z_R,26,0.0257033528501989,0.0003756372932561864,False
F2,2026,2,z_R,27,0.02443076179576892,0.0003570392270080153,False
F2,2026,2,z_R,28,0.02123982976534182,0.0003104058917439419,False
F2,2026,2,z_R,29,0.019906692336343627,0.00029092298076785435,False
F2,2026,2,z_R,30,0.018980304149291354,0.0002773844376401577,False
F2,2026,2,z_R,31,0.017683142209582982,0.00025842728435409424,False
F2,2026,2,z_R,32,0.01641738863430584,0.0002399291432859819,False
F2,2026,2,z_R,33,0.015546681974264176,0.0002272043483962112,False
F2,2026,2,z_R,34,0.014413770153069048,0.0002106476006251366,False
F2,2026,2,z_R,35,0.013711936511361057,0.00020039077183615307,False
F2,2026,2,z_R,36,0.01275030745676486,0.00018633720702341207,False
F2,2026,2,z_R,37,0.011389418367933253,0.00016644872411887045,False
F2,2026,2,z_R,38,0.01085922308546228,0.00015870027503655338,False
F2,2026,2,z_R,39,0.010099561046777415,0.00014759832294243772,False
F2,2026,2,z_R,40,0.009313082617167052,0.0001361044672487854,False
F2,2026,2,z_R,41,0.008785717830447617,0.00012839738396683214,False
F2,2026,2,z_R,42,0.008700891571730332,0.0001271577049876999,False
F2,2026,2,z_R,43,0.008184354122691664,0.00011960885599694112,False
F2,2026,2,z_R,44,0.00796932280982964,0.00011646631732505772,False
F2,2026,2,z_R,45,0.007416594873116773,0.00010838856858683069,False
F2,2026,2,z_R,46,0.0071259489835061385,0.00010414097350047486,False
F2,2026,2,z_R,47,0.006409914309018673,9.36766061251515e-05,False
F2,2026,2,z_R,48,0.005811495647959473,8.49311180409956e-05,False
F2,2026,2,z_R,49,0.005622362255863936,8.216706014219976e-05,False
F2,2026,2,z_R,50,0.005235261345584837,7.65098395063666e-05,False
F2,2026,2,z_R,51,0.004980701635928918,7.27896197799938e-05,False
F2,2026,2,z_R,52,0.004741790527758148,6.92980938874327e-05,False
F2,2026,2,z_R,53,0.004380301224583451,6.401516974220558e-05,False
F2,2026,2,z_R,54,0.003979122178206666,5.8152206572756366e-05,False
F2,2026,2,z_R,55,0.003930330135306393,5.7439143532525156e-05,False
F2,2026,2,z_R,56,0.00361883769284451,5.288689003322206e-05,False
F2,2026,2,z_R,57,0.0032583367613760444,4.761841027875686e-05,False
F2,2026,2,z_R,58,0.003117367440795192,4.5558238038824925e-05,False
F2,2026,2,z_R,59,0.0029456460679324614,4.3048645143597126e-05,False
F2,2026,2,z_R,60,0.0027293622864695867,3.988780248165242e-05,False
F2,2026,2,z_R,61,0.002629156330677689,3.842335952663434e-05,False
F2,2026,2,z_R,62,0.002460344883999422,3.595629325436806e-05,False
F2,2026,2,z_R,63,0.002382073892045459,3.481241511016572e-05,False
F2,2026,2,z_R,64,0.002166965240937802,3.16687461916011e-05,False
F2,2026,2,z_R,65,0.001941050879667589,2.8367159053540766e-05,False
F2,2026,2,z_R,66,0.0016875592014685445,2.466254789185256e-05,False
F2,2026,2,z_R,67,0.001666460450832732,2.4354203777132813e-05,False
F2,2026,2,z_R,68,0.001555166613843852,2.2727718861867193e-05,False
F2,2026,2,z_R,69,0.0014347060423425297,2.096726825892183e-05,False
F2,2026,2,z_R,70,0.001357627735044125,1.984082040244628e-05,False
F2,2026,2,z_R,71,0.0012946590703896825,1.892057552666665e-05,False
F2,2026,2,z_R,72,0.001198239544958363,1.7511468716315773e-05,False
F2,2026,2,z_R,73,0.0011259239244322482,1.6454624338351243e-05,False
F2,2026,2,z_R,74,0.0010525234028148165,1.5381924857289152e-05,False
F2,2026,2,z_R,75,0.000951921857423813,1.3911700625131302e-05,False
F2,2026,2,z_R,76,0.0009036055370947949,1.320558995177801e-05,False
F2,2026,2,z_R,77,0.0008173406714151131,1.1944886695051975e-05,False
F2,2026,2,z_R,78,0.0007407660014187475,1.082579916055556e-05,False
F2,2026,2,z_R,79,0.0006609966054509812,9.660022844887824e-06,False
F2,2026,2,z_R,80,0.0005874270887289936,8.584853613516544e-06,False
F2,2026,2,z_R,81,0.0005390726791555987,7.878186291357811e-06,False
F2,2026,2,z_R,82,0.0004957074010013752,7.244431784617338e-06,False
F2,2026,2,z_R,83,0.00046109245671918517,6.738557548981384e-06,False
F2,2026,2,z_R,84,0.00042362079170879736,6.1909342525056605e-06,False
F2,2026,2,z_R,85,0.0004144618980349384,6.057083153432296e-06,False
F2,2026,2,z_R,86,0.0003478041224156521,5.082924390797828e-06,False
F2,2026,2,z_R,87,0.000327392443573385,4.784621370339372e-06,False
F2,2026,2,z_R,88,0.0002762485106706531,4.037187032335895e-06,False
F2,2026,2,z_R,89,0.00023027712380639464,3.3653459916138696e-06,False
F2,2026,2,z_R,90,0.00020815645369461414,3.042067207938068e-06,False
F2,2026,2,z_R,91,0.0001615858317323007,2.3614687474518065e-06,False
F2,2026,2,z_R,92,0.00014391355520149292,2.1032002577183327e-06,False
F2,2026,2,z_R,93,0.00012880662104485796,1.88242252926125e-06,False
F2,2026,2,z_R,94,0.0001157960638282304,1.692281946237238e-06,False
F2,2026,2,z_R,95,9.755771805496652e-15,1.425740733514236e-16,False
F2,2026,2,z_P,0,0.4343340680977547,0.23706977439145013,False
F2,2026,2,z_P,1,0.26669645328541114,0.1455692119392814,False
F2,2026,2,z_P,2,0.2038015924639714,0.11123971406999497,False
F2,2026,2,z_P,3,0.14912186280668027,0.08139422847312958,False
F2,2026,2,z_P,4,0.10589323938825386,0.057799026637033304,False
F2,2026,2,z_P,5,0.09430494636778247,0.05147386309649599,False
F2,2026,2,z_P,6,0.08695073959746966,0.047459763655708545,False
F2,2026,2,z_P,7,0.0822222620334144,0.04487884912087792,False
F2,2026,2,z_P,8,0.057557057991652,0.03141599923873687,False
F2,2026,2,z_P,9,0.04735520739828994,0.025847588662205063,False
F2,2026,2,z_P,10,0.03364528477623555,0.018364389664784594,False
F2,2026,2,z_P,11,0.03145806960103078,0.017170556055548465,False
F2,2026,2,z_P,12,0.02649337024471286,0.014460706097246862,False
F2,2026,2,z_P,13,0.023745987025833658,0.012961119563040302,False
F2,2026,2,z_P,14,0.01721330282002688,0.009395426506485872,False
F2,2026,2,z_P,15,0.016585534873906474,0.009052775960999643,False
F2,2026,2,z_P,16,0.016503178328171754,0.00900782381666867,False
F2,2026,2,z_P,17,0.012426361447510364,0.0067826010466323,False
F2,2026,2,z_P,18,0.010850628591853796,0.005922528903943226,False
F2,2026,2,z_P,19,0.009872788460397663,0.0053888007062669685,False
F2,2026,2,z_P,20,0.009534992119151185,0.005204423499200779,False
F2,2026,2,z_P,21,0.008490745950103728,0.0046344493205934065,False
F2,2026,2,z_P,22,0.008409519029114375,0.004590113752080913,False
F2,2026,2,z_P,23,0.007122914629257064,0.0038878547371685238,False
F2,2026,2,z_P,24,0.006418274600477729,0.003503245596601856,False
F2,2026,2,z_P,25,0.0050046818772595475,0.0027316733608745286,False
F2,2026,2,z_P,26,0.004923939734526887,0.0026876023957638526,False
F2,2026,2,z_P,27,0.004710711123230392,0.0025712171925601174,False
F2,2026,2,z_P,28,0.004437509160566019,0.0024220971202254574,False
F2,2026,2,z_P,29,0.0037923255328287508,0.0020699406851140707,False
F2,2026,2,z_P,30,0.0037873101020002202,0.002067203144722171,False
F2,2026,2,z_P,31,0.0032332228015708657,0.0017647692327767918,False
F2,2026,2,z_P,32,0.0030905283136564133,0.0016868832170540532,False
F2,2026,2,z_P,33,0.0029402831502413763,0.0016048758646255241,False
F2,2026,2,z_P,34,0.0025471099719786435,0.0013902726743306817,False
F2,2026,2,z_P,35,0.0023346052352193006,0.0012742825789156626,False
F2,2026,2,z_P,36,0.002144573746998626,0.0011705589123908269,False
F2,2026,2,z_P,37,0.0019678250939913545,0.001074085330486596,False
F2,2026,2,z_P,38,0.0019064316027948957,0.0010405753155554804,False
F2,2026,2,z_P,39,0.0017680522060604924,0.0009650445783330286,False
F2,2026,2,z_P,40,0.001317938396564279,0.0007193618490571689,False
F2,2026,2,z_P,41,0.0012878643248415722,0.0007029467116732653,False
F2,2026,2,z_P,42,0.0011595709887875704,0.0006329211841629449,False
F2,2026,2,z_P,43,0.0011328175388199432,0.0006183185204211938,False
F2,2026,2,z_P,44,0.001033281467698909,0.0005639893861034041,False
F2,2026,2,z_P,45,0.0008518600256434234,0.00046496528576922216,False
F2,2026,2,z_P,46,0.0008133010591915912,0.00044391889279908565,False
F2,2026,2,z_P,47,0.0007858370310949948,0.0004289283787616854,False
F2,2026,2,z_P,48,0.0007034840439218568,0.0003839781767775212,False
F2,2026,2,z_P,49,0.0006337429946427387,0.0003459118678397144,False
F2,2026,2,z_P,50,0.0006055233803262855,0.0003305089370295308,False
F2,2026,2,z_P,51,0.0005575493679253854,0.0003043235900077211,False
F2,2026,2,z_P,52,0.0005051565825192201,0.0002757263725009799,False
F2,2026,2,z_P,53,0.00046455919679062386,0.00025356736223104443,False
F2,2026,2,z_P,54,0.00043629388167931347,0.00023813948684956856,False
F2,2026,2,z_P,55,0.00038541317979175937,0.00021036760017673626,False
F2,2026,2,z_P,56,0.00035279739613463233,0.0001925651364946675,False
F2,2026,2,z_P,57,0.00033420619097789456,0.00018241761840686,False
F2,2026,2,z_P,58,0.0003211129329701336,0.00017527100949463824,False
F2,2026,2,z_P,59,0.0002661875824856855,0.00014529145825946136,False
F2,2026,2,z_P,60,0.0002555721475542085,0.00013949730360036618,False
F2,2026,2,z_P,61,0.0002448083320161732,0.00013362215930793437,False
F2,2026,2,z_P,62,0.00019793100237910577,0.00010803540759443077,False
F2,2026,2,z_P,63,0.00018168628277821365,9.91686566446317e-05,False
F2,2026,2,z_P,64,0.00017713553260093032,9.668474990766904e-05,False
F2,2026,2,z_P,65,0.0001626185626321189,8.876104544113615e-05,False
F2,2026,2,z_P,66,0.00014417887567573062,7.869622955932959e-05,False
F2,2026,2,z_P,67,0.00014169930055498822,7.734281899903075e-05,False
F2,2026,2,z_P,68,0.00012054122713829494,6.579424369748594e-05,False
F2,2026,2,z_P,69,0.00011836663527173764,6.460730018772148e-05,False
F2,2026,2,z_P,70,0.00010558191231584803,5.762909698094981e-05,False
F2,2026,2,z_P,71,9.143242344743326e-05,4.990597236288633e-05,False
F2,2026,2,z_P,72,8.415809281105145e-05,4.593547119918827e-05,False
F2,2026,2,z_P,73,7.190307102834829e-05,3.924639138117626e-05,False
F2,2026,2,z_P,74,6.94499666700701e-05,3.790742918711507e-05,False
F2,2026,2,z_P,75,5.686341860530476e-05,3.1037394508164934e-05,False
F2,2026,2,z_P,76,4.9501804212597604e-05,2.701925181242976e-05,False
F2,2026,2,z_P,77,4.700591806905744e-05,2.5656938311333084e-05,False
F2,2026,2,z_P,78,3.924943527544836e-05,2.142326713281939e-05,False
F2,2026,2,z_P,79,3.685949172636986e-05,2.0118779597522432e-05,False
F2,2026,2,z_P,80,2.8090222028929768e-05,1.533230544905199e-05,False
F2,2026,2,z_P,81,2.5659525670390076e-05,1.4005574069547516e-05,False
F2,2026,2,z_P,82,2.1377883439805413e-05,1.1668552794483371e-05,False
F2,2026,2,z_P,83,1.496716999969745e-05,8.169434257476101e-06,False
F2,2026,2,z_P,84,1.3964405664284937e-05,7.622101841658025e-06,False
F2,2026,2,z_P,85,1.1939544765610282e-05,6.516885024277655e-06,False
F2,2026,2,z_P,86,8.941561531242406e-06,4.880515093376956e-06,False
F2,2026,2,z_P,87,7.65423967471365e-06,4.177864473698264e-06,False
F2,2026,2,z_P,88,5.544230662643368e-06,3.026171808542545e-06,False
F2,2026,2,z_P,89,4.8670360725352695e-06,2.656543035466645e-06,False
F2,2026,2,z_P,90,2.8639833958897217e-06,1.563229659828624e-06,False
F2,2026,2,z_P,91,1.6084833603078058e-06,8.779481402659612e-07,False
F2,2026,2,z_P,92,1.4877646371583184e-06,8.120570150608536e-07,False
F2,2026,2,z_P,93,1.3285702141292174e-06,7.251649457438505e-07,False
F2,2026,2,z_P,94,9.908041248972222e-07,5.408042509403994e-07,False
F2,2026,2,z_P,95,1.0967433677372954e-14,5.986283873460304e-15,False
F2,2026,3,z_R,0,32.06759061242601,0.5018582259925051,False
F2,2026,3,z_R,1,19.64388724887046,0.30742710063458367,False
F2,2026,3,z_R,2,3.337432657177303,0.05223086613970407,False
F2,2026,3,z_R,3,2.5256140221066006,0.039525893541408286,False
F2,2026,3,z_R,4,1.7373541488652258,0.027189615883781503,False
F2,2026,3,z_R,5,0.7070221368344027,0.011064905986159463,False
F2,2026,3,z_R,6,0.668464033762255,0.010461471152551293,False
F2,2026,3,z_R,7,0.5058940243647054,0.007917248310807,False
F2,2026,3,z_R,8,0.3468594142635844,0.005428354515779215,False
F2,2026,3,z_R,9,0.29953819807670595,0.004687776843624694,False
F2,2026,3,z_R,10,0.28741233378968595,0.00449800690383534,False
F2,2026,3,z_R,11,0.22838932459559164,0.0035742960131453032,False
F2,2026,3,z_R,12,0.1902738443932659,0.002977788233425194,False
F2,2026,3,z_R,13,0.14265529162633164,0.0022325572397787967,False
F2,2026,3,z_R,14,0.1318721388195686,0.002063800752781884,False
F2,2026,3,z_R,15,0.10742146532087493,0.0016811473824466174,False
F2,2026,3,z_R,16,0.08387954314150735,0.0013127159825268213,False
F2,2026,3,z_R,17,0.07938467195888445,0.0012423711878386335,False
F2,2026,3,z_R,18,0.07266767939887461,0.0011372501635960092,False
F2,2026,3,z_R,19,0.06751905917698371,0.0010566741876177556,False
F2,2026,3,z_R,20,0.06011969237301916,0.0009408739972452819,False
F2,2026,3,z_R,21,0.05193386841688077,0.0008127657418242248,False
F2,2026,3,z_R,22,0.04635356145879767,0.0007254338625968522,False
F2,2026,3,z_R,23,0.04454781668189408,0.0006971739324610062,False
F2,2026,3,z_R,24,0.03804487944534844,0.0005954028769203137,False
F2,2026,3,z_R,25,0.03331064085805311,0.0005213119791175756,False
F2,2026,3,z_R,26,0.031318464773094246,0.0004901343964938678,False
F2,2026,3,z_R,27,0.024182564029689442,0.00037845745352590955,False
F2,2026,3,z_R,28,0.023166975652620728,0.0003625634817144815,False
F2,2026,3,z_R,29,0.02146656286893082,0.00033595199869439706,False
F2,2026,3,z_R,30,0.021188832754995682,0.000331605518661994,False
F2,2026,3,z_R,31,0.018629590794478835,0.00029155334743049285,False
F2,2026,3,z_R,32,0.017551491184715797,0.0002746810739835057,False
F2,2026,3,z_R,33,0.01605426653480735,0.0002512494880001128,False
F2,2026,3,z_R,34,0.013600423238046602,0.00021284680727926198,False
F2,2026,3,z_R,35,0.013318845801254899,0.00020844011659221538,False
F2,2026,3,z_R,36,0.012025167308354026,0.000188194030713836,False
F2,2026,3,z_R,37,0.011696042605317336,0.00018304322466817382,False
F2,2026,3,z_R,38,0.010796642878893647,0.0001689676068078712,False
F2,2026,3,z_R,39,0.010250483864361249,0.00016042021085736798,False
F2,2026,3,z_R,40,0.00998269684014525,0.0001562293403132998,False
F2,2026,3,z_R,41,0.009262267411738339,0.00014495461003303402,False
F2,2026,3,z_R,42,0.00881540183849123,0.00013796115777909334,False
F2,2026,3,z_R,43,0.008161433508093199,0.00012772654457988213,False
F2,2026,3,z_R,44,0.0073596527047082375,0.00011517866418297752,False
F2,2026,3,z_R,45,0.0071034877665780705,0.00011116967944304918,False
F2,2026,3,z_R,46,0.006483040647806273,0.00010145967365832025,False
F2,2026,3,z_R,47,0.006288317123190811,9.841224786934763e-05,False
F2,2026,3,z_R,48,0.0058981988709828695,9.23068919557509e-05,False
F2,2026,3,z_R,49,0.0054794277512156785,8.575311827804216e-05,False
F2,2026,3,z_R,50,0.005189561439469099,8.121670658605307e-05,False
F2,2026,3,z_R,51,0.004960294149877489,7.762867040886768e-05,False
F2,2026,3,z_R,52,0.0042849762151858746,6.70599356142452e-05,False
F2,2026,3,z_R,53,0.004229473714047042,6.619132072214638e-05,False
F2,2026,3,z_R,54,0.0038372239533078565,6.0052606671260605e-05,False
F2,2026,3,z_R,55,0.003631156122137176,5.6827642331552236e-05,False
F2,2026,3,z_R,56,0.0036026328283200577,5.6381252398253815e-05,False
F2,2026,3,z_R,57,0.003290234544482258,5.149221503885862e-05,False
F2,2026,3,z_R,58,0.0030340773352264317,4.748335125591805e-05,False
F2,2026,3,z_R,59,0.002891928486434721,4.525871985333797e-05,False
F2,2026,3,z_R,60,0.0026962680050337455,4.219663067802327e-05,False
F2,2026,3,z_R,61,0.0024382050919922326,3.815794260510996e-05,False
F2,2026,3,z_R,62,0.002332195956860354,3.6498898209187395e-05,False
F2,2026,3,z_R,63,0.002002873197355446,3.1344992577123876e-05,False
F2,2026,3,z_R,64,0.0019383438874659323,3.033510800621623e-05,False
F2,2026,3,z_R,65,0.0017446757746971042,2.7304199426891337e-05,False
F2,2026,3,z_R,66,0.0016851659041415017,2.6372869149321136e-05,False
F2,2026,3,z_R,67,0.001602305344951188,2.507610027938664e-05,False
F2,2026,3,z_R,68,0.0014289637375407723,2.2363301783325904e-05,False
F2,2026,3,z_R,69,0.001384750425667789,2.167136285564012e-05,False
F2,2026,3,z_R,70,0.0013342231311439376,2.088061001423036e-05,False
F2,2026,3,z_R,71,0.0011725557299216993,1.8350513002614773e-05,False
F2,2026,3,z_R,72,0.0011142911421004277,1.7438671416647996e-05,False
F2,2026,3,z_R,73,0.0010087605750814692,1.5787116618153238e-05,False
F2,2026,3,z_R,74,0.0009551118876834651,1.4947513936124612e-05,False
F2,2026,3,z_R,75,0.0008942628331106173,1.3995225410605724e-05,False
F2,2026,3,z_R,76,0.0008272270665999401,1.294611475974005e-05,False
F2,2026,3,z_R,77,0.0007731615220785122,1.209998825810233e-05,False
F2,2026,3,z_R,78,0.0006942987793091476,1.0865785269125653e-05,False
F2,2026,3,z_R,79,0.0006354152683090157,9.944257527054335e-06,False
F2,2026,3,z_R,80,0.0006209446353533674,9.717791925946895e-06,False
F2,2026,3,z_R,81,0.0005684096202420231,8.89561823023892e-06,False
F2,2026,3,z_R,82,0.000494930546817008,7.745669739180104e-06,False
F2,2026,3,z_R,83,0.0004625674968710366,7.239187570628954e-06,False
F2,2026,3,z_R,84,0.00043291675133773095,6.7751530027517565e-06,False
F2,2026,3,z_R,85,0.0003500636140895571,5.4785002863119425e-06,False
F2,2026,3,z_R,86,0.00031756735638681854,4.969933414569099e-06,False
F2,2026,3,z_R,87,0.00025993498875407554,4.067986083087679e-06,False
F2,2026,3,z_R,88,0.00022322978133858576,3.493549091520041e-06,False
F2,2026,3,z_R,89,0.00019181098229598852,3.0018444623539525e-06,False
F2,2026,3,z_R,90,0.00017821190749318426,2.7890187581044366e-06,False
F2,2026,3,z_R,91,0.00015026074522778753,2.351582691314153e-06,False
F2,2026,3,z_R,92,0.0001365460808405235,2.1369480085073985e-06,False
F2,2026,3,z_R,93,0.00011466823599858734,1.7945594413832183e-06,False
F2,2026,3,z_R,94,6.919566251385182e-05,1.0829130524736546e-06,False
F2,2026,3,z_R,95,1.0569883591415939e-14,1.6541882089762604e-16,False
F2,2026,3,z_P,0,0.5120324429947798,0.22387996412675507,False
F2,2026,3,z_P,1,0.39399654935129114,0.17227020385450775,False
F2,2026,3,z_P,2,0.22176856489048208,0.0969656103463531,False
F2,2026,3,z_P,3,0.19216354117600642,0.08402117345012286,False
F2,2026,3,z_P,4,0.18434591837875042,0.08060301287191898,False
F2,2026,3,z_P,5,0.1143101651587843,0.04998073076266572,False
F2,2026,3,z_P,6,0.10448863830938195,0.045686387486576524,False
F2,2026,3,z_P,7,0.08352785842675409,0.03652154117186873,False
F2,2026,3,z_P,8,0.06906154199500136,0.03019632008852401,False
F2,2026,3,z_P,9,0.05454642287221528,0.023849760621513724,False
F2,2026,3,z_P,10,0.046408277387461914,0.020291455392789235,False
F2,2026,3,z_P,11,0.03933635070694587,0.017199341380870824,False
F2,2026,3,z_P,12,0.03814761309101263,0.016679580302344846,False
F2,2026,3,z_P,13,0.03136598591337625,0.013714396220706998,False
