seed_base,arm,state,task,endpoint,analysis_scope,scale,aggregation,n,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
3026,F0,F0,static,T0,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.7654311070656502,0.6540348762253476,0.35096371371867074,34.37366219074476,14.822592672599276,42.77656700591202,0.19643710104193077,0.1928875120402582,0.2872453211051041,12.909876817392947,-7.468468617087004
3026,F0,F0,static,T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.5633903743315508,0.335177733478782,0.07740833450514395,36.19152348274215,12.134976015562078,37.95576601319648,0.04648154195704915,0.07658230422019638,0.09275543671744384,9.244371377889088,-6.68954875008904
3026,F0,F0,static,T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.42794697917851865,0.2853530260099442,0.025837921050589685,30.698492955622303,7.777283001169216,31.345565059981617,0.02064317880762725,0.020500274270939357,0.04085660897172582,2.760336406323982,-5.849918409634403
3026,F0,F0,static,T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.2962257535684243,0.26841944238116006,0.006945442596128837,12.365449682309345,3.197910816195461,12.477635535818399,0.008990954511134122,0.011666535772391401,0.028992450766154615,0.9990808322325474,-2.462193552787076
3026,F0,F0,static,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1500,0.513248553536036,0.38574626952380847,0.1152888529676333,28.40728207785464,9.483190626381507,31.138883403727128,0.06813819407943532,0.07540915657594634,0.1124624543901071,6.478416358459642,-5.617532332399381
3026,F1,full,delta,T0_to_T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.46060097849584714,0.35900051420698526,0.12836143711027925,23.64966917176531,12.267908714707243,25.477864188497076,0.07175621171405613,0.11930525420874767,0.12400090530025341,-9.196783822431883,0.4637207824642221
3026,F1,full,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.42835248606212306,0.389451490909406,0.14274501305435738,15.918957490251334,9.109209405011104,17.219808801872187,0.07554388823872545,0.23368203381055405,0.18826345850216267,-7.141356166514479,-0.1718214742263749
3026,F1,full,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.18294072135624076,0.11108020868434774,-0.015601151466337448,27.602479435957115,10.081032174236002,27.537956917151757,-0.002343039427342946,0.0771460920752299,0.030852733839755026,-5.592441583733397,-0.3470249041748973
3026,F1,full,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.3572980619714037,0.2865107379335797,0.08516843289943306,22.390368699324586,10.486050097984782,23.41187663584034,0.048319020175146214,0.14337779336484388,0.11437236588072369,-7.310193857559919,-0.01837519864568336
3026,F1,full,static,T0,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.7871726021162818,0.6498295395900165,0.3895797170618035,33.33540942772859,14.037861057513163,42.77656700591202,0.22070863182822956,0.30211209101396885,0.357177014427908,11.955862278236701,-6.423068426956901
3026,F1,full,static,T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.5832087837069064,0.3554680133732444,0.0858614963062968,36.025341186439995,12.003966373372258,37.95576601319648,0.05085985686826383,0.0789194436121998,0.09986022366053175,8.766093438681517,-7.0430454425863935
